# NetGPI 1.1	Timestamp: 20221114112023
# ID	Seq-length	Pred. GPI-Anchored	Omega-site pos.	Likelihood	Amino-acid
sp_A0A1B0GUU1_CQ113_HUMAN	675	Not GPI-Anchored	-	0.989	*
sp_P04632_CPNS1_HUMAN	268	Not GPI-Anchored	-	0.989	*
sp_P02489_CRYAA_HUMAN	173	Not GPI-Anchored	-	0.967	*
sp_P68400_CSK21_HUMAN	391	Not GPI-Anchored	-	0.979	*
sp_Q6Q6R5_CRIP3_HUMAN	217	Not GPI-Anchored	-	0.989	*
sp_P18507_GBRG2_HUMAN	467	GPI-Anchored	443	0.448	S
sp_A0AVK6_E2F8_HUMAN	867	Not GPI-Anchored	-	0.995	*
sp_Q8NH49_OR4X1_HUMAN	305	Not GPI-Anchored	-	0.994	*
sp_A0AUZ9_KAL1L_HUMAN	987	Not GPI-Anchored	-	0.995	*
sp_Q9H3R0_KDM4C_HUMAN	1056	Not GPI-Anchored	-	0.996	*
sp_Q3LHN0_KR251_HUMAN	102	Not GPI-Anchored	-	0.993	*
sp_P10644_KAP0_HUMAN	381	Not GPI-Anchored	-	0.988	*
sp_Q14667_K0100_HUMAN	2235	Not GPI-Anchored	-	0.996	*
sp_P48544_KCNJ5_HUMAN	419	Not GPI-Anchored	-	0.992	*
sp_P04259_K2C6B_HUMAN	564	Not GPI-Anchored	-	0.990	*
sp_P48051_KCNJ6_HUMAN	423	Not GPI-Anchored	-	0.995	*
sp_Q14695_K0087_HUMAN	138	Not GPI-Anchored	-	0.994	*
sp_O95620_DUS4L_HUMAN	317	Not GPI-Anchored	-	0.994	*
sp_Q9NS40_KCNH7_HUMAN	1196	Not GPI-Anchored	-	0.995	*
sp_Q96L42_KCNH8_HUMAN	1107	Not GPI-Anchored	-	0.993	*
sp_Q9NZI2_KCIP1_HUMAN	227	Not GPI-Anchored	-	0.994	*
sp_A0A087WTH5_KCE1B_HUMAN	132	Not GPI-Anchored	-	0.989	*
sp_Q16566_KCC4_HUMAN	473	Not GPI-Anchored	-	0.994	*
sp_Q2WGJ6_KLH38_HUMAN	581	Not GPI-Anchored	-	0.993	*
sp_Q13557_KCC2D_HUMAN	499	Not GPI-Anchored	-	0.992	*
sp_Q14681_KCTD2_HUMAN	263	Not GPI-Anchored	-	0.995	*
sp_O75164_KDM4A_HUMAN	1064	Not GPI-Anchored	-	0.995	*
sp_O95835_LATS1_HUMAN	1130	Not GPI-Anchored	-	0.994	*
sp_Q01650_LAT1_HUMAN	507	Not GPI-Anchored	-	0.995	*
sp_P28335_5HT2C_HUMAN	458	Not GPI-Anchored	-	0.992	*
sp_Q8WZ33_MAFIP_HUMAN	124	Not GPI-Anchored	-	0.993	*
sp_O94822_LTN1_HUMAN	1766	Not GPI-Anchored	-	0.994	*
sp_O94772_LY6H_HUMAN	140	GPI-Anchored	112	0.346	G
sp_Q9BVC4_LST8_HUMAN	326	Not GPI-Anchored	-	0.992	*
sp_Q7Z7J7_LHPL4_HUMAN	247	Not GPI-Anchored	-	0.982	*
sp_Q93052_LPP_HUMAN	612	Not GPI-Anchored	-	0.991	*
sp_Q9HAP6_LIN7B_HUMAN	207	Not GPI-Anchored	-	0.991	*
sp_A6NM62_LRC53_HUMAN	1247	Not GPI-Anchored	-	0.995	*
sp_P60331_KR101_HUMAN	282	Not GPI-Anchored	-	0.987	*
sp_Q9BQE6_LBHD1_HUMAN	289	Not GPI-Anchored	-	0.990	*
sp_Q9Y383_LC7L2_HUMAN	392	Not GPI-Anchored	-	0.994	*
sp_Q6DKI2_LEG9C_HUMAN	356	Not GPI-Anchored	-	0.995	*
sp_Q7Z2F6_KRBX5_HUMAN	126	Not GPI-Anchored	-	0.994	*
sp_O75387_LAT3_HUMAN	559	Not GPI-Anchored	-	0.987	*
sp_Q53HC5_KLH26_HUMAN	615	Not GPI-Anchored	-	0.991	*
sp_P09237_MMP7_HUMAN	267	Not GPI-Anchored	-	0.994	*
sp_P23276_KELL_HUMAN	732	Not GPI-Anchored	-	0.990	*
sp_P01859_IGHG2_HUMAN	326	Not GPI-Anchored	-	0.995	*
sp_P34896_GLYC_HUMAN	483	Not GPI-Anchored	-	0.991	*
sp_A7E2F4_GOG8A_HUMAN	631	Not GPI-Anchored	-	0.993	*
sp_Q9UBH0_I36RA_HUMAN	155	Not GPI-Anchored	-	0.990	*
sp_Q9Y3E0_GOT1B_HUMAN	138	Not GPI-Anchored	-	0.992	*
sp_Q8N9I5_FADS6_HUMAN	356	Not GPI-Anchored	-	0.993	*
sp_O95864_FADS2_HUMAN	444	Not GPI-Anchored	-	0.995	*
sp_Q9UKT4_FBX5_HUMAN	447	Not GPI-Anchored	-	0.995	*
sp_Q9UPT5_EXOC7_HUMAN	735	Not GPI-Anchored	-	0.986	*
sp_Q9BY44_EIF2A_HUMAN	585	Not GPI-Anchored	-	0.994	*
sp_Q7L5Y1_ENOF1_HUMAN	443	Not GPI-Anchored	-	0.989	*
sp_Q8IYF1_ELOA2_HUMAN	753	Not GPI-Anchored	-	0.992	*
sp_Q9H0I2_ENKD1_HUMAN	346	Not GPI-Anchored	-	0.989	*
sp_Q69384_ENK6_HUMAN	699	Not GPI-Anchored	-	0.984	*
sp_Q8IZ81_ELMD2_HUMAN	293	Not GPI-Anchored	-	0.993	*
sp_Q96JJ3_ELMO2_HUMAN	720	Not GPI-Anchored	-	0.993	*
sp_P0CF74_IGLC6_HUMAN	106	Not GPI-Anchored	-	0.976	*
sp_P29460_IL12B_HUMAN	328	Not GPI-Anchored	-	0.978	*
sp_P08254_MMP3_HUMAN	477	Not GPI-Anchored	-	0.990	*
sp_P06730_IF4E_HUMAN	217	Not GPI-Anchored	-	0.993	*
sp_Q8IU85_KCC1D_HUMAN	385	Not GPI-Anchored	-	0.990	*
sp_Q9Y2M5_KLH20_HUMAN	609	Not GPI-Anchored	-	0.994	*
sp_Q8N9B5_JMY_HUMAN	988	Not GPI-Anchored	-	0.987	*
sp_Q8NAB2_KBTB3_HUMAN	612	Not GPI-Anchored	-	0.991	*
sp_Q9NYR9_KBRS2_HUMAN	191	Not GPI-Anchored	-	0.987	*
sp_Q9H0B6_KLC2_HUMAN	622	Not GPI-Anchored	-	0.985	*
sp_P06756_ITAV_HUMAN	1048	Not GPI-Anchored	-	0.983	*
sp_Q9Y624_JAM1_HUMAN	299	Not GPI-Anchored	-	0.940	*
sp_Q9ULR0_ISY1_HUMAN	285	Not GPI-Anchored	-	0.995	*
sp_P08514_ITA2B_HUMAN	1039	Not GPI-Anchored	-	0.993	*
sp_Q96SY0_INT14_HUMAN	518	Not GPI-Anchored	-	0.990	*
sp_P49895_IOD1_HUMAN	249	Not GPI-Anchored	-	0.989	*
sp_Q9Y6F6_IRAG1_HUMAN	904	Not GPI-Anchored	-	0.994	*
sp_P01574_IFNB_HUMAN	187	Not GPI-Anchored	-	0.991	*
sp_Q9H2X8_I27L2_HUMAN	130	Not GPI-Anchored	-	0.993	*
sp_O95563_MPC2_HUMAN	127	Not GPI-Anchored	-	0.994	*
sp_Q14165_MLEC_HUMAN	292	GPI-Anchored	268	0.534	N
sp_Q8IVH4_MMAA_HUMAN	418	Not GPI-Anchored	-	0.992	*
sp_O00409_FOXN3_HUMAN	490	Not GPI-Anchored	-	0.987	*
sp_P08069_IGF1R_HUMAN	1367	Not GPI-Anchored	-	0.991	*
sp_Q9HCC8_GDPD2_HUMAN	539	Not GPI-Anchored	-	0.989	*
sp_Q7L5D6_GET4_HUMAN	327	Not GPI-Anchored	-	0.992	*
sp_Q0VG06_FP100_HUMAN	881	Not GPI-Anchored	-	0.751	*
sp_Q9BX51_GGTL1_HUMAN	225	Not GPI-Anchored	-	0.994	*
sp_Q5U4N7_GDAS1_HUMAN	250	Not GPI-Anchored	-	0.988	*
sp_Q9BZS1_FOXP3_HUMAN	431	Not GPI-Anchored	-	0.995	*
sp_P55316_FOXG1_HUMAN	489	Not GPI-Anchored	-	0.984	*
sp_Q9NP71_MLXPL_HUMAN	852	Not GPI-Anchored	-	0.994	*
sp_Q8TBE3_FNDC9_HUMAN	224	Not GPI-Anchored	-	0.994	*
sp_P19526_FUT1_HUMAN	365	Not GPI-Anchored	-	0.993	*
sp_Q9NVF7_FBX28_HUMAN	368	Not GPI-Anchored	-	0.995	*
sp_Q11130_FUT7_HUMAN	342	Not GPI-Anchored	-	0.994	*
sp_O94952_FBX21_HUMAN	628	Not GPI-Anchored	-	0.995	*
sp_A6NFH5_FBP12_HUMAN	140	Not GPI-Anchored	-	0.966	*
sp_Q5XUX1_FBXW9_HUMAN	458	Not GPI-Anchored	-	0.992	*
sp_Q71H61_ILDR2_HUMAN	639	Not GPI-Anchored	-	0.991	*
sp_O14908_GIPC1_HUMAN	333	Not GPI-Anchored	-	0.995	*
sp_Q9HCG7_GBA2_HUMAN	927	Not GPI-Anchored	-	0.995	*
sp_P62879_GBB2_HUMAN	340	Not GPI-Anchored	-	0.991	*
sp_Q9H8Y8_GORS2_HUMAN	452	Not GPI-Anchored	-	0.990	*
sp_Q13491_GPM6B_HUMAN	265	Not GPI-Anchored	-	0.975	*
sp_Q9P2T1_GMPR2_HUMAN	348	Not GPI-Anchored	-	0.991	*
sp_Q08379_GOGA2_HUMAN	1002	Not GPI-Anchored	-	0.994	*
sp_Q7Z5G4_GOGA7_HUMAN	137	Not GPI-Anchored	-	0.991	*
sp_Q14789_GOGB1_HUMAN	3259	GPI-Anchored	3232	0.252	S
sp_P14770_GPIX_HUMAN	177	Not GPI-Anchored	-	0.462	*
sp_Q99445_GML_HUMAN	158	Not GPI-Anchored	-	0.752	*
sp_P47870_GBRB2_HUMAN	512	Not GPI-Anchored	-	0.610	*
sp_H3BPF8_GOG8S_HUMAN	625	Not GPI-Anchored	-	0.993	*
sp_Q8N8V2_GBP7_HUMAN	638	Not GPI-Anchored	-	0.990	*
sp_A6NC78_GOG8I_HUMAN	632	Not GPI-Anchored	-	0.992	*
sp_P0CJ92_GOG8H_HUMAN	632	Not GPI-Anchored	-	0.990	*
sp_Q8N6F7_GCSAM_HUMAN	178	Not GPI-Anchored	-	0.993	*
sp_Q9HAV0_GBB4_HUMAN	340	Not GPI-Anchored	-	0.990	*
sp_Q86WZ0_HEAT4_HUMAN	1026	Not GPI-Anchored	-	0.993	*
sp_Q8IVS2_FABD_HUMAN	390	Not GPI-Anchored	-	0.996	*
sp_Q96KR6_F210B_HUMAN	192	Not GPI-Anchored	-	0.991	*
sp_P01034_CYTC_HUMAN	146	Not GPI-Anchored	-	0.990	*
sp_Q9GZR7_DDX24_HUMAN	859	Not GPI-Anchored	-	0.976	*
sp_O00571_DDX3X_HUMAN	662	Not GPI-Anchored	-	0.980	*
sp_Q9BW61_DDA1_HUMAN	102	Not GPI-Anchored	-	0.995	*
sp_Q8TAP9_MPLKI_HUMAN	179	Not GPI-Anchored	-	0.994	*
sp_Q9H000_MKRN2_HUMAN	416	Not GPI-Anchored	-	0.994	*
sp_Q8TCY5_MRAP_HUMAN	172	Not GPI-Anchored	-	0.989	*
sp_O60487_MPZL2_HUMAN	215	Not GPI-Anchored	-	0.990	*
sp_Q16653_MOG_HUMAN	247	Not GPI-Anchored	-	0.988	*
sp_Q8TD08_MK15_HUMAN	544	Not GPI-Anchored	-	0.988	*
sp_Q8NGJ2_O52H1_HUMAN	320	Not GPI-Anchored	-	0.990	*
sp_Q8NGH9_O52E4_HUMAN	312	Not GPI-Anchored	-	0.996	*
sp_Q9H346_O52D1_HUMAN	318	Not GPI-Anchored	-	0.975	*
sp_Q969Y0_NXPE3_HUMAN	559	Not GPI-Anchored	-	0.993	*
sp_O15403_MOT7_HUMAN	523	Not GPI-Anchored	-	0.995	*
sp_Q9H2C5_O52A5_HUMAN	316	Not GPI-Anchored	-	0.991	*
sp_Q8N9W5_DAAF3_HUMAN	541	Not GPI-Anchored	-	0.994	*
sp_O95886_DLGP3_HUMAN	979	Not GPI-Anchored	-	0.994	*
sp_Q32MH5_F214A_HUMAN	1076	Not GPI-Anchored	-	0.994	*
sp_Q6ZPD9_D19L3_HUMAN	716	Not GPI-Anchored	-	0.995	*
sp_P81408_F189B_HUMAN	668	Not GPI-Anchored	-	0.992	*
sp_Q6P995_F171B_HUMAN	826	Not GPI-Anchored	-	0.990	*
sp_Q9NRY5_F1142_HUMAN	505	Not GPI-Anchored	-	0.995	*
sp_Q99645_EPYC_HUMAN	322	Not GPI-Anchored	-	0.985	*
sp_Q6UWF9_F180A_HUMAN	173	Not GPI-Anchored	-	0.994	*
sp_P52798_EFNA4_HUMAN	201	GPI-Anchored	173	0.290	S
sp_O14682_ENC1_HUMAN	589	Not GPI-Anchored	-	0.988	*
sp_Q8WVE0_EFMT1_HUMAN	214	Not GPI-Anchored	-	0.994	*
sp_Q9HC35_EMAL4_HUMAN	981	Not GPI-Anchored	-	0.967	*
sp_Q7L2H7_EIF3M_HUMAN	374	Not GPI-Anchored	-	0.993	*
sp_Q14156_EFR3A_HUMAN	821	Not GPI-Anchored	-	0.994	*
sp_Q8N336_ELMD1_HUMAN	334	Not GPI-Anchored	-	0.993	*
sp_Q53GQ0_DHB12_HUMAN	312	Not GPI-Anchored	-	0.988	*
sp_Q8NEA4_FBX36_HUMAN	188	Not GPI-Anchored	-	0.996	*
sp_Q9Y5R5_DMRT2_HUMAN	561	Not GPI-Anchored	-	0.993	*
sp_P46926_GNPI1_HUMAN	289	Not GPI-Anchored	-	0.984	*
sp_Q8IX06_GOR_HUMAN	675	Not GPI-Anchored	-	0.991	*
sp_P35754_GLRX1_HUMAN	106	Not GPI-Anchored	-	0.992	*
sp_Q7L5Y9_MAEA_HUMAN	396	Not GPI-Anchored	-	0.994	*
sp_Q9P2V4_LRIT1_HUMAN	623	Not GPI-Anchored	-	0.994	*
sp_A0A0A0MRZ7_KVD26_HUMAN	120	Not GPI-Anchored	-	0.994	*
sp_P01594_KV133_HUMAN	117	Not GPI-Anchored	-	0.994	*
sp_A0A075B6S5_KV127_HUMAN	117	Not GPI-Anchored	-	0.990	*
sp_Q5T7P2_LCE1A_HUMAN	110	Not GPI-Anchored	-	0.987	*
sp_O14960_LECT2_HUMAN	151	Not GPI-Anchored	-	0.990	*
sp_Q5TA81_LCE2C_HUMAN	110	Not GPI-Anchored	-	0.986	*
sp_P05161_ISG15_HUMAN	165	Not GPI-Anchored	-	0.985	*
sp_Q14624_ITIH4_HUMAN	930	Not GPI-Anchored	-	0.993	*
sp_O43187_IRAK2_HUMAN	625	Not GPI-Anchored	-	0.994	*
sp_Q8TDB4_HUMMR_HUMAN	240	Not GPI-Anchored	-	0.989	*
sp_P01563_IFNA2_HUMAN	188	Not GPI-Anchored	-	0.996	*
sp_P01562_IFNA1_HUMAN	189	Not GPI-Anchored	-	0.996	*
sp_Q53G44_IF44L_HUMAN	452	Not GPI-Anchored	-	0.994	*
sp_P41134_ID1_HUMAN	155	Not GPI-Anchored	-	0.994	*
sp_Q9BQK8_LPIN3_HUMAN	851	Not GPI-Anchored	-	0.993	*
sp_P43362_MAGA9_HUMAN	315	Not GPI-Anchored	-	0.995	*
sp_Q96JK9_MAML3_HUMAN	1138	Not GPI-Anchored	-	0.993	*
sp_Q16706_MA2A1_HUMAN	1144	Not GPI-Anchored	-	0.992	*
sp_Q8NGJ7_O51A2_HUMAN	313	Not GPI-Anchored	-	0.991	*
sp_Q9H8S9_MOB1A_HUMAN	216	Not GPI-Anchored	-	0.995	*
sp_Q96BY2_MOAP1_HUMAN	351	Not GPI-Anchored	-	0.994	*
sp_O14880_MGST3_HUMAN	152	Not GPI-Anchored	-	0.993	*
sp_Q5TIA1_MEI1_HUMAN	1274	Not GPI-Anchored	-	0.954	*
sp_A6BM72_MEG11_HUMAN	1044	Not GPI-Anchored	-	0.988	*
sp_Q9H1U4_MEGF9_HUMAN	602	Not GPI-Anchored	-	0.988	*
sp_Q8IY33_MILK2_HUMAN	904	Not GPI-Anchored	-	0.993	*
sp_Q16819_MEP1A_HUMAN	746	Not GPI-Anchored	-	0.779	*
sp_Q6ZSS7_MFSD6_HUMAN	791	Not GPI-Anchored	-	0.992	*
sp_Q03112_MECOM_HUMAN	1230	Not GPI-Anchored	-	0.989	*
sp_Q9ULK4_MED23_HUMAN	1368	Not GPI-Anchored	-	0.985	*
sp_Q5XKP0_MIC13_HUMAN	118	Not GPI-Anchored	-	0.996	*
sp_A1Z1Q3_MACD2_HUMAN	425	Not GPI-Anchored	-	0.995	*
sp_P43364_MAGAB_HUMAN	429	Not GPI-Anchored	-	0.995	*
sp_O15296_LX15B_HUMAN	676	Not GPI-Anchored	-	0.992	*
sp_Q8IZL2_MAML2_HUMAN	1156	Not GPI-Anchored	-	0.963	*
sp_Q7Z3D6_GLUCM_HUMAN	616	Not GPI-Anchored	-	0.994	*
sp_Q16082_HSPB2_HUMAN	182	Not GPI-Anchored	-	0.996	*
sp_Q92598_HS105_HUMAN	858	Not GPI-Anchored	-	0.993	*
sp_A2RU54_HMX2_HUMAN	273	Not GPI-Anchored	-	0.991	*
sp_Q16534_HLF_HUMAN	295	Not GPI-Anchored	-	0.995	*
sp_Q03933_HSF2_HUMAN	536	Not GPI-Anchored	-	0.983	*
sp_O75031_HSF2B_HUMAN	334	Not GPI-Anchored	-	0.994	*
sp_P32004_L1CAM_HUMAN	1257	Not GPI-Anchored	-	0.978	*
sp_Q30201_HFE_HUMAN	348	Not GPI-Anchored	-	0.912	*
sp_Q9HC24_LFG4_HUMAN	238	Not GPI-Anchored	-	0.937	*
sp_Q96JK4_HIPL1_HUMAN	782	Not GPI-Anchored	-	0.993	*
sp_Q8NBH2_KY_HUMAN	661	Not GPI-Anchored	-	0.994	*
sp_Q5TA89_HES5_HUMAN	166	Not GPI-Anchored	-	0.984	*
sp_Q9XRX5_HHLA3_HUMAN	114	Not GPI-Anchored	-	0.994	*
sp_Q9NRV9_HEBP1_HUMAN	189	Not GPI-Anchored	-	0.995	*
sp_P01275_GLUC_HUMAN	180	Not GPI-Anchored	-	0.995	*
sp_O43292_GPAA1_HUMAN	621	Not GPI-Anchored	-	0.400	*
sp_Q9Y663_HS3SA_HUMAN	406	Not GPI-Anchored	-	0.988	*
sp_P01889_HLAB_HUMAN	362	Not GPI-Anchored	-	0.978	*
sp_Q86X29_LSR_HUMAN	649	Not GPI-Anchored	-	0.991	*
sp_P04792_HSPB1_HUMAN	205	Not GPI-Anchored	-	0.995	*
sp_Q71F56_MD13L_HUMAN	2210	Not GPI-Anchored	-	0.617	*
sp_Q9BRK4_LZTS2_HUMAN	669	Not GPI-Anchored	-	0.996	*
sp_Q8NHZ7_MB3L2_HUMAN	208	Not GPI-Anchored	-	0.987	*
sp_Q8WWY6_MB3L1_HUMAN	194	Not GPI-Anchored	-	0.996	*
sp_Q92918_M4K1_HUMAN	833	Not GPI-Anchored	-	0.971	*
sp_Q9Y250_LZTS1_HUMAN	596	Not GPI-Anchored	-	0.995	*
sp_P55145_MANF_HUMAN	182	Not GPI-Anchored	-	0.992	*
sp_Q3C1V0_M4A18_HUMAN	400	Not GPI-Anchored	-	0.995	*
sp_P20042_IF2B_HUMAN	333	Not GPI-Anchored	-	0.984	*
sp_Q8N5U1_M4A15_HUMAN	240	Not GPI-Anchored	-	0.992	*
sp_A8MVJ9_HPF1L_HUMAN	347	Not GPI-Anchored	-	0.992	*
sp_Q9UPZ3_HPS5_HUMAN	1129	Not GPI-Anchored	-	0.993	*
sp_Q05925_HME1_HUMAN	392	Not GPI-Anchored	-	0.995	*
sp_Q9UBY9_HSPB7_HUMAN	170	Not GPI-Anchored	-	0.995	*
sp_Q9BU23_LMF2_HUMAN	707	Not GPI-Anchored	-	0.991	*
sp_A0A1B0GVH6_CM042_HUMAN	325	Not GPI-Anchored	-	0.996	*
sp_A0A1B0GUA9_CM046_HUMAN	212	Not GPI-Anchored	-	0.994	*
sp_Q4W4Y0_CN028_HUMAN	310	Not GPI-Anchored	-	0.984	*
sp_P53618_COPB_HUMAN	953	Not GPI-Anchored	-	0.995	*
sp_Q8WUE5_CT55_HUMAN	264	Not GPI-Anchored	-	0.994	*
sp_Q9Y215_COLQ_HUMAN	455	Not GPI-Anchored	-	0.995	*
sp_Q9Y678_COPG1_HUMAN	874	Not GPI-Anchored	-	0.987	*
sp_P10606_COX5B_HUMAN	129	Not GPI-Anchored	-	0.994	*
sp_Q8IUH2_CREG2_HUMAN	290	Not GPI-Anchored	-	0.994	*
sp_P13073_COX41_HUMAN	169	Not GPI-Anchored	-	0.994	*
sp_Q16850_CP51A_HUMAN	509	Not GPI-Anchored	-	0.995	*
sp_Q13740_CD166_HUMAN	583	Not GPI-Anchored	-	0.990	*
sp_P32302_CXCR5_HUMAN	372	Not GPI-Anchored	-	0.990	*
sp_Q9HA72_CAHM2_HUMAN	323	Not GPI-Anchored	-	0.981	*
sp_P0DMQ9_CH089_HUMAN	161	Not GPI-Anchored	-	0.995	*
sp_Q9H4Z3_CAPAM_HUMAN	704	Not GPI-Anchored	-	0.995	*
sp_Q8TDN4_CABL1_HUMAN	633	Not GPI-Anchored	-	0.977	*
sp_A1L170_CA226_HUMAN	272	Not GPI-Anchored	-	0.993	*
sp_Q9H425_CA198_HUMAN	327	Not GPI-Anchored	-	0.993	*
sp_Q86UW7_CAPS2_HUMAN	1296	Not GPI-Anchored	-	0.992	*
sp_Q6UXB2_CXL17_HUMAN	119	Not GPI-Anchored	-	0.984	*
sp_Q9H223_EHD4_HUMAN	541	Not GPI-Anchored	-	0.989	*
sp_Q9P0U4_CXXC1_HUMAN	656	Not GPI-Anchored	-	0.991	*
sp_P60509_ERB1_HUMAN	514	Not GPI-Anchored	-	0.986	*
sp_Q07325_CXCL9_HUMAN	125	Not GPI-Anchored	-	0.996	*
sp_P78358_CTG1B_HUMAN	180	Not GPI-Anchored	-	0.955	*
sp_P0CG41_CTGE8_HUMAN	777	Not GPI-Anchored	-	0.994	*
sp_Q86UF2_CTGE6_HUMAN	777	Not GPI-Anchored	-	0.993	*
sp_O95377_CXB5_HUMAN	273	Not GPI-Anchored	-	0.992	*
sp_Q5JRM2_CX066_HUMAN	361	Not GPI-Anchored	-	0.985	*
sp_P42830_CXCL5_HUMAN	114	Not GPI-Anchored	-	0.987	*
sp_Q9NTQ9_CXB4_HUMAN	266	Not GPI-Anchored	-	0.993	*
sp_Q5HYJ3_FA76B_HUMAN	339	Not GPI-Anchored	-	0.993	*
sp_Q8N2A0_CX062_HUMAN	174	Not GPI-Anchored	-	0.985	*
sp_A8MYA2_CX049_HUMAN	514	Not GPI-Anchored	-	0.992	*
sp_Q2VPK5_CTU2_HUMAN	515	Not GPI-Anchored	-	0.986	*
sp_Q96S65_CSRN1_HUMAN	589	Not GPI-Anchored	-	0.994	*
sp_Q8WY07_CTR3_HUMAN	619	Not GPI-Anchored	-	0.988	*
sp_O43246_CTR4_HUMAN	635	Not GPI-Anchored	-	0.995	*
sp_P0DO97_CC192_HUMAN	292	Not GPI-Anchored	-	0.994	*
sp_P0C7I6_CC159_HUMAN	297	Not GPI-Anchored	-	0.992	*
sp_Q569K6_CC157_HUMAN	752	Not GPI-Anchored	-	0.993	*
sp_P10092_CALCB_HUMAN	127	Not GPI-Anchored	-	0.992	*
sp_Q58HT5_AWAT1_HUMAN	328	Not GPI-Anchored	-	0.991	*
sp_Q9UMQ3_BARX2_HUMAN	279	Not GPI-Anchored	-	0.988	*
sp_A0A1B0GTL2_CT204_HUMAN	189	Not GPI-Anchored	-	0.982	*
sp_Q15582_BGH3_HUMAN	683	Not GPI-Anchored	-	0.995	*
sp_Q93034_CUL5_HUMAN	780	Not GPI-Anchored	-	0.994	*
sp_Q7Z407_CSMD3_HUMAN	3707	Not GPI-Anchored	-	0.933	*
sp_Q9H4R4_CT191_HUMAN	102	Not GPI-Anchored	-	0.995	*
sp_Q96LM9_CT173_HUMAN	149	Not GPI-Anchored	-	0.993	*
sp_O43521_B2L11_HUMAN	198	Not GPI-Anchored	-	0.569	*
sp_Q9UMX3_BOK_HUMAN	212	Not GPI-Anchored	-	0.591	*
sp_Q9GZN8_CT027_HUMAN	174	Not GPI-Anchored	-	0.992	*
sp_Q07817_B2CL1_HUMAN	233	GPI-Anchored	198	0.538	N
sp_P50747_BPL1_HUMAN	726	Not GPI-Anchored	-	0.994	*
sp_Q9HB71_CYBP_HUMAN	228	Not GPI-Anchored	-	0.995	*
sp_Q6PD62_CTR9_HUMAN	1173	Not GPI-Anchored	-	0.980	*
sp_Q8NCR0_B3GL2_HUMAN	500	Not GPI-Anchored	-	0.995	*
sp_Q6UW01_CBLN3_HUMAN	205	Not GPI-Anchored	-	0.899	*
sp_Q494R4_CC153_HUMAN	210	Not GPI-Anchored	-	0.993	*
sp_Q9UQB3_CTND2_HUMAN	1225	Not GPI-Anchored	-	0.993	*
sp_Q8NFR7_CC148_HUMAN	591	Not GPI-Anchored	-	0.995	*
sp_P59103_DAOA_HUMAN	153	Not GPI-Anchored	-	0.996	*
sp_Q8WVC6_DCAKD_HUMAN	231	Not GPI-Anchored	-	0.527	*
sp_Q16698_DECR_HUMAN	335	Not GPI-Anchored	-	0.973	*
sp_P11926_DCOR_HUMAN	461	Not GPI-Anchored	-	0.988	*
sp_Q8N4J0_CARME_HUMAN	409	Not GPI-Anchored	-	0.995	*
sp_Q86X55_CARM1_HUMAN	608	Not GPI-Anchored	-	0.976	*
sp_Q96HB5_CC120_HUMAN	630	Not GPI-Anchored	-	0.992	*
sp_P07711_CATL1_HUMAN	333	Not GPI-Anchored	-	0.990	*
sp_P61962_DCAF7_HUMAN	342	Not GPI-Anchored	-	0.994	*
sp_Q8IYX3_CC116_HUMAN	613	Not GPI-Anchored	-	0.994	*
sp_P14384_CBPM_HUMAN	443	GPI-Anchored	423	0.746	S
sp_Q8ND23_CARL3_HUMAN	1372	Not GPI-Anchored	-	0.989	*
sp_Q92564_DCNL4_HUMAN	292	Not GPI-Anchored	-	0.989	*
sp_Q14511_CASL_HUMAN	834	Not GPI-Anchored	-	0.987	*
sp_Q96CG8_CTHR1_HUMAN	243	Not GPI-Anchored	-	0.995	*
sp_Q8IU60_DCP2_HUMAN	420	Not GPI-Anchored	-	0.990	*
sp_Q08AD1_CAMP2_HUMAN	1489	Not GPI-Anchored	-	0.994	*
sp_Q9H257_CARD9_HUMAN	536	Not GPI-Anchored	-	0.972	*
sp_Q6F5E8_CARL2_HUMAN	1435	Not GPI-Anchored	-	0.993	*
sp_Q8N813_CC056_HUMAN	242	Not GPI-Anchored	-	0.993	*
sp_A1XBS5_CBAR1_HUMAN	289	Not GPI-Anchored	-	0.995	*
sp_P0DP24_CALM2_HUMAN	149	Not GPI-Anchored	-	0.995	*
sp_Q5VU57_CBPC6_HUMAN	503	Not GPI-Anchored	-	0.995	*
sp_Q9H9S4_CB39L_HUMAN	337	Not GPI-Anchored	-	0.996	*
sp_Q66K64_DCA15_HUMAN	600	Not GPI-Anchored	-	0.989	*
sp_P07858_CATB_HUMAN	339	Not GPI-Anchored	-	0.995	*
sp_P17707_DCAM_HUMAN	334	Not GPI-Anchored	-	0.990	*
sp_Q9NV06_DCA13_HUMAN	445	Not GPI-Anchored	-	0.995	*
sp_Q8N9H9_CA127_HUMAN	656	Not GPI-Anchored	-	0.994	*
sp_Q5T6F0_DCA12_HUMAN	453	Not GPI-Anchored	-	0.987	*
sp_Q8TEB1_DCA11_HUMAN	546	Not GPI-Anchored	-	0.992	*
sp_O75398_DEAF1_HUMAN	565	Not GPI-Anchored	-	0.995	*
sp_Q5QP82_DCA10_HUMAN	559	Not GPI-Anchored	-	0.995	*
sp_O95822_DCMC_HUMAN	493	Not GPI-Anchored	-	0.993	*
sp_P08311_CATG_HUMAN	255	Not GPI-Anchored	-	0.989	*
sp_Q8IYK2_CC105_HUMAN	499	Not GPI-Anchored	-	0.989	*
