# NetGPI 1.1	Timestamp: 20221114110322
# ID	Seq-length	Pred. GPI-Anchored	Omega-site pos.	Likelihood	Amino-acid
sp_P0CG33_GOG6D_HUMAN	693	Not GPI-Anchored	-	0.994	*
sp_Q96F07_CYFP2_HUMAN	1278	Not GPI-Anchored	-	0.993	*
sp_Q7L576_CYFP1_HUMAN	1253	Not GPI-Anchored	-	0.970	*
sp_O14578_CTRO_HUMAN	2027	Not GPI-Anchored	-	0.992	*
sp_Q13617_CUL2_HUMAN	745	Not GPI-Anchored	-	0.993	*
sp_Q53TN4_CYBR1_HUMAN	286	Not GPI-Anchored	-	0.992	*
sp_Q96C57_CSTOS_HUMAN	262	Not GPI-Anchored	-	0.983	*
sp_Q9BQP9_BPIA3_HUMAN	254	Not GPI-Anchored	-	0.983	*
sp_Q13616_CUL1_HUMAN	776	Not GPI-Anchored	-	0.995	*
sp_Q96DR5_BPIA2_HUMAN	249	Not GPI-Anchored	-	0.994	*
sp_Q9H8E8_CSR2B_HUMAN	782	Not GPI-Anchored	-	0.994	*
sp_P11274_BCR_HUMAN	1271	Not GPI-Anchored	-	0.993	*
sp_Q9H114_CSTL1_HUMAN	145	Not GPI-Anchored	-	0.992	*
sp_A6QL63_BTBDB_HUMAN	1104	Not GPI-Anchored	-	0.993	*
sp_Q86Y29_BAGE3_HUMAN	109	Not GPI-Anchored	-	0.986	*
sp_P62324_BTG1_HUMAN	171	Not GPI-Anchored	-	0.983	*
sp_P26599_PTBP1_HUMAN	531	Not GPI-Anchored	-	0.993	*
sp_Q13619_CUL4A_HUMAN	759	Not GPI-Anchored	-	0.994	*
sp_Q9H1P6_CT085_HUMAN	137	Not GPI-Anchored	-	0.996	*
sp_P0DMV1_CT458_HUMAN	189	Not GPI-Anchored	-	0.995	*
sp_Q9NUD7_CT096_HUMAN	363	Not GPI-Anchored	-	0.996	*
sp_P48751_B3A3_HUMAN	1232	Not GPI-Anchored	-	0.994	*
sp_P0DMV0_CT457_HUMAN	189	Not GPI-Anchored	-	0.995	*
sp_Q6ZRH7_CTSRG_HUMAN	1159	Not GPI-Anchored	-	0.994	*
sp_Q5SY80_CTSRE_HUMAN	951	Not GPI-Anchored	-	0.985	*
sp_Q8NHU0_CT453_HUMAN	189	Not GPI-Anchored	-	0.995	*
sp_Q8IWT3_CUL9_HUMAN	2517	Not GPI-Anchored	-	0.992	*
sp_Q5DJT8_CT452_HUMAN	189	Not GPI-Anchored	-	0.995	*
sp_Q86XM0_CTSRD_HUMAN	798	Not GPI-Anchored	-	0.993	*
sp_Q5T1B0_AXDN1_HUMAN	1012	Not GPI-Anchored	-	0.995	*
sp_Q9NPZ5_B3GA2_HUMAN	323	Not GPI-Anchored	-	0.996	*
sp_Q8N9W6_BOLL_HUMAN	283	Not GPI-Anchored	-	0.993	*
sp_Q6ZT62_BGIN_HUMAN	677	Not GPI-Anchored	-	0.993	*
sp_Q96P56_CTSR2_HUMAN	530	Not GPI-Anchored	-	0.994	*
sp_Q8N268_CT197_HUMAN	126	Not GPI-Anchored	-	0.994	*
sp_Q9HB09_B2L12_HUMAN	334	Not GPI-Anchored	-	0.991	*
sp_P15586_GNS_HUMAN	552	Not GPI-Anchored	-	0.992	*
sp_P78333_GPC5_HUMAN	572	GPI-Anchored	547	0.316	G
sp_E9PB15_PTG3L_HUMAN	166	Not GPI-Anchored	-	0.975	*
sp_Q9H611_PIF1_HUMAN	641	Not GPI-Anchored	-	0.992	*
sp_O75594_PGRP1_HUMAN	196	Not GPI-Anchored	-	0.995	*
sp_Q96BD5_PF21A_HUMAN	680	Not GPI-Anchored	-	0.995	*
sp_Q5SV97_PERM1_HUMAN	790	Not GPI-Anchored	-	0.968	*
sp_Q86WK9_PAQR7_HUMAN	346	Not GPI-Anchored	-	0.983	*
sp_Q9NPB6_PAR6A_HUMAN	346	Not GPI-Anchored	-	0.983	*
sp_O95747_OXSR1_HUMAN	527	Not GPI-Anchored	-	0.988	*
sp_Q8N3A8_PARP8_HUMAN	854	Not GPI-Anchored	-	0.990	*
sp_Q13177_PAK2_HUMAN	524	Not GPI-Anchored	-	0.993	*
sp_Q9BPZ3_PAIP2_HUMAN	127	Not GPI-Anchored	-	0.995	*
sp_O75914_PAK3_HUMAN	559	Not GPI-Anchored	-	0.990	*
sp_Q8NC51_PAIRB_HUMAN	408	Not GPI-Anchored	-	0.984	*
sp_Q9NZT2_OGFR_HUMAN	677	Not GPI-Anchored	-	0.993	*
sp_Q8NGS4_O13F1_HUMAN	319	Not GPI-Anchored	-	0.988	*
sp_Q8NGZ2_O14K1_HUMAN	314	Not GPI-Anchored	-	0.988	*
sp_Q8NH63_O51H1_HUMAN	302	Not GPI-Anchored	-	0.989	*
sp_P53609_PGTB1_HUMAN	377	Not GPI-Anchored	-	0.994	*
sp_Q8TEM1_PO210_HUMAN	1887	Not GPI-Anchored	-	0.969	*
sp_P53370_NUDT6_HUMAN	316	Not GPI-Anchored	-	0.993	*
sp_Q86V86_PIM3_HUMAN	326	Not GPI-Anchored	-	0.989	*
sp_Q5T036_F120S_HUMAN	256	Not GPI-Anchored	-	0.989	*
sp_Q8IXS0_F217A_HUMAN	508	Not GPI-Anchored	-	0.996	*
sp_P61550_ENVT1_HUMAN	626	Not GPI-Anchored	-	0.972	*
sp_Q86T65_DAAM2_HUMAN	1068	Not GPI-Anchored	-	0.995	*
sp_Q8WTU0_DDI1_HUMAN	396	Not GPI-Anchored	-	0.995	*
sp_Q9NQC7_CYLD_HUMAN	956	Not GPI-Anchored	-	0.993	*
sp_P53621_COPA_HUMAN	1224	Not GPI-Anchored	-	0.993	*
sp_Q8WW18_CQ050_HUMAN	174	Not GPI-Anchored	-	0.968	*
sp_Q6ZWL3_CP4V2_HUMAN	525	Not GPI-Anchored	-	0.995	*
sp_A8MZG2_CP090_HUMAN	182	Not GPI-Anchored	-	0.993	*
sp_P82279_CRUM1_HUMAN	1406	Not GPI-Anchored	-	0.963	*
sp_O75718_CRTAP_HUMAN	401	Not GPI-Anchored	-	0.986	*
sp_P20813_CP2B6_HUMAN	491	Not GPI-Anchored	-	0.994	*
sp_O96011_PX11B_HUMAN	259	Not GPI-Anchored	-	0.271	*
sp_P06454_PTMA_HUMAN	111	Not GPI-Anchored	-	0.986	*
sp_Q8WV74_NUDT8_HUMAN	236	Not GPI-Anchored	-	0.993	*
sp_Q5VZR2_NTM2G_HUMAN	741	Not GPI-Anchored	-	0.993	*
sp_Q9Y5R4_HEMK1_HUMAN	338	Not GPI-Anchored	-	0.992	*
sp_O76050_NEUL1_HUMAN	574	Not GPI-Anchored	-	0.969	*
sp_P50539_MXI1_HUMAN	228	Not GPI-Anchored	-	0.984	*
sp_O43451_MGA_HUMAN	2753	Not GPI-Anchored	-	0.956	*
sp_Q9UJA3_MCM8_HUMAN	840	Not GPI-Anchored	-	0.995	*
sp_P33992_MCM5_HUMAN	734	Not GPI-Anchored	-	0.995	*
sp_Q9BTE3_MCMBP_HUMAN	642	Not GPI-Anchored	-	0.994	*
sp_P25205_MCM3_HUMAN	808	Not GPI-Anchored	-	0.969	*
sp_A4D2B0_MBLC1_HUMAN	266	Not GPI-Anchored	-	0.994	*
sp_O95274_LYPD3_HUMAN	346	GPI-Anchored	316	0.239	G
sp_Q4G0Z9_MCMD2_HUMAN	681	Not GPI-Anchored	-	0.993	*
sp_Q9HBW0_LPAR2_HUMAN	348	Not GPI-Anchored	-	0.990	*
sp_Q12894_IFRD2_HUMAN	506	Not GPI-Anchored	-	0.993	*
sp_P22301_IL10_HUMAN	178	Not GPI-Anchored	-	0.991	*
sp_B9A064_IGLL5_HUMAN	214	Not GPI-Anchored	-	0.975	*
sp_Q14197_ICT1_HUMAN	206	Not GPI-Anchored	-	0.992	*
sp_A6NHZ5_LR14B_HUMAN	514	Not GPI-Anchored	-	0.995	*
sp_Q9BUA6_MYL10_HUMAN	226	Not GPI-Anchored	-	0.993	*
sp_Q9BSH3_NICN1_HUMAN	213	Not GPI-Anchored	-	0.993	*
sp_Q8TCE9_PPL13_HUMAN	139	Not GPI-Anchored	-	0.986	*
sp_Q86XR2_NIBA3_HUMAN	697	Not GPI-Anchored	-	0.993	*
sp_Q5TFE4_NT5D1_HUMAN	455	Not GPI-Anchored	-	0.993	*
sp_Q8TB37_NUBPL_HUMAN	319	Not GPI-Anchored	-	0.994	*
sp_Q7RTR0_NLRP9_HUMAN	991	Not GPI-Anchored	-	0.992	*
sp_Q0D2K0_NIPA4_HUMAN	404	Not GPI-Anchored	-	0.987	*
sp_Q14686_NCOA6_HUMAN	2063	Not GPI-Anchored	-	0.994	*
sp_Q15596_NCOA2_HUMAN	1464	Not GPI-Anchored	-	0.994	*
sp_Q8N8Q9_NIPA2_HUMAN	360	Not GPI-Anchored	-	0.992	*
sp_Q6KC79_NIPBL_HUMAN	2804	Not GPI-Anchored	-	0.970	*
sp_O95897_NOE2_HUMAN	454	Not GPI-Anchored	-	0.991	*
sp_Q9UBE8_NLK_HUMAN	527	Not GPI-Anchored	-	0.995	*
sp_O76036_NCTR1_HUMAN	304	Not GPI-Anchored	-	0.989	*
sp_Q99801_NKX31_HUMAN	234	Not GPI-Anchored	-	0.968	*
sp_O43639_NCK2_HUMAN	380	Not GPI-Anchored	-	0.993	*
sp_O00533_NCHL1_HUMAN	1208	Not GPI-Anchored	-	0.988	*
sp_A8MQ27_NEU1B_HUMAN	555	Not GPI-Anchored	-	0.994	*
sp_P29074_PTN4_HUMAN	926	Not GPI-Anchored	-	0.995	*
sp_Q5VWM3_PRA18_HUMAN	479	Not GPI-Anchored	-	0.993	*
sp_Q96M78_FEAS2_HUMAN	137	Not GPI-Anchored	-	0.994	*
sp_P33151_CADH5_HUMAN	784	Not GPI-Anchored	-	0.993	*
sp_Q9P281_BAHC1_HUMAN	2639	Not GPI-Anchored	-	0.993	*
sp_P59510_ATS20_HUMAN	1910	Not GPI-Anchored	-	0.990	*
sp_A0A1B0GVH4_PRS51_HUMAN	220	Not GPI-Anchored	-	0.988	*
sp_Q7Z5D8_NANGN_HUMAN	188	Not GPI-Anchored	-	0.995	*
sp_Q3KQU3_MA7D1_HUMAN	841	Not GPI-Anchored	-	0.993	*
sp_Q92633_LPAR1_HUMAN	364	Not GPI-Anchored	-	0.992	*
sp_Q9ULH4_LRFN2_HUMAN	789	Not GPI-Anchored	-	0.993	*
sp_P48357_LEPR_HUMAN	1165	Not GPI-Anchored	-	0.995	*
sp_P05129_KPCG_HUMAN	697	Not GPI-Anchored	-	0.993	*
sp_Q15334_L2GL1_HUMAN	1064	Not GPI-Anchored	-	0.991	*
sp_Q6ZV70_LANC3_HUMAN	420	Not GPI-Anchored	-	0.980	*
sp_O43813_LANC1_HUMAN	399	Not GPI-Anchored	-	0.974	*
sp_P42285_MTREX_HUMAN	1042	Not GPI-Anchored	-	0.954	*
sp_P01599_KV117_HUMAN	117	Not GPI-Anchored	-	0.994	*
sp_P19256_LFA3_HUMAN	250	Not GPI-Anchored	-	0.954	*
sp_O75150_BRE1B_HUMAN	1001	Not GPI-Anchored	-	0.989	*
sp_P00915_CAH1_HUMAN	261	Not GPI-Anchored	-	0.993	*
sp_A0A0C4DH72_KV106_HUMAN	117	Not GPI-Anchored	-	0.994	*
sp_Q2M329_CCD96_HUMAN	555	Not GPI-Anchored	-	0.989	*
sp_Q86VR8_FJX1_HUMAN	437	Not GPI-Anchored	-	0.994	*
sp_Q9NZU1_FLRT1_HUMAN	646	Not GPI-Anchored	-	0.995	*
sp_Q9HB65_ELL3_HUMAN	397	Not GPI-Anchored	-	0.976	*
sp_Q96H96_COQ2_HUMAN	371	Not GPI-Anchored	-	0.988	*
sp_Q8WXE0_CSKI2_HUMAN	1202	Not GPI-Anchored	-	0.990	*
sp_O75131_CPNE3_HUMAN	537	Not GPI-Anchored	-	0.995	*
sp_Q8WXD9_CSKI1_HUMAN	1431	Not GPI-Anchored	-	0.989	*
sp_Q8TAV3_CP2W1_HUMAN	490	Not GPI-Anchored	-	0.987	*
sp_P15813_CD1D_HUMAN	335	Not GPI-Anchored	-	0.703	*
sp_Q8N8Q1_C56D1_HUMAN	229	Not GPI-Anchored	-	0.992	*
sp_P43166_CAH7_HUMAN	264	Not GPI-Anchored	-	0.994	*
sp_P23280_CAH6_HUMAN	308	Not GPI-Anchored	-	0.990	*
sp_Q8WTZ4_CA5BL_HUMAN	195	Not GPI-Anchored	-	0.989	*
sp_Q8TDX6_CGAT1_HUMAN	532	Not GPI-Anchored	-	0.996	*
sp_Q8N1D0_BWR1B_HUMAN	253	Not GPI-Anchored	-	0.880	*
sp_Q13094_LCP2_HUMAN	533	Not GPI-Anchored	-	0.995	*
sp_O15230_LAMA5_HUMAN	3695	Not GPI-Anchored	-	0.988	*
sp_Q14192_FHL2_HUMAN	279	Not GPI-Anchored	-	0.994	*
sp_Q8IXK2_GLT12_HUMAN	581	Not GPI-Anchored	-	0.994	*
sp_P06241_FYN_HUMAN	537	Not GPI-Anchored	-	0.995	*
sp_Q9UK96_FBX10_HUMAN	956	Not GPI-Anchored	-	0.987	*
sp_Q05397_FAK1_HUMAN	1052	Not GPI-Anchored	-	0.996	*
sp_Q14CZ7_FAKD3_HUMAN	662	Not GPI-Anchored	-	0.996	*
sp_Q5JZY3_EPHAA_HUMAN	1008	Not GPI-Anchored	-	0.991	*
sp_P39748_FEN1_HUMAN	380	Not GPI-Anchored	-	0.995	*
sp_Q9UHY8_FEZ2_HUMAN	353	Not GPI-Anchored	-	0.993	*
sp_O75355_ENTP3_HUMAN	529	Not GPI-Anchored	-	0.975	*
sp_Q5TZK3_FAM74_HUMAN	123	Not GPI-Anchored	-	0.978	*
sp_Q8WWV6_FCAMR_HUMAN	532	Not GPI-Anchored	-	0.960	*
sp_Q9UKT5_FBX4_HUMAN	387	Not GPI-Anchored	-	0.995	*
sp_Q15007_FL2D_HUMAN	396	Not GPI-Anchored	-	0.987	*
sp_Q9H9S5_FKRP_HUMAN	495	Not GPI-Anchored	-	0.981	*
sp_Q9H4M3_FBX44_HUMAN	255	Not GPI-Anchored	-	0.993	*
sp_Q06828_FMOD_HUMAN	376	Not GPI-Anchored	-	0.811	*
sp_Q6ZNA5_FRRS1_HUMAN	592	GPI-Anchored	563	0.351	G
sp_Q9NS18_GLRX2_HUMAN	164	Not GPI-Anchored	-	0.996	*
sp_Q5T752_LCE1D_HUMAN	114	Not GPI-Anchored	-	0.986	*
sp_Q8IXQ4_GPAM1_HUMAN	340	Not GPI-Anchored	-	0.993	*
sp_P17931_LEG3_HUMAN	250	Not GPI-Anchored	-	0.986	*
sp_Q9Y257_KCNK6_HUMAN	313	Not GPI-Anchored	-	0.984	*
sp_Q6PI98_IN80C_HUMAN	192	Not GPI-Anchored	-	0.993	*
sp_Q8IZI9_IFNL3_HUMAN	196	Not GPI-Anchored	-	0.992	*
sp_O95998_I18BP_HUMAN	194	Not GPI-Anchored	-	0.993	*
sp_O75388_GPR32_HUMAN	356	Not GPI-Anchored	-	0.995	*
sp_Q9H427_KCNKF_HUMAN	330	Not GPI-Anchored	-	0.993	*
sp_Q6IC98_GRAM4_HUMAN	578	Not GPI-Anchored	-	0.974	*
sp_Q9Y2T6_GPR55_HUMAN	319	Not GPI-Anchored	-	0.991	*
sp_O15354_GPR37_HUMAN	613	Not GPI-Anchored	-	0.993	*
sp_P10144_GRAB_HUMAN	247	Not GPI-Anchored	-	0.995	*
sp_Q5QNW6_H2B2F_HUMAN	126	Not GPI-Anchored	-	0.994	*
sp_P06899_H2B1J_HUMAN	126	Not GPI-Anchored	-	0.994	*
sp_P62807_H2B1C_HUMAN	126	Not GPI-Anchored	-	0.994	*
sp_Q5T6X5_GPC6A_HUMAN	926	Not GPI-Anchored	-	0.992	*
sp_O43293_DAPK3_HUMAN	454	Not GPI-Anchored	-	0.995	*
sp_Q30KQ4_DB116_HUMAN	102	Not GPI-Anchored	-	0.986	*
sp_Q6PJE2_POZP3_HUMAN	187	Not GPI-Anchored	-	0.985	*
sp_Q9UBR4_LHX3_HUMAN	397	Not GPI-Anchored	-	0.990	*
sp_Q96M69_LRGUK_HUMAN	825	Not GPI-Anchored	-	0.995	*
sp_Q6ZNQ3_LRC69_HUMAN	347	Not GPI-Anchored	-	0.994	*
sp_Q9H6V9_LDAH_HUMAN	325	Not GPI-Anchored	-	0.995	*
sp_P00338_LDHA_HUMAN	332	Not GPI-Anchored	-	0.995	*
sp_O95461_LARG1_HUMAN	756	Not GPI-Anchored	-	0.967	*
sp_Q6JVE6_LCN10_HUMAN	187	Not GPI-Anchored	-	0.993	*
sp_P51812_KS6A3_HUMAN	740	Not GPI-Anchored	-	0.993	*
sp_Q96LW2_KS6R_HUMAN	410	Not GPI-Anchored	-	0.986	*
sp_Q4G0J3_LARP7_HUMAN	582	Not GPI-Anchored	-	0.993	*
sp_Q9BYR0_KRA47_HUMAN	210	Not GPI-Anchored	-	0.987	*
sp_Q5T751_LCE1C_HUMAN	118	Not GPI-Anchored	-	0.986	*
sp_Q6ZNG9_KRBA2_HUMAN	492	Not GPI-Anchored	-	0.989	*
sp_Q719H9_KCTD1_HUMAN	257	Not GPI-Anchored	-	0.993	*
sp_O75600_KBL_HUMAN	419	Not GPI-Anchored	-	0.992	*
sp_P46940_IQGA1_HUMAN	1657	Not GPI-Anchored	-	0.995	*
sp_Q68DH5_LMBD2_HUMAN	695	Not GPI-Anchored	-	0.993	*
sp_Q9BQG0_MBB1A_HUMAN	1328	Not GPI-Anchored	-	0.995	*
sp_P01570_IFN14_HUMAN	189	Not GPI-Anchored	-	0.993	*
sp_Q9UIS9_MBD1_HUMAN	605	Not GPI-Anchored	-	0.994	*
sp_Q5FWE3_PRRT3_HUMAN	981	Not GPI-Anchored	-	0.987	*
sp_Q14442_PIGH_HUMAN	188	Not GPI-Anchored	-	0.994	*
sp_Q9H490_PIGU_HUMAN	435	Not GPI-Anchored	-	0.989	*
sp_Q9BSJ6_PIMRE_HUMAN	248	Not GPI-Anchored	-	0.993	*
sp_Q9UKJ1_PILRA_HUMAN	303	Not GPI-Anchored	-	0.993	*
sp_Q7RTP6_MICA3_HUMAN	2002	Not GPI-Anchored	-	0.987	*
sp_O75448_MED24_HUMAN	989	Not GPI-Anchored	-	0.965	*
sp_Q96GA3_LTV1_HUMAN	475	Not GPI-Anchored	-	0.995	*
sp_A6NDP7_MADL2_HUMAN	307	Not GPI-Anchored	-	0.480	*
sp_Q9HBG7_LY9_HUMAN	655	Not GPI-Anchored	-	0.995	*
sp_Q96PE7_MCEE_HUMAN	176	Not GPI-Anchored	-	0.994	*
sp_Q5TEU4_NDUF5_HUMAN	345	Not GPI-Anchored	-	0.994	*
sp_O60476_MA1A2_HUMAN	641	Not GPI-Anchored	-	0.990	*
sp_Q7Z3D4_LYSM3_HUMAN	306	Not GPI-Anchored	-	0.993	*
sp_P48449_LSS_HUMAN	732	Not GPI-Anchored	-	0.994	*
sp_P52292_IMA1_HUMAN	529	Not GPI-Anchored	-	0.994	*
sp_P09914_IFIT1_HUMAN	478	Not GPI-Anchored	-	0.995	*
sp_Q92904_DAZL_HUMAN	295	Not GPI-Anchored	-	0.993	*
sp_P15311_EZRI_HUMAN	586	Not GPI-Anchored	-	0.995	*
sp_P01588_EPO_HUMAN	193	Not GPI-Anchored	-	0.994	*
sp_P0C7U0_ELFN1_HUMAN	828	Not GPI-Anchored	-	0.989	*
sp_P28324_ELK4_HUMAN	431	Not GPI-Anchored	-	0.993	*
sp_P11161_EGR2_HUMAN	476	Not GPI-Anchored	-	0.991	*
sp_P01133_EGF_HUMAN	1207	Not GPI-Anchored	-	0.995	*
sp_Q96RP9_EFGM_HUMAN	751	Not GPI-Anchored	-	0.988	*
sp_O43281_EFS_HUMAN	561	Not GPI-Anchored	-	0.802	*
sp_Q32P44_EMAL3_HUMAN	896	Not GPI-Anchored	-	0.986	*
sp_Q8IZT9_FAM9C_HUMAN	166	Not GPI-Anchored	-	0.993	*
sp_Q96MX6_DAA10_HUMAN	357	Not GPI-Anchored	-	0.992	*
sp_Q16531_DDB1_HUMAN	1140	Not GPI-Anchored	-	0.995	*
sp_Q5VW00_DC122_HUMAN	463	Not GPI-Anchored	-	0.988	*
sp_Q92771_DDX12_HUMAN	950	Not GPI-Anchored	-	0.968	*
sp_Q8N568_DCLK2_HUMAN	766	Not GPI-Anchored	-	0.993	*
sp_Q30KQ8_DB112_HUMAN	113	Not GPI-Anchored	-	0.995	*
sp_Q6UWW8_EST3_HUMAN	571	Not GPI-Anchored	-	0.995	*
sp_Q6ZVS7_F183B_HUMAN	135	Not GPI-Anchored	-	0.996	*
sp_Q9H6K1_ILRUN_HUMAN	298	Not GPI-Anchored	-	0.986	*
sp_Q6PEV8_F199X_HUMAN	388	Not GPI-Anchored	-	0.990	*
sp_Q9NX55_HYPK_HUMAN	121	Not GPI-Anchored	-	0.986	*
sp_Q9UKT9_IKZF3_HUMAN	509	Not GPI-Anchored	-	0.994	*
sp_P52926_HMGA2_HUMAN	109	Not GPI-Anchored	-	0.991	*
sp_Q9NQ69_LHX9_HUMAN	397	Not GPI-Anchored	-	0.982	*
sp_Q86YW7_GPHB5_HUMAN	130	Not GPI-Anchored	-	0.995	*
sp_A8MQT2_GOG8B_HUMAN	603	Not GPI-Anchored	-	0.993	*
sp_P36915_GNL1_HUMAN	607	Not GPI-Anchored	-	0.993	*
sp_Q96M96_FGD4_HUMAN	766	Not GPI-Anchored	-	0.992	*
sp_Q13158_FADD_HUMAN	208	Not GPI-Anchored	-	0.980	*
sp_Q6QHK4_FIGLA_HUMAN	219	Not GPI-Anchored	-	0.993	*
sp_Q06787_FMR1_HUMAN	632	Not GPI-Anchored	-	0.994	*
sp_O00321_ETV2_HUMAN	342	Not GPI-Anchored	-	0.994	*
sp_Q9NQT4_EXOS5_HUMAN	235	Not GPI-Anchored	-	0.986	*
sp_Q96A65_EXOC4_HUMAN	974	Not GPI-Anchored	-	0.996	*
sp_P51161_FABP6_HUMAN	128	Not GPI-Anchored	-	0.995	*
sp_Q14676_MDC1_HUMAN	2089	Not GPI-Anchored	-	0.992	*
sp_Q8IV50_LYSM2_HUMAN	215	Not GPI-Anchored	-	0.988	*
sp_Q14766_LTBP1_HUMAN	1721	Not GPI-Anchored	-	0.995	*
sp_A8MQ11_PM2P5_HUMAN	134	Not GPI-Anchored	-	0.990	*
sp_O95744_PM2P2_HUMAN	297	Not GPI-Anchored	-	0.991	*
sp_A4D2B8_PM2P1_HUMAN	440	Not GPI-Anchored	-	0.990	*
sp_Q68D20_PMS2L_HUMAN	193	Not GPI-Anchored	-	0.994	*
sp_P42356_PI4KA_HUMAN	2102	Not GPI-Anchored	-	0.996	*
sp_O00329_PK3CD_HUMAN	1044	Not GPI-Anchored	-	0.993	*
sp_P54277_PMS1_HUMAN	932	Not GPI-Anchored	-	0.996	*
sp_Q5HYW2_NHSL2_HUMAN	1225	Not GPI-Anchored	-	0.993	*
sp_Q9BVI4_NOC4L_HUMAN	516	Not GPI-Anchored	-	0.990	*
sp_Q5SYE7_NHSL1_HUMAN	1610	Not GPI-Anchored	-	0.985	*
sp_Q92886_NGN1_HUMAN	237	Not GPI-Anchored	-	0.991	*
sp_Q8TBE9_NANP_HUMAN	248	Not GPI-Anchored	-	0.991	*
sp_A7E2Y1_MYH7B_HUMAN	1983	Not GPI-Anchored	-	0.996	*
sp_O00255_MEN1_HUMAN	615	Not GPI-Anchored	-	0.994	*
sp_Q6ICB4_SESQ2_HUMAN	259	Not GPI-Anchored	-	0.995	*
sp_Q5VWJ9_SNX30_HUMAN	437	Not GPI-Anchored	-	0.996	*
sp_Q13401_PM2P3_HUMAN	168	Not GPI-Anchored	-	0.993	*
sp_Q13670_PM2PB_HUMAN	270	Not GPI-Anchored	-	0.986	*
sp_Q96DD7_SHSA4_HUMAN	197	Not GPI-Anchored	-	0.988	*
sp_P48736_PK3CG_HUMAN	1102	Not GPI-Anchored	-	0.987	*
sp_P29120_NEC1_HUMAN	753	Not GPI-Anchored	-	0.989	*
sp_Q9BZQ8_NIBA1_HUMAN	928	Not GPI-Anchored	-	0.995	*
sp_O95182_NDUA7_HUMAN	113	Not GPI-Anchored	-	0.993	*
sp_Q6ZWE6_PKHM3_HUMAN	761	Not GPI-Anchored	-	0.995	*
sp_P08F94_PKHD1_HUMAN	4074	Not GPI-Anchored	-	0.994	*
sp_Q6XQN6_PNCB_HUMAN	538	Not GPI-Anchored	-	0.993	*
sp_P00747_PLMN_HUMAN	810	Not GPI-Anchored	-	0.979	*
sp_O14986_PI51B_HUMAN	540	Not GPI-Anchored	-	0.985	*
sp_P55769_NH2L1_HUMAN	128	Not GPI-Anchored	-	0.993	*
sp_Q99755_PI51A_HUMAN	562	Not GPI-Anchored	-	0.995	*
sp_Q9UBF8_PI4KB_HUMAN	816	Not GPI-Anchored	-	0.993	*
sp_Q96D46_NMD3_HUMAN	503	Not GPI-Anchored	-	0.992	*
sp_Q6NW34_NEPRO_HUMAN	567	Not GPI-Anchored	-	0.988	*
sp_O43808_PM34_HUMAN	307	Not GPI-Anchored	-	0.984	*
sp_P54278_PMS2_HUMAN	862	Not GPI-Anchored	-	0.989	*
sp_Q06945_SOX4_HUMAN	474	Not GPI-Anchored	-	0.966	*
sp_Q96RF0_SNX18_HUMAN	628	Not GPI-Anchored	-	0.967	*
sp_Q8N5F7_NKAP_HUMAN	415	Not GPI-Anchored	-	0.995	*
sp_O75880_SCO1_HUMAN	301	Not GPI-Anchored	-	0.988	*
sp_Q92911_SC5A5_HUMAN	643	Not GPI-Anchored	-	0.994	*
sp_Q15437_SC23B_HUMAN	767	Not GPI-Anchored	-	0.988	*
sp_Q96LT4_SAMD8_HUMAN	415	Not GPI-Anchored	-	0.994	*
sp_Q6NT16_S18B1_HUMAN	456	Not GPI-Anchored	-	0.993	*
sp_Q9UDX4_S14L3_HUMAN	400	Not GPI-Anchored	-	0.996	*
sp_Q9BXA9_SALL3_HUMAN	1300	Not GPI-Anchored	-	0.988	*
sp_P31949_S10AB_HUMAN	105	Not GPI-Anchored	-	0.994	*
sp_P59534_T2R39_HUMAN	338	Not GPI-Anchored	-	0.943	*
sp_Q86TU7_SETD3_HUMAN	594	Not GPI-Anchored	-	0.993	*
sp_Q96E39_RMXL1_HUMAN	390	Not GPI-Anchored	-	0.991	*
sp_Q9BRJ2_RM45_HUMAN	306	Not GPI-Anchored	-	0.995	*
sp_Q96GC5_RM48_HUMAN	212	Not GPI-Anchored	-	0.995	*
sp_Q9Y6G3_RM42_HUMAN	142	Not GPI-Anchored	-	0.996	*
sp_Q9NYK5_RM39_HUMAN	338	Not GPI-Anchored	-	0.994	*
sp_Q9NQ50_RM40_HUMAN	206	Not GPI-Anchored	-	0.996	*
sp_P51172_SCNND_HUMAN	802	Not GPI-Anchored	-	0.993	*
sp_P51170_SCNNG_HUMAN	649	Not GPI-Anchored	-	0.994	*
sp_O95416_SOX14_HUMAN	240	Not GPI-Anchored	-	0.989	*
sp_Q92545_TM131_HUMAN	1883	Not GPI-Anchored	-	0.986	*
sp_P56693_SOX10_HUMAN	466	Not GPI-Anchored	-	0.994	*
sp_Q9Y5W7_SNX14_HUMAN	946	Not GPI-Anchored	-	0.995	*
sp_A6NMZ2_SNTAN_HUMAN	147	Not GPI-Anchored	-	0.992	*
sp_P28370_SMCA1_HUMAN	1054	Not GPI-Anchored	-	0.987	*
sp_Q24JQ0_TM241_HUMAN	296	Not GPI-Anchored	-	0.970	*
sp_Q15427_SF3B4_HUMAN	424	Not GPI-Anchored	-	0.994	*
sp_A6NFE2_SMCO2_HUMAN	343	Not GPI-Anchored	-	0.974	*
sp_Q07889_SOS1_HUMAN	1333	Not GPI-Anchored	-	0.971	*
sp_Q9BQB4_SOST_HUMAN	213	Not GPI-Anchored	-	0.994	*
