# NetGPI 1.1	Timestamp: 20220609110655
# ID	Seq-length	Pred. GPI-Anchored	Omega-site pos.	Likelihood	Amino-acid
sp_P67936_TPM4_HUMAN	248	Not GPI-Anchored	-	0.995	*
sp_P07951_TPM2_HUMAN	284	Not GPI-Anchored	-	0.994	*
sp_A6NFA1_TIKI2_HUMAN	517	GPI-Anchored	490	0.437	S
sp_P09493_TPM1_HUMAN	284	Not GPI-Anchored	-	0.994	*
sp_Q9H3S4_TPK1_HUMAN	243	Not GPI-Anchored	-	0.989	*
sp_P60174_TPIS_HUMAN	249	Not GPI-Anchored	-	0.994	*
sp_Q8IWU9_TPH2_HUMAN	490	Not GPI-Anchored	-	0.994	*
sp_P17752_TPH1_HUMAN	444	Not GPI-Anchored	-	0.994	*
sp_Q68CL5_TPGS2_HUMAN	300	Not GPI-Anchored	-	0.990	*
sp_Q9BW30_TPPP3_HUMAN	176	Not GPI-Anchored	-	0.995	*
sp_P12270_TPR_HUMAN	2363	Not GPI-Anchored	-	0.987	*
sp_Q86W33_TPRA1_HUMAN	373	Not GPI-Anchored	-	0.987	*
sp_Q6ZUI0_TPRG1_HUMAN	275	Not GPI-Anchored	-	0.988	*
sp_Q5T0D9_TPRGL_HUMAN	272	Not GPI-Anchored	-	0.994	*
sp_Q9Y3C4_TPRKB_HUMAN	175	Not GPI-Anchored	-	0.993	*
sp_Q4KMQ1_TPRN_HUMAN	711	Not GPI-Anchored	-	0.991	*
sp_Q9BZJ3_TRYD_HUMAN	242	Not GPI-Anchored	-	0.993	*
sp_Q9NRR2_TRYG1_HUMAN	321	Not GPI-Anchored	-	0.663	*
sp_O60507_TPST1_HUMAN	370	Not GPI-Anchored	-	0.996	*
sp_O60704_TPST2_HUMAN	377	Not GPI-Anchored	-	0.967	*
sp_P13693_TCTP_HUMAN	172	Not GPI-Anchored	-	0.995	*
sp_Q9ULW0_TPX2_HUMAN	747	Not GPI-Anchored	-	0.994	*
sp_Q13595_TRA2A_HUMAN	282	Not GPI-Anchored	-	0.993	*
sp_P62995_TRA2B_HUMAN	288	Not GPI-Anchored	-	0.994	*
sp_Q9H4I3_TRABD_HUMAN	376	Not GPI-Anchored	-	0.988	*
sp_Q86V40_TIKI1_HUMAN	505	GPI-Anchored	480	0.656	S
sp_Q59H18_TNI3K_HUMAN	835	Not GPI-Anchored	-	0.967	*
sp_P19429_TNNI3_HUMAN	210	Not GPI-Anchored	-	0.987	*
sp_P02585_TNNC2_HUMAN	160	Not GPI-Anchored	-	0.994	*
sp_A0PK05_TMM72_HUMAN	275	GPI-Anchored	251	0.643	S
sp_Q8N2M4_TM86A_HUMAN	240	Not GPI-Anchored	-	0.984	*
sp_Q6P7N7_TMM81_HUMAN	255	GPI-Anchored	225	0.430	A
sp_Q96HE8_TMM80_HUMAN	216	Not GPI-Anchored	-	0.433	*
sp_Q9BSE2_TMM79_HUMAN	394	Not GPI-Anchored	-	0.992	*
sp_Q9NUR3_TM74B_HUMAN	256	Not GPI-Anchored	-	0.988	*
sp_Q96NL1_TMM74_HUMAN	305	Not GPI-Anchored	-	0.982	*
sp_Q6P5X7_TMM71_HUMAN	295	GPI-Anchored	221	0.362	S
sp_Q5T3F8_CSCL2_HUMAN	832	Not GPI-Anchored	-	0.993	*
sp_Q9BUB7_TMM70_HUMAN	260	Not GPI-Anchored	-	0.995	*
sp_Q5SWH9_TMM69_HUMAN	247	Not GPI-Anchored	-	0.962	*
sp_Q96MH6_TMM68_HUMAN	324	Not GPI-Anchored	-	0.993	*
sp_Q5HYA8_MKS3_HUMAN	995	Not GPI-Anchored	-	0.978	*
sp_Q6PI78_TMM65_HUMAN	240	Not GPI-Anchored	-	0.988	*
sp_Q6YI46_TMM64_HUMAN	380	Not GPI-Anchored	-	0.987	*
sp_Q8N661_TM86B_HUMAN	226	Not GPI-Anchored	-	0.989	*
sp_Q8NBN3_TM87A_HUMAN	555	Not GPI-Anchored	-	0.996	*
sp_Q96K49_TM87B_HUMAN	555	Not GPI-Anchored	-	0.994	*
sp_Q6PEY1_TMM88_HUMAN	159	Not GPI-Anchored	-	0.977	*
sp_A6NKF7_TM88B_HUMAN	163	Not GPI-Anchored	-	0.959	*
sp_A6NDV4_TMM8B_HUMAN	472	Not GPI-Anchored	-	0.980	*
sp_Q9P0T7_TMEM9_HUMAN	183	Not GPI-Anchored	-	0.988	*
sp_Q6ZNR0_TMM91_HUMAN	172	GPI-Anchored	134	0.445	G
sp_Q12767_TMM94_HUMAN	1356	Not GPI-Anchored	-	0.993	*
sp_Q5BJF2_SGMR2_HUMAN	176	Not GPI-Anchored	-	0.987	*
sp_Q9Y2Y6_TMM98_HUMAN	226	Not GPI-Anchored	-	0.992	*
sp_Q9NQ34_TMM9B_HUMAN	198	Not GPI-Anchored	-	0.990	*
sp_P82094_TMF1_HUMAN	1093	Not GPI-Anchored	-	0.988	*
sp_Q8NEW7_TMIE_HUMAN	156	Not GPI-Anchored	-	0.996	*
sp_Q96BF3_TMIG2_HUMAN	282	Not GPI-Anchored	-	0.995	*
sp_P0DMS9_TMIG3_HUMAN	266	Not GPI-Anchored	-	0.991	*
sp_Q9NVH6_TMLH_HUMAN	421	Not GPI-Anchored	-	0.992	*
sp_Q9P1W3_CSC1_HUMAN	806	Not GPI-Anchored	-	0.995	*
sp_O94886_CSCL1_HUMAN	807	Not GPI-Anchored	-	0.992	*
sp_Q9NZR1_TMOD2_HUMAN	351	Not GPI-Anchored	-	0.995	*
sp_Q8WXS4_CCGL_HUMAN	190	Not GPI-Anchored	-	0.970	*
sp_Q5BJD5_TM41B_HUMAN	291	Not GPI-Anchored	-	0.958	*
sp_Q96HV5_TM41A_HUMAN	264	Not GPI-Anchored	-	0.993	*
sp_Q9GZU3_TM39B_HUMAN	492	Not GPI-Anchored	-	0.988	*
sp_Q9NV64_TM39A_HUMAN	488	Not GPI-Anchored	-	0.984	*
sp_Q9NVV0_TM38B_HUMAN	291	Not GPI-Anchored	-	0.994	*
sp_Q9H6F2_TM38A_HUMAN	299	Not GPI-Anchored	-	0.989	*
sp_Q8NCS4_TM35B_HUMAN	154	Not GPI-Anchored	-	0.994	*
sp_Q0P6H9_TMM62_HUMAN	643	Not GPI-Anchored	-	0.977	*
sp_Q53FP2_NACHO_HUMAN	167	Not GPI-Anchored	-	0.987	*
sp_P57088_TMM33_HUMAN	247	Not GPI-Anchored	-	0.974	*
sp_Q5JXX7_TMM31_HUMAN	168	Not GPI-Anchored	-	0.356	*
sp_Q3MIR4_CC50B_HUMAN	351	Not GPI-Anchored	-	0.983	*
sp_Q9NV96_CC50A_HUMAN	361	Not GPI-Anchored	-	0.972	*
sp_A0A0U1RQS6_TM275_HUMAN	177	Not GPI-Anchored	-	0.988	*
sp_Q69YG0_TMM42_HUMAN	159	Not GPI-Anchored	-	0.990	*
sp_Q9BTV4_TMM43_HUMAN	400	Not GPI-Anchored	-	0.951	*
sp_Q2T9K0_TMM44_HUMAN	475	Not GPI-Anchored	-	0.985	*
sp_Q9NWC5_TM45A_HUMAN	275	Not GPI-Anchored	-	0.993	*
sp_Q96B21_TM45B_HUMAN	275	Not GPI-Anchored	-	0.992	*
sp_Q9BQJ4_TMM47_HUMAN	181	Not GPI-Anchored	-	0.995	*
sp_O95807_TM50A_HUMAN	157	Not GPI-Anchored	-	0.963	*
sp_P56557_TM50B_HUMAN	158	Not GPI-Anchored	-	0.933	*
sp_Q9NW97_TMM51_HUMAN	253	Not GPI-Anchored	-	0.992	*
sp_Q8NDY8_TMM52_HUMAN	209	Not GPI-Anchored	-	0.992	*
sp_Q4KMG9_TM52B_HUMAN	183	Not GPI-Anchored	-	0.986	*
sp_Q6P2H8_TMM53_HUMAN	277	Not GPI-Anchored	-	0.993	*
sp_Q969K7_TMM54_HUMAN	222	Not GPI-Anchored	-	0.989	*
sp_Q9BXS4_TMM59_HUMAN	323	Not GPI-Anchored	-	0.978	*
sp_Q9UK28_TM59L_HUMAN	342	Not GPI-Anchored	-	0.960	*
sp_Q9H2L4_TMM60_HUMAN	133	Not GPI-Anchored	-	0.699	*
sp_Q8N0U2_TMM61_HUMAN	210	Not GPI-Anchored	-	0.971	*
sp_P28289_TMOD1_HUMAN	359	Not GPI-Anchored	-	0.993	*
sp_Q9NYL9_TMOD3_HUMAN	352	Not GPI-Anchored	-	0.995	*
sp_P63316_TNNC1_HUMAN	161	Not GPI-Anchored	-	0.995	*
sp_P19438_TNR1A_HUMAN	455	Not GPI-Anchored	-	0.985	*
sp_Q07011_TNR9_HUMAN	255	Not GPI-Anchored	-	0.947	*
sp_P28908_TNR8_HUMAN	595	Not GPI-Anchored	-	0.993	*
sp_O95407_TNF6B_HUMAN	300	Not GPI-Anchored	-	0.993	*
sp_Q93038_TNR25_HUMAN	417	Not GPI-Anchored	-	0.995	*
sp_O75509_TNR21_HUMAN	655	Not GPI-Anchored	-	0.989	*
sp_P20333_TNR1B_HUMAN	461	Not GPI-Anchored	-	0.987	*
sp_Q9NS68_TNR19_HUMAN	423	Not GPI-Anchored	-	0.991	*
sp_Q9UBN6_TR10D_HUMAN	386	Not GPI-Anchored	-	0.990	*
sp_Q9Y5U5_TNR18_HUMAN	241	Not GPI-Anchored	-	0.930	*
sp_Q02223_TNR17_HUMAN	184	Not GPI-Anchored	-	0.993	*
sp_Q92956_TNR14_HUMAN	283	Not GPI-Anchored	-	0.985	*
sp_Q96RJ3_TR13C_HUMAN	184	Not GPI-Anchored	-	0.993	*
sp_Q9NP84_TNR12_HUMAN	129	Not GPI-Anchored	-	0.687	*
sp_O00300_TR11B_HUMAN	401	Not GPI-Anchored	-	0.994	*
sp_P50591_TNF10_HUMAN	281	Not GPI-Anchored	-	0.986	*
sp_O43508_TNF12_HUMAN	249	Not GPI-Anchored	-	0.533	*
sp_O75888_TNF13_HUMAN	250	Not GPI-Anchored	-	0.983	*
sp_Q9Y275_TN13B_HUMAN	285	Not GPI-Anchored	-	0.958	*
sp_O43557_TNF14_HUMAN	240	Not GPI-Anchored	-	0.989	*
sp_P23510_TNFL4_HUMAN	183	Not GPI-Anchored	-	0.992	*
sp_P32971_TNFL8_HUMAN	234	Not GPI-Anchored	-	0.983	*
sp_P41273_TNFL9_HUMAN	254	Not GPI-Anchored	-	0.992	*
sp_Q9UKE5_TNIK_HUMAN	1360	Not GPI-Anchored	-	0.992	*
sp_Q15025_TNIP1_HUMAN	636	Not GPI-Anchored	-	0.995	*
sp_Q8NFZ5_TNIP2_HUMAN	429	Not GPI-Anchored	-	0.994	*
sp_Q96KP6_TNIP3_HUMAN	325	Not GPI-Anchored	-	0.996	*
sp_Q13470_TNK1_HUMAN	666	Not GPI-Anchored	-	0.991	*
sp_Q07912_ACK1_HUMAN	1038	Not GPI-Anchored	-	0.995	*
sp_O95271_TNKS1_HUMAN	1327	Not GPI-Anchored	-	0.996	*
sp_Q9C0C2_TB182_HUMAN	1729	Not GPI-Anchored	-	0.995	*
sp_Q9H2K2_TNKS2_HUMAN	1166	Not GPI-Anchored	-	0.987	*
sp_Q9Y6Q6_TNR11_HUMAN	616	Not GPI-Anchored	-	0.992	*
sp_O14798_TR10C_HUMAN	259	GPI-Anchored	236	0.423	A
sp_Q9NZQ9_TMOD4_HUMAN	345	Not GPI-Anchored	-	0.996	*
sp_Q9NRS4_TMPS4_HUMAN	437	Not GPI-Anchored	-	0.992	*
sp_Q6ZXV5_TMTC3_HUMAN	915	Not GPI-Anchored	-	0.994	*
sp_Q8N394_TMTC2_HUMAN	836	Not GPI-Anchored	-	0.996	*
sp_Q8IUR5_TMTC1_HUMAN	882	Not GPI-Anchored	-	0.996	*
sp_Q7Z410_TMPS9_HUMAN	1059	Not GPI-Anchored	-	0.994	*
sp_Q8IU80_TMPS6_HUMAN	811	Not GPI-Anchored	-	0.990	*
sp_Q9H3S3_TMPS5_HUMAN	457	Not GPI-Anchored	-	0.990	*
sp_P57727_TMPS3_HUMAN	454	Not GPI-Anchored	-	0.995	*
sp_O14763_TR10B_HUMAN	440	Not GPI-Anchored	-	0.985	*
sp_P98073_ENTK_HUMAN	1019	Not GPI-Anchored	-	0.992	*
sp_O60235_TM11D_HUMAN	418	Not GPI-Anchored	-	0.994	*
sp_Q6ZMR5_TM11A_HUMAN	418	Not GPI-Anchored	-	0.994	*
sp_Q6ZT21_TMPPE_HUMAN	453	Not GPI-Anchored	-	0.993	*
sp_P42167_LAP2B_HUMAN	454	Not GPI-Anchored	-	0.975	*
sp_P42166_LAP2A_HUMAN	694	Not GPI-Anchored	-	0.995	*
sp_Q5T4D3_TMTC4_HUMAN	741	Not GPI-Anchored	-	0.995	*
sp_Q9BVT8_TMUB1_HUMAN	246	GPI-Anchored	185	0.395	G
sp_Q71RG4_TMUB2_HUMAN	321	GPI-Anchored	259	0.451	S
sp_Q9H3N1_TMX1_HUMAN	280	Not GPI-Anchored	-	0.987	*
sp_Q9Y320_TMX2_HUMAN	296	Not GPI-Anchored	-	0.995	*
sp_Q96JJ7_TMX3_HUMAN	454	Not GPI-Anchored	-	0.992	*
sp_Q9H1E5_TMX4_HUMAN	349	Not GPI-Anchored	-	0.994	*
sp_P24821_TENA_HUMAN	2201	Not GPI-Anchored	-	0.994	*
sp_Q13829_BACD2_HUMAN	316	Not GPI-Anchored	-	0.993	*
sp_Q03169_TNAP2_HUMAN	654	Not GPI-Anchored	-	0.990	*
sp_P21580_TNAP3_HUMAN	790	Not GPI-Anchored	-	0.993	*
sp_P98066_TSG6_HUMAN	277	Not GPI-Anchored	-	0.990	*
sp_O95379_TFIP8_HUMAN	198	Not GPI-Anchored	-	0.995	*
sp_Q8WVP5_TP8L1_HUMAN	186	Not GPI-Anchored	-	0.992	*
sp_Q6P589_TP8L2_HUMAN	184	Not GPI-Anchored	-	0.994	*
sp_Q5GJ75_TP8L3_HUMAN	292	Not GPI-Anchored	-	0.995	*
sp_O00220_TR10A_HUMAN	468	Not GPI-Anchored	-	0.991	*
sp_P45974_UBP5_HUMAN	858	Not GPI-Anchored	-	0.981	*
sp_Q70EK8_UBP53_HUMAN	1073	Not GPI-Anchored	-	0.985	*
sp_Q92748_THRSP_HUMAN	146	Not GPI-Anchored	-	0.994	*
sp_Q8TF68_ZN384_HUMAN	577	Not GPI-Anchored	-	0.970	*
sp_Q53GI3_ZN394_HUMAN	561	Not GPI-Anchored	-	0.991	*
sp_Q9UJN7_ZN391_HUMAN	358	Not GPI-Anchored	-	0.996	*
sp_Q9H6B1_Z385D_HUMAN	395	Not GPI-Anchored	-	0.917	*
sp_Q66K41_Z385C_HUMAN	422	Not GPI-Anchored	-	0.973	*
sp_Q569K4_Z385B_HUMAN	471	Not GPI-Anchored	-	0.968	*
sp_Q96PM9_Z385A_HUMAN	386	Not GPI-Anchored	-	0.970	*
sp_Q8NA42_ZN383_HUMAN	475	Not GPI-Anchored	-	0.995	*
sp_Q96N95_ZN396_HUMAN	335	Not GPI-Anchored	-	0.996	*
sp_Q96SR6_ZN382_HUMAN	550	Not GPI-Anchored	-	0.995	*
sp_P17032_ZN37A_HUMAN	561	Not GPI-Anchored	-	0.983	*
sp_Q7RTV3_ZN367_HUMAN	350	Not GPI-Anchored	-	0.985	*
sp_Q8N895_ZN366_HUMAN	744	Not GPI-Anchored	-	0.992	*
sp_Q70YC5_ZN365_HUMAN	407	Not GPI-Anchored	-	0.994	*
sp_Q5T0B9_ZN362_HUMAN	420	Not GPI-Anchored	-	0.986	*
sp_Q9H8N7_ZN395_HUMAN	513	Not GPI-Anchored	-	0.993	*
sp_Q8NF99_ZN397_HUMAN	534	Not GPI-Anchored	-	0.995	*
sp_Q8WUU4_ZN296_HUMAN	475	Not GPI-Anchored	-	0.991	*
sp_Q9BWM5_ZN416_HUMAN	594	Not GPI-Anchored	-	0.994	*
sp_Q6IV72_ZN425_HUMAN	752	Not GPI-Anchored	-	0.993	*
sp_Q2M1K9_ZN423_HUMAN	1284	Not GPI-Anchored	-	0.995	*
sp_Q8TAQ5_ZN420_HUMAN	688	Not GPI-Anchored	-	0.994	*
sp_Q96HQ0_ZN419_HUMAN	510	Not GPI-Anchored	-	0.995	*
sp_Q8TF45_ZN418_HUMAN	676	Not GPI-Anchored	-	0.996	*
sp_Q8TAU3_ZN417_HUMAN	575	Not GPI-Anchored	-	0.994	*
sp_Q09FC8_ZN415_HUMAN	603	Not GPI-Anchored	-	0.989	*
sp_Q8TD17_ZN398_HUMAN	642	Not GPI-Anchored	-	0.982	*
sp_Q96IQ9_ZN414_HUMAN	312	Not GPI-Anchored	-	0.989	*
sp_Q86VK4_ZN410_HUMAN	478	Not GPI-Anchored	-	0.996	*
sp_P51814_ZNF41_HUMAN	821	Not GPI-Anchored	-	0.982	*
sp_Q9H9D4_ZN408_HUMAN	720	Not GPI-Anchored	-	0.994	*
sp_Q9C0G0_ZN407_HUMAN	2248	Not GPI-Anchored	-	0.992	*
sp_Q494X3_ZN404_HUMAN	552	Not GPI-Anchored	-	0.994	*
sp_Q9NW07_ZN358_HUMAN	568	Not GPI-Anchored	-	0.987	*
sp_Q86Y25_Z354C_HUMAN	554	Not GPI-Anchored	-	0.996	*
sp_Q96LW1_Z354B_HUMAN	612	Not GPI-Anchored	-	0.994	*
sp_Q9P2F9_ZN319_HUMAN	582	Not GPI-Anchored	-	0.986	*
sp_Q5BKZ1_ZN326_HUMAN	582	Not GPI-Anchored	-	0.987	*
sp_Q6AW86_Z324B_HUMAN	544	Not GPI-Anchored	-	0.995	*
sp_O75467_Z324A_HUMAN	553	Not GPI-Anchored	-	0.993	*
sp_Q6U7Q0_ZN322_HUMAN	402	Not GPI-Anchored	-	0.988	*
sp_A2RRD8_ZN320_HUMAN	509	Not GPI-Anchored	-	0.987	*
sp_P17041_ZNF32_HUMAN	273	Not GPI-Anchored	-	0.992	*
sp_Q5VUA4_ZN318_HUMAN	2279	Not GPI-Anchored	-	0.987	*
sp_O60765_Z354A_HUMAN	605	Not GPI-Anchored	-	0.995	*
sp_Q96PQ6_ZN317_HUMAN	595	Not GPI-Anchored	-	0.993	*
sp_A6NFI3_ZN316_HUMAN	1004	Not GPI-Anchored	-	0.989	*
sp_Q9HCX3_ZN304_HUMAN	659	Not GPI-Anchored	-	0.982	*
sp_Q9NR11_ZN302_HUMAN	478	Not GPI-Anchored	-	0.996	*
sp_Q96RE9_ZN300_HUMAN	604	Not GPI-Anchored	-	0.988	*
sp_P17039_ZNF30_HUMAN	623	Not GPI-Anchored	-	0.994	*
sp_Q86UD4_ZN329_HUMAN	541	Not GPI-Anchored	-	0.996	*
sp_Q9Y3S2_ZN330_HUMAN	320	Not GPI-Anchored	-	0.988	*
sp_Q9NQX6_ZN331_HUMAN	463	Not GPI-Anchored	-	0.968	*
sp_Q96JL9_ZN333_HUMAN	665	Not GPI-Anchored	-	0.984	*
sp_Q9HCZ1_ZN334_HUMAN	680	Not GPI-Anchored	-	0.996	*
sp_Q9H4Z2_ZN335_HUMAN	1342	Not GPI-Anchored	-	0.988	*
sp_Q9Y3M9_ZN337_HUMAN	751	Not GPI-Anchored	-	0.968	*
sp_Q06730_ZN33A_HUMAN	810	Not GPI-Anchored	-	0.994	*
sp_Q06732_ZN33B_HUMAN	778	Not GPI-Anchored	-	0.996	*
sp_Q8IZ26_ZNF34_HUMAN	560	Not GPI-Anchored	-	0.994	*
sp_Q9BYN7_ZN341_HUMAN	854	Not GPI-Anchored	-	0.991	*
sp_Q6P1L6_ZN343_HUMAN	599	Not GPI-Anchored	-	0.996	*
sp_Q14585_ZN345_HUMAN	488	Not GPI-Anchored	-	0.990	*
sp_Q9UL40_ZN346_HUMAN	294	Not GPI-Anchored	-	0.992	*
sp_Q96SE7_ZN347_HUMAN	839	Not GPI-Anchored	-	0.970	*
sp_P13682_ZNF35_HUMAN	527	Not GPI-Anchored	-	0.994	*
sp_Q9GZX5_ZN350_HUMAN	532	Not GPI-Anchored	-	0.991	*
sp_Q9BUY5_ZN426_HUMAN	554	Not GPI-Anchored	-	0.996	*
sp_Q96B54_ZN428_HUMAN	188	Not GPI-Anchored	-	0.994	*
sp_Q86V71_ZN429_HUMAN	674	Not GPI-Anchored	-	0.992	*
sp_Q96CX3_ZN501_HUMAN	271	Not GPI-Anchored	-	0.994	*
sp_Q8NB15_ZN511_HUMAN	252	Not GPI-Anchored	-	0.994	*
sp_Q9Y2H8_ZN510_HUMAN	683	Not GPI-Anchored	-	0.996	*
sp_Q8TCN5_ZN507_HUMAN	953	Not GPI-Anchored	-	0.985	*
sp_Q5JVG8_ZN506_HUMAN	444	Not GPI-Anchored	-	0.994	*
sp_Q96F45_ZN503_HUMAN	646	Not GPI-Anchored	-	0.979	*
sp_Q8TBZ5_ZN502_HUMAN	544	Not GPI-Anchored	-	0.984	*
sp_O60304_ZN500_HUMAN	480	Not GPI-Anchored	-	0.992	*
sp_Q8NCK3_ZN485_HUMAN	441	Not GPI-Anchored	-	0.977	*
sp_Q6ZNH5_ZN497_HUMAN	498	Not GPI-Anchored	-	0.993	*
sp_Q96IT1_ZN496_HUMAN	587	Not GPI-Anchored	-	0.994	*
sp_Q6ZR52_ZN493_HUMAN	646	Not GPI-Anchored	-	0.996	*
sp_Q8N8L2_ZN491_HUMAN	437	Not GPI-Anchored	-	0.995	*
sp_Q9ULM2_ZN490_HUMAN	529	Not GPI-Anchored	-	0.996	*
sp_Q96MN9_ZN488_HUMAN	340	Not GPI-Anchored	-	0.983	*
sp_Q96ME7_ZN512_HUMAN	567	Not GPI-Anchored	-	0.996	*
sp_Q96KM6_Z512B_HUMAN	892	Not GPI-Anchored	-	0.995	*
sp_Q8N8E2_ZN513_HUMAN	541	Not GPI-Anchored	-	0.967	*
sp_Q96K75_ZN514_HUMAN	400	Not GPI-Anchored	-	0.994	*
sp_Q92618_ZN516_HUMAN	1163	Not GPI-Anchored	-	0.995	*
sp_Q6ZMY9_ZN517_HUMAN	492	Not GPI-Anchored	-	0.979	*
sp_Q6AHZ1_Z518A_HUMAN	1483	Not GPI-Anchored	-	0.995	*
sp_Q9C0D4_Z518B_HUMAN	1074	Not GPI-Anchored	-	0.995	*
sp_Q8TB69_ZN519_HUMAN	540	Not GPI-Anchored	-	0.996	*
sp_Q96K83_ZN521_HUMAN	1311	Not GPI-Anchored	-	0.970	*
sp_Q96C55_ZN524_HUMAN	264	Not GPI-Anchored	-	0.993	*
sp_Q8TF50_ZN526_HUMAN	670	Not GPI-Anchored	-	0.981	*
sp_Q8NB42_ZN527_HUMAN	609	Not GPI-Anchored	-	0.995	*
sp_Q3MIS6_ZN528_HUMAN	628	Not GPI-Anchored	-	0.987	*
sp_Q6P280_ZN529_HUMAN	563	Not GPI-Anchored	-	0.991	*
sp_Q6P9A1_ZN530_HUMAN	599	Not GPI-Anchored	-	0.994	*
sp_Q9HCE3_ZN532_HUMAN	1301	Not GPI-Anchored	-	0.992	*
sp_Q96H40_ZN486_HUMAN	463	Not GPI-Anchored	-	0.996	*
sp_Q5JVG2_ZN484_HUMAN	852	Not GPI-Anchored	-	0.992	*
sp_P17038_ZNF43_HUMAN	809	Not GPI-Anchored	-	0.995	*
sp_P15621_ZNF44_HUMAN	663	Not GPI-Anchored	-	0.995	*
sp_P59923_ZN445_HUMAN	1031	Not GPI-Anchored	-	0.993	*
sp_Q8N0Y2_ZN444_HUMAN	327	Not GPI-Anchored	-	0.991	*
sp_Q9Y2A4_ZN443_HUMAN	671	Not GPI-Anchored	-	0.996	*
sp_Q9H7R0_ZN442_HUMAN	627	Not GPI-Anchored	-	0.995	*
sp_Q8N8Z8_ZN441_HUMAN	693	Not GPI-Anchored	-	0.996	*
sp_Q8IYI8_ZN440_HUMAN	595	Not GPI-Anchored	-	0.996	*
sp_Q8NDP4_ZN439_HUMAN	499	Not GPI-Anchored	-	0.995	*
sp_Q8TF39_ZN483_HUMAN	744	Not GPI-Anchored	-	0.993	*
sp_Q7Z4V0_ZN438_HUMAN	828	Not GPI-Anchored	-	0.995	*
sp_Q9C0F3_ZN436_HUMAN	470	Not GPI-Anchored	-	0.992	*
sp_Q8N7K0_ZN433_HUMAN	673	Not GPI-Anchored	-	0.995	*
sp_O94892_ZN432_HUMAN	652	Not GPI-Anchored	-	0.995	*
sp_Q8TF32_ZN431_HUMAN	576	Not GPI-Anchored	-	0.993	*
sp_Q9H8G1_ZN430_HUMAN	570	Not GPI-Anchored	-	0.995	*
sp_Q9NWS9_ZN446_HUMAN	450	Not GPI-Anchored	-	0.996	*
sp_Q6P9G9_ZN449_HUMAN	518	Not GPI-Anchored	-	0.986	*
sp_Q02386_ZNF45_HUMAN	682	Not GPI-Anchored	-	0.995	*
sp_Q9Y4E5_ZN451_HUMAN	1061	Not GPI-Anchored	-	0.995	*
sp_Q8N9F8_ZN454_HUMAN	522	Not GPI-Anchored	-	0.996	*
sp_Q14592_ZN460_HUMAN	562	Not GPI-Anchored	-	0.989	*
sp_Q8TAF7_ZN461_HUMAN	563	Not GPI-Anchored	-	0.982	*
sp_Q96JM2_ZN462_HUMAN	2506	Not GPI-Anchored	-	0.995	*
sp_Q7Z7K2_ZN467_HUMAN	595	Not GPI-Anchored	-	0.982	*
sp_Q5VIY5_ZN468_HUMAN	522	Not GPI-Anchored	-	0.996	*
sp_Q96JG9_ZN469_HUMAN	3925	Not GPI-Anchored	-	0.993	*
sp_Q6ECI4_ZN470_HUMAN	717	Not GPI-Anchored	-	0.984	*
sp_Q9BX82_ZN471_HUMAN	626	Not GPI-Anchored	-	0.995	*
sp_Q8WTR7_ZN473_HUMAN	871	Not GPI-Anchored	-	0.995	*
sp_Q6S9Z5_ZN474_HUMAN	364	Not GPI-Anchored	-	0.989	*
sp_Q96MX3_ZNF48_HUMAN	618	Not GPI-Anchored	-	0.993	*
sp_Q8WV37_ZN480_HUMAN	535	Not GPI-Anchored	-	0.992	*
sp_P17036_ZNF3_HUMAN	446	Not GPI-Anchored	-	0.994	*
sp_O60281_ZN292_HUMAN	2723	Not GPI-Anchored	-	0.995	*
sp_O60481_ZIC3_HUMAN	467	Not GPI-Anchored	-	0.993	*
sp_P52740_ZN132_HUMAN	706	Not GPI-Anchored	-	0.996	*
sp_P17017_ZNF14_HUMAN	642	Not GPI-Anchored	-	0.995	*
sp_P52744_ZN138_HUMAN	262	Not GPI-Anchored	-	0.988	*
sp_P52737_ZN136_HUMAN	540	Not GPI-Anchored	-	0.994	*
sp_P52742_ZN135_HUMAN	658	Not GPI-Anchored	-	0.991	*
sp_P52741_ZN134_HUMAN	427	Not GPI-Anchored	-	0.994	*
sp_P52736_ZN133_HUMAN	654	Not GPI-Anchored	-	0.990	*
sp_P52739_ZN131_HUMAN	623	Not GPI-Anchored	-	0.995	*
sp_Q15928_ZN141_HUMAN	474	Not GPI-Anchored	-	0.996	*
sp_Q15973_ZN124_HUMAN	351	Not GPI-Anchored	-	0.996	*
sp_P58317_ZN121_HUMAN	390	Not GPI-Anchored	-	0.996	*
sp_P17014_ZNF12_HUMAN	697	Not GPI-Anchored	-	0.991	*
sp_Q03924_ZN117_HUMAN	483	Not GPI-Anchored	-	0.993	*
sp_Q8NC26_ZN114_HUMAN	417	Not GPI-Anchored	-	0.996	*
sp_Q9UJU3_ZN112_HUMAN	913	Not GPI-Anchored	-	0.991	*
sp_P52738_ZN140_HUMAN	457	Not GPI-Anchored	-	0.995	*
sp_P52746_ZN142_HUMAN	1687	Not GPI-Anchored	-	0.991	*
sp_Q9HBT7_ZN287_HUMAN	761	Not GPI-Anchored	-	0.989	*
sp_P49910_ZN165_HUMAN	485	Not GPI-Anchored	-	0.992	*
sp_P17022_ZNF18_HUMAN	549	Not GPI-Anchored	-	0.995	*
sp_Q13360_ZN177_HUMAN	481	Not GPI-Anchored	-	0.996	*
sp_Q9Y473_ZN175_HUMAN	711	Not GPI-Anchored	-	0.995	*
