# NetGPI 1.1	Timestamp: 20220628181631
# ID	Seq-length	Pred. GPI-Anchored	Omega-site pos.	Likelihood	Amino-acid
tr_M0R0P8_M0R0P8_HUMAN	2157	Not GPI-Anchored	-	0.982	*
sp_P23284_PPIB_HUMAN	216	Not GPI-Anchored	-	0.995	*
sp_Q13445_TMED1_HUMAN	227	Not GPI-Anchored	-	0.990	*
sp_Q9UBM7_DHCR7_HUMAN	475	Not GPI-Anchored	-	0.969	*
sp_P09668_CATH_HUMAN	335	Not GPI-Anchored	-	0.986	*
sp_Q7Z4L5_TT21B_HUMAN	1316	Not GPI-Anchored	-	0.995	*
sp_Q9H300_PARL_HUMAN	379	Not GPI-Anchored	-	0.992	*
sp_Q8TB61_S35B2_HUMAN	432	Not GPI-Anchored	-	0.992	*
tr_E7EX59_E7EX59_HUMAN	570	Not GPI-Anchored	-	0.995	*
sp_Q9UI10_EI2BD_HUMAN	523	Not GPI-Anchored	-	0.992	*
sp_Q86X55_CARM1_HUMAN	608	Not GPI-Anchored	-	0.976	*
sp_P35611_ADDA_HUMAN	737	Not GPI-Anchored	-	0.971	*
sp_A0AVT1_UBA6_HUMAN	1052	Not GPI-Anchored	-	0.991	*
sp_O75553_DAB1_HUMAN	588	Not GPI-Anchored	-	0.972	*
sp_Q99653_CHP1_HUMAN	195	Not GPI-Anchored	-	0.994	*
tr_Q5JPT2_Q5JPT2_HUMAN	645	Not GPI-Anchored	-	0.995	*
sp_Q9BY77_PDIP3_HUMAN	421	Not GPI-Anchored	-	0.991	*
sp_Q12840_KIF5A_HUMAN	1032	Not GPI-Anchored	-	0.977	*
sp_Q13114_TRAF3_HUMAN	568	Not GPI-Anchored	-	0.994	*
sp_Q9NZD2_GLTP_HUMAN	209	Not GPI-Anchored	-	0.995	*
sp_P53611_PGTB2_HUMAN	331	Not GPI-Anchored	-	0.989	*
sp_O15235_RT12_HUMAN	138	Not GPI-Anchored	-	0.996	*
sp_Q9ULP9_TBC24_HUMAN	559	Not GPI-Anchored	-	0.993	*
sp_Q96PX8_SLIK1_HUMAN	696	Not GPI-Anchored	-	0.978	*
sp_Q9UK28_TM59L_HUMAN	342	Not GPI-Anchored	-	0.960	*
tr_U3KQL2_U3KQL2_HUMAN	172	Not GPI-Anchored	-	0.994	*
sp_Q5VIR6_VPS53_HUMAN	832	Not GPI-Anchored	-	0.995	*
sp_Q08AM6_VAC14_HUMAN	782	Not GPI-Anchored	-	0.993	*
sp_Q15056_IF4H_HUMAN	248	Not GPI-Anchored	-	0.995	*
sp_Q9P121_NTRI_HUMAN	344	GPI-Anchored	321	0.586	N
sp_P11234_RALB_HUMAN	206	Not GPI-Anchored	-	0.994	*
sp_Q5T0F9_C2D1B_HUMAN	858	Not GPI-Anchored	-	0.995	*
sp_P78563_RED1_HUMAN	741	Not GPI-Anchored	-	0.996	*
tr_A0A0A0MR85_A0A0A0MR85_HUMAN	218	Not GPI-Anchored	-	0.994	*
sp_Q86T03_PP4P1_HUMAN	277	Not GPI-Anchored	-	0.893	*
sp_P51003_PAPOA_HUMAN	745	Not GPI-Anchored	-	0.994	*
sp_P15880_RS2_HUMAN	293	Not GPI-Anchored	-	0.995	*
tr_C9IY94_C9IY94_HUMAN	121	Not GPI-Anchored	-	0.993	*
sp_A8CG34_P121C_HUMAN	1229	Not GPI-Anchored	-	0.994	*
sp_Q9ULQ1_TPC1_HUMAN	816	Not GPI-Anchored	-	0.994	*
sp_P61313_RL15_HUMAN	204	Not GPI-Anchored	-	0.994	*
sp_Q92520_FAM3C_HUMAN	227	Not GPI-Anchored	-	0.993	*
sp_Q9NR45_SIAS_HUMAN	359	Not GPI-Anchored	-	0.989	*
sp_Q9BQ24_ZFY21_HUMAN	234	Not GPI-Anchored	-	0.993	*
sp_Q9NQ50_RM40_HUMAN	206	Not GPI-Anchored	-	0.996	*
sp_O75175_CNOT3_HUMAN	753	Not GPI-Anchored	-	0.996	*
sp_Q8TAM2_TTC8_HUMAN	541	Not GPI-Anchored	-	0.991	*
sp_Q96S52_PIGS_HUMAN	555	Not GPI-Anchored	-	0.991	*
sp_Q9NVJ2_ARL8B_HUMAN	186	Not GPI-Anchored	-	0.989	*
sp_Q6P1L8_RM14_HUMAN	145	Not GPI-Anchored	-	0.994	*
sp_Q9BW60_ELOV1_HUMAN	279	Not GPI-Anchored	-	0.984	*
sp_P35080_PROF2_HUMAN	140	Not GPI-Anchored	-	0.993	*
sp_Q8WXR4_MYO3B_HUMAN	1341	Not GPI-Anchored	-	0.992	*
sp_Q9UL42_PNMA2_HUMAN	364	Not GPI-Anchored	-	0.985	*
tr_E7EWM2_E7EWM2_HUMAN	293	Not GPI-Anchored	-	0.995	*
sp_Q6ZMI0_PPR21_HUMAN	780	Not GPI-Anchored	-	0.994	*
sp_Q9HCF6_TRPM3_HUMAN	1732	Not GPI-Anchored	-	0.988	*
sp_O43318_M3K7_HUMAN	606	Not GPI-Anchored	-	0.982	*
tr_F8WE65_F8WE65_HUMAN	120	Not GPI-Anchored	-	0.995	*
sp_P49069_CAMLG_HUMAN	296	Not GPI-Anchored	-	0.992	*
tr_A0A087WX97_A0A087WX97_HUMAN	509	Not GPI-Anchored	-	0.417	*
sp_P62942_FKB1A_HUMAN	108	Not GPI-Anchored	-	0.989	*
sp_O00186_STXB3_HUMAN	592	Not GPI-Anchored	-	0.995	*
sp_Q14738_2A5D_HUMAN	602	Not GPI-Anchored	-	0.994	*
sp_P16435_NCPR_HUMAN	677	Not GPI-Anchored	-	0.988	*
sp_Q6P1S2_CC033_HUMAN	294	Not GPI-Anchored	-	0.993	*
tr_A0A0C4DFZ2_A0A0C4DFZ2_HUMAN	509	Not GPI-Anchored	-	0.993	*
tr_C9JMT3_C9JMT3_HUMAN	185	Not GPI-Anchored	-	0.995	*
sp_Q15147_PLCB4_HUMAN	1175	Not GPI-Anchored	-	0.995	*
tr_H7C0K6_H7C0K6_HUMAN	445	Not GPI-Anchored	-	0.993	*
sp_Q8TBM8_DJB14_HUMAN	379	Not GPI-Anchored	-	0.987	*
sp_Q9P0M9_RM27_HUMAN	148	Not GPI-Anchored	-	0.989	*
tr_Q86YQ0_Q86YQ0_HUMAN	765	Not GPI-Anchored	-	0.992	*
sp_P11047_LAMC1_HUMAN	1609	Not GPI-Anchored	-	0.996	*
sp_P10253_LYAG_HUMAN	952	Not GPI-Anchored	-	0.979	*
sp_Q8N0U8_VKORL_HUMAN	176	Not GPI-Anchored	-	0.977	*
sp_Q9BSQ5_CCM2_HUMAN	444	Not GPI-Anchored	-	0.984	*
sp_O43665_RGS10_HUMAN	181	Not GPI-Anchored	-	0.995	*
sp_Q86TX2_ACOT1_HUMAN	421	Not GPI-Anchored	-	0.995	*
sp_P61020_RAB5B_HUMAN	215	Not GPI-Anchored	-	0.968	*
sp_Q8NFJ9_BBS1_HUMAN	593	Not GPI-Anchored	-	0.988	*
sp_O60832_DKC1_HUMAN	514	Not GPI-Anchored	-	0.994	*
tr_G3XAF7_G3XAF7_HUMAN	506	Not GPI-Anchored	-	0.994	*
sp_Q8NFU3_TSTD1_HUMAN	115	Not GPI-Anchored	-	0.987	*
sp_Q5SW79_CE170_HUMAN	1584	Not GPI-Anchored	-	0.995	*
sp_Q6PHR2_ULK3_HUMAN	472	Not GPI-Anchored	-	0.993	*
sp_P12956_XRCC6_HUMAN	609	Not GPI-Anchored	-	0.993	*
sp_Q9UK99_FBX3_HUMAN	471	Not GPI-Anchored	-	0.994	*
sp_P22090_RS4Y1_HUMAN	263	Not GPI-Anchored	-	0.978	*
sp_Q9BS40_LXN_HUMAN	222	Not GPI-Anchored	-	0.996	*
sp_Q9NUQ8_ABCF3_HUMAN	709	Not GPI-Anchored	-	0.994	*
sp_O95425_SVIL_HUMAN	2214	Not GPI-Anchored	-	0.995	*
sp_Q96FJ0_STALP_HUMAN	436	Not GPI-Anchored	-	0.993	*
sp_Q9Y5W9_SNX11_HUMAN	270	Not GPI-Anchored	-	0.995	*
sp_P01861_IGHG4_HUMAN	327	Not GPI-Anchored	-	0.994	*
sp_Q05516_ZBT16_HUMAN	673	Not GPI-Anchored	-	0.993	*
sp_Q96JM3_CHAP1_HUMAN	812	Not GPI-Anchored	-	0.995	*
tr_A0A0C4DG86_A0A0C4DG86_HUMAN	668	Not GPI-Anchored	-	0.965	*
sp_Q13952_NFYC_HUMAN	458	Not GPI-Anchored	-	0.986	*
sp_O75110_ATP9A_HUMAN	1047	Not GPI-Anchored	-	0.988	*
sp_Q8N8A2_ANR44_HUMAN	993	Not GPI-Anchored	-	0.995	*
sp_Q92820_GGH_HUMAN	318	Not GPI-Anchored	-	0.993	*
sp_Q8TDB6_DTX3L_HUMAN	740	Not GPI-Anchored	-	0.996	*
sp_P28328_PEX2_HUMAN	305	Not GPI-Anchored	-	0.993	*
sp_Q9UNP9_PPIE_HUMAN	301	Not GPI-Anchored	-	0.995	*
tr_B1AKR6_B1AKR6_HUMAN	148	Not GPI-Anchored	-	0.996	*
sp_O95428_PPN_HUMAN	1278	Not GPI-Anchored	-	0.994	*
sp_Q9H0H0_INT2_HUMAN	1204	Not GPI-Anchored	-	0.990	*
tr_A0A096LP25_A0A096LP25_HUMAN	1163	Not GPI-Anchored	-	0.995	*
sp_Q8WWI5_CTL1_HUMAN	657	Not GPI-Anchored	-	0.975	*
tr_A0A024R571_A0A024R571_HUMAN	548	Not GPI-Anchored	-	0.996	*
sp_O43566_RGS14_HUMAN	566	Not GPI-Anchored	-	0.985	*
sp_O14730_RIOK3_HUMAN	519	Not GPI-Anchored	-	0.995	*
sp_Q9UNE7_CHIP_HUMAN	303	Not GPI-Anchored	-	0.995	*
sp_Q9Y450_HBS1L_HUMAN	684	Not GPI-Anchored	-	0.996	*
sp_Q15631_TSN_HUMAN	228	Not GPI-Anchored	-	0.995	*
sp_P25490_TYY1_HUMAN	414	Not GPI-Anchored	-	0.994	*
sp_P08582_TRFM_HUMAN	738	GPI-Anchored	711	0.442	G
sp_Q99729_ROAA_HUMAN	332	Not GPI-Anchored	-	0.994	*
tr_H0YNJ6_H0YNJ6_HUMAN	427	Not GPI-Anchored	-	0.991	*
sp_P41146_OPRX_HUMAN	370	Not GPI-Anchored	-	0.994	*
sp_Q8TAG6_VEXIN_HUMAN	207	Not GPI-Anchored	-	0.989	*
sp_Q14568_HS902_HUMAN	343	Not GPI-Anchored	-	0.982	*
tr_E7ERH1_E7ERH1_HUMAN	780	Not GPI-Anchored	-	0.993	*
sp_O94832_MYO1D_HUMAN	1006	Not GPI-Anchored	-	0.981	*
tr_E7EV07_E7EV07_HUMAN	1876	Not GPI-Anchored	-	0.995	*
sp_Q8N5M9_JAGN1_HUMAN	183	Not GPI-Anchored	-	0.993	*
sp_Q7Z3K3_POGZ_HUMAN	1410	Not GPI-Anchored	-	0.993	*
sp_P61201_CSN2_HUMAN	443	Not GPI-Anchored	-	0.994	*
sp_Q12962_TAF10_HUMAN	218	Not GPI-Anchored	-	0.995	*
tr_H3BQK9_H3BQK9_HUMAN	7592	Not GPI-Anchored	-	0.993	*
tr_F6UT28_F6UT28_HUMAN	165	Not GPI-Anchored	-	0.993	*
sp_Q9P2N5_RBM27_HUMAN	1060	Not GPI-Anchored	-	0.995	*
sp_P48506_GSH1_HUMAN	637	Not GPI-Anchored	-	0.969	*
sp_Q9H2C0_GAN_HUMAN	597	Not GPI-Anchored	-	0.993	*
sp_Q9C0E8_LNP_HUMAN	428	Not GPI-Anchored	-	0.994	*
sp_Q8TF39_ZN483_HUMAN	744	Not GPI-Anchored	-	0.993	*
sp_Q13002_GRIK2_HUMAN	908	Not GPI-Anchored	-	0.990	*
sp_Q14847_LASP1_HUMAN	261	Not GPI-Anchored	-	0.993	*
sp_Q6IC98_GRAM4_HUMAN	578	Not GPI-Anchored	-	0.974	*
sp_Q9Y2E4_DIP2C_HUMAN	1556	Not GPI-Anchored	-	0.994	*
tr_H7BYR8_H7BYR8_HUMAN	236	Not GPI-Anchored	-	0.992	*
tr_J3QQY7_J3QQY7_HUMAN	111	Not GPI-Anchored	-	0.987	*
sp_P16220_CREB1_HUMAN	327	Not GPI-Anchored	-	0.985	*
sp_O14613_BORG1_HUMAN	210	Not GPI-Anchored	-	0.989	*
sp_O75037_KI21B_HUMAN	1637	Not GPI-Anchored	-	0.993	*
sp_Q70HW3_SAMC_HUMAN	274	Not GPI-Anchored	-	0.987	*
sp_P35573_GDE_HUMAN	1532	Not GPI-Anchored	-	0.980	*
sp_Q9BPU6_DPYL5_HUMAN	564	Not GPI-Anchored	-	0.989	*
sp_Q15813_TBCE_HUMAN	527	Not GPI-Anchored	-	0.994	*
sp_P52701_MSH6_HUMAN	1360	Not GPI-Anchored	-	0.992	*
sp_P30419_NMT1_HUMAN	496	Not GPI-Anchored	-	0.992	*
sp_Q9UQF2_JIP1_HUMAN	711	Not GPI-Anchored	-	0.996	*
sp_O15127_SCAM2_HUMAN	329	Not GPI-Anchored	-	0.980	*
sp_Q9P035_HACD3_HUMAN	362	Not GPI-Anchored	-	0.994	*
sp_Q16650_TBR1_HUMAN	682	Not GPI-Anchored	-	0.984	*
sp_Q86Y22_CONA1_HUMAN	540	Not GPI-Anchored	-	0.995	*
sp_P08133_ANXA6_HUMAN	673	Not GPI-Anchored	-	0.991	*
sp_Q6PCE3_PGM2L_HUMAN	622	Not GPI-Anchored	-	0.993	*
sp_Q92797_SYMPK_HUMAN	1274	Not GPI-Anchored	-	0.962	*
sp_O75494_SRS10_HUMAN	262	Not GPI-Anchored	-	0.991	*
sp_P51148_RAB5C_HUMAN	216	Not GPI-Anchored	-	0.968	*
sp_Q8WV99_ZFN2B_HUMAN	257	Not GPI-Anchored	-	0.992	*
tr_H0YAH0_H0YAH0_HUMAN	937	Not GPI-Anchored	-	0.994	*
sp_Q15172_2A5A_HUMAN	486	Not GPI-Anchored	-	0.993	*
sp_P36980_FHR2_HUMAN	270	Not GPI-Anchored	-	0.996	*
sp_Q8IY63_AMOL1_HUMAN	956	Not GPI-Anchored	-	0.990	*
sp_Q58EX2_SDK2_HUMAN	2172	Not GPI-Anchored	-	0.963	*
sp_Q9P2S2_NRX2A_HUMAN	1712	Not GPI-Anchored	-	0.977	*
sp_P07686_HEXB_HUMAN	556	Not GPI-Anchored	-	0.994	*
tr_A0A0A0MQS9_A0A0A0MQS9_HUMAN	1823	Not GPI-Anchored	-	0.989	*
sp_Q13224_NMDE2_HUMAN	1484	Not GPI-Anchored	-	0.992	*
sp_Q9NSY0_NRBP2_HUMAN	501	Not GPI-Anchored	-	0.994	*
sp_Q8WY21_SORC1_HUMAN	1168	Not GPI-Anchored	-	0.981	*
sp_Q8N944_AMER3_HUMAN	861	Not GPI-Anchored	-	0.990	*
sp_O75436_VP26A_HUMAN	327	Not GPI-Anchored	-	0.995	*
sp_P04843_RPN1_HUMAN	607	Not GPI-Anchored	-	0.993	*
sp_P06732_KCRM_HUMAN	381	Not GPI-Anchored	-	0.995	*
sp_P49441_INPP_HUMAN	399	Not GPI-Anchored	-	0.994	*
sp_P26992_CNTFR_HUMAN	372	GPI-Anchored	342	0.476	S
sp_Q5H9L2_TCAL5_HUMAN	206	Not GPI-Anchored	-	0.995	*
sp_Q86V59_PNM8A_HUMAN	439	Not GPI-Anchored	-	0.995	*
sp_Q12999_TSN31_HUMAN	210	Not GPI-Anchored	-	0.980	*
sp_O95793_STAU1_HUMAN	577	Not GPI-Anchored	-	0.993	*
sp_Q09019_DMWD_HUMAN	674	Not GPI-Anchored	-	0.992	*
tr_M0R2L2_M0R2L2_HUMAN	480	Not GPI-Anchored	-	0.993	*
sp_Q14197_ICT1_HUMAN	206	Not GPI-Anchored	-	0.992	*
sp_Q9C0B6_BRNP2_HUMAN	783	Not GPI-Anchored	-	0.979	*
tr_E9PG19_E9PG19_HUMAN	764	Not GPI-Anchored	-	0.994	*
sp_Q9UKZ1_CNO11_HUMAN	510	Not GPI-Anchored	-	0.995	*
sp_Q96T66_NMNA3_HUMAN	252	Not GPI-Anchored	-	0.984	*
sp_Q9Y2T2_AP3M1_HUMAN	418	Not GPI-Anchored	-	0.996	*
sp_O75096_LRP4_HUMAN	1905	Not GPI-Anchored	-	0.993	*
sp_Q6QEF8_CORO6_HUMAN	472	Not GPI-Anchored	-	0.991	*
sp_P50570_DYN2_HUMAN	870	Not GPI-Anchored	-	0.992	*
sp_Q14162_SREC_HUMAN	830	Not GPI-Anchored	-	0.995	*
sp_Q9UJ04_TSYL4_HUMAN	414	Not GPI-Anchored	-	0.985	*
sp_Q13491_GPM6B_HUMAN	265	Not GPI-Anchored	-	0.975	*
sp_Q96CS3_FAF2_HUMAN	445	Not GPI-Anchored	-	0.995	*
sp_P11274_BCR_HUMAN	1271	Not GPI-Anchored	-	0.993	*
tr_E7ETU7_E7ETU7_HUMAN	375	Not GPI-Anchored	-	0.993	*
sp_Q9Y316_MEMO1_HUMAN	297	Not GPI-Anchored	-	0.980	*
sp_P02787_TRFE_HUMAN	698	Not GPI-Anchored	-	0.995	*
sp_Q5T011_SZT2_HUMAN	3432	Not GPI-Anchored	-	0.739	*
sp_P35222_CTNB1_HUMAN	781	Not GPI-Anchored	-	0.993	*
tr_A0A087WYV9_A0A087WYV9_HUMAN	182	Not GPI-Anchored	-	0.996	*
sp_P35613_BASI_HUMAN	385	Not GPI-Anchored	-	0.957	*
sp_O95456_PSMG1_HUMAN	288	Not GPI-Anchored	-	0.996	*
sp_Q14CM0_FRPD4_HUMAN	1322	Not GPI-Anchored	-	0.995	*
sp_Q5TBA9_FRY_HUMAN	3013	Not GPI-Anchored	-	0.989	*
sp_Q76N32_CEP68_HUMAN	757	Not GPI-Anchored	-	0.994	*
sp_P12074_CX6A1_HUMAN	109	Not GPI-Anchored	-	0.991	*
sp_Q9Y6X4_F169A_HUMAN	670	Not GPI-Anchored	-	0.995	*
sp_Q96EP5_DAZP1_HUMAN	407	Not GPI-Anchored	-	0.993	*
sp_P14207_FOLR2_HUMAN	255	GPI-Anchored	230	0.787	N
tr_H3BN98_H3BN98_HUMAN	237	Not GPI-Anchored	-	0.995	*
sp_Q3KR37_ASTRB_HUMAN	738	Not GPI-Anchored	-	0.996	*
tr_H3BP20_H3BP20_HUMAN	540	Not GPI-Anchored	-	0.996	*
sp_Q9NWY4_HPF1_HUMAN	346	Not GPI-Anchored	-	0.992	*
sp_Q6ZV29_PLPL7_HUMAN	1317	Not GPI-Anchored	-	0.987	*
sp_Q14156_EFR3A_HUMAN	821	Not GPI-Anchored	-	0.994	*
sp_Q3SXM5_HSDL1_HUMAN	330	Not GPI-Anchored	-	0.992	*
sp_Q8N568_DCLK2_HUMAN	766	Not GPI-Anchored	-	0.993	*
sp_Q03113_GNA12_HUMAN	381	Not GPI-Anchored	-	0.995	*
sp_Q13439_GOGA4_HUMAN	2230	Not GPI-Anchored	-	0.993	*
tr_B7Z9C2_B7Z9C2_HUMAN	349	Not GPI-Anchored	-	0.995	*
tr_H0YDM4_H0YDM4_HUMAN	161	Not GPI-Anchored	-	0.992	*
tr_Q96II5_Q96II5_HUMAN	609	Not GPI-Anchored	-	0.905	*
sp_Q96TA2_YMEL1_HUMAN	773	Not GPI-Anchored	-	0.995	*
sp_A7KAX9_RHG32_HUMAN	2087	Not GPI-Anchored	-	0.995	*
sp_Q5VWZ2_LYPL1_HUMAN	237	Not GPI-Anchored	-	0.996	*
sp_O76031_CLPX_HUMAN	633	Not GPI-Anchored	-	0.969	*
sp_Q8IUR0_TPPC5_HUMAN	188	Not GPI-Anchored	-	0.994	*
tr_A0A0C4DG17_A0A0C4DG17_HUMAN	300	Not GPI-Anchored	-	0.986	*
sp_Q86VN1_VPS36_HUMAN	386	Not GPI-Anchored	-	0.990	*
sp_Q8TDF5_NETO1_HUMAN	533	Not GPI-Anchored	-	0.995	*
sp_Q9H903_MTD2L_HUMAN	347	Not GPI-Anchored	-	0.980	*
sp_P30085_KCY_HUMAN	196	Not GPI-Anchored	-	0.992	*
sp_Q13474_DRP2_HUMAN	957	Not GPI-Anchored	-	0.984	*
sp_Q9NSK0_KLC4_HUMAN	619	Not GPI-Anchored	-	0.965	*
sp_A1L4H1_SRCRL_HUMAN	1573	Not GPI-Anchored	-	0.994	*
sp_O14908_GIPC1_HUMAN	333	Not GPI-Anchored	-	0.995	*
sp_P52564_MP2K6_HUMAN	334	Not GPI-Anchored	-	0.990	*
sp_O75312_ZPR1_HUMAN	459	Not GPI-Anchored	-	0.994	*
sp_Q86YV9_HPS6_HUMAN	775	Not GPI-Anchored	-	0.995	*
sp_Q9NRY2_SOSSC_HUMAN	104	Not GPI-Anchored	-	0.993	*
sp_Q8TDI0_CHD5_HUMAN	1954	Not GPI-Anchored	-	0.994	*
tr_Q53F23_Q53F23_HUMAN	534	Not GPI-Anchored	-	0.994	*
tr_F5H100_F5H100_HUMAN	232	Not GPI-Anchored	-	0.993	*
sp_Q15768_EFNB3_HUMAN	340	Not GPI-Anchored	-	0.994	*
tr_H7BXI1_H7BXI1_HUMAN	866	Not GPI-Anchored	-	0.995	*
sp_Q9Y2Q0_AT8A1_HUMAN	1164	Not GPI-Anchored	-	0.996	*
tr_Q9HBD4_Q9HBD4_HUMAN	1679	Not GPI-Anchored	-	0.989	*
sp_Q8N283_ANR35_HUMAN	1001	Not GPI-Anchored	-	0.995	*
sp_O00743_PPP6_HUMAN	305	Not GPI-Anchored	-	0.989	*
sp_Q9UJY5_GGA1_HUMAN	639	Not GPI-Anchored	-	0.993	*
sp_O60883_G37L1_HUMAN	481	Not GPI-Anchored	-	0.990	*
sp_Q13162_PRDX4_HUMAN	271	Not GPI-Anchored	-	0.991	*
sp_Q8NFW9_MYRIP_HUMAN	859	Not GPI-Anchored	-	0.992	*
sp_O43347_MSI1H_HUMAN	362	Not GPI-Anchored	-	0.967	*
sp_Q8N2C7_UNC80_HUMAN	3258	Not GPI-Anchored	-	0.994	*
sp_Q9Y5K5_UCHL5_HUMAN	329	Not GPI-Anchored	-	0.996	*
sp_O00571_DDX3X_HUMAN	662	Not GPI-Anchored	-	0.980	*
sp_Q13188_STK3_HUMAN	491	Not GPI-Anchored	-	0.995	*
sp_Q9BXM0_PRAX_HUMAN	1461	Not GPI-Anchored	-	0.989	*
sp_P30050_RL12_HUMAN	165	Not GPI-Anchored	-	0.978	*
sp_Q96A33_CCD47_HUMAN	483	Not GPI-Anchored	-	0.996	*
tr_C9JWE6_C9JWE6_HUMAN	492	Not GPI-Anchored	-	0.987	*
sp_O15143_ARC1B_HUMAN	372	Not GPI-Anchored	-	0.993	*
sp_P17152_TMM11_HUMAN	192	Not GPI-Anchored	-	0.993	*
sp_Q8TEA8_DTD1_HUMAN	209	Not GPI-Anchored	-	0.994	*
sp_Q8WXA9_SREK1_HUMAN	508	Not GPI-Anchored	-	0.994	*
sp_P23471_PTPRZ_HUMAN	2315	Not GPI-Anchored	-	0.979	*
sp_Q8N9B5_JMY_HUMAN	988	Not GPI-Anchored	-	0.987	*
sp_Q06210_GFPT1_HUMAN	699	Not GPI-Anchored	-	0.991	*
sp_O75886_STAM2_HUMAN	525	Not GPI-Anchored	-	0.993	*
sp_Q9UHI5_LAT2_HUMAN	535	Not GPI-Anchored	-	0.996	*
sp_Q7L0Y3_TM10C_HUMAN	403	Not GPI-Anchored	-	0.996	*
sp_Q06787_FMR1_HUMAN	632	Not GPI-Anchored	-	0.994	*
sp_Q99952_PTN18_HUMAN	460	Not GPI-Anchored	-	0.994	*
tr_J3QR12_J3QR12_HUMAN	470	Not GPI-Anchored	-	0.992	*
tr_A0A0A0MTE2_A0A0A0MTE2_HUMAN	1385	Not GPI-Anchored	-	0.990	*
sp_P07998_RNAS1_HUMAN	156	Not GPI-Anchored	-	0.993	*
sp_Q92629_SGCD_HUMAN	289	Not GPI-Anchored	-	0.989	*
sp_Q6P161_RM54_HUMAN	138	Not GPI-Anchored	-	0.995	*
sp_Q7Z4G4_TRM11_HUMAN	463	Not GPI-Anchored	-	0.996	*
tr_G5EA03_G5EA03_HUMAN	1467	Not GPI-Anchored	-	0.991	*
sp_Q5GH76_XKR4_HUMAN	650	Not GPI-Anchored	-	0.995	*
tr_M0QXQ4_M0QXQ4_HUMAN	214	Not GPI-Anchored	-	0.989	*
sp_O14602_IF1AY_HUMAN	144	Not GPI-Anchored	-	0.994	*
tr_J3KPD6_J3KPD6_HUMAN	526	Not GPI-Anchored	-	0.996	*
sp_Q9P246_STIM2_HUMAN	746	Not GPI-Anchored	-	0.993	*
sp_P56693_SOX10_HUMAN	466	Not GPI-Anchored	-	0.994	*
sp_Q9UH62_ARMX3_HUMAN	379	Not GPI-Anchored	-	0.996	*
tr_F8WCF4_F8WCF4_HUMAN	111	Not GPI-Anchored	-	0.995	*
sp_Q8IYU2_HACE1_HUMAN	909	Not GPI-Anchored	-	0.991	*
sp_Q9BTT0_AN32E_HUMAN	268	Not GPI-Anchored	-	0.987	*
tr_H7BZ77_H7BZ77_HUMAN	211	Not GPI-Anchored	-	0.992	*
tr_S4R369_S4R369_HUMAN	483	Not GPI-Anchored	-	0.994	*
tr_A0A075B6E5_A0A075B6E5_HUMAN	213	Not GPI-Anchored	-	0.996	*
sp_Q8N2G6_ZCH24_HUMAN	241	Not GPI-Anchored	-	0.995	*
sp_P49961_ENTP1_HUMAN	510	Not GPI-Anchored	-	0.722	*
sp_A0A0B4J2D5_GAL3B_HUMAN	268	Not GPI-Anchored	-	0.995	*
sp_A5YM72_CRNS1_HUMAN	827	Not GPI-Anchored	-	0.991	*
sp_Q9BX66_SRBS1_HUMAN	1292	Not GPI-Anchored	-	0.993	*
tr_K7EPF9_K7EPF9_HUMAN	129	Not GPI-Anchored	-	0.993	*
sp_Q12907_LMAN2_HUMAN	356	Not GPI-Anchored	-	0.932	*
sp_Q9NQ11_AT132_HUMAN	1180	Not GPI-Anchored	-	0.995	*
sp_Q92747_ARC1A_HUMAN	370	Not GPI-Anchored	-	0.991	*
sp_Q9HD20_AT131_HUMAN	1204	Not GPI-Anchored	-	0.975	*
sp_P23246_SFPQ_HUMAN	707	Not GPI-Anchored	-	0.994	*
sp_Q9NVP1_DDX18_HUMAN	670	Not GPI-Anchored	-	0.993	*
sp_P29400_CO4A5_HUMAN	1685	Not GPI-Anchored	-	0.995	*
sp_P54646_AAPK2_HUMAN	552	Not GPI-Anchored	-	0.541	*
sp_O43290_SNUT1_HUMAN	800	Not GPI-Anchored	-	0.995	*
sp_Q08170_SRSF4_HUMAN	494	Not GPI-Anchored	-	0.984	*
tr_G3V203_G3V203_HUMAN	164	Not GPI-Anchored	-	0.996	*
sp_Q15018_ABRX2_HUMAN	415	Not GPI-Anchored	-	0.993	*
sp_P20366_TKN1_HUMAN	129	Not GPI-Anchored	-	0.995	*
sp_O95758_PTBP3_HUMAN	552	Not GPI-Anchored	-	0.994	*
sp_Q96KG7_MEG10_HUMAN	1140	Not GPI-Anchored	-	0.975	*
tr_E9PEB5_E9PEB5_HUMAN	655	Not GPI-Anchored	-	0.993	*
sp_Q96L34_MARK4_HUMAN	752	Not GPI-Anchored	-	0.983	*
sp_Q8IZQ5_SELH_HUMAN	122	Not GPI-Anchored	-	0.990	*
sp_Q53TN4_CYBR1_HUMAN	286	Not GPI-Anchored	-	0.992	*
sp_Q969Q0_RL36L_HUMAN	106	Not GPI-Anchored	-	0.995	*
sp_Q5T442_CXG2_HUMAN	439	Not GPI-Anchored	-	0.987	*
sp_Q86U44_MTA70_HUMAN	580	Not GPI-Anchored	-	0.995	*
sp_P51665_PSMD7_HUMAN	324	Not GPI-Anchored	-	0.996	*
sp_P36021_MOT8_HUMAN	539	Not GPI-Anchored	-	0.995	*
sp_Q6P3W7_SCYL2_HUMAN	929	Not GPI-Anchored	-	0.989	*
