# NetGPI 1.1	Timestamp: 20221114105818
# ID	Seq-length	Pred. GPI-Anchored	Omega-site pos.	Likelihood	Amino-acid
sp_P43627_KI2L2_HUMAN	348	Not GPI-Anchored	-	0.994	*
sp_P43626_KI2L1_HUMAN	348	Not GPI-Anchored	-	0.994	*
sp_Q12756_KIF1A_HUMAN	1690	Not GPI-Anchored	-	0.994	*
sp_Q6Q8B3_MO2R2_HUMAN	271	GPI-Anchored	231	0.315	S
sp_Q9UGM1_ACHA9_HUMAN	479	Not GPI-Anchored	-	0.318	*
sp_Q7Z7F0_KHDC4_HUMAN	614	Not GPI-Anchored	-	0.993	*
sp_P13798_ACPH_HUMAN	732	Not GPI-Anchored	-	0.982	*
sp_Q6UWZ7_ABRX1_HUMAN	409	Not GPI-Anchored	-	0.995	*
sp_Q15822_ACHA2_HUMAN	529	Not GPI-Anchored	-	0.228	*
sp_P43681_ACHA4_HUMAN	627	Not GPI-Anchored	-	0.298	*
sp_O14639_ABLM1_HUMAN	778	Not GPI-Anchored	-	0.995	*
sp_Q6H8Q1_ABLM2_HUMAN	611	Not GPI-Anchored	-	0.993	*
sp_Q92794_KAT6A_HUMAN	2004	Not GPI-Anchored	-	0.994	*
sp_Q9H2R5_KLK15_HUMAN	256	Not GPI-Anchored	-	0.989	*
sp_Q9BVG8_KIFC3_HUMAN	833	Not GPI-Anchored	-	0.994	*
sp_O43240_KLK10_HUMAN	276	Not GPI-Anchored	-	0.977	*
sp_P06870_KLK1_HUMAN	262	Not GPI-Anchored	-	0.970	*
sp_Q96RP8_KCNA7_HUMAN	456	Not GPI-Anchored	-	0.994	*
sp_Q03426_KIME_HUMAN	396	Not GPI-Anchored	-	0.992	*
sp_Q07666_KHDR1_HUMAN	443	Not GPI-Anchored	-	0.996	*
sp_Q9HAQ2_KIF9_HUMAN	790	Not GPI-Anchored	-	0.996	*
sp_P48167_GLRB_HUMAN	497	GPI-Anchored	468	0.309	T
sp_A6NN73_GOG8C_HUMAN	597	Not GPI-Anchored	-	0.994	*
sp_Q8N539_FBCD1_HUMAN	461	Not GPI-Anchored	-	0.995	*
sp_P0DSO3_GAGE4_HUMAN	117	Not GPI-Anchored	-	0.993	*
sp_P54803_GALC_HUMAN	685	Not GPI-Anchored	-	0.994	*
sp_Q3SXM5_HSDL1_HUMAN	330	Not GPI-Anchored	-	0.992	*
sp_Q9P0W2_HM20B_HUMAN	317	Not GPI-Anchored	-	0.993	*
sp_P07900_HS90A_HUMAN	732	Not GPI-Anchored	-	0.992	*
sp_A2VDF0_FUCM_HUMAN	154	Not GPI-Anchored	-	0.963	*
sp_Q9ULW2_FZD10_HUMAN	581	Not GPI-Anchored	-	0.992	*
sp_Q16658_FSCN1_HUMAN	493	Not GPI-Anchored	-	0.993	*
sp_Q13070_GAGE6_HUMAN	117	Not GPI-Anchored	-	0.993	*
sp_A0PJZ3_GXLT2_HUMAN	443	Not GPI-Anchored	-	0.996	*
sp_Q96DB9_FXYD5_HUMAN	178	Not GPI-Anchored	-	0.987	*
sp_Q9Y2L6_FRM4B_HUMAN	1034	Not GPI-Anchored	-	0.994	*
sp_O75899_GABR2_HUMAN	941	Not GPI-Anchored	-	0.965	*
sp_P42685_FRK_HUMAN	505	Not GPI-Anchored	-	0.992	*
sp_P80404_GABT_HUMAN	500	Not GPI-Anchored	-	0.987	*
sp_Q8TAK5_GABP2_HUMAN	448	Not GPI-Anchored	-	0.963	*
sp_Q8TC84_FANK1_HUMAN	345	Not GPI-Anchored	-	0.993	*
sp_Q6PI97_HOATZ_HUMAN	169	Not GPI-Anchored	-	0.993	*
sp_P06744_G6PI_HUMAN	558	Not GPI-Anchored	-	0.995	*
sp_O75474_FRAT2_HUMAN	233	Not GPI-Anchored	-	0.971	*
sp_Q8NA03_FSIP1_HUMAN	581	Not GPI-Anchored	-	0.996	*
sp_P01871_IGHM_HUMAN	453	Not GPI-Anchored	-	0.993	*
sp_Q9H5V7_IKZF5_HUMAN	419	Not GPI-Anchored	-	0.995	*
sp_O75420_GGYF1_HUMAN	1035	Not GPI-Anchored	-	0.993	*
sp_P58012_FOXL2_HUMAN	376	Not GPI-Anchored	-	0.989	*
sp_O43638_FOXS1_HUMAN	330	Not GPI-Anchored	-	0.939	*
sp_P07093_GDN_HUMAN	398	Not GPI-Anchored	-	0.992	*
sp_Q92949_FOXJ1_HUMAN	421	Not GPI-Anchored	-	0.969	*
sp_Q12950_FOXD4_HUMAN	439	Not GPI-Anchored	-	0.983	*
sp_Q12948_FOXC1_HUMAN	553	Not GPI-Anchored	-	0.988	*
sp_F2Z333_FND10_HUMAN	226	Not GPI-Anchored	-	0.961	*
sp_P01100_FOS_HUMAN	380	GPI-Anchored	362	0.504	S
sp_Q9BYM8_HOIL1_HUMAN	510	Not GPI-Anchored	-	0.994	*
sp_P09429_HMGB1_HUMAN	215	Not GPI-Anchored	-	0.994	*
sp_P14324_FPPS_HUMAN	419	Not GPI-Anchored	-	0.995	*
sp_Q5CZC0_FSIP2_HUMAN	6907	Not GPI-Anchored	-	0.993	*
sp_P12314_FCGR1_HUMAN	374	Not GPI-Anchored	-	0.995	*
sp_Q9UBX5_FBLN5_HUMAN	448	Not GPI-Anchored	-	0.992	*
sp_Q9UK97_FBX9_HUMAN	447	Not GPI-Anchored	-	0.991	*
sp_Q9NPA8_ENY2_HUMAN	101	Not GPI-Anchored	-	0.990	*
sp_Q8IUY3_GRM2A_HUMAN	354	Not GPI-Anchored	-	0.966	*
sp_Q5VWC8_HACD4_HUMAN	232	Not GPI-Anchored	-	0.991	*
sp_Q8WVX9_FACR1_HUMAN	515	Not GPI-Anchored	-	0.962	*
sp_P12259_FA5_HUMAN	2224	Not GPI-Anchored	-	0.992	*
sp_P49840_GSK3A_HUMAN	483	Not GPI-Anchored	-	0.960	*
sp_P50548_ERF_HUMAN	548	Not GPI-Anchored	-	0.980	*
sp_P15170_ERF3A_HUMAN	499	Not GPI-Anchored	-	0.993	*
sp_Q06265_EXOS9_HUMAN	439	Not GPI-Anchored	-	0.979	*
sp_Q8N7M0_DYLT5_HUMAN	179	Not GPI-Anchored	-	0.840	*
sp_Q13202_DUS8_HUMAN	625	Not GPI-Anchored	-	0.988	*
sp_Q9UHF1_EGFL7_HUMAN	273	Not GPI-Anchored	-	0.978	*
sp_Q9P2D7_DYH1_HUMAN	4265	Not GPI-Anchored	-	0.991	*
sp_P51452_DUS3_HUMAN	185	Not GPI-Anchored	-	0.996	*
sp_Q6ZTU2_E400N_HUMAN	488	Not GPI-Anchored	-	0.995	*
sp_Q8TF64_GIPC3_HUMAN	312	Not GPI-Anchored	-	0.987	*
sp_O60825_F262_HUMAN	505	Not GPI-Anchored	-	0.987	*
sp_P16118_F261_HUMAN	471	Not GPI-Anchored	-	0.996	*
sp_Q9UKT7_FBXL3_HUMAN	428	Not GPI-Anchored	-	0.995	*
sp_Q8IUE6_H2A2B_HUMAN	130	Not GPI-Anchored	-	0.995	*
sp_Q6V0I7_FAT4_HUMAN	4981	Not GPI-Anchored	-	0.995	*
sp_Q9Y680_FKBP7_HUMAN	222	Not GPI-Anchored	-	0.995	*
sp_Q05DH4_FHI1A_HUMAN	1040	Not GPI-Anchored	-	0.990	*
sp_Q9C0D6_FHDC1_HUMAN	1143	Not GPI-Anchored	-	0.993	*
sp_Q9NWQ4_GPT2L_HUMAN	482	Not GPI-Anchored	-	0.986	*
sp_A6NFK2_GRCR2_HUMAN	248	Not GPI-Anchored	-	0.994	*
sp_A8MXD5_GRCR1_HUMAN	290	Not GPI-Anchored	-	0.985	*
sp_Q14956_GPNMB_HUMAN	572	Not GPI-Anchored	-	0.982	*
sp_Q8N954_GPT11_HUMAN	285	Not GPI-Anchored	-	0.991	*
sp_Q8N0W3_FCSK_HUMAN	1084	Not GPI-Anchored	-	0.995	*
sp_P58107_EPIPL_HUMAN	5088	Not GPI-Anchored	-	0.911	*
sp_P29320_EPHA3_HUMAN	983	Not GPI-Anchored	-	0.995	*
sp_Q9Y421_FA32A_HUMAN	112	Not GPI-Anchored	-	0.996	*
sp_P29323_EPHB2_HUMAN	1055	Not GPI-Anchored	-	0.982	*
sp_Q8TE69_EOLA1_HUMAN	158	Not GPI-Anchored	-	0.995	*
sp_Q05195_MAD1_HUMAN	221	Not GPI-Anchored	-	0.992	*
sp_Q01638_ILRL1_HUMAN	556	Not GPI-Anchored	-	0.994	*
sp_Q9Y547_IFT25_HUMAN	144	Not GPI-Anchored	-	0.976	*
sp_Q9H4G0_E41L1_HUMAN	881	Not GPI-Anchored	-	0.986	*
sp_Q8TD57_DYH3_HUMAN	4116	Not GPI-Anchored	-	0.985	*
sp_Q86UW9_DTX2_HUMAN	622	Not GPI-Anchored	-	0.995	*
sp_Q9BVJ7_DUS23_HUMAN	150	Not GPI-Anchored	-	0.996	*
sp_Q14209_E2F2_HUMAN	437	Not GPI-Anchored	-	0.991	*
sp_P28340_DPOD1_HUMAN	1107	Not GPI-Anchored	-	0.995	*
sp_A6NFQ7_DPRX_HUMAN	191	Not GPI-Anchored	-	0.993	*
sp_Q96EV8_DTBP1_HUMAN	351	Not GPI-Anchored	-	0.971	*
sp_P25686_DNJB2_HUMAN	324	Not GPI-Anchored	-	0.988	*
sp_P51659_DHB4_HUMAN	736	Not GPI-Anchored	-	0.993	*
sp_Q96EP5_DAZP1_HUMAN	407	Not GPI-Anchored	-	0.993	*
sp_Q7Z5P4_DHB13_HUMAN	300	Not GPI-Anchored	-	0.996	*
sp_Q9NQM4_DAAF6_HUMAN	214	Not GPI-Anchored	-	0.994	*
sp_Q5SW24_DACT2_HUMAN	774	Not GPI-Anchored	-	0.988	*
sp_O94830_DDHD2_HUMAN	711	Not GPI-Anchored	-	0.994	*
sp_Q8WVS4_DC2I1_HUMAN	1066	Not GPI-Anchored	-	0.994	*
sp_O43491_E41L2_HUMAN	1005	Not GPI-Anchored	-	0.990	*
sp_Q9NX77_ENK13_HUMAN	482	GPI-Anchored	459	0.316	G
sp_P0CZ25_D10OS_HUMAN	163	Not GPI-Anchored	-	0.995	*
sp_P61566_ENK24_HUMAN	588	Not GPI-Anchored	-	0.984	*
sp_Q13630_FCL_HUMAN	321	Not GPI-Anchored	-	0.996	*
sp_A8MUU1_FB5L3_HUMAN	101	Not GPI-Anchored	-	0.995	*
sp_P12318_FCG2A_HUMAN	317	Not GPI-Anchored	-	0.969	*
sp_O75072_FKTN_HUMAN	461	Not GPI-Anchored	-	0.995	*
sp_Q8TDW7_FAT3_HUMAN	4557	Not GPI-Anchored	-	0.994	*
sp_P31512_FMO4_HUMAN	558	Not GPI-Anchored	-	0.893	*
sp_Q2V2M9_FHOD3_HUMAN	1422	Not GPI-Anchored	-	0.988	*
sp_P43268_ETV4_HUMAN	484	Not GPI-Anchored	-	0.995	*
sp_Q96ND0_F210A_HUMAN	272	Not GPI-Anchored	-	0.996	*
sp_Q6ZN32_ETV3L_HUMAN	361	Not GPI-Anchored	-	0.995	*
sp_P26378_ELAV4_HUMAN	385	Not GPI-Anchored	-	0.988	*
sp_O95163_ELP1_HUMAN	1332	Not GPI-Anchored	-	0.993	*
sp_O95834_EMAL2_HUMAN	649	Not GPI-Anchored	-	0.993	*
sp_Q8TC92_ENOX1_HUMAN	643	Not GPI-Anchored	-	0.996	*
sp_Q9UBQ5_EIF3K_HUMAN	218	Not GPI-Anchored	-	0.991	*
sp_Q86TM3_DDX53_HUMAN	631	Not GPI-Anchored	-	0.991	*
sp_O75128_COBL_HUMAN	1261	Not GPI-Anchored	-	0.956	*
sp_Q96G21_IMP4_HUMAN	291	Not GPI-Anchored	-	0.995	*
sp_A4D0S4_LAMB4_HUMAN	1761	Not GPI-Anchored	-	0.987	*
sp_A5PL33_KRBA1_HUMAN	1030	Not GPI-Anchored	-	0.994	*
sp_Q8MH63_LAT1N_HUMAN	180	Not GPI-Anchored	-	0.991	*
sp_Q7LBC6_KDM3B_HUMAN	1761	Not GPI-Anchored	-	0.988	*
sp_Q8NC54_KCT2_HUMAN	265	Not GPI-Anchored	-	0.982	*
sp_Q9UGL1_KDM5B_HUMAN	1544	Not GPI-Anchored	-	0.995	*
sp_Q6PEX3_KR261_HUMAN	210	Not GPI-Anchored	-	0.984	*
sp_Q9Y2U2_KCNK7_HUMAN	307	Not GPI-Anchored	-	0.986	*
sp_O00180_KCNK1_HUMAN	336	Not GPI-Anchored	-	0.993	*
sp_O60303_KATIP_HUMAN	1618	Not GPI-Anchored	-	0.995	*
sp_Q9H252_KCNH6_HUMAN	994	Not GPI-Anchored	-	0.993	*
sp_Q15842_KCNJ8_HUMAN	424	Not GPI-Anchored	-	0.982	*
sp_P49441_INPP_HUMAN	399	Not GPI-Anchored	-	0.994	*
sp_Q14571_ITPR2_HUMAN	2701	Not GPI-Anchored	-	0.996	*
sp_Q96T52_IMP2L_HUMAN	175	Not GPI-Anchored	-	0.996	*
sp_P49736_MCM2_HUMAN	904	Not GPI-Anchored	-	0.995	*
sp_Q6L8G8_KRA57_HUMAN	165	Not GPI-Anchored	-	0.989	*
sp_Q49AS3_L37A5_HUMAN	106	Not GPI-Anchored	-	0.989	*
sp_Q96CF2_CHM4C_HUMAN	233	Not GPI-Anchored	-	0.993	*
sp_Q52LG2_KR132_HUMAN	175	Not GPI-Anchored	-	0.990	*
sp_Q9Y6H1_CHCH2_HUMAN	151	Not GPI-Anchored	-	0.992	*
sp_O60826_CCD22_HUMAN	627	Not GPI-Anchored	-	0.994	*
sp_P46527_CDN1B_HUMAN	198	Not GPI-Anchored	-	0.995	*
sp_Q9BV29_CCD32_HUMAN	185	Not GPI-Anchored	-	0.994	*
sp_Q9NP86_CABP5_HUMAN	173	Not GPI-Anchored	-	0.994	*
sp_P20807_CAN3_HUMAN	821	Not GPI-Anchored	-	0.953	*
sp_Q4AC94_C2CD3_HUMAN	2353	Not GPI-Anchored	-	0.993	*
sp_Q9P2K1_C2D2A_HUMAN	1620	Not GPI-Anchored	-	0.987	*
sp_Q6ZMM2_ATL5_HUMAN	481	Not GPI-Anchored	-	0.991	*
sp_O14965_AURKA_HUMAN	403	Not GPI-Anchored	-	0.988	*
sp_Q9UFG5_CS025_HUMAN	118	Not GPI-Anchored	-	0.980	*
sp_Q7Z4I7_LIMS2_HUMAN	341	Not GPI-Anchored	-	0.981	*
sp_P53667_LIMK1_HUMAN	647	Not GPI-Anchored	-	0.992	*
sp_P09917_LOX5_HUMAN	674	Not GPI-Anchored	-	0.992	*
sp_O43679_LDB2_HUMAN	373	Not GPI-Anchored	-	0.993	*
sp_O60762_DPM1_HUMAN	260	Not GPI-Anchored	-	0.466	*
sp_Q8NEX9_DR9C7_HUMAN	313	Not GPI-Anchored	-	0.992	*
sp_Q6W0C5_DPPA3_HUMAN	159	Not GPI-Anchored	-	0.996	*
sp_Q5T013_HYI_HUMAN	277	Not GPI-Anchored	-	0.995	*
sp_Q8WV35_LRC29_HUMAN	223	Not GPI-Anchored	-	0.975	*
sp_Q8TF66_LRC15_HUMAN	581	Not GPI-Anchored	-	0.990	*
sp_Q15048_LRC14_HUMAN	493	Not GPI-Anchored	-	0.982	*
sp_O15116_LSM1_HUMAN	133	Not GPI-Anchored	-	0.996	*
sp_Q5BKY1_LRC10_HUMAN	277	Not GPI-Anchored	-	0.969	*
sp_P50851_LRBA_HUMAN	2863	Not GPI-Anchored	-	0.995	*
sp_P15018_LIF_HUMAN	202	Not GPI-Anchored	-	0.988	*
sp_Q8N485_LIX1_HUMAN	282	Not GPI-Anchored	-	0.983	*
sp_Q3MHD2_LSM12_HUMAN	195	Not GPI-Anchored	-	0.974	*
sp_Q8IVB5_LIX1L_HUMAN	337	Not GPI-Anchored	-	0.987	*
sp_P42702_LIFR_HUMAN	1097	Not GPI-Anchored	-	0.984	*
sp_P83369_LSM11_HUMAN	360	Not GPI-Anchored	-	0.988	*
sp_Q0VAK6_LMOD3_HUMAN	560	Not GPI-Anchored	-	0.995	*
sp_Q6P5Q4_LMOD2_HUMAN	547	Not GPI-Anchored	-	0.994	*
sp_Q96KN1_LRAT2_HUMAN	310	Not GPI-Anchored	-	0.994	*
sp_Q9BVR0_HRC23_HUMAN	1158	Not GPI-Anchored	-	0.971	*
sp_O75951_LYZL6_HUMAN	148	Not GPI-Anchored	-	0.975	*
sp_P22888_LSHR_HUMAN	699	Not GPI-Anchored	-	0.994	*
sp_Q08AI8_MB214_HUMAN	447	Not GPI-Anchored	-	0.985	*
sp_Q9NVM9_INT13_HUMAN	706	Not GPI-Anchored	-	0.993	*
sp_Q15181_IPYR_HUMAN	289	Not GPI-Anchored	-	0.990	*
sp_Q0VD86_INCA1_HUMAN	236	Not GPI-Anchored	-	0.994	*
sp_Q9NP60_IRPL2_HUMAN	686	Not GPI-Anchored	-	0.992	*
sp_Q13576_IQGA2_HUMAN	1575	Not GPI-Anchored	-	0.996	*
sp_O14896_IRF6_HUMAN	467	Not GPI-Anchored	-	0.995	*
sp_Q9Y4H2_IRS2_HUMAN	1338	Not GPI-Anchored	-	0.994	*
sp_Q96PE3_INP4A_HUMAN	977	Not GPI-Anchored	-	0.996	*
sp_Q02556_IRF8_HUMAN	426	Not GPI-Anchored	-	0.995	*
sp_Q9BYI3_HYCCI_HUMAN	521	Not GPI-Anchored	-	0.989	*
sp_Q92819_HYAS2_HUMAN	552	Not GPI-Anchored	-	0.973	*
sp_Q969J5_I22R2_HUMAN	263	Not GPI-Anchored	-	0.996	*
sp_Q9H9L3_I20L2_HUMAN	353	Not GPI-Anchored	-	0.991	*
sp_P05015_IFN16_HUMAN	189	Not GPI-Anchored	-	0.993	*
sp_P15814_IGLL1_HUMAN	213	Not GPI-Anchored	-	0.977	*
sp_Q96KN4_LRAT1_HUMAN	292	Not GPI-Anchored	-	0.995	*
sp_P29536_LMOD1_HUMAN	600	Not GPI-Anchored	-	0.992	*
sp_O15553_MEFV_HUMAN	781	Not GPI-Anchored	-	0.991	*
sp_Q5T447_HECD3_HUMAN	861	Not GPI-Anchored	-	0.995	*
sp_Q6PKG0_LARP1_HUMAN	1096	Not GPI-Anchored	-	0.995	*
sp_O14964_HGS_HUMAN	777	Not GPI-Anchored	-	0.991	*
sp_Q9BTY7_HGH1_HUMAN	390	Not GPI-Anchored	-	0.996	*
sp_Q6AI08_HEAT6_HUMAN	1181	Not GPI-Anchored	-	0.992	*
sp_Q02575_HEN1_HUMAN	133	Not GPI-Anchored	-	0.991	*
sp_Q49SQ1_GPR33_HUMAN	333	Not GPI-Anchored	-	0.994	*
sp_P51858_HDGF_HUMAN	240	Not GPI-Anchored	-	0.994	*
sp_Q8NAX2_KDF1_HUMAN	398	Not GPI-Anchored	-	0.982	*
sp_P0DPK2_H3Y1_HUMAN	136	Not GPI-Anchored	-	0.995	*
sp_Q6DN03_H2B2C_HUMAN	193	Not GPI-Anchored	-	0.994	*
sp_Q99880_H2B1L_HUMAN	126	Not GPI-Anchored	-	0.994	*
sp_P0C0S5_H2AZ_HUMAN	128	Not GPI-Anchored	-	0.995	*
sp_O15499_GSC2_HUMAN	205	Not GPI-Anchored	-	0.986	*
sp_P0CAP2_GRL1A_HUMAN	368	Not GPI-Anchored	-	0.993	*
sp_Q16695_H31T_HUMAN	136	Not GPI-Anchored	-	0.994	*
sp_Q9Y4D8_HECD4_HUMAN	3996	Not GPI-Anchored	-	0.984	*
sp_Q4G112_HSF5_HUMAN	596	Not GPI-Anchored	-	0.996	*
sp_O15165_LRAD4_HUMAN	306	Not GPI-Anchored	-	0.993	*
sp_Q96S86_HPLN3_HUMAN	360	Not GPI-Anchored	-	0.995	*
sp_Q8WWI1_LMO7_HUMAN	1683	Not GPI-Anchored	-	0.991	*
sp_F2Z398_LMO7D_HUMAN	122	Not GPI-Anchored	-	0.988	*
sp_Q86YD5_LRAD3_HUMAN	345	Not GPI-Anchored	-	0.994	*
sp_P61968_LMO4_HUMAN	165	Not GPI-Anchored	-	0.994	*
sp_Q5SZI1_LRAD2_HUMAN	272	Not GPI-Anchored	-	0.993	*
sp_Q5T700_LRAD1_HUMAN	205	Not GPI-Anchored	-	0.994	*
sp_Q8TAP4_LMO3_HUMAN	145	Not GPI-Anchored	-	0.995	*
sp_Q7LGA3_HS2ST_HUMAN	356	Not GPI-Anchored	-	0.974	*
sp_Q2VPJ9_LR75B_HUMAN	315	Not GPI-Anchored	-	0.992	*
sp_Q03252_LMNB2_HUMAN	620	Not GPI-Anchored	-	0.994	*
sp_Q8NAA5_LR75A_HUMAN	344	Not GPI-Anchored	-	0.994	*
sp_Q496Y0_LONF3_HUMAN	759	Not GPI-Anchored	-	0.988	*
sp_Q1L5Z9_LONF2_HUMAN	754	Not GPI-Anchored	-	0.976	*
sp_Q6ZQY2_LR74B_HUMAN	392	Not GPI-Anchored	-	0.994	*
sp_P17096_HMGA1_HUMAN	107	Not GPI-Anchored	-	0.995	*
sp_Q9UK53_ING1_HUMAN	422	Not GPI-Anchored	-	0.995	*
sp_Q9NTI7_INKA2_HUMAN	297	Not GPI-Anchored	-	0.992	*
sp_P55265_DSRAD_HUMAN	1226	Not GPI-Anchored	-	0.995	*
sp_Q9H0S4_DDX47_HUMAN	455	Not GPI-Anchored	-	0.995	*
sp_Q9UHI6_DDX20_HUMAN	824	Not GPI-Anchored	-	0.993	*
sp_Q14093_CYLC2_HUMAN	348	Not GPI-Anchored	-	0.995	*
sp_Q96AZ1_EFMT3_HUMAN	226	Not GPI-Anchored	-	0.994	*
sp_P13942_COBA2_HUMAN	1736	Not GPI-Anchored	-	0.968	*
sp_Q9BXS0_COPA1_HUMAN	654	Not GPI-Anchored	-	0.995	*
sp_P23528_COF1_HUMAN	166	Not GPI-Anchored	-	0.993	*
sp_Q5IJ48_CRUM2_HUMAN	1285	Not GPI-Anchored	-	0.982	*
sp_Q9BR76_COR1B_HUMAN	489	Not GPI-Anchored	-	0.986	*
sp_O95232_LC7L3_HUMAN	432	Not GPI-Anchored	-	0.975	*
sp_Q86UK5_LBN_HUMAN	1308	Not GPI-Anchored	-	0.992	*
sp_Q9BRS8_LARP6_HUMAN	491	Not GPI-Anchored	-	0.994	*
sp_O14633_LCE2B_HUMAN	110	Not GPI-Anchored	-	0.987	*
sp_Q6UVM3_KCNT2_HUMAN	1135	Not GPI-Anchored	-	0.995	*
sp_P57789_KCNKA_HUMAN	538	Not GPI-Anchored	-	0.988	*
sp_Q9BW62_KATL1_HUMAN	490	Not GPI-Anchored	-	0.983	*
sp_Q9NR30_DDX21_HUMAN	783	Not GPI-Anchored	-	0.994	*
sp_Q6NXN4_D19P1_HUMAN	242	Not GPI-Anchored	-	0.914	*
sp_O95069_KCNK2_HUMAN	426	Not GPI-Anchored	-	0.995	*
sp_Q8NEP3_DAAF1_HUMAN	725	Not GPI-Anchored	-	0.982	*
sp_Q8N682_DRAM1_HUMAN	238	Not GPI-Anchored	-	0.982	*
sp_Q9Y6K1_DNM3A_HUMAN	912	Not GPI-Anchored	-	0.991	*
sp_Q16555_DPYL2_HUMAN	572	Not GPI-Anchored	-	0.991	*
sp_P01906_DQA2_HUMAN	255	Not GPI-Anchored	-	0.941	*
sp_Q14126_DSG2_HUMAN	1118	Not GPI-Anchored	-	0.986	*
sp_Q8TB45_DPTOR_HUMAN	409	Not GPI-Anchored	-	0.994	*
sp_O14640_DVL1_HUMAN	695	Not GPI-Anchored	-	0.991	*
sp_P59020_DSCR9_HUMAN	149	Not GPI-Anchored	-	0.994	*
sp_O43812_DUX1_HUMAN	170	Not GPI-Anchored	-	0.991	*
sp_A6NLW8_DUXA_HUMAN	204	Not GPI-Anchored	-	0.993	*
sp_Q96PT3_DUX5_HUMAN	197	Not GPI-Anchored	-	0.991	*
sp_Q92784_DPF3_HUMAN	378	Not GPI-Anchored	-	0.993	*
sp_Q9UQ10_DHDH_HUMAN	334	Not GPI-Anchored	-	0.995	*
sp_Q7L7V1_DHX32_HUMAN	743	Not GPI-Anchored	-	0.996	*
sp_Q96HY7_DHTK1_HUMAN	919	Not GPI-Anchored	-	0.994	*
sp_Q9H9L4_KANL2_HUMAN	492	Not GPI-Anchored	-	0.985	*
sp_Q96T55_KCNKG_HUMAN	309	Not GPI-Anchored	-	0.973	*
sp_P57087_JAM2_HUMAN	298	Not GPI-Anchored	-	0.989	*
sp_P22459_KCNA4_HUMAN	653	Not GPI-Anchored	-	0.994	*
sp_Q12840_KIF5A_HUMAN	1032	Not GPI-Anchored	-	0.977	*
sp_P27144_KAD4_HUMAN	223	Not GPI-Anchored	-	0.995	*
sp_Q9NS87_KIF15_HUMAN	1388	Not GPI-Anchored	-	0.983	*
sp_Q2M2Z5_KIZ_HUMAN	673	Not GPI-Anchored	-	0.992	*
sp_Q2VIQ3_KIF4B_HUMAN	1234	Not GPI-Anchored	-	0.995	*
sp_Q8N109_KI2LA_HUMAN	375	Not GPI-Anchored	-	0.990	*
sp_P22694_KAPCB_HUMAN	351	Not GPI-Anchored	-	0.995	*
sp_Q13163_MP2K5_HUMAN	448	Not GPI-Anchored	-	0.996	*
sp_Q9H1H9_KI13A_HUMAN	1805	Not GPI-Anchored	-	0.988	*
sp_Q7Z5Y7_KCD20_HUMAN	419	Not GPI-Anchored	-	0.993	*
sp_Q63HM1_KFA_HUMAN	303	Not GPI-Anchored	-	0.994	*
sp_Q68DU8_KCD16_HUMAN	428	Not GPI-Anchored	-	0.995	*
sp_P53985_MOT1_HUMAN	500	Not GPI-Anchored	-	0.994	*
sp_Q9BX67_JAM3_HUMAN	310	Not GPI-Anchored	-	0.984	*
sp_Q07866_KLC1_HUMAN	573	Not GPI-Anchored	-	0.995	*
sp_Q4VXA5_KHDC1_HUMAN	237	Not GPI-Anchored	-	0.985	*
sp_P22460_KCNA5_HUMAN	613	Not GPI-Anchored	-	0.993	*
sp_O95279_KCNK5_HUMAN	499	Not GPI-Anchored	-	0.994	*
sp_Q96MA6_KAD8_HUMAN	479	Not GPI-Anchored	-	0.996	*
sp_Q5T7N3_KANK4_HUMAN	995	Not GPI-Anchored	-	0.990	*
sp_Q7Z3B3_KANL1_HUMAN	1105	Not GPI-Anchored	-	0.993	*
sp_Q9BY89_K1671_HUMAN	1806	Not GPI-Anchored	-	0.995	*
sp_Q7RTS7_K2C74_HUMAN	529	Not GPI-Anchored	-	0.993	*
sp_P46020_KPB1_HUMAN	1223	Not GPI-Anchored	-	0.990	*
sp_Q15726_KISS1_HUMAN	138	Not GPI-Anchored	-	0.990	*
sp_Q01546_K22O_HUMAN	638	Not GPI-Anchored	-	0.988	*
sp_Q8IYS2_K2013_HUMAN	634	Not GPI-Anchored	-	0.992	*
sp_Q76NI1_KNDC1_HUMAN	1749	Not GPI-Anchored	-	0.995	*
sp_Q9C075_K1C23_HUMAN	422	Not GPI-Anchored	-	0.994	*
sp_Q96JJ6_JPH4_HUMAN	628	GPI-Anchored	602	0.755	G
sp_P01042_KNG1_HUMAN	644	Not GPI-Anchored	-	0.987	*
sp_P33176_KINH_HUMAN	963	Not GPI-Anchored	-	0.993	*
sp_Q6YP21_KAT3_HUMAN	454	Not GPI-Anchored	-	0.989	*
sp_P50053_KHK_HUMAN	298	Not GPI-Anchored	-	0.993	*
sp_Q86XS8_GOLI_HUMAN	419	Not GPI-Anchored	-	0.947	*
sp_Q14409_GLPK3_HUMAN	553	GPI-Anchored	521	0.339	G
sp_Q92988_DLX4_HUMAN	240	Not GPI-Anchored	-	0.991	*
sp_P20774_MIME_HUMAN	298	Not GPI-Anchored	-	0.992	*
sp_P03971_MIS_HUMAN	560	Not GPI-Anchored	-	0.994	*
sp_Q9BU76_MMTA2_HUMAN	263	Not GPI-Anchored	-	0.991	*
sp_O60882_MMP20_HUMAN	483	Not GPI-Anchored	-	0.991	*
sp_Q7L9L4_MOB1B_HUMAN	216	Not GPI-Anchored	-	0.995	*
