# NetGPI 1.1	Timestamp: 20220609105826
# ID	Seq-length	Pred. GPI-Anchored	Omega-site pos.	Likelihood	Amino-acid
sp_Q9HBH5_RDH14_HUMAN	336	Not GPI-Anchored	-	0.989	*
sp_O75452_RDH16_HUMAN	317	Not GPI-Anchored	-	0.848	*
sp_Q92781_RDH5_HUMAN	318	Not GPI-Anchored	-	0.964	*
sp_Q8NG50_RDM1_HUMAN	284	Not GPI-Anchored	-	0.994	*
sp_P35241_RADI_HUMAN	583	Not GPI-Anchored	-	0.995	*
sp_Q7Z4M0_RE114_HUMAN	266	Not GPI-Anchored	-	0.990	*
sp_O95072_REC8_HUMAN	547	Not GPI-Anchored	-	0.988	*
sp_O95980_RECK_HUMAN	971	GPI-Anchored	942	0.668	S
sp_P46063_RECQ1_HUMAN	649	Not GPI-Anchored	-	0.988	*
sp_O94761_RECQ4_HUMAN	1208	Not GPI-Anchored	-	0.986	*
sp_Q96I51_RCC1L_HUMAN	464	Not GPI-Anchored	-	0.989	*
sp_P18754_RCC1_HUMAN	421	Not GPI-Anchored	-	0.989	*
sp_O95199_RCBT2_HUMAN	551	Not GPI-Anchored	-	0.990	*
sp_Q8NDN9_RCBT1_HUMAN	531	Not GPI-Anchored	-	0.990	*
sp_Q5RL73_RBM48_HUMAN	367	Not GPI-Anchored	-	0.995	*
sp_Q9BQ04_RBM4B_HUMAN	359	Not GPI-Anchored	-	0.992	*
sp_P52756_RBM5_HUMAN	815	Not GPI-Anchored	-	0.995	*
sp_P78332_RBM6_HUMAN	1123	Not GPI-Anchored	-	0.993	*
sp_Q9Y580_RBM7_HUMAN	266	Not GPI-Anchored	-	0.994	*
sp_Q9Y5S9_RBM8A_HUMAN	174	Not GPI-Anchored	-	0.995	*
sp_P29558_RBMS1_HUMAN	406	Not GPI-Anchored	-	0.995	*
sp_Q15434_RBMS2_HUMAN	407	Not GPI-Anchored	-	0.994	*
sp_Q6XE24_RBMS3_HUMAN	437	Not GPI-Anchored	-	0.995	*
sp_P38159_RBMX_HUMAN	391	Not GPI-Anchored	-	0.991	*
sp_Q9Y388_RBMX2_HUMAN	322	Not GPI-Anchored	-	0.994	*
sp_Q96E39_RMXL1_HUMAN	390	Not GPI-Anchored	-	0.991	*
sp_P09455_RET1_HUMAN	135	Not GPI-Anchored	-	0.995	*
sp_P50120_RET2_HUMAN	134	Not GPI-Anchored	-	0.996	*
sp_P10745_RET3_HUMAN	1247	Not GPI-Anchored	-	0.993	*
sp_P02753_RET4_HUMAN	201	Not GPI-Anchored	-	0.993	*
sp_Q96R05_RET7_HUMAN	134	Not GPI-Anchored	-	0.995	*
sp_Q06330_SUH_HUMAN	500	Not GPI-Anchored	-	0.965	*
sp_Q93062_RBPMS_HUMAN	196	Not GPI-Anchored	-	0.994	*
sp_Q6ZRY4_RBPS2_HUMAN	209	Not GPI-Anchored	-	0.994	*
sp_Q9H1K0_RBNS5_HUMAN	784	Not GPI-Anchored	-	0.990	*
sp_P62877_RBX1_HUMAN	108	Not GPI-Anchored	-	0.995	*
sp_Q5TC82_RC3H1_HUMAN	1133	Not GPI-Anchored	-	0.986	*
sp_Q9HBD1_RC3H2_HUMAN	1191	Not GPI-Anchored	-	0.972	*
sp_P53805_RCAN1_HUMAN	252	Not GPI-Anchored	-	0.989	*
sp_Q14206_RCAN2_HUMAN	197	Not GPI-Anchored	-	0.973	*
sp_Q9UKA8_RCAN3_HUMAN	241	Not GPI-Anchored	-	0.993	*
sp_O94762_RECQ5_HUMAN	991	Not GPI-Anchored	-	0.995	*
sp_Q9BRK0_REEP2_HUMAN	252	Not GPI-Anchored	-	0.978	*
sp_Q8IUH3_RBM45_HUMAN	476	Not GPI-Anchored	-	0.996	*
sp_Q8WZ73_RFFL_HUMAN	363	Not GPI-Anchored	-	0.990	*
sp_Q9UBZ9_REV1_HUMAN	1251	Not GPI-Anchored	-	0.995	*
sp_O60673_REV3L_HUMAN	3130	Not GPI-Anchored	-	0.994	*
sp_Q96EN9_REX1B_HUMAN	201	Not GPI-Anchored	-	0.994	*
sp_Q8N1G1_REXO1_HUMAN	1221	Not GPI-Anchored	-	0.995	*
sp_Q9Y3B8_ORN_HUMAN	237	Not GPI-Anchored	-	0.986	*
sp_Q9GZR2_REXO4_HUMAN	422	Not GPI-Anchored	-	0.987	*
sp_Q96IC2_REXO5_HUMAN	774	Not GPI-Anchored	-	0.979	*
sp_P35251_RFC1_HUMAN	1148	Not GPI-Anchored	-	0.995	*
sp_P35250_RFC2_HUMAN	354	Not GPI-Anchored	-	0.984	*
sp_P40938_RFC3_HUMAN	356	Not GPI-Anchored	-	0.993	*
sp_P35249_RFC4_HUMAN	363	Not GPI-Anchored	-	0.989	*
sp_P40937_RFC5_HUMAN	340	Not GPI-Anchored	-	0.991	*
sp_Q8TAC1_RFESD_HUMAN	157	Not GPI-Anchored	-	0.964	*
sp_Q969G6_RIFK_HUMAN	155	Not GPI-Anchored	-	0.994	*
sp_Q6NUK4_REEP3_HUMAN	255	Not GPI-Anchored	-	0.995	*
sp_Q6ZTI6_RFLA_HUMAN	216	Not GPI-Anchored	-	0.985	*
sp_Q8N5W9_RFLB_HUMAN	214	Not GPI-Anchored	-	0.993	*
sp_Q9Y644_RFNG_HUMAN	331	Not GPI-Anchored	-	0.994	*
sp_O75677_RFPL1_HUMAN	317	Not GPI-Anchored	-	0.995	*
sp_O75678_RFPL2_HUMAN	378	Not GPI-Anchored	-	0.995	*
sp_Q96AA3_RFT1_HUMAN	541	Not GPI-Anchored	-	0.993	*
sp_Q14699_RFTN1_HUMAN	578	Not GPI-Anchored	-	0.987	*
sp_Q52LD8_RFTN2_HUMAN	501	Not GPI-Anchored	-	0.994	*
sp_Q6PCD5_RFWD3_HUMAN	774	Not GPI-Anchored	-	0.995	*
sp_P22670_RFX1_HUMAN	979	Not GPI-Anchored	-	0.977	*
sp_P48378_RFX2_HUMAN	723	Not GPI-Anchored	-	0.994	*
sp_P48380_RFX3_HUMAN	749	Not GPI-Anchored	-	0.993	*
sp_Q33E94_RFX4_HUMAN	735	Not GPI-Anchored	-	0.994	*
sp_Q6NUM9_RETST_HUMAN	610	Not GPI-Anchored	-	0.989	*
sp_Q86VR2_RETR3_HUMAN	466	Not GPI-Anchored	-	0.992	*
sp_Q8NC44_RETR2_HUMAN	543	Not GPI-Anchored	-	0.995	*
sp_Q9H6L5_RETR1_HUMAN	497	Not GPI-Anchored	-	0.992	*
sp_Q9H6H4_REEP4_HUMAN	257	Not GPI-Anchored	-	0.977	*
sp_Q00765_REEP5_HUMAN	189	Not GPI-Anchored	-	0.995	*
sp_Q96HR9_REEP6_HUMAN	211	Not GPI-Anchored	-	0.995	*
sp_Q04864_REL_HUMAN	619	Not GPI-Anchored	-	0.991	*
sp_Q04206_TF65_HUMAN	551	Not GPI-Anchored	-	0.979	*
sp_Q01201_RELB_HUMAN	579	Not GPI-Anchored	-	0.993	*
sp_Q9P260_RELCH_HUMAN	1216	Not GPI-Anchored	-	0.994	*
sp_Q8IUW5_RELL1_HUMAN	271	Not GPI-Anchored	-	0.995	*
sp_Q8NC24_RELL2_HUMAN	303	Not GPI-Anchored	-	0.989	*
sp_P78509_RELN_HUMAN	3460	Not GPI-Anchored	-	0.996	*
sp_Q969Z4_TR19L_HUMAN	430	Not GPI-Anchored	-	0.991	*
sp_O75628_REM1_HUMAN	298	Not GPI-Anchored	-	0.987	*
sp_Q8IYK8_REM2_HUMAN	340	Not GPI-Anchored	-	0.992	*
sp_P51606_RENBP_HUMAN	427	Not GPI-Anchored	-	0.994	*
sp_Q6BDI9_REP15_HUMAN	236	Not GPI-Anchored	-	0.992	*
sp_Q9BWE0_REPI1_HUMAN	567	Not GPI-Anchored	-	0.995	*
sp_Q96D71_REPS1_HUMAN	796	Not GPI-Anchored	-	0.994	*
sp_Q8NFH8_REPS2_HUMAN	660	Not GPI-Anchored	-	0.992	*
sp_O15258_RER1_HUMAN	196	Not GPI-Anchored	-	0.981	*
sp_Q9P2R6_RERE_HUMAN	1566	Not GPI-Anchored	-	0.995	*
sp_Q96A58_RERG_HUMAN	199	Not GPI-Anchored	-	0.973	*
sp_Q9H628_RERGL_HUMAN	205	Not GPI-Anchored	-	0.994	*
sp_Q9HCM1_RESF1_HUMAN	1747	Not GPI-Anchored	-	0.994	*
sp_Q5W5W9_RES18_HUMAN	228	Not GPI-Anchored	-	0.987	*
sp_Q13127_REST_HUMAN	1097	Not GPI-Anchored	-	0.995	*
sp_P07949_RET_HUMAN	1114	Not GPI-Anchored	-	0.981	*
sp_Q9HD89_RETN_HUMAN	108	Not GPI-Anchored	-	0.995	*
sp_A0AV96_RBM47_HUMAN	593	Not GPI-Anchored	-	0.992	*
sp_Q6ZSC3_RBM43_HUMAN	357	Not GPI-Anchored	-	0.988	*
sp_Q5JS13_RGPS1_HUMAN	557	Not GPI-Anchored	-	0.994	*
sp_O43374_RASL2_HUMAN	803	Not GPI-Anchored	-	0.992	*
sp_Q9UHV5_RPGFL_HUMAN	662	Not GPI-Anchored	-	0.993	*
sp_Q70E73_RAPH1_HUMAN	1250	Not GPI-Anchored	-	0.994	*
sp_Q13702_RAPSN_HUMAN	412	Not GPI-Anchored	-	0.994	*
sp_P10276_RARA_HUMAN	462	Not GPI-Anchored	-	0.992	*
sp_P10826_RARB_HUMAN	455	Not GPI-Anchored	-	0.989	*
sp_P13631_RARG_HUMAN	454	Not GPI-Anchored	-	0.992	*
sp_P49788_TIG1_HUMAN	294	Not GPI-Anchored	-	0.993	*
sp_Q99969_RARR2_HUMAN	163	Not GPI-Anchored	-	0.990	*
sp_P54136_SYRC_HUMAN	660	Not GPI-Anchored	-	0.994	*
sp_Q5T160_SYRM_HUMAN	578	Not GPI-Anchored	-	0.978	*
sp_P20936_RASA1_HUMAN	1047	Not GPI-Anchored	-	0.995	*
sp_Q15283_RASA2_HUMAN	850	Not GPI-Anchored	-	0.979	*
sp_Q14644_RASA3_HUMAN	834	Not GPI-Anchored	-	0.994	*
sp_C9J798_RAS4B_HUMAN	803	Not GPI-Anchored	-	0.992	*
sp_Q5U651_RAIN_HUMAN	963	Not GPI-Anchored	-	0.994	*
sp_O95294_RASL1_HUMAN	804	Not GPI-Anchored	-	0.994	*
sp_Q9UJF2_NGAP_HUMAN	1139	Not GPI-Anchored	-	0.984	*
sp_Q86YV0_RASL3_HUMAN	1011	Not GPI-Anchored	-	0.995	*
sp_Q9Y272_RASD1_HUMAN	281	Not GPI-Anchored	-	0.988	*
sp_Q96D21_RHES_HUMAN	266	Not GPI-Anchored	-	0.996	*
sp_Q8IZ41_RASEF_HUMAN	740	Not GPI-Anchored	-	0.978	*
sp_Q8N9B8_RGF1A_HUMAN	481	Not GPI-Anchored	-	0.993	*
sp_Q0VAM2_RGF1B_HUMAN	473	Not GPI-Anchored	-	0.994	*
sp_Q8N431_RGF1C_HUMAN	466	Not GPI-Anchored	-	0.995	*
sp_Q13972_RGRF1_HUMAN	1273	Not GPI-Anchored	-	0.996	*
sp_O14827_RGRF2_HUMAN	1237	Not GPI-Anchored	-	0.994	*
sp_O95267_GRP1_HUMAN	797	Not GPI-Anchored	-	0.975	*
sp_Q7LDG7_GRP2_HUMAN	609	Not GPI-Anchored	-	0.993	*
sp_Q8TEU7_RPGF6_HUMAN	1601	Not GPI-Anchored	-	0.992	*
sp_Q92565_RPGF5_HUMAN	580	Not GPI-Anchored	-	0.996	*
sp_Q8WZA2_RPGF4_HUMAN	1011	Not GPI-Anchored	-	0.996	*
sp_O95398_RPGF3_HUMAN	923	Not GPI-Anchored	-	0.996	*
sp_Q9UKM9_RALY_HUMAN	306	Not GPI-Anchored	-	0.984	*
sp_Q86SE5_RALYL_HUMAN	291	Not GPI-Anchored	-	0.994	*
sp_Q9BTL3_RAMAC_HUMAN	118	Not GPI-Anchored	-	0.995	*
sp_O60894_RAMP1_HUMAN	148	Not GPI-Anchored	-	0.869	*
sp_O60895_RAMP2_HUMAN	175	Not GPI-Anchored	-	0.971	*
sp_O60896_RAMP3_HUMAN	148	Not GPI-Anchored	-	0.886	*
sp_P62826_RAN_HUMAN	216	Not GPI-Anchored	-	0.994	*
sp_P43487_RANG_HUMAN	201	Not GPI-Anchored	-	0.995	*
sp_Q6VN20_RBP10_HUMAN	620	Not GPI-Anchored	-	0.990	*
sp_Q9H2T7_RBP17_HUMAN	1088	Not GPI-Anchored	-	0.988	*
sp_P49792_RBP2_HUMAN	3224	Not GPI-Anchored	-	0.994	*
sp_Q9H6Z4_RANB3_HUMAN	567	Not GPI-Anchored	-	0.991	*
sp_Q86VV4_RNB3L_HUMAN	465	Not GPI-Anchored	-	0.976	*
sp_O60518_RNBP6_HUMAN	1105	Not GPI-Anchored	-	0.993	*
sp_Q96S59_RANB9_HUMAN	729	Not GPI-Anchored	-	0.991	*
sp_P46060_RAGP1_HUMAN	587	Not GPI-Anchored	-	0.989	*
sp_Q9HD47_MOG1_HUMAN	186	Not GPI-Anchored	-	0.994	*
sp_P62834_RAP1A_HUMAN	184	Not GPI-Anchored	-	0.993	*
sp_P61224_RAP1B_HUMAN	184	Not GPI-Anchored	-	0.992	*
sp_P47736_RPGP1_HUMAN	663	Not GPI-Anchored	-	0.990	*
sp_Q684P5_RPGP2_HUMAN	730	Not GPI-Anchored	-	0.983	*
sp_P52306_GDS1_HUMAN	607	Not GPI-Anchored	-	0.987	*
sp_P10114_RAP2A_HUMAN	183	Not GPI-Anchored	-	0.992	*
sp_P61225_RAP2B_HUMAN	183	Not GPI-Anchored	-	0.982	*
sp_Q9Y3L5_RAP2C_HUMAN	183	Not GPI-Anchored	-	0.995	*
sp_Q13905_RPGF1_HUMAN	1077	Not GPI-Anchored	-	0.996	*
sp_Q9Y4G8_RPGF2_HUMAN	1499	Not GPI-Anchored	-	0.993	*
sp_Q8IV61_GRP3_HUMAN	690	Not GPI-Anchored	-	0.985	*
sp_Q92737_RSLAA_HUMAN	203	Not GPI-Anchored	-	0.985	*
sp_Q9BTD8_RBM42_HUMAN	480	Not GPI-Anchored	-	0.996	*
sp_Q5T481_RBM20_HUMAN	1227	Not GPI-Anchored	-	0.995	*
sp_Q9H477_RBSK_HUMAN	322	Not GPI-Anchored	-	0.988	*
sp_P28749_RBL1_HUMAN	1068	Not GPI-Anchored	-	0.994	*
sp_Q08999_RBL2_HUMAN	1139	Not GPI-Anchored	-	0.993	*
sp_P98175_RBM10_HUMAN	930	Not GPI-Anchored	-	0.994	*
sp_P57052_RBM11_HUMAN	281	Not GPI-Anchored	-	0.994	*
sp_Q9NTZ6_RBM12_HUMAN	932	Not GPI-Anchored	-	0.993	*
sp_Q8IXT5_RB12B_HUMAN	1001	Not GPI-Anchored	-	0.990	*
sp_Q96PK6_RBM14_HUMAN	669	Not GPI-Anchored	-	0.995	*
sp_Q96T37_RBM15_HUMAN	977	Not GPI-Anchored	-	0.988	*
sp_Q8NDT2_RB15B_HUMAN	890	Not GPI-Anchored	-	0.993	*
sp_Q96I25_SPF45_HUMAN	401	Not GPI-Anchored	-	0.995	*
sp_Q96H35_RBM18_HUMAN	190	Not GPI-Anchored	-	0.995	*
sp_Q9Y4C8_RBM19_HUMAN	960	Not GPI-Anchored	-	0.991	*
sp_Q9NW64_RBM22_HUMAN	420	Not GPI-Anchored	-	0.992	*
sp_Q96S79_RSLAB_HUMAN	203	Not GPI-Anchored	-	0.992	*
sp_Q86U06_RBM23_HUMAN	439	Not GPI-Anchored	-	0.944	*
sp_Q9BX46_RBM24_HUMAN	236	Not GPI-Anchored	-	0.986	*
sp_P49756_RBM25_HUMAN	843	Not GPI-Anchored	-	0.995	*
sp_Q5T8P6_RBM26_HUMAN	1007	Not GPI-Anchored	-	0.994	*
sp_Q9P2N5_RBM27_HUMAN	1060	Not GPI-Anchored	-	0.995	*
sp_Q9NW13_RBM28_HUMAN	759	Not GPI-Anchored	-	0.980	*
sp_P98179_RBM3_HUMAN	157	Not GPI-Anchored	-	0.980	*
sp_Q96EV2_RBM33_HUMAN	1170	Not GPI-Anchored	-	0.991	*
sp_P42696_RBM34_HUMAN	430	Not GPI-Anchored	-	0.996	*
sp_Q9H0Z9_RBM38_HUMAN	239	Not GPI-Anchored	-	0.992	*
sp_Q14498_RBM39_HUMAN	530	Not GPI-Anchored	-	0.980	*
sp_Q9BWF3_RBM4_HUMAN	364	Not GPI-Anchored	-	0.991	*
sp_Q96IZ5_RBM41_HUMAN	413	Not GPI-Anchored	-	0.970	*
sp_Q8N0T1_RBIS_HUMAN	100	Not GPI-Anchored	-	0.981	*
sp_A6NFN3_RFOX3_HUMAN	312	Not GPI-Anchored	-	0.981	*
sp_O43251_RFOX2_HUMAN	390	Not GPI-Anchored	-	0.990	*
sp_Q9NWB1_RFOX1_HUMAN	397	Not GPI-Anchored	-	0.993	*
sp_Q6T310_RSLBA_HUMAN	242	Not GPI-Anchored	-	0.992	*
sp_Q9BPW5_RSLBB_HUMAN	248	Not GPI-Anchored	-	0.993	*
sp_Q9NYN1_RASLC_HUMAN	266	Not GPI-Anchored	-	0.985	*
sp_Q9NS23_RASF1_HUMAN	344	Not GPI-Anchored	-	0.993	*
sp_A6NK89_RASFA_HUMAN	507	Not GPI-Anchored	-	0.989	*
sp_P50749_RASF2_HUMAN	326	Not GPI-Anchored	-	0.996	*
sp_Q86WH2_RASF3_HUMAN	238	Not GPI-Anchored	-	0.993	*
sp_Q9H2L5_RASF4_HUMAN	321	Not GPI-Anchored	-	0.995	*
sp_Q8WWW0_RASF5_HUMAN	418	Not GPI-Anchored	-	0.992	*
sp_Q02833_RASF7_HUMAN	373	Not GPI-Anchored	-	0.991	*
sp_Q8NHQ8_RASF8_HUMAN	419	Not GPI-Anchored	-	0.993	*
sp_O75901_RASF9_HUMAN	435	Not GPI-Anchored	-	0.966	*
sp_Q8IY67_RAVR1_HUMAN	606	Not GPI-Anchored	-	0.993	*
sp_Q9HCJ3_RAVR2_HUMAN	691	Not GPI-Anchored	-	0.995	*
sp_Q9Y2V3_RX_HUMAN	346	Not GPI-Anchored	-	0.993	*
sp_Q96IS3_RAX2_HUMAN	184	Not GPI-Anchored	-	0.993	*
sp_P06400_RB_HUMAN	928	Not GPI-Anchored	-	0.995	*
sp_Q8TDY2_RBCC1_HUMAN	1594	Not GPI-Anchored	-	0.995	*
sp_Q9NYW8_RBAK_HUMAN	714	Not GPI-Anchored	-	0.994	*
sp_Q09028_RBBP4_HUMAN	425	Not GPI-Anchored	-	0.975	*
sp_Q15291_RBBP5_HUMAN	538	Not GPI-Anchored	-	0.971	*
sp_Q7Z6E9_RBBP6_HUMAN	1792	Not GPI-Anchored	-	0.994	*
sp_Q16576_RBBP7_HUMAN	425	Not GPI-Anchored	-	0.975	*
sp_Q99708_CTIP_HUMAN	897	Not GPI-Anchored	-	0.996	*
sp_O75884_RBBP9_HUMAN	186	Not GPI-Anchored	-	0.993	*
sp_Q9BYM8_HOIL1_HUMAN	510	Not GPI-Anchored	-	0.994	*
sp_Q8N0V3_RBFA_HUMAN	343	Not GPI-Anchored	-	0.991	*
sp_P48382_RFX5_HUMAN	616	Not GPI-Anchored	-	0.996	*
sp_Q2KHR2_RFX7_HUMAN	1363	Not GPI-Anchored	-	0.993	*
sp_O14593_RFXK_HUMAN	260	Not GPI-Anchored	-	0.995	*
sp_Q9ULK6_RN150_HUMAN	438	Not GPI-Anchored	-	0.988	*
sp_Q86XS8_GOLI_HUMAN	419	Not GPI-Anchored	-	0.947	*
sp_Q8WVZ7_RN133_HUMAN	376	Not GPI-Anchored	-	0.994	*
sp_Q8IUD6_RN135_HUMAN	432	Not GPI-Anchored	-	0.994	*
sp_Q8WVD3_RN138_HUMAN	245	Not GPI-Anchored	-	0.994	*
sp_Q8WU17_RN139_HUMAN	664	Not GPI-Anchored	-	0.990	*
sp_Q9UBS8_RNF14_HUMAN	474	Not GPI-Anchored	-	0.992	*
sp_Q8WVD5_RN141_HUMAN	230	Not GPI-Anchored	-	0.995	*
sp_P50876_R144A_HUMAN	292	Not GPI-Anchored	-	0.972	*
sp_Q7Z419_R144B_HUMAN	303	Not GPI-Anchored	-	0.977	*
sp_Q96MT1_RN145_HUMAN	663	Not GPI-Anchored	-	0.986	*
sp_Q9NTX7_RN146_HUMAN	359	Not GPI-Anchored	-	0.994	*
sp_Q8N7C7_RN148_HUMAN	305	Not GPI-Anchored	-	0.996	*
sp_Q8NC42_RN149_HUMAN	400	Not GPI-Anchored	-	0.988	*
sp_Q8N8N0_RN152_HUMAN	203	Not GPI-Anchored	-	0.695	*
sp_Q6ZMZ0_RN19B_HUMAN	732	Not GPI-Anchored	-	0.993	*
sp_Q96PX1_RN157_HUMAN	679	Not GPI-Anchored	-	0.981	*
sp_Q6ZSG1_RN165_HUMAN	346	Not GPI-Anchored	-	0.975	*
sp_Q96A37_RN166_HUMAN	237	Not GPI-Anchored	-	0.989	*
sp_Q9H6Y7_RN167_HUMAN	350	Not GPI-Anchored	-	0.964	*
sp_Q8IYW5_RN168_HUMAN	571	Not GPI-Anchored	-	0.996	*
sp_Q8NCN4_RN169_HUMAN	708	Not GPI-Anchored	-	0.993	*
sp_Q96K19_RN170_HUMAN	258	Not GPI-Anchored	-	0.720	*
sp_Q8N4F7_RN175_HUMAN	328	Not GPI-Anchored	-	0.982	*
sp_Q86T96_RN180_HUMAN	592	Not GPI-Anchored	-	0.192	*
sp_Q9P0P0_RN181_HUMAN	153	Not GPI-Anchored	-	0.995	*
sp_Q8N6D2_RN182_HUMAN	247	Not GPI-Anchored	-	0.939	*
sp_Q96GF1_RN185_HUMAN	192	GPI-Anchored	164	0.244	G
sp_Q5TA31_RN187_HUMAN	235	Not GPI-Anchored	-	0.987	*
sp_O43567_RNF13_HUMAN	381	Not GPI-Anchored	-	0.993	*
sp_Q8TEB7_RN128_HUMAN	428	Not GPI-Anchored	-	0.988	*
sp_Q9BV68_RN126_HUMAN	311	Not GPI-Anchored	-	0.961	*
sp_Q96EQ8_RN125_HUMAN	232	Not GPI-Anchored	-	0.995	*
sp_P07998_RNAS1_HUMAN	156	Not GPI-Anchored	-	0.993	*
sp_Q5GAN6_RNS10_HUMAN	216	Not GPI-Anchored	-	0.995	*
sp_P10153_RNAS2_HUMAN	161	Not GPI-Anchored	-	0.992	*
sp_P12724_ECP_HUMAN	160	Not GPI-Anchored	-	0.993	*
sp_P34096_RNAS4_HUMAN	147	Not GPI-Anchored	-	0.987	*
sp_Q93091_RNAS6_HUMAN	150	Not GPI-Anchored	-	0.988	*
sp_O60930_RNH1_HUMAN	286	Not GPI-Anchored	-	0.991	*
sp_O75792_RNH2A_HUMAN	299	Not GPI-Anchored	-	0.990	*
sp_Q5TBB1_RNH2B_HUMAN	312	Not GPI-Anchored	-	0.996	*
sp_Q8TDP1_RNH2C_HUMAN	164	Not GPI-Anchored	-	0.992	*
sp_Q6P5S7_RNK_HUMAN	137	Not GPI-Anchored	-	0.992	*
sp_Q05823_RN5A_HUMAN	741	Not GPI-Anchored	-	0.989	*
sp_O00584_RNT2_HUMAN	256	Not GPI-Anchored	-	0.996	*
sp_Q92730_RND1_HUMAN	232	Not GPI-Anchored	-	0.993	*
sp_P52198_RND2_HUMAN	227	Not GPI-Anchored	-	0.993	*
sp_P61587_RND3_HUMAN	244	Not GPI-Anchored	-	0.994	*
sp_Q8N5U6_RNF10_HUMAN	811	Not GPI-Anchored	-	0.994	*
sp_O00237_RN103_HUMAN	685	Not GPI-Anchored	-	0.987	*
sp_Q9Y3C5_RNF11_HUMAN	154	Not GPI-Anchored	-	0.989	*
sp_Q6ZNA4_RN111_HUMAN	994	Not GPI-Anchored	-	0.983	*
sp_Q9ULX5_RN112_HUMAN	631	Not GPI-Anchored	-	0.993	*
sp_O15541_R113A_HUMAN	343	Not GPI-Anchored	-	0.994	*
sp_Q9Y508_RN114_HUMAN	228	Not GPI-Anchored	-	0.995	*
sp_Q9Y4L5_RN115_HUMAN	304	Not GPI-Anchored	-	0.993	*
sp_Q9H920_RN121_HUMAN	327	Not GPI-Anchored	-	0.991	*
sp_Q9H9V4_RN122_HUMAN	155	Not GPI-Anchored	-	0.991	*
sp_Q5XPI4_RN123_HUMAN	1314	Not GPI-Anchored	-	0.978	*
sp_Q9NV58_RN19A_HUMAN	838	Not GPI-Anchored	-	0.994	*
sp_Q99496_RING2_HUMAN	336	Not GPI-Anchored	-	0.996	*
sp_O00287_RFXAP_HUMAN	272	Not GPI-Anchored	-	0.993	*
sp_O75116_ROCK2_HUMAN	1388	Not GPI-Anchored	-	0.986	*
sp_P13489_RINI_HUMAN	461	Not GPI-Anchored	-	0.990	*
sp_Q5VYX0_RNLS_HUMAN	342	Not GPI-Anchored	-	0.986	*
sp_O43148_MCES_HUMAN	476	Not GPI-Anchored	-	0.994	*
sp_Q96LT9_RNPC3_HUMAN	517	Not GPI-Anchored	-	0.994	*
sp_Q9H4A4_AMPB_HUMAN	650	Not GPI-Anchored	-	0.976	*
sp_Q9HAU8_RNPL1_HUMAN	725	Not GPI-Anchored	-	0.985	*
sp_Q15287_RNPS1_HUMAN	305	Not GPI-Anchored	-	0.982	*
sp_P10155_RO60_HUMAN	538	Not GPI-Anchored	-	0.989	*
sp_Q9Y6N7_ROBO1_HUMAN	1651	Not GPI-Anchored	-	0.984	*
sp_Q9HCK4_ROBO2_HUMAN	1378	Not GPI-Anchored	-	0.993	*
sp_Q96MS0_ROBO3_HUMAN	1386	Not GPI-Anchored	-	0.994	*
sp_Q8WZ75_ROBO4_HUMAN	1007	Not GPI-Anchored	-	0.987	*
sp_Q13464_ROCK1_HUMAN	1354	Not GPI-Anchored	-	0.985	*
sp_Q9GZN7_ROGDI_HUMAN	287	Not GPI-Anchored	-	0.995	*
sp_Q5VTR2_BRE1A_HUMAN	975	Not GPI-Anchored	-	0.993	*
sp_Q03395_ROM1_HUMAN	351	Not GPI-Anchored	-	0.991	*
sp_Q9BZX4_ROP1B_HUMAN	212	Not GPI-Anchored	-	0.995	*
sp_Q96C74_ROP1L_HUMAN	230	Not GPI-Anchored	-	0.995	*
sp_Q01973_ROR1_HUMAN	937	Not GPI-Anchored	-	0.990	*
sp_Q01974_ROR2_HUMAN	943	Not GPI-Anchored	-	0.993	*
sp_P35398_RORA_HUMAN	523	Not GPI-Anchored	-	0.989	*
sp_Q92753_RORB_HUMAN	470	Not GPI-Anchored	-	0.995	*
sp_P51449_RORG_HUMAN	518	Not GPI-Anchored	-	0.995	*
sp_P08922_ROS1_HUMAN	2347	Not GPI-Anchored	-	0.981	*
sp_O75695_XRP2_HUMAN	350	Not GPI-Anchored	-	0.994	*
sp_Q8TA86_RP9_HUMAN	221	Not GPI-Anchored	-	0.991	*
sp_P27694_RFA1_HUMAN	616	Not GPI-Anchored	-	0.991	*
sp_P15927_RFA2_HUMAN	270	Not GPI-Anchored	-	0.994	*
sp_O60942_MCE1_HUMAN	597	Not GPI-Anchored	-	0.996	*
sp_Q96EX2_RNFT2_HUMAN	444	Not GPI-Anchored	-	0.993	*
sp_Q5M7Z0_RNFT1_HUMAN	435	Not GPI-Anchored	-	0.991	*
sp_O76064_RNF8_HUMAN	485	Not GPI-Anchored	-	0.995	*
sp_Q6ZRF8_RN207_HUMAN	634	Not GPI-Anchored	-	0.995	*
sp_Q9H0X6_RN208_HUMAN	261	Not GPI-Anchored	-	0.977	*
sp_Q495C1_RN212_HUMAN	297	Not GPI-Anchored	-	0.994	*
sp_Q63HN8_RN213_HUMAN	5207	Not GPI-Anchored	-	0.994	*
sp_Q8ND24_RN214_HUMAN	703	Not GPI-Anchored	-	0.995	*
sp_Q9Y6U7_RN215_HUMAN	377	Not GPI-Anchored	-	0.986	*
sp_Q9NWF9_RN216_HUMAN	866	Not GPI-Anchored	-	0.995	*
