sp|Q6P575|BGP11_HUMAN	len=273	ExpAA=7.12	First60=4.04	PredHel=0	Topology=o
sp|P07339|CATD_HUMAN	len=412	ExpAA=12.29	First60=11.56	PredHel=0	Topology=o
sp|O75976|CBPD_HUMAN	len=1380	ExpAA=36.25	First60=13.64	PredHel=1	Topology=o1300-1322i
sp|P0DP25|CALM3_HUMAN	len=149	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9UBX1|CATF_HUMAN	len=484	ExpAA=0.45	First60=0.44	PredHel=0	Topology=o
sp|A6NLC5|CC070_HUMAN	len=250	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P0DN24|CC086_HUMAN	len=101	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P55212|CASP6_HUMAN	len=293	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|Q8IW40|CC103_HUMAN	len=242	ExpAA=0.59	First60=0.00	PredHel=0	Topology=o
sp|Q8N907|DAND5_HUMAN	len=189	ExpAA=0.17	First60=0.13	PredHel=0	Topology=o
sp|Q8IYE0|CC146_HUMAN	len=955	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q6ZP82|CC141_HUMAN	len=1450	ExpAA=0.02	First60=0.02	PredHel=0	Topology=o
sp|Q13166|CATR1_HUMAN	len=79	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|P16152|CBR1_HUMAN	len=277	ExpAA=0.16	First60=0.15	PredHel=0	Topology=o
sp|M0R2J8|DCDC1_HUMAN	len=1783	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|A0A0D9SF12|CC163_HUMAN	len=145	ExpAA=12.44	First60=12.42	PredHel=0	Topology=o
sp|A0A1B0GTI1|CC201_HUMAN	len=187	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|A0A1B0GUA6|CC195_HUMAN	len=201	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q13698|CAC1S_HUMAN	len=1873	ExpAA=432.26	First60=7.40	PredHel=19	Topology=i52-74o89-111i123-145o196-218i279-301o311-333i433-451o466-488i559-581o631-653i795-817o837-859i871-893o925-947i1044-1066o1111-1133i1153-1172o1263-1285i1358-1380o
sp|Q5SR53|CA200_HUMAN	len=167	ExpAA=0.03	First60=0.01	PredHel=0	Topology=o
sp|O75493|CAH11_HUMAN	len=328	ExpAA=4.15	First60=3.08	PredHel=0	Topology=o
sp|Q96M83|CCDC7_HUMAN	len=1385	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P35218|CAH5A_HUMAN	len=305	ExpAA=0.17	First60=0.03	PredHel=0	Topology=o
sp|O95992|CH25H_HUMAN	len=272	ExpAA=77.56	First60=19.41	PredHel=3	Topology=o43-65i86-108o123-145i
sp|Q96CB5|CH044_HUMAN	len=159	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
sp|O15432|COPT2_HUMAN	len=143	ExpAA=64.49	First60=21.46	PredHel=3	Topology=o20-42i93-115o119-141i
sp|Q6PB30|CSAG1_HUMAN	len=78	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P0DML3|CSH2_HUMAN	len=217	ExpAA=5.42	First60=5.42	PredHel=0	Topology=o
sp|Q86X45|DAA11_HUMAN	len=466	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q15828|CYTM_HUMAN	len=149	ExpAA=16.01	First60=15.95	PredHel=0	Topology=o
sp|Q9GZS0|DNAI2_HUMAN	len=605	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q7Z478|DHX29_HUMAN	len=1369	ExpAA=0.30	First60=0.00	PredHel=0	Topology=o
sp|Q9NPF5|DMAP1_HUMAN	len=467	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q14147|DHX34_HUMAN	len=1143	ExpAA=0.12	First60=0.00	PredHel=0	Topology=o
sp|O43143|DHX15_HUMAN	len=795	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q8NCM8|DYHC2_HUMAN	len=4307	ExpAA=0.03	First60=0.02	PredHel=0	Topology=o
sp|Q9H5J4|ELOV6_HUMAN	len=265	ExpAA=132.03	First60=18.06	PredHel=6	Topology=i34-51o66-88i137-156o161-183i195-217o232-254i
sp|O60739|EIF1B_HUMAN	len=113	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q5JVL4|EFHC1_HUMAN	len=640	ExpAA=0.07	First60=0.00	PredHel=0	Topology=o
sp|Q8N3T1|GLT15_HUMAN	len=639	ExpAA=21.04	First60=21.04	PredHel=1	Topology=i12-34o
sp|Q15006|EMC2_HUMAN	len=297	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
sp|P78545|ELF3_HUMAN	len=371	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
sp|P55199|ELL_HUMAN	len=621	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q6ZVH7|ESPNL_HUMAN	len=1005	ExpAA=0.23	First60=0.19	PredHel=0	Topology=o
sp|Q8WW52|F151A_HUMAN	len=585	ExpAA=22.87	First60=22.84	PredHel=1	Topology=i12-34o
sp|C9JC47|F157A_HUMAN	len=383	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|P0CG42|F157B_HUMAN	len=384	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P0CG43|F157C_HUMAN	len=387	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q96RQ1|ERGI2_HUMAN	len=377	ExpAA=29.48	First60=13.78	PredHel=0	Topology=o
sp|P07359|GP1BA_HUMAN	len=652	ExpAA=23.55	First60=0.00	PredHel=1	Topology=o533-555i
sp|Q96MY7|F161B_HUMAN	len=647	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q6J272|F166A_HUMAN	len=317	ExpAA=0.58	First60=0.00	PredHel=0	Topology=o
sp|Q9NVM1|EVA1B_HUMAN	len=165	ExpAA=23.07	First60=23.05	PredHel=1	Topology=o28-50i
sp|Q9BTA0|F167B_HUMAN	len=163	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
sp|A8MTA8|F166B_HUMAN	len=275	ExpAA=0.45	First60=0.00	PredHel=0	Topology=o
sp|A1L162|ERIC2_HUMAN	len=156	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P22794|EVI2A_HUMAN	len=236	ExpAA=38.11	First60=15.07	PredHel=2	Topology=o10-27i136-158o
sp|O60447|EVI5_HUMAN	len=810	ExpAA=8.81	First60=0.00	PredHel=0	Topology=o
sp|A8MZ36|EVPLL_HUMAN	len=301	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|O95718|ERR2_HUMAN	len=433	ExpAA=0.11	First60=0.00	PredHel=0	Topology=o
sp|Q92817|EVPL_HUMAN	len=2033	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|O76042|ERIT1_HUMAN	len=136	ExpAA=0.05	First60=0.01	PredHel=0	Topology=o
sp|Q5FWF5|ESCO1_HUMAN	len=840	ExpAA=0.16	First60=0.00	PredHel=0	Topology=o
sp|Q1W209|ESRG_HUMAN	len=222	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
sp|O75477|ERLN1_HUMAN	len=348	ExpAA=22.37	First60=22.21	PredHel=1	Topology=i7-26o
sp|Q96J88|ESIP1_HUMAN	len=318	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q7Z2K6|ERMP1_HUMAN	len=904	ExpAA=180.17	First60=0.00	PredHel=8	Topology=o409-431i451-473o488-510i522-544o549-568i580-602o622-644i651-673o
sp|Q9NQ30|ESM1_HUMAN	len=184	ExpAA=0.91	First60=0.91	PredHel=0	Topology=o
sp|Q7L775|EPMIP_HUMAN	len=607	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
sp|Q99502|EYA1_HUMAN	len=592	ExpAA=1.84	First60=0.00	PredHel=0	Topology=o
sp|Q3ZCQ3|F174B_HUMAN	len=159	ExpAA=32.31	First60=10.10	PredHel=1	Topology=o93-115i
sp|A6PVY3|F177B_HUMAN	len=158	ExpAA=0.59	First60=0.00	PredHel=0	Topology=o
sp|Q8N9Y4|F181A_HUMAN	len=354	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q86X51|EZHIP_HUMAN	len=503	ExpAA=0.08	First60=0.01	PredHel=0	Topology=o
sp|Q8TCP9|F200A_HUMAN	len=573	ExpAA=18.22	First60=0.00	PredHel=1	Topology=o514-533i
sp|Q14315|FLNC_HUMAN	len=2725	ExpAA=1.67	First60=0.00	PredHel=0	Topology=o
sp|Q96DP5|FMT_HUMAN	len=389	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
sp|Q4L180|FIL1L_HUMAN	len=1135	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q5VT28|FAM27_HUMAN	len=67	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9BX63|FANCJ_HUMAN	len=1249	ExpAA=0.05	First60=0.03	PredHel=0	Topology=o
sp|Q96CU9|FXRD1_HUMAN	len=486	ExpAA=0.26	First60=0.00	PredHel=0	Topology=o
sp|P51116|FXR2_HUMAN	len=673	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|O60883|G37L1_HUMAN	len=481	ExpAA=133.96	First60=19.50	PredHel=4	Topology=o5-24i135-157o167-189i311-333o
sp|P02792|FRIL_HUMAN	len=175	ExpAA=2.52	First60=2.52	PredHel=0	Topology=o
sp|Q9BWH2|FUND2_HUMAN	len=189	ExpAA=13.18	First60=0.00	PredHel=0	Topology=o
sp|P01358|GAJU_HUMAN	len=10	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q6IN97|FRP2L_HUMAN	len=320	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q6P9A2|GLT18_HUMAN	len=607	ExpAA=22.16	First60=22.10	PredHel=1	Topology=i13-35o
sp|O75311|GLRA3_HUMAN	len=464	ExpAA=81.09	First60=7.93	PredHel=4	Topology=o255-277i284-303o318-340i434-451o
sp|Q3MIP1|IPIL2_HUMAN	len=535	ExpAA=44.41	First60=35.42	PredHel=2	Topology=i9-31o46-64i
sp|Q9NZD1|GPC5D_HUMAN	len=345	ExpAA=155.09	First60=23.93	PredHel=7	Topology=o22-44i64-83o93-115i122-144o170-192i205-224o244-266i
sp|P14672|GLUT4_HUMAN	len=509	ExpAA=262.31	First60=19.08	PredHel=12	Topology=i20-42o79-101i113-135o139-161i168-190o200-222i288-307o322-344i351-373o383-405i418-440o444-466i
sp|P61296|HAND2_HUMAN	len=217	ExpAA=0.07	First60=0.07	PredHel=0	Topology=o
sp|P38484|INGR2_HUMAN	len=337	ExpAA=40.74	First60=17.76	PredHel=2	Topology=i5-22o248-270i
sp|P0CG29|GST2_HUMAN	len=244	ExpAA=0.08	First60=0.00	PredHel=0	Topology=o
sp|O60565|GREM1_HUMAN	len=184	ExpAA=11.71	First60=11.71	PredHel=0	Topology=o
sp|Q16661|GUC2B_HUMAN	len=112	ExpAA=18.42	First60=18.42	PredHel=1	Topology=i7-29o
sp|P25092|GUC2C_HUMAN	len=1073	ExpAA=41.25	First60=0.04	PredHel=2	Topology=o321-340i432-454o
sp|Q14641|INSL4_HUMAN	len=139	ExpAA=0.03	First60=0.03	PredHel=0	Topology=o
sp|P05111|INHA_HUMAN	len=366	ExpAA=3.71	First60=0.00	PredHel=0	Topology=o
sp|Q9UJM8|HAOX1_HUMAN	len=370	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
sp|P48058|GRIA4_HUMAN	len=902	ExpAA=88.92	First60=20.87	PredHel=4	Topology=i7-29o543-565i626-648o816-838i
sp|O43424|GRID2_HUMAN	len=1007	ExpAA=79.29	First60=0.00	PredHel=3	Topology=o567-589i636-658o830-852i
sp|Q75QN2|INT8_HUMAN	len=995	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
sp|P09211|GSTP1_HUMAN	len=210	ExpAA=0.95	First60=0.00	PredHel=0	Topology=o
sp|Q9C0E4|GRIP2_HUMAN	len=1043	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q5TC63|GRTP1_HUMAN	len=336	ExpAA=1.80	First60=0.00	PredHel=0	Topology=o
sp|P08263|GSTA1_HUMAN	len=222	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|Q99877|H2B1N_HUMAN	len=126	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9P266|JCAD_HUMAN	len=1359	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P58166|INHBE_HUMAN	len=350	ExpAA=0.80	First60=0.02	PredHel=0	Topology=o
sp|P0DPK5|H3Y2_HUMAN	len=147	ExpAA=0.00	First60=0.00	PredHel=0	Topology=i
sp|Q5VZ72|IZUM3_HUMAN	len=239	ExpAA=23.03	First60=0.01	PredHel=1	Topology=o178-200i
sp|Q75WM6|H1FNT_HUMAN	len=255	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q5JVS0|HABP4_HUMAN	len=413	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
sp|Q8IZA3|H18_HUMAN	len=346	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9GZN0|GPR88_HUMAN	len=384	ExpAA=156.07	First60=22.44	PredHel=6	Topology=i34-56o119-141i162-179o194-216i284-306o316-338i
sp|O95800|GPR75_HUMAN	len=540	ExpAA=158.38	First60=17.51	PredHel=7	Topology=o46-68i81-103o118-140i161-183o203-225i320-342o352-374i
sp|Q14451|GRB7_HUMAN	len=532	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q93100|KPBB_HUMAN	len=1093	ExpAA=0.15	First60=0.00	PredHel=0	Topology=o
sp|Q3SY84|K2C71_HUMAN	len=523	ExpAA=0.24	First60=0.09	PredHel=0	Topology=o
sp|P29622|KAIN_HUMAN	len=427	ExpAA=1.56	First60=0.31	PredHel=0	Topology=o
sp|Q9UMN6|KMT2B_HUMAN	len=2715	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|Q14CN4|K2C72_HUMAN	len=511	ExpAA=0.70	First60=0.37	PredHel=0	Topology=o
sp|Q6ZU52|K0408_HUMAN	len=694	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q86T24|KAISO_HUMAN	len=672	ExpAA=0.23	First60=0.12	PredHel=0	Topology=o
sp|O60268|K0513_HUMAN	len=411	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
sp|Q86Y46|K2C73_HUMAN	len=540	ExpAA=1.25	First60=0.19	PredHel=0	Topology=o
sp|P63252|KCNJ2_HUMAN	len=427	ExpAA=50.65	First60=0.00	PredHel=2	Topology=i85-107o157-179i
sp|O94854|K0754_HUMAN	len=1291	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q8NEZ4|KMT2C_HUMAN	len=4911	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|O14686|KMT2D_HUMAN	len=5537	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9UHW5|GPN3_HUMAN	len=284	ExpAA=3.31	First60=0.00	PredHel=0	Topology=o
sp|P48549|KCNJ3_HUMAN	len=501	ExpAA=66.30	First60=0.00	PredHel=3	Topology=i84-106o116-138i159-181o
sp|Q9NW75|GPTC2_HUMAN	len=528	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q5T3I0|GPTC4_HUMAN	len=446	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P49863|GRAK_HUMAN	len=264	ExpAA=20.28	First60=20.10	PredHel=1	Topology=i7-29o
sp|Q96MM7|H6ST2_HUMAN	len=605	ExpAA=34.97	First60=0.00	PredHel=1	Topology=i154-173o
sp|O00270|GPR31_HUMAN	len=319	ExpAA=143.03	First60=33.74	PredHel=6	Topology=o15-37i50-72o87-109i130-152o175-197i223-245o
sp|Q9UIQ6|LCAP_HUMAN	len=1025	ExpAA=20.74	First60=0.00	PredHel=1	Topology=i112-131o
sp|P15515|HIS1_HUMAN	len=57	ExpAA=11.44	First60=11.44	PredHel=0	Topology=o
sp|P41223|BUD31_HUMAN	len=144	ExpAA=0.00	First60=0.00	PredHel=0	Topology=i
sp|Q8WUZ0|BCL7C_HUMAN	len=217	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P54687|BCAT1_HUMAN	len=386	ExpAA=0.83	First60=0.00	PredHel=0	Topology=o
sp|Q6ZUJ8|BCAP_HUMAN	len=805	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|Q8N5S3|CB073_HUMAN	len=287	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9BXY5|CAYP2_HUMAN	len=557	ExpAA=0.02	First60=0.01	PredHel=0	Topology=o
sp|A8MZ97|CB074_HUMAN	len=187	ExpAA=22.61	First60=22.60	PredHel=1	Topology=i7-29o
sp|Q96LS8|CB048_HUMAN	len=159	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q86UT8|CATAC_HUMAN	len=332	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|O60931|CTNS_HUMAN	len=367	ExpAA=152.75	First60=0.01	PredHel=7	Topology=o121-143i164-186o206-228i235-257o261-283i296-318o338-357i
sp|Q9NXF7|DCA16_HUMAN	len=216	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q5D0E6|DALD3_HUMAN	len=543	ExpAA=0.64	First60=0.59	PredHel=0	Topology=o
sp|Q8IWE4|DCNL3_HUMAN	len=304	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9NXV6|CARF_HUMAN	len=580	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
sp|Q96BT1|CC049_HUMAN	len=292	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q5VZK9|CARL1_HUMAN	len=1371	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
sp|Q6ZRV3|CC074_HUMAN	len=163	ExpAA=0.14	First60=0.00	PredHel=0	Topology=o
sp|P16870|CBPE_HUMAN	len=476	ExpAA=10.01	First60=10.00	PredHel=0	Topology=o
sp|P0CE67|CC079_HUMAN	len=100	ExpAA=1.28	First60=1.27	PredHel=0	Topology=o
sp|P09668|CATH_HUMAN	len=335	ExpAA=5.25	First60=5.21	PredHel=0	Topology=o
sp|Q9BWC9|CC106_HUMAN	len=280	ExpAA=0.01	First60=0.00	PredHel=0	Topology=i
sp|Q9H0I3|CC113_HUMAN	len=377	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q8IVL8|CBPO_HUMAN	len=374	ExpAA=0.26	First60=0.11	PredHel=0	Topology=o
sp|Q5TAQ9|DCAF8_HUMAN	len=597	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q6ZUS5|CC121_HUMAN	len=278	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q5T0U0|CC122_HUMAN	len=273	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q6PK04|CC137_HUMAN	len=289	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q6UXS9|CASPC_HUMAN	len=341	ExpAA=0.11	First60=0.10	PredHel=0	Topology=o
sp|P31415|CASQ1_HUMAN	len=396	ExpAA=1.48	First60=1.48	PredHel=0	Topology=o
sp|Q8NCX0|CC150_HUMAN	len=1101	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q6TFL3|CC171_HUMAN	len=1326	ExpAA=0.25	First60=0.00	PredHel=0	Topology=o
sp|P0CW27|CC166_HUMAN	len=439	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q8NDH2|CC168_HUMAN	len=7081	ExpAA=20.00	First60=19.87	PredHel=1	Topology=i37-54o
sp|P27797|CALR_HUMAN	len=417	ExpAA=1.09	First60=1.09	PredHel=0	Topology=o
sp|P27824|CALX_HUMAN	len=592	ExpAA=22.57	First60=0.02	PredHel=1	Topology=o483-505i
sp|P51636|CAV2_HUMAN	len=162	ExpAA=27.38	First60=0.00	PredHel=1	Topology=i92-114o
sp|P32321|DCTD_HUMAN	len=178	ExpAA=0.26	First60=0.00	PredHel=0	Topology=o
sp|O43852|CALU_HUMAN	len=315	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|A6NF36|CC182_HUMAN	len=153	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|O95931|CBX7_HUMAN	len=251	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9P1Z2|CACO1_HUMAN	len=691	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|A6NC98|CC88B_HUMAN	len=1476	ExpAA=0.17	First60=0.16	PredHel=0	Topology=o
sp|Q9HBI5|CC014_HUMAN	len=128	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9UK00|CC018_HUMAN	len=162	ExpAA=22.80	First60=1.50	PredHel=1	Topology=o60-82i
sp|P55289|CAD12_HUMAN	len=794	ExpAA=23.54	First60=0.53	PredHel=1	Topology=o615-637i
sp|Q86UP0|CAD24_HUMAN	len=819	ExpAA=24.61	First60=1.91	PredHel=1	Topology=o640-662i
sp|Q9H2F9|CCD68_HUMAN	len=335	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|O75973|C1QRF_HUMAN	len=258	ExpAA=0.35	First60=0.34	PredHel=0	Topology=o
sp|Q8WXS4|CCGL_HUMAN	len=190	ExpAA=90.44	First60=22.30	PredHel=4	Topology=i21-43o84-106i127-149o153-175i
sp|Q5T0F9|C2D1B_HUMAN	len=858	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|O15335|CHAD_HUMAN	len=359	ExpAA=0.90	First60=0.89	PredHel=0	Topology=o
sp|P86791|CCZ1_HUMAN	len=482	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
sp|Q16790|CAH9_HUMAN	len=459	ExpAA=26.92	First60=4.97	PredHel=1	Topology=o411-433i
sp|P36222|CH3L1_HUMAN	len=383	ExpAA=4.38	First60=4.35	PredHel=0	Topology=o
sp|Q99643|C560_HUMAN	len=169	ExpAA=60.98	First60=0.06	PredHel=3	Topology=o74-96i103-125o145-167i
sp|Q9BSY4|CHCH5_HUMAN	len=110	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P49918|CDN1C_HUMAN	len=316	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|Q53FE4|CD017_HUMAN	len=359	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P21730|C5AR1_HUMAN	len=350	ExpAA=156.86	First60=22.22	PredHel=7	Topology=o39-61i74-96o116-138i151-173o204-226i243-265o285-304i
sp|Q96LL4|CH048_HUMAN	len=319	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9NP97|DLRB1_HUMAN	len=96	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9NZV1|CRIM1_HUMAN	len=1036	ExpAA=32.05	First60=10.15	PredHel=1	Topology=o939-961i
sp|P54107|CRIS1_HUMAN	len=249	ExpAA=1.76	First60=1.67	PredHel=0	Topology=o
sp|P07320|CRGD_HUMAN	len=174	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9UBL6|CPNE7_HUMAN	len=633	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|Q6ZR85|CQ107_HUMAN	len=190	ExpAA=0.47	First60=0.01	PredHel=0	Topology=o
sp|Q96FQ7|CR018_HUMAN	len=95	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P20815|CP3A5_HUMAN	len=502	ExpAA=45.36	First60=21.94	PredHel=2	Topology=o4-26i219-241o
sp|Q96MF6|CQ10A_HUMAN	len=247	ExpAA=0.02	First60=0.01	PredHel=0	Topology=o
sp|Q96BA8|CR3L1_HUMAN	len=519	ExpAA=6.95	First60=0.00	PredHel=0	Topology=o
sp|Q9H336|CRLD1_HUMAN	len=500	ExpAA=7.69	First60=7.69	PredHel=0	Topology=o
sp|P09603|CSF1_HUMAN	len=554	ExpAA=22.88	First60=0.72	PredHel=1	Topology=o496-518i
sp|P05093|CP17A_HUMAN	len=508	ExpAA=0.59	First60=0.47	PredHel=0	Topology=o
sp|Q9UJA2|CRLS1_HUMAN	len=301	ExpAA=87.01	First60=0.16	PredHel=3	Topology=o190-212i240-262o267-289i
sp|Q9NQ92|COPRS_HUMAN	len=184	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9Y281|COF2_HUMAN	len=166	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P49682|CXCR3_HUMAN	len=368	ExpAA=151.90	First60=4.08	PredHel=7	Topology=o56-78i91-113o128-147i168-190o221-243i256-275o306-323i
sp|Q9HC47|CTGE1_HUMAN	len=74	ExpAA=44.81	First60=38.94	PredHel=2	Topology=i7-29o44-66i
sp|P99999|CYC_HUMAN	len=105	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q8NFK1|CXG3_HUMAN	len=279	ExpAA=78.02	First60=20.60	PredHel=3	Topology=i20-42o78-100i197-219o
sp|Q8NCS7|CTL5_HUMAN	len=719	ExpAA=216.29	First60=21.18	PredHel=8	Topology=i39-61o241-263i265-287o324-346i372-394o462-484i611-633o648-670i
sp|P02778|CXL10_HUMAN	len=98	ExpAA=18.70	First60=18.70	PredHel=1	Topology=i5-24o
sp|P28715|ERCC5_HUMAN	len=1186	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|O14625|CXL11_HUMAN	len=94	ExpAA=17.99	First60=17.99	PredHel=1	Topology=o5-22i
sp|P08709|FA7_HUMAN	len=466	ExpAA=4.39	First60=3.16	PredHel=0	Topology=o
sp|Q8WV16|DCAF4_HUMAN	len=495	ExpAA=0.28	First60=0.00	PredHel=0	Topology=o
sp|Q8NE31|FA13C_HUMAN	len=585	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q96JK2|DCAF5_HUMAN	len=942	ExpAA=0.04	First60=0.02	PredHel=0	Topology=o
sp|Q58WW2|DCAF6_HUMAN	len=860	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
sp|Q8NDB6|FA156_HUMAN	len=213	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q8WXF8|DEDD2_HUMAN	len=326	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
sp|A0PJW8|DAPL1_HUMAN	len=107	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|O95865|DDAH2_HUMAN	len=285	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q92499|DDX1_HUMAN	len=740	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q14118|DAG1_HUMAN	len=895	ExpAA=27.38	First60=4.76	PredHel=1	Topology=o753-775i
sp|O14576|DC1I1_HUMAN	len=645	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|Q5VU92|DC121_HUMAN	len=463	ExpAA=0.16	First60=0.00	PredHel=0	Topology=o
sp|O95786|DDX58_HUMAN	len=925	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|P11362|FGFR1_HUMAN	len=822	ExpAA=32.11	First60=1.57	PredHel=1	Topology=o375-397i
sp|Q6NSW5|DE10B_HUMAN	len=357	ExpAA=0.05	First60=0.04	PredHel=0	Topology=o
sp|Q8WXU2|DAAF4_HUMAN	len=420	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
sp|Q96FG2|ELMD3_HUMAN	len=381	ExpAA=0.73	First60=0.00	PredHel=0	Topology=o
