sp|Q8NGR5|OR1L4_HUMAN	len=311	ExpAA=138.15	First60=23.57	PredHel=6	Topology=i28-50o60-79i92-109o205-227i239-261o276-293i
sp|Q8NGY1|O10Z1_HUMAN	len=313	ExpAA=154.47	First60=24.11	PredHel=7	Topology=o25-47i60-82o92-114i144-166o204-226i238-260o273-292i
sp|Q8NG94|O11H1_HUMAN	len=326	ExpAA=152.10	First60=20.49	PredHel=7	Topology=o42-64i76-98o113-135i156-178o215-237i258-280o290-307i
sp|Q8NGC9|O11H4_HUMAN	len=324	ExpAA=154.69	First60=23.46	PredHel=7	Topology=o37-59i71-93o108-130i151-173o216-238i251-273o283-302i
sp|P25116|PAR1_HUMAN	len=425	ExpAA=163.64	First60=5.83	PredHel=7	Topology=o107-129i142-164o174-196i217-239o269-291i312-334o349-371i
sp|Q15735|PI5PA_HUMAN	len=1006	ExpAA=0.21	First60=0.00	PredHel=0	Topology=o
sp|Q13563|PKD2_HUMAN	len=968	ExpAA=154.37	First60=0.11	PredHel=7	Topology=o225-247i430-452o467-489i502-524o554-576i597-619o658-680i
sp|Q9HB19|PKHA2_HUMAN	len=425	ExpAA=0.67	First60=0.40	PredHel=0	Topology=o
sp|Q8N8W4|PLPL1_HUMAN	len=532	ExpAA=1.99	First60=1.38	PredHel=0	Topology=o
sp|Q9NST1|PLPL3_HUMAN	len=481	ExpAA=16.97	First60=15.65	PredHel=0	Topology=o
sp|Q6ZV29|PLPL7_HUMAN	len=1317	ExpAA=22.23	First60=21.30	PredHel=1	Topology=i13-32o
sp|Q58EX7|PKHG4_HUMAN	len=1191	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|O43688|PLPP2_HUMAN	len=288	ExpAA=128.63	First60=28.20	PredHel=6	Topology=i5-27o56-78i91-113o163-185i198-215o225-247i
sp|Q8TBJ4|PLPR1_HUMAN	len=325	ExpAA=122.07	First60=22.85	PredHel=6	Topology=i13-35o66-88i127-149o201-218i230-247o257-279i
sp|P16885|PLCG2_HUMAN	len=1265	ExpAA=0.16	First60=0.00	PredHel=0	Topology=o
sp|Q99453|PHX2B_HUMAN	len=314	ExpAA=4.52	First60=0.01	PredHel=0	Topology=o
sp|Q5JTB6|PLAC9_HUMAN	len=97	ExpAA=0.16	First60=0.16	PredHel=0	Topology=o
sp|P22061|PIMT_HUMAN	len=227	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
sp|Q53SZ7|PRR30_HUMAN	len=412	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9UNP9|PPIE_HUMAN	len=301	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
sp|Q06124|PTN11_HUMAN	len=593	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
sp|Q92752|TENR_HUMAN	len=1358	ExpAA=2.96	First60=2.96	PredHel=0	Topology=o
sp|Q5H9I0|TFDP3_HUMAN	len=405	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|P42680|TEC_HUMAN	len=631	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9BUR4|TCAB1_HUMAN	len=548	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9C0I4|THS7B_HUMAN	len=1606	ExpAA=23.93	First60=1.15	PredHel=1	Topology=o1557-1579i
sp|Q9BTX3|TM208_HUMAN	len=173	ExpAA=68.09	First60=31.86	PredHel=3	Topology=i25-47o51-68i105-127o
sp|Q5VWN6|TASO2_HUMAN	len=2430	ExpAA=0.02	First60=0.01	PredHel=0	Topology=o
sp|Q96DA6|TIM14_HUMAN	len=116	ExpAA=19.15	First60=19.15	PredHel=1	Topology=o4-23i
sp|Q96AQ2|TM125_HUMAN	len=219	ExpAA=88.43	First60=22.35	PredHel=4	Topology=i34-56o66-83i114-136o146-168i
sp|Q8IWU9|TPH2_HUMAN	len=490	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q8TC07|TBC15_HUMAN	len=691	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
sp|Q7L0Y3|TM10C_HUMAN	len=403	ExpAA=0.02	First60=0.01	PredHel=0	Topology=o
sp|P11387|TOP1_HUMAN	len=765	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|A0A0A0MS02|TRGV1_HUMAN	len=117	ExpAA=0.18	First60=0.18	PredHel=0	Topology=o
sp|Q2M3C6|TM266_HUMAN	len=531	ExpAA=64.55	First60=0.00	PredHel=3	Topology=i95-117o137-159i172-191o
sp|Q8TC26|TM163_HUMAN	len=289	ExpAA=131.68	First60=0.00	PredHel=6	Topology=i90-112o117-139i152-174o189-211i218-240o250-272i
sp|A0A075B6R0|TRGV2_HUMAN	len=118	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
sp|Q8N2U0|TM256_HUMAN	len=113	ExpAA=47.08	First60=9.24	PredHel=2	Topology=i65-87o92-111i
sp|Q9Y5J9|TIM8B_HUMAN	len=83	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|A0A0C4DH28|TRGV4_HUMAN	len=118	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
sp|Q9H3S4|TPK1_HUMAN	len=243	ExpAA=0.05	First60=0.01	PredHel=0	Topology=o
sp|O94900|TOX_HUMAN	len=526	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9C0B7|TNG6_HUMAN	len=1094	ExpAA=9.70	First60=0.00	PredHel=0	Topology=o
sp|Q5GJ75|TP8L3_HUMAN	len=292	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|O75063|XYLK_HUMAN	len=409	ExpAA=19.34	First60=19.34	PredHel=1	Topology=i7-25o
sp|O14656|TOR1A_HUMAN	len=332	ExpAA=13.33	First60=13.27	PredHel=0	Topology=o
sp|Q8N661|TM86B_HUMAN	len=226	ExpAA=130.26	First60=34.31	PredHel=6	Topology=i21-40o45-67i80-102o117-139i148-167o196-218i
sp|P08138|TNR16_HUMAN	len=427	ExpAA=22.75	First60=0.61	PredHel=1	Topology=o250-272i
sp|O15533|TPSN_HUMAN	len=448	ExpAA=34.33	First60=11.77	PredHel=1	Topology=o414-436i
sp|O60602|TLR5_HUMAN	len=858	ExpAA=33.39	First60=12.46	PredHel=1	Topology=o644-666i
sp|Q9UBN4|TRPC4_HUMAN	len=977	ExpAA=165.85	First60=0.00	PredHel=8	Topology=o328-350i363-385o400-418i439-461o476-498i519-541o561-583i595-617o
sp|Q6NVU6|UFSP1_HUMAN	len=142	ExpAA=0.09	First60=0.01	PredHel=0	Topology=o
sp|A6NCW0|U17L3_HUMAN	len=530	ExpAA=0.09	First60=0.00	PredHel=0	Topology=o
sp|Q5W5X9|TTC23_HUMAN	len=447	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9HAW9|UD18_HUMAN	len=530	ExpAA=30.26	First60=4.39	PredHel=1	Topology=o488-510i
sp|Q6DKK2|TTC19_HUMAN	len=380	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
sp|Q8TAM2|TTC8_HUMAN	len=541	ExpAA=0.09	First60=0.00	PredHel=0	Topology=o
sp|Q96T88|UHRF1_HUMAN	len=793	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|O43156|TTI1_HUMAN	len=1089	ExpAA=0.14	First60=0.00	PredHel=0	Topology=o
sp|Q96MT0|YJ006_HUMAN	len=163	ExpAA=0.29	First60=0.04	PredHel=0	Topology=o
sp|Q8N9G6|YJ012_HUMAN	len=341	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|A8MT70|ZBBX_HUMAN	len=800	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9UKW4|VAV3_HUMAN	len=847	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|Q96IU2|ZBED3_HUMAN	len=234	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q49AG3|ZBED5_HUMAN	len=693	ExpAA=5.00	First60=1.99	PredHel=0	Topology=o
sp|P86452|ZBED6_HUMAN	len=979	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q8IZ13|ZBED8_HUMAN	len=594	ExpAA=2.35	First60=0.00	PredHel=0	Topology=o
sp|Q9H171|ZBP1_HUMAN	len=429	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|O95625|ZBT11_HUMAN	len=1053	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
sp|Q9H521|YM006_HUMAN	len=79	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9UF83|YM012_HUMAN	len=564	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9Y330|ZBT12_HUMAN	len=459	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|A8MX80|YM017_HUMAN	len=341	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|O43829|ZBT14_HUMAN	len=449	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P24278|ZBT25_HUMAN	len=435	ExpAA=0.47	First60=0.47	PredHel=0	Topology=o
sp|Q8NAP3|ZBT38_HUMAN	len=1195	ExpAA=0.02	First60=0.01	PredHel=0	Topology=o
sp|Q5SVQ8|ZBT41_HUMAN	len=909	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
sp|B2RXF5|ZBT42_HUMAN	len=422	ExpAA=0.04	First60=0.03	PredHel=0	Topology=o
sp|Q8NCP5|ZBT44_HUMAN	len=570	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
sp|Q6UXR8|YS001_HUMAN	len=122	ExpAA=12.27	First60=12.08	PredHel=0	Topology=o
sp|Q8WZ26|YS006_HUMAN	len=134	ExpAA=2.74	First60=0.10	PredHel=0	Topology=o
sp|Q6ZPA2|YS039_HUMAN	len=131	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|O75445|USH2A_HUMAN	len=5202	ExpAA=44.51	First60=21.66	PredHel=2	Topology=i5-27o5041-5063i
sp|Q16572|VACHT_HUMAN	len=532	ExpAA=222.18	First60=22.78	PredHel=10	Topology=i34-56o153-172i213-235o245-263i291-313o328-350i355-377o387-409i416-438o453-475i
sp|Q8TCS8|PNPT1_HUMAN	len=783	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
sp|P02776|PLF4_HUMAN	len=101	ExpAA=20.38	First60=20.37	PredHel=1	Topology=i7-29o
sp|Q9HC23|PROK2_HUMAN	len=129	ExpAA=1.05	First60=1.03	PredHel=0	Topology=o
sp|P23470|PTPRG_HUMAN	len=1445	ExpAA=50.56	First60=10.79	PredHel=1	Topology=o737-759i
sp|Q99460|PSMD1_HUMAN	len=953	ExpAA=7.33	First60=0.00	PredHel=0	Topology=o
sp|Q5H9M0|PWP3B_HUMAN	len=696	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q6DKI7|PVRIG_HUMAN	len=326	ExpAA=48.69	First60=15.66	PredHel=1	Topology=o171-193i
sp|Q71UM5|RS27L_HUMAN	len=84	ExpAA=0.68	First60=0.53	PredHel=0	Topology=o
sp|Q96T23|RSF1_HUMAN	len=1441	ExpAA=0.25	First60=0.25	PredHel=0	Topology=o
sp|Q495M3|S36A2_HUMAN	len=483	ExpAA=228.46	First60=2.23	PredHel=10	Topology=o84-106i148-170o201-218i225-247o262-284i297-319o344-366i379-401o406-428i441-463o
sp|Q6ZPB5|SDIM1_HUMAN	len=146	ExpAA=30.78	First60=8.40	PredHel=0	Topology=o
sp|Q01826|SATB1_HUMAN	len=763	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|P0DSO2|SCGR9_HUMAN	len=92	ExpAA=0.06	First60=0.06	PredHel=0	Topology=o
sp|Q93073|SBP2L_HUMAN	len=1101	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
sp|A0A286YEV6|SCGR4_HUMAN	len=105	ExpAA=0.02	First60=0.02	PredHel=0	Topology=o
sp|Q9BY07|S4A5_HUMAN	len=1137	ExpAA=248.20	First60=0.00	PredHel=11	Topology=o522-544i565-587o607-629i641-663o739-761i774-796o829-848i869-891o929-948i953-975o1030-1052i
sp|A0A286YFG1|SCGR8_HUMAN	len=108	ExpAA=0.11	First60=0.11	PredHel=0	Topology=o
sp|Q9NQ36|SCUB2_HUMAN	len=999	ExpAA=21.40	First60=21.40	PredHel=1	Topology=i13-32o
sp|Q86VL8|S47A2_HUMAN	len=602	ExpAA=276.73	First60=22.34	PredHel=12	Topology=o41-63i68-90o110-132i153-171o247-269i290-309o324-346i367-389o409-431i440-462o467-489i578-600o
sp|Q9BWW7|SCRT1_HUMAN	len=348	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9H190|SDCB2_HUMAN	len=292	ExpAA=3.69	First60=0.01	PredHel=0	Topology=o
sp|P34741|SDC2_HUMAN	len=201	ExpAA=23.99	First60=1.13	PredHel=1	Topology=o147-169i
sp|Q9H015|S22A4_HUMAN	len=551	ExpAA=249.20	First60=22.76	PredHel=11	Topology=o20-42i172-191o195-217i229-251o256-278i338-360o370-392i399-418o423-445i458-480o490-512i
sp|Q9UIY3|RWD2A_HUMAN	len=292	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
sp|Q14542|S29A2_HUMAN	len=456	ExpAA=237.00	First60=22.71	PredHel=11	Topology=i13-35o70-92i99-117o127-149i162-184o194-216i290-312o327-349i361-380o395-417i429-451o
sp|Q7RTT9|S29A4_HUMAN	len=530	ExpAA=217.15	First60=0.00	PredHel=10	Topology=i67-89o104-126i138-160o165-187i230-252o352-374i381-400o415-437i450-472o487-509i
sp|Q9Y6D0|SELK_HUMAN	len=94	ExpAA=21.98	First60=21.98	PredHel=1	Topology=o20-42i
sp|Q96BI1|S22AI_HUMAN	len=424	ExpAA=219.13	First60=23.82	PredHel=10	Topology=i24-46o61-83i90-112o153-175i182-204o243-265i277-296o306-325i332-354o390-412i
sp|Q9H1N7|S35B3_HUMAN	len=401	ExpAA=199.55	First60=0.00	PredHel=10	Topology=i81-103o113-135i148-167o171-190i197-216o226-245i266-288o298-317i324-346o351-370i
sp|Q12981|SEC20_HUMAN	len=228	ExpAA=18.27	First60=0.00	PredHel=1	Topology=i203-220o
sp|Q96DW6|S2538_HUMAN	len=304	ExpAA=33.16	First60=3.17	PredHel=0	Topology=o
sp|Q8IY50|S35F3_HUMAN	len=421	ExpAA=199.85	First60=0.00	PredHel=9	Topology=i66-83o98-120i140-162o177-199i206-223o233-252i265-287o317-339i352-374o
sp|P48029|SC6A8_HUMAN	len=635	ExpAA=262.47	First60=0.15	PredHel=12	Topology=i61-80o90-112i133-155o229-251i260-282o309-331i344-366o393-415i445-467o482-500i521-543o558-580i
sp|Q6AZY7|SCAR3_HUMAN	len=606	ExpAA=21.97	First60=5.65	PredHel=1	Topology=i55-77o
sp|O94979|SC31A_HUMAN	len=1220	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|P02787|TRFE_HUMAN	len=698	ExpAA=1.52	First60=1.51	PredHel=0	Topology=o
sp|Q9BR46|SCAS1_HUMAN	len=151	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|O43175|SERA_HUMAN	len=533	ExpAA=0.08	First60=0.00	PredHel=0	Topology=o
sp|P35610|SOAT1_HUMAN	len=550	ExpAA=183.26	First60=0.00	PredHel=8	Topology=i140-162o184-203i224-246o318-340i361-383o437-459i464-486o501-518i
sp|Q6ZNX1|SHLD3_HUMAN	len=250	ExpAA=0.15	First60=0.00	PredHel=0	Topology=o
sp|O60264|SMCA5_HUMAN	len=1052	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q96SA4|SERC2_HUMAN	len=455	ExpAA=229.69	First60=34.75	PredHel=11	Topology=o5-27i40-57o96-118i131-150o160-182i202-224o239-256i268-290o317-339i385-407o422-444i
sp|Q6X4U4|SOSD1_HUMAN	len=206	ExpAA=2.22	First60=2.21	PredHel=0	Topology=o
sp|Q96AN5|TM143_HUMAN	len=459	ExpAA=41.53	First60=0.27	PredHel=2	Topology=i279-301o306-323i
sp|Q53GS9|SNUT2_HUMAN	len=565	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
sp|Q96AH0|SOSB2_HUMAN	len=204	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
sp|Q15036|SNX17_HUMAN	len=470	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
sp|Q9UMY4|SNX12_HUMAN	len=162	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q8TF72|SHRM3_HUMAN	len=1996	ExpAA=0.14	First60=0.14	PredHel=0	Topology=o
sp|Q9Y343|SNX24_HUMAN	len=169	ExpAA=0.11	First60=0.00	PredHel=0	Topology=o
sp|P58005|SESN3_HUMAN	len=492	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
sp|A6NEH6|TM247_HUMAN	len=219	ExpAA=43.55	First60=0.00	PredHel=2	Topology=o167-189i196-218o
sp|P00441|SODC_HUMAN	len=154	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9Y274|SIA10_HUMAN	len=331	ExpAA=28.36	First60=22.92	PredHel=1	Topology=i7-29o
sp|Q92185|SIA8A_HUMAN	len=356	ExpAA=25.91	First60=20.24	PredHel=1	Topology=i30-49o
sp|P01375|TNFA_HUMAN	len=233	ExpAA=22.92	First60=22.90	PredHel=1	Topology=i35-57o
sp|Q15047|SETB1_HUMAN	len=1291	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q8IYM1|SEP12_HUMAN	len=358	ExpAA=0.04	First60=0.02	PredHel=0	Topology=o
sp|Q11201|SIA4A_HUMAN	len=340	ExpAA=22.90	First60=22.62	PredHel=1	Topology=i12-34o
sp|P01241|SOMA_HUMAN	len=217	ExpAA=5.51	First60=5.50	PredHel=0	Topology=o
sp|Q13239|SLAP1_HUMAN	len=276	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P48023|TNFL6_HUMAN	len=281	ExpAA=22.72	First60=0.01	PredHel=1	Topology=i80-102o
sp|Q15796|SMAD2_HUMAN	len=467	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|Q9BX74|TM2D1_HUMAN	len=207	ExpAA=60.96	First60=21.14	PredHel=3	Topology=o15-37i119-136o141-163i
sp|Q96EQ0|SGTB_HUMAN	len=304	ExpAA=0.15	First60=0.00	PredHel=0	Topology=o
sp|P62341|SELT_HUMAN	len=195	ExpAA=19.94	First60=3.43	PredHel=0	Topology=o
sp|Q14493|SLBP_HUMAN	len=270	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q96H15|TIMD4_HUMAN	len=378	ExpAA=24.45	First60=1.76	PredHel=1	Topology=o314-336i
sp|Q587I9|SFT2C_HUMAN	len=215	ExpAA=86.95	First60=0.01	PredHel=4	Topology=i81-103o108-126i146-168o178-200i
sp|Q12872|SFSWA_HUMAN	len=951	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9HD45|TM9S3_HUMAN	len=589	ExpAA=218.86	First60=13.93	PredHel=9	Topology=o223-245i289-311o326-348i360-382o392-414i448-470o485-507i514-536o551-573i
sp|Q6ZVN7|SEML_HUMAN	len=128	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|O94991|SLIK5_HUMAN	len=958	ExpAA=24.22	First60=0.98	PredHel=1	Topology=o666-688i
sp|Q68CJ6|SLIP_HUMAN	len=796	ExpAA=0.07	First60=0.00	PredHel=0	Topology=o
sp|Q9H156|SLIK2_HUMAN	len=845	ExpAA=23.28	First60=0.28	PredHel=1	Topology=o622-644i
sp|Q8TAQ2|SMRC2_HUMAN	len=1214	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|Q8WW01|SEN15_HUMAN	len=171	ExpAA=0.05	First60=0.02	PredHel=0	Topology=o
sp|Q2MJR0|SPRE3_HUMAN	len=410	ExpAA=2.46	First60=0.00	PredHel=0	Topology=o
sp|O00267|SPT5H_HUMAN	len=1087	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q7Z2R9|SSAS1_HUMAN	len=100	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q13501|SQSTM_HUMAN	len=440	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q5JUX0|SPIN3_HUMAN	len=258	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|Q9HD15|SRA1_HUMAN	len=224	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P29508|SPB3_HUMAN	len=390	ExpAA=11.24	First60=11.19	PredHel=0	Topology=o
sp|P49903|SPS1_HUMAN	len=392	ExpAA=0.30	First60=0.00	PredHel=0	Topology=o
sp|P49675|STAR_HUMAN	len=285	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P50453|SPB9_HUMAN	len=376	ExpAA=0.52	First60=0.52	PredHel=0	Topology=o
sp|Q9NSY2|STAR5_HUMAN	len=213	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|A1L4H1|SRCRL_HUMAN	len=1573	ExpAA=0.10	First60=0.03	PredHel=0	Topology=o
sp|Q96SJ8|TSN18_HUMAN	len=248	ExpAA=96.53	First60=33.40	PredHel=4	Topology=i13-35o50-72i85-107o222-244i
sp|Q86UF1|TSN33_HUMAN	len=283	ExpAA=89.91	First60=23.57	PredHel=4	Topology=i25-47o62-84i97-119o239-261i
sp|O75391|SPAG7_HUMAN	len=227	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P30872|SSR1_HUMAN	len=391	ExpAA=158.33	First60=0.97	PredHel=7	Topology=o61-83i96-118o138-160i173-195o225-247i268-290o305-327i
sp|Q76I76|SSH2_HUMAN	len=1423	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P43307|SSRA_HUMAN	len=286	ExpAA=36.22	First60=14.31	PredHel=1	Topology=o207-229i
sp|Q9H3Y6|SRMS_HUMAN	len=488	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|Q8NEY3|SPAT4_HUMAN	len=305	ExpAA=0.22	First60=0.00	PredHel=0	Topology=o
sp|Q9HAC7|SUCHY_HUMAN	len=445	ExpAA=0.33	First60=0.00	PredHel=0	Topology=o
sp|Q7RTT5|SSX7_HUMAN	len=188	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q7RTT4|SSX8_HUMAN	len=187	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|O75558|STX11_HUMAN	len=287	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P09132|SRP19_HUMAN	len=144	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|O60284|ST18_HUMAN	len=1047	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P61266|STX1B_HUMAN	len=288	ExpAA=22.37	First60=0.00	PredHel=1	Topology=i265-287o
sp|O15400|STX7_HUMAN	len=261	ExpAA=22.20	First60=0.00	PredHel=1	Topology=i237-259o
sp|Q6ZWJ1|STXB4_HUMAN	len=553	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9Y2H1|ST38L_HUMAN	len=464	ExpAA=0.23	First60=0.01	PredHel=0	Topology=o
sp|Q58G82|SY14L_HUMAN	len=188	ExpAA=2.61	First60=0.00	PredHel=0	Topology=o
sp|Q6UXZ4|UNC5D_HUMAN	len=953	ExpAA=15.41	First60=0.52	PredHel=0	Topology=o
sp|P22309|UD11_HUMAN	len=533	ExpAA=40.80	First60=17.75	PredHel=2	Topology=i13-35o491-513i
sp|M5A8F1|SUPYN_HUMAN	len=160	ExpAA=20.26	First60=20.26	PredHel=1	Topology=o20-39i
sp|Q9H5J8|TAF1D_HUMAN	len=278	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|O75529|TAF5L_HUMAN	len=589	ExpAA=0.17	First60=0.00	PredHel=0	Topology=o
sp|P59541|T2R30_HUMAN	len=319	ExpAA=154.46	First60=37.00	PredHel=7	Topology=o4-26i47-69o97-119i128-147o177-199i227-249o259-281i
sp|Q8IXX5|T183A_HUMAN	len=376	ExpAA=21.58	First60=0.00	PredHel=1	Topology=o298-320i
sp|P0C7N4|T191B_HUMAN	len=346	ExpAA=21.67	First60=0.03	PredHel=1	Topology=o285-307i
sp|P59536|T2R41_HUMAN	len=307	ExpAA=141.83	First60=31.15	PredHel=6	Topology=i7-29o87-109i129-151o188-207i236-255o265-287i
sp|P59544|T2R50_HUMAN	len=299	ExpAA=155.87	First60=35.54	PredHel=7	Topology=o4-26i47-69o96-118i125-147o180-202i227-249o259-281i
sp|Q96EM0|T3HPD_HUMAN	len=354	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
sp|Q99576|T22D3_HUMAN	len=134	ExpAA=0.66	First60=0.66	PredHel=0	Topology=o
sp|O43493|TGON2_HUMAN	len=437	ExpAA=23.38	First60=4.06	PredHel=1	Topology=o385-402i
sp|Q96EK4|THA11_HUMAN	len=314	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9UP52|TFR2_HUMAN	len=801	ExpAA=21.86	First60=0.00	PredHel=1	Topology=i82-104o
sp|Q3YBR2|TBRG1_HUMAN	len=411	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|Q96LM6|TEX37_HUMAN	len=180	ExpAA=0.10	First60=0.00	PredHel=0	Topology=o
sp|Q9H2D6|TARA_HUMAN	len=2365	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9UNN4|TF2AY_HUMAN	len=478	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P09110|THIK_HUMAN	len=424	ExpAA=17.18	First60=0.02	PredHel=0	Topology=o
sp|Q00403|TF2B_HUMAN	len=316	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
sp|Q86YL5|TDRP_HUMAN	len=185	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q3Y452|TDRG1_HUMAN	len=100	ExpAA=0.00	First60=0.00	PredHel=0	Topology=i
sp|Q15560|TCEA2_HUMAN	len=299	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q15165|PON2_HUMAN	len=354	ExpAA=12.22	First60=11.78	PredHel=0	Topology=o
sp|O15162|PLS1_HUMAN	len=318	ExpAA=0.57	First60=0.00	PredHel=0	Topology=o
sp|A0A3B3IS91|PLGRF_HUMAN	len=260	ExpAA=21.10	First60=2.02	PredHel=1	Topology=i60-82o
sp|Q8N3Z0|PRS35_HUMAN	len=413	ExpAA=0.22	First60=0.21	PredHel=0	Topology=o
sp|Q7RTY5|PRS48_HUMAN	len=328	ExpAA=4.96	First60=3.84	PredHel=0	Topology=o
sp|O43447|PPIH_HUMAN	len=177	ExpAA=0.02	First60=0.01	PredHel=0	Topology=o
sp|Q13356|PPIL2_HUMAN	len=520	ExpAA=0.17	First60=0.08	PredHel=0	Topology=o
sp|Q8WYR4|RSPH1_HUMAN	len=309	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q6ZVK1|T179A_HUMAN	len=233	ExpAA=89.77	First60=22.05	PredHel=4	Topology=i7-29o73-95i108-130o171-193i
sp|Q969I6|S38A4_HUMAN	len=547	ExpAA=220.55	First60=0.00	PredHel=11	Topology=o76-98i105-127o152-173i194-216o220-242i332-354o369-391i412-434o449-471i476-498o513-535i
sp|P09683|SECR_HUMAN	len=121	ExpAA=0.10	First60=0.09	PredHel=0	Topology=o
sp|P48443|RXRG_HUMAN	len=463	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|P21673|SAT1_HUMAN	len=171	ExpAA=0.21	First60=0.00	PredHel=0	Topology=o
sp|Q9Y6B6|SAR1B_HUMAN	len=198	ExpAA=1.32	First60=1.31	PredHel=0	Topology=o
