sp|Q9BZM6|ULBP1_HUMAN	len=244	ExpAA=18.75	First60=1.12	PredHel=1	Topology=o226-243i
sp|P41594|GRM5_HUMAN	len=1212	ExpAA=139.16	First60=0.00	PredHel=6	Topology=o582-604i617-636o692-714i737-759o774-796i803-825o
sp|P14415|AT1B2_HUMAN	len=290	ExpAA=22.87	First60=22.05	PredHel=1	Topology=i39-61o
sp|Q5VYV0|FOXB2_HUMAN	len=432	ExpAA=1.16	First60=0.00	PredHel=0	Topology=o
sp|P47775|GPR12_HUMAN	len=334	ExpAA=151.93	First60=9.72	PredHel=7	Topology=o47-69i82-104o114-136i157-179o199-221i249-271o281-303i
sp|Q13491|GPM6B_HUMAN	len=265	ExpAA=93.02	First60=21.93	PredHel=4	Topology=i29-51o89-111i131-153o224-246i
sp|O00154|BACH_HUMAN	len=380	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q8NCT1|ARRD4_HUMAN	len=418	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
sp|Q6PFW1|VIP1_HUMAN	len=1433	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q8N1C3|GBRG1_HUMAN	len=465	ExpAA=87.41	First60=0.00	PredHel=4	Topology=o272-294i301-320o335-357i441-463o
sp|Q86SP6|GP149_HUMAN	len=731	ExpAA=157.50	First60=23.33	PredHel=7	Topology=o34-56i69-91o111-133i153-175o190-212i310-332o342-364i
sp|P55283|CADH4_HUMAN	len=916	ExpAA=23.35	First60=0.04	PredHel=1	Topology=o733-755i
sp|A6NEQ2|F181B_HUMAN	len=426	ExpAA=0.12	First60=0.12	PredHel=0	Topology=o
sp|Q6UWW0|LCN15_HUMAN	len=184	ExpAA=0.61	First60=0.61	PredHel=0	Topology=o
sp|Q9BT56|SPXN_HUMAN	len=116	ExpAA=20.25	First60=20.24	PredHel=1	Topology=o4-26i
sp|Q14003|KCNC3_HUMAN	len=757	ExpAA=96.19	First60=0.00	PredHel=4	Topology=o289-311i448-470o490-507i514-536o
sp|Q8TD08|MK15_HUMAN	len=544	ExpAA=0.04	First60=0.02	PredHel=0	Topology=o
sp|Q6ZW05|PTHD4_HUMAN	len=846	ExpAA=241.92	First60=13.47	PredHel=10	Topology=o230-252i264-286o337-359i372-394o461-483i659-681o686-708i715-737o757-776i788-810o
sp|P0C221|CC175_HUMAN	len=793	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|O14604|TYB4Y_HUMAN	len=44	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9ULE4|F184B_HUMAN	len=1060	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9H2Z4|NKX24_HUMAN	len=354	ExpAA=2.75	First60=0.01	PredHel=0	Topology=o
sp|Q9HAT1|LMA1L_HUMAN	len=526	ExpAA=16.72	First60=0.01	PredHel=0	Topology=o
sp|Q0D2K0|NIPA4_HUMAN	len=404	ExpAA=180.03	First60=6.99	PredHel=8	Topology=i54-76o124-146i153-175o195-217i224-246o261-283i290-312o322-344i
sp|Q86TY3|ARMD4_HUMAN	len=774	ExpAA=44.19	First60=21.46	PredHel=2	Topology=i5-27o713-735i
sp|O95886|DLGP3_HUMAN	len=979	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9ULB5|CADH7_HUMAN	len=785	ExpAA=26.45	First60=4.16	PredHel=1	Topology=o606-628i
sp|Q8N957|ANKF1_HUMAN	len=763	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|Q8IW70|T151B_HUMAN	len=566	ExpAA=53.39	First60=0.06	PredHel=2	Topology=i65-87o112-134i
sp|Q5SRR4|LY65C_HUMAN	len=150	ExpAA=20.16	First60=20.08	PredHel=1	Topology=o24-46i
sp|O95399|UTS2_HUMAN	len=124	ExpAA=9.57	First60=9.57	PredHel=0	Topology=o
sp|P05937|CALB1_HUMAN	len=261	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q96Q35|FACC1_HUMAN	len=445	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q96PX1|RN157_HUMAN	len=679	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P25189|MYP0_HUMAN	len=248	ExpAA=39.64	First60=16.39	PredHel=1	Topology=o157-179i
sp|Q9NRC6|SPTN5_HUMAN	len=3674	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
sp|Q8IXF0|NPAS3_HUMAN	len=933	ExpAA=0.09	First60=0.00	PredHel=0	Topology=o
sp|Q12829|RB40B_HUMAN	len=278	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q2T9L4|INSY1_HUMAN	len=293	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9UL51|HCN2_HUMAN	len=889	ExpAA=99.05	First60=0.00	PredHel=2	Topology=o214-236i442-464o
sp|P58401|NRX2B_HUMAN	len=666	ExpAA=23.36	First60=0.75	PredHel=1	Topology=o590-612i
sp|Q9P2S2|NRX2A_HUMAN	len=1712	ExpAA=22.47	First60=0.59	PredHel=1	Topology=o1636-1658i
sp|Q9HBH7|BEX1_HUMAN	len=125	ExpAA=0.00	First60=0.00	PredHel=0	Topology=i
sp|O00194|RB27B_HUMAN	len=218	ExpAA=0.15	First60=0.09	PredHel=0	Topology=o
sp|Q6IS24|GLT17_HUMAN	len=598	ExpAA=19.31	First60=19.29	PredHel=1	Topology=i7-26o
sp|Q9H3Y0|CRSPL_HUMAN	len=253	ExpAA=1.59	First60=1.58	PredHel=0	Topology=o
sp|Q9NS40|KCNH7_HUMAN	len=1196	ExpAA=117.88	First60=0.00	PredHel=4	Topology=o412-434i551-573o614-636i643-665o
sp|C9J442|CV046_HUMAN	len=243	ExpAA=0.04	First60=0.04	PredHel=0	Topology=o
sp|O00634|NET3_HUMAN	len=580	ExpAA=0.22	First60=0.11	PredHel=0	Topology=o
sp|P21728|DRD1_HUMAN	len=446	ExpAA=150.28	First60=25.27	PredHel=7	Topology=o29-51i58-80o95-117i139-161o196-218i273-295o315-334i
sp|Q8IUH2|CREG2_HUMAN	len=290	ExpAA=15.47	First60=15.45	PredHel=0	Topology=o
sp|Q9BZA8|PC11Y_HUMAN	len=1340	ExpAA=53.54	First60=40.11	PredHel=2	Topology=o5-27i34-56o
sp|P16870|CBPE_HUMAN	len=476	ExpAA=10.01	First60=10.00	PredHel=0	Topology=o
sp|P52757|CHIO_HUMAN	len=468	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q5JUK2|SOLH1_HUMAN	len=328	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|O95206|PCDH8_HUMAN	len=1070	ExpAA=25.25	First60=2.70	PredHel=1	Topology=o750-772i
sp|Q92832|NELL1_HUMAN	len=810	ExpAA=7.07	First60=7.06	PredHel=0	Topology=o
sp|P04216|THY1_HUMAN	len=161	ExpAA=4.44	First60=0.03	PredHel=0	Topology=o
sp|Q9H2C1|LHX5_HUMAN	len=402	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q6UXK2|ISLR2_HUMAN	len=745	ExpAA=23.67	First60=0.06	PredHel=1	Topology=o591-613i
sp|Q96NZ8|WFKN1_HUMAN	len=548	ExpAA=0.23	First60=0.23	PredHel=0	Topology=o
sp|Q16143|SYUB_HUMAN	len=134	ExpAA=0.26	First60=0.00	PredHel=0	Topology=o
sp|Q9UN88|GBRT_HUMAN	len=632	ExpAA=74.09	First60=0.28	PredHel=4	Topology=o269-291i298-315o330-352i613-630o
sp|Q16568|CART_HUMAN	len=116	ExpAA=7.46	First60=7.46	PredHel=0	Topology=o
sp|Q16799|RTN1_HUMAN	len=776	ExpAA=50.93	First60=0.00	PredHel=2	Topology=o618-640i707-729o
sp|Q96D05|F241B_HUMAN	len=121	ExpAA=22.92	First60=0.00	PredHel=1	Topology=i93-115o
sp|Q8NFZ8|CADM4_HUMAN	len=388	ExpAA=23.80	First60=0.17	PredHel=1	Topology=o324-346i
sp|P41732|TSN7_HUMAN	len=249	ExpAA=89.23	First60=24.76	PredHel=4	Topology=i17-39o59-78i90-112o215-237i
sp|P61966|AP1S1_HUMAN	len=158	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9NYG8|KCNK4_HUMAN	len=393	ExpAA=130.22	First60=21.33	PredHel=6	Topology=i5-27o87-109i116-138o169-191i203-220o235-257i
sp|P42262|GRIA2_HUMAN	len=883	ExpAA=88.02	First60=19.68	PredHel=4	Topology=i7-29o542-564i625-647o815-837i
sp|Q99944|EGFL8_HUMAN	len=293	ExpAA=8.48	First60=8.47	PredHel=0	Topology=o
sp|Q15121|PEA15_HUMAN	len=130	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q5JST6|EFHC2_HUMAN	len=749	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q86V35|CABP7_HUMAN	len=215	ExpAA=21.73	First60=0.09	PredHel=1	Topology=i188-210o
sp|Q7L7L0|H2A3_HUMAN	len=130	ExpAA=1.61	First60=1.02	PredHel=0	Topology=o
sp|Q6P7N7|TMM81_HUMAN	len=255	ExpAA=43.80	First60=19.08	PredHel=2	Topology=o4-23i224-246o
sp|Q008S8|ECT2L_HUMAN	len=904	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
sp|Q96HZ4|HES6_HUMAN	len=224	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|O14594|NCAN_HUMAN	len=1321	ExpAA=12.94	First60=12.24	PredHel=0	Topology=o
sp|P47972|NPTX2_HUMAN	len=431	ExpAA=0.07	First60=0.07	PredHel=0	Topology=o
sp|E5RJM6|ANR65_HUMAN	len=399	ExpAA=2.74	First60=0.00	PredHel=0	Topology=o
sp|Q86SQ6|AGRA1_HUMAN	len=560	ExpAA=153.15	First60=29.08	PredHel=7	Topology=o20-42i55-77o81-103i133-155o177-199i256-278o282-304i
sp|P30989|NTR1_HUMAN	len=418	ExpAA=134.39	First60=0.02	PredHel=6	Topology=i66-88o108-130i188-207o237-259i304-326o341-363i
sp|Q9H4F8|SMOC1_HUMAN	len=434	ExpAA=0.06	First60=0.06	PredHel=0	Topology=o
sp|P20382|MCH_HUMAN	len=165	ExpAA=18.16	First60=18.13	PredHel=1	Topology=i5-27o
sp|Q8WXD0|RXFP2_HUMAN	len=754	ExpAA=175.48	First60=19.18	PredHel=8	Topology=i5-27o420-442i454-476o496-518i539-558o591-613i634-656o671-693i
sp|Q8N9F0|NAT8L_HUMAN	len=302	ExpAA=30.52	First60=0.03	PredHel=1	Topology=i119-141o
sp|A6NNA5|DRGX_HUMAN	len=263	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q96AX2|RAB37_HUMAN	len=223	ExpAA=0.21	First60=0.15	PredHel=0	Topology=o
sp|Q96MN2|NALP4_HUMAN	len=994	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|Q9UK28|TM59L_HUMAN	len=342	ExpAA=22.69	First60=1.28	PredHel=1	Topology=o268-290i
sp|P09543|CN37_HUMAN	len=421	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|Q8IVU1|IGDC3_HUMAN	len=814	ExpAA=22.67	First60=0.35	PredHel=1	Topology=o639-661i
sp|E9PIF3|NPIA2_HUMAN	len=369	ExpAA=0.56	First60=0.05	PredHel=0	Topology=o
sp|A6NEE1|PLHD1_HUMAN	len=506	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q00975|CAC1B_HUMAN	len=2339	ExpAA=466.02	First60=0.03	PredHel=21	Topology=i96-115o135-157i164-183o223-245i291-313o333-355i482-504o514-536i609-631o687-709i1147-1169o1189-1211i1218-1237o1282-1304i1351-1370o1395-1417i1466-1488o1508-1530i1537-1556o1604-1626i1685-1707o
sp|P78352|DLG4_HUMAN	len=724	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
sp|Q9H8S5|CCNP_HUMAN	len=307	ExpAA=2.88	First60=0.00	PredHel=0	Topology=o
sp|P28336|NMBR_HUMAN	len=390	ExpAA=152.65	First60=15.48	PredHel=7	Topology=o46-68i80-102o117-139i160-182o211-233i264-286o306-328i
sp|A1L167|U2QL1_HUMAN	len=161	ExpAA=0.02	First60=0.01	PredHel=0	Topology=o
sp|Q9UBS5|GABR1_HUMAN	len=961	ExpAA=153.94	First60=0.00	PredHel=7	Topology=o593-615i628-647o667-689i710-732o769-791i804-826o832-854i
sp|O43307|ARHG9_HUMAN	len=516	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q14094|CCNI_HUMAN	len=377	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|P14209|CD99_HUMAN	len=185	ExpAA=42.21	First60=19.51	PredHel=2	Topology=i7-26o126-148i
sp|P54764|EPHA4_HUMAN	len=986	ExpAA=29.44	First60=2.45	PredHel=1	Topology=o548-570i
sp|P35462|DRD3_HUMAN	len=400	ExpAA=154.09	First60=22.85	PredHel=7	Topology=o32-54i67-89o104-126i150-172o192-214i331-353o368-390i
sp|Q9H3M0|KCNF1_HUMAN	len=494	ExpAA=94.63	First60=0.04	PredHel=4	Topology=i183-205o248-270i324-346o387-409i
sp|O60359|CCG3_HUMAN	len=315	ExpAA=90.42	First60=22.63	PredHel=4	Topology=i7-29o106-128i135-157o179-201i
sp|Q9UKB5|AJAP1_HUMAN	len=411	ExpAA=22.19	First60=0.25	PredHel=1	Topology=o283-305i
sp|Q8N100|ATOH7_HUMAN	len=152	ExpAA=0.06	First60=0.02	PredHel=0	Topology=o
sp|P17787|ACHB2_HUMAN	len=502	ExpAA=91.64	First60=2.92	PredHel=4	Topology=o234-256i268-290o300-322i461-483o
sp|Q2NKQ1|SGSM1_HUMAN	len=1148	ExpAA=0.58	First60=0.05	PredHel=0	Topology=o
sp|Q9Y6A2|CP46A_HUMAN	len=500	ExpAA=13.70	First60=13.43	PredHel=0	Topology=o
sp|Q9BY11|PACN1_HUMAN	len=444	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q3C1V8|BSH_HUMAN	len=233	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q96QE2|MYCT_HUMAN	len=648	ExpAA=256.10	First60=0.00	PredHel=12	Topology=i80-102o122-144i149-168o174-196i208-230o240-259i325-347o362-384i393-415o507-529i542-564o569-591i
sp|Q14439|GP176_HUMAN	len=515	ExpAA=154.20	First60=16.29	PredHel=7	Topology=o44-66i79-101o111-133i162-184o206-228i266-288o298-320i
sp|A6NN14|ZN729_HUMAN	len=1252	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|O95948|ONEC2_HUMAN	len=504	ExpAA=0.05	First60=0.01	PredHel=0	Topology=o
sp|Q8TD22|SFXN5_HUMAN	len=340	ExpAA=104.91	First60=0.01	PredHel=5	Topology=i109-131o163-185i197-219o252-274i286-308o
sp|O60284|ST18_HUMAN	len=1047	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P13637|AT1A3_HUMAN	len=1013	ExpAA=185.77	First60=0.00	PredHel=8	Topology=i88-110o120-139i280-302o312-334i840-862o903-922i943-960o975-991i
sp|A0A1B0GVS7|MDFI2_HUMAN	len=189	ExpAA=0.09	First60=0.00	PredHel=0	Topology=o
sp|O94985|CSTN1_HUMAN	len=981	ExpAA=30.35	First60=7.51	PredHel=1	Topology=o860-882i
sp|Q9H936|GHC1_HUMAN	len=323	ExpAA=64.51	First60=18.02	PredHel=1	Topology=i12-31o
sp|Q03052|PO3F1_HUMAN	len=451	ExpAA=0.41	First60=0.02	PredHel=0	Topology=o
sp|P08912|ACM5_HUMAN	len=532	ExpAA=156.60	First60=22.95	PredHel=7	Topology=o31-53i66-88o108-130i151-173o193-215i444-466o476-498i
sp|Q9UGN4|CLM8_HUMAN	len=299	ExpAA=23.09	First60=0.48	PredHel=1	Topology=o179-201i
sp|P46459|NSF_HUMAN	len=744	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|Q6ZTZ1|MSD1_HUMAN	len=278	ExpAA=0.02	First60=0.02	PredHel=0	Topology=o
sp|A5PKW4|PSD1_HUMAN	len=1024	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
sp|P01303|NPY_HUMAN	len=97	ExpAA=21.28	First60=21.28	PredHel=1	Topology=i7-29o
sp|A0A1B0GVH4|PRS51_HUMAN	len=220	ExpAA=0.07	First60=0.00	PredHel=0	Topology=o
sp|P11277|SPTB1_HUMAN	len=2137	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
sp|P49146|NPY2R_HUMAN	len=381	ExpAA=156.91	First60=8.92	PredHel=7	Topology=o53-75i88-110o125-144i164-186o217-239i269-291o306-328i
sp|Q8N126|CADM3_HUMAN	len=398	ExpAA=31.37	First60=8.42	PredHel=1	Topology=o330-352i
sp|Q9Y5H8|PCDA3_HUMAN	len=950	ExpAA=15.32	First60=0.30	PredHel=0	Topology=o
sp|O15069|NACAD_HUMAN	len=1562	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|A8MWY0|ELAP2_HUMAN	len=1029	ExpAA=20.62	First60=0.07	PredHel=1	Topology=o927-949i
sp|Q96M02|CJ090_HUMAN	len=699	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q6ZT89|S2548_HUMAN	len=311	ExpAA=66.54	First60=11.36	PredHel=0	Topology=o
sp|Q6ZN32|ETV3L_HUMAN	len=361	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
sp|Q13255|GRM1_HUMAN	len=1194	ExpAA=147.08	First60=1.09	PredHel=7	Topology=o595-617i630-649o659-676i705-727o742-764i785-807o817-839i
sp|O94856|NFASC_HUMAN	len=1347	ExpAA=31.35	First60=8.61	PredHel=1	Topology=o1216-1238i
sp|O95665|NTR2_HUMAN	len=410	ExpAA=153.88	First60=22.24	PredHel=7	Topology=o35-57i70-92o112-131i152-174o206-228i296-315o335-357i
sp|P61278|SMS_HUMAN	len=116	ExpAA=10.76	First60=10.76	PredHel=0	Topology=o
sp|Q8TAD2|IL17D_HUMAN	len=202	ExpAA=0.02	First60=0.02	PredHel=0	Topology=o
sp|Q9Y2H5|PKHA6_HUMAN	len=1048	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q04725|TLE2_HUMAN	len=743	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
sp|A6PVL3|KNCN_HUMAN	len=124	ExpAA=44.37	First60=44.34	PredHel=2	Topology=i12-34o38-60i
sp|Q6AI12|ANR40_HUMAN	len=368	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
sp|Q16827|PTPRO_HUMAN	len=1216	ExpAA=50.08	First60=1.91	PredHel=2	Topology=o821-843i879-901o
sp|Q86UN2|R4RL1_HUMAN	len=441	ExpAA=1.95	First60=0.23	PredHel=0	Topology=o
sp|Q6ZN16|M3K15_HUMAN	len=1313	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|Q9Y5H9|PCDA2_HUMAN	len=948	ExpAA=17.13	First60=0.55	PredHel=0	Topology=o
sp|Q5TD94|RSH4A_HUMAN	len=716	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
sp|Q14957|NMDE3_HUMAN	len=1233	ExpAA=88.15	First60=1.36	PredHel=4	Topology=o552-574i595-617o627-649i816-835o
sp|Q08495|DEMA_HUMAN	len=405	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|O75096|LRP4_HUMAN	len=1905	ExpAA=23.13	First60=0.54	PredHel=1	Topology=o1724-1746i
sp|Q9NUJ7|PLCX1_HUMAN	len=323	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|Q70YC4|TALAN_HUMAN	len=216	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
sp|Q70YC5|ZN365_HUMAN	len=407	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q5JU67|CF157_HUMAN	len=520	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q16620|NTRK2_HUMAN	len=822	ExpAA=41.80	First60=18.98	PredHel=2	Topology=o10-32i432-454o
sp|Q9HCC9|LST2_HUMAN	len=887	ExpAA=0.33	First60=0.00	PredHel=0	Topology=o
sp|Q99747|SNAG_HUMAN	len=312	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P13224|GP1BB_HUMAN	len=206	ExpAA=22.67	First60=0.06	PredHel=1	Topology=o151-173i
sp|Q86YR7|MF2L2_HUMAN	len=1114	ExpAA=24.36	First60=0.00	PredHel=0	Topology=o
sp|O75077|ADA23_HUMAN	len=832	ExpAA=22.73	First60=0.01	PredHel=1	Topology=o794-816i
sp|Q9Y2G4|ANKR6_HUMAN	len=727	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q5VTT2|CFA95_HUMAN	len=229	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
sp|Q8N7J2|AMER2_HUMAN	len=671	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|O43897|TLL1_HUMAN	len=1013	ExpAA=8.20	First60=5.59	PredHel=0	Topology=o
sp|Q9UPP2|IQEC3_HUMAN	len=1182	ExpAA=0.09	First60=0.00	PredHel=0	Topology=o
sp|O94933|SLIK3_HUMAN	len=977	ExpAA=40.67	First60=17.35	PredHel=2	Topology=i12-34o657-679i
sp|P40145|ADCY8_HUMAN	len=1251	ExpAA=240.72	First60=0.00	PredHel=9	Topology=i182-204o214-233i246-268o288-310i711-733o743-761i782-804o835-854i859-881o
sp|P23471|PTPRZ_HUMAN	len=2315	ExpAA=36.66	First60=0.04	PredHel=1	Topology=o1640-1662i
sp|O75781|PALM_HUMAN	len=387	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P0CG40|SP9_HUMAN	len=484	ExpAA=2.34	First60=0.00	PredHel=0	Topology=o
sp|Q9GZM3|RPB1B_HUMAN	len=115	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q96EQ0|SGTB_HUMAN	len=304	ExpAA=0.15	First60=0.00	PredHel=0	Topology=o
sp|Q13516|OLIG2_HUMAN	len=323	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
sp|P48426|PI42A_HUMAN	len=406	ExpAA=0.02	First60=0.01	PredHel=0	Topology=o
sp|Q9UF02|CCG5_HUMAN	len=275	ExpAA=89.41	First60=21.89	PredHel=4	Topology=i12-34o100-122i129-151o179-201i
sp|Q6ICH7|ASPH2_HUMAN	len=369	ExpAA=10.29	First60=1.11	PredHel=0	Topology=o
sp|Q6P995|F171B_HUMAN	len=826	ExpAA=26.37	First60=2.67	PredHel=1	Topology=i353-375o
sp|Q9UKU0|ACSL6_HUMAN	len=697	ExpAA=22.46	First60=22.11	PredHel=1	Topology=i21-43o
sp|P08949|NMB_HUMAN	len=121	ExpAA=21.24	First60=21.02	PredHel=1	Topology=i7-29o
sp|Q2I0M5|RSPO4_HUMAN	len=234	ExpAA=0.06	First60=0.06	PredHel=0	Topology=o
sp|Q8IY92|SLX4_HUMAN	len=1834	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9Y2T5|GPR52_HUMAN	len=361	ExpAA=155.99	First60=17.56	PredHel=7	Topology=o44-66i78-100o115-137i158-180o202-224i265-287o302-324i
sp|Q9Y5I2|PCDAA_HUMAN	len=948	ExpAA=31.78	First60=13.01	PredHel=1	Topology=o694-716i
sp|Q9BVH7|SIA7E_HUMAN	len=336	ExpAA=20.97	First60=20.90	PredHel=1	Topology=i7-29o
sp|Q8N6G2|TEX26_HUMAN	len=289	ExpAA=0.08	First60=0.01	PredHel=0	Topology=o
sp|Q8IWU9|TPH2_HUMAN	len=490	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P57771|RGS8_HUMAN	len=180	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|O43610|SPY3_HUMAN	len=288	ExpAA=1.32	First60=0.00	PredHel=0	Topology=o
sp|O43364|HXA2_HUMAN	len=376	ExpAA=0.28	First60=0.00	PredHel=0	Topology=o
sp|Q5PT55|NTCP5_HUMAN	len=438	ExpAA=183.27	First60=4.14	PredHel=7	Topology=o177-199i206-228o234-256i269-291o306-328i333-355o396-418i
sp|Q6ZUX3|TGRM2_HUMAN	len=1019	ExpAA=0.12	First60=0.11	PredHel=0	Topology=o
sp|P10911|MCF2_HUMAN	len=925	ExpAA=2.90	First60=2.89	PredHel=0	Topology=o
sp|O15083|ERC2_HUMAN	len=957	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
sp|Q8TF61|FBX41_HUMAN	len=875	ExpAA=0.24	First60=0.05	PredHel=0	Topology=o
sp|P78357|CNTP1_HUMAN	len=1384	ExpAA=23.70	First60=0.43	PredHel=1	Topology=o1284-1306i
sp|Q8WW38|FOG2_HUMAN	len=1151	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q5VU57|CBPC6_HUMAN	len=503	ExpAA=0.13	First60=0.00	PredHel=0	Topology=o
sp|Q7Z2D5|PLPR4_HUMAN	len=763	ExpAA=113.95	First60=0.00	PredHel=5	Topology=i66-88o122-144i178-200o277-296i309-331o
sp|Q9UPY6|WASF3_HUMAN	len=502	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P09471|GNAO_HUMAN	len=354	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
sp|A8MVX0|ARG33_HUMAN	len=844	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q6X4U4|SOSD1_HUMAN	len=206	ExpAA=2.22	First60=2.21	PredHel=0	Topology=o
sp|P11487|FGF3_HUMAN	len=239	ExpAA=1.70	First60=0.16	PredHel=0	Topology=o
sp|Q9Y6S9|RPKL1_HUMAN	len=549	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9NPU4|CN132_HUMAN	len=83	ExpAA=22.82	First60=2.04	PredHel=1	Topology=o59-81i
sp|Q8IZ40|RCOR2_HUMAN	len=523	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|Q9HC56|PCDH9_HUMAN	len=1237	ExpAA=30.72	First60=0.09	PredHel=1	Topology=o814-836i
sp|P47870|GBRB2_HUMAN	len=512	ExpAA=94.12	First60=10.70	PredHel=4	Topology=o244-266i273-292o307-329i493-510o
sp|P47736|RPGP1_HUMAN	len=663	ExpAA=0.12	First60=0.00	PredHel=0	Topology=o
sp|Q86UN3|R4RL2_HUMAN	len=420	ExpAA=3.08	First60=2.78	PredHel=0	Topology=o
sp|Q9UBN1|CCG4_HUMAN	len=327	ExpAA=91.28	First60=22.70	PredHel=4	Topology=i7-29o109-131i138-160o185-207i
sp|Q9H426|RIMS4_HUMAN	len=269	ExpAA=0.09	First60=0.02	PredHel=0	Topology=o
sp|P02100|HBE_HUMAN	len=147	ExpAA=0.07	First60=0.00	PredHel=0	Topology=o
sp|Q5VZ66|JKIP3_HUMAN	len=844	ExpAA=3.49	First60=0.00	PredHel=0	Topology=o
sp|P54756|EPHA5_HUMAN	len=1037	ExpAA=9.32	First60=0.04	PredHel=0	Topology=o
sp|A6NJT0|UNC4_HUMAN	len=531	ExpAA=0.10	First60=0.09	PredHel=0	Topology=o
sp|Q96PV4|PNMA5_HUMAN	len=448	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
sp|P04628|WNT1_HUMAN	len=370	ExpAA=18.65	First60=18.54	PredHel=1	Topology=i5-27o
sp|Q8IYR6|TEFF1_HUMAN	len=380	ExpAA=37.46	First60=14.72	PredHel=2	Topology=i12-34o330-352i
sp|O75326|SEM7A_HUMAN	len=666	ExpAA=12.32	First60=0.05	PredHel=0	Topology=o
sp|Q9NZ56|FMN2_HUMAN	len=1722	ExpAA=0.13	First60=0.00	PredHel=0	Topology=o
