# NetGPI 1.1	Timestamp: 20220510141620
ID	Seq-length	Pred. GPI-Anchored	Omega-site pos.	Likelihood	Amino-acid
sp_P0CG20_PRR35_HUMAN	571	Not GPI-Anchored	-	0.994	*
sp_Q8TB92_HMGC2_HUMAN	370	Not GPI-Anchored	-	0.987	*
sp_Q93073_SBP2L_HUMAN	1101	Not GPI-Anchored	-	0.995	*
sp_Q9NS82_AAA1_HUMAN	523	Not GPI-Anchored	-	0.996	*
sp_Q9UPX0_TUTLB_HUMAN	1349	Not GPI-Anchored	-	0.992	*
sp_O00570_SOX1_HUMAN	391	Not GPI-Anchored	-	0.984	*
sp_Q9BXA9_SALL3_HUMAN	1300	Not GPI-Anchored	-	0.988	*
sp_Q8N414_PGBD5_HUMAN	524	Not GPI-Anchored	-	0.995	*
sp_Q92737_RSLAA_HUMAN	203	Not GPI-Anchored	-	0.985	*
sp_Q02577_HEN2_HUMAN	135	Not GPI-Anchored	-	0.991	*
sp_P13591_NCAM1_HUMAN	858	Not GPI-Anchored	-	0.992	*
sp_Q8NEM1_ZN680_HUMAN	530	Not GPI-Anchored	-	0.994	*
sp_P0C1Z6_TFPT_HUMAN	253	Not GPI-Anchored	-	0.983	*
sp_Q4KMQ1_TPRN_HUMAN	711	Not GPI-Anchored	-	0.991	*
sp_Q16352_AINX_HUMAN	499	Not GPI-Anchored	-	0.994	*
sp_P56693_SOX10_HUMAN	466	Not GPI-Anchored	-	0.994	*
sp_Q5XKR4_OTP_HUMAN	325	Not GPI-Anchored	-	0.987	*
sp_Q99946_PRRT1_HUMAN	306	Not GPI-Anchored	-	0.956	*
sp_Q99963_SH3G3_HUMAN	347	Not GPI-Anchored	-	0.993	*
sp_Q07687_DLX2_HUMAN	328	Not GPI-Anchored	-	0.971	*
sp_O43711_TLX3_HUMAN	291	Not GPI-Anchored	-	0.990	*
sp_Q9UQ16_DYN3_HUMAN	869	Not GPI-Anchored	-	0.990	*
sp_Q9HB14_KCNKD_HUMAN	408	Not GPI-Anchored	-	0.992	*
sp_Q8NAG6_ANKL1_HUMAN	615	Not GPI-Anchored	-	0.992	*
sp_O75382_TRIM3_HUMAN	744	Not GPI-Anchored	-	0.992	*
sp_Q8NH00_OR2T4_HUMAN	348	Not GPI-Anchored	-	0.990	*
sp_P08247_SYPH_HUMAN	313	Not GPI-Anchored	-	0.993	*
sp_Q9UI46_DNAI1_HUMAN	699	Not GPI-Anchored	-	0.996	*
sp_Q9UPU3_SORC3_HUMAN	1222	Not GPI-Anchored	-	0.989	*
sp_Q9H2X6_HIPK2_HUMAN	1198	Not GPI-Anchored	-	0.994	*
sp_Q7LFL8_CXXC5_HUMAN	322	Not GPI-Anchored	-	0.982	*
sp_P23760_PAX3_HUMAN	479	Not GPI-Anchored	-	0.995	*
sp_P60827_C1QT8_HUMAN	252	Not GPI-Anchored	-	0.992	*
sp_Q86V42_F124A_HUMAN	546	Not GPI-Anchored	-	0.988	*
sp_Q9Y467_SALL2_HUMAN	1007	Not GPI-Anchored	-	0.995	*
sp_Q8N9Y4_F181A_HUMAN	354	Not GPI-Anchored	-	0.990	*
sp_O14512_SOCS7_HUMAN	581	Not GPI-Anchored	-	0.994	*
sp_Q8N6Y1_PCD20_HUMAN	951	Not GPI-Anchored	-	0.991	*
sp_Q9NY35_CLDN1_HUMAN	253	Not GPI-Anchored	-	0.988	*
sp_O43151_TET3_HUMAN	1795	Not GPI-Anchored	-	0.993	*
sp_Q6ZSJ9_SHSA6_HUMAN	500	Not GPI-Anchored	-	0.995	*
sp_Q5T4B2_GT253_HUMAN	595	Not GPI-Anchored	-	0.993	*
sp_P59025_RTP1_HUMAN	263	GPI-Anchored	231	0.538	G
sp_Q8N2G6_ZCH24_HUMAN	241	Not GPI-Anchored	-	0.995	*
sp_O43303_CP110_HUMAN	1012	Not GPI-Anchored	-	0.994	*
sp_Q96D98_EID2B_HUMAN	161	Not GPI-Anchored	-	0.857	*
sp_P31150_GDIA_HUMAN	447	Not GPI-Anchored	-	0.995	*
sp_P23560_BDNF_HUMAN	247	Not GPI-Anchored	-	0.995	*
sp_O60336_MABP1_HUMAN	1514	Not GPI-Anchored	-	0.993	*
sp_P0DN37_PAL4G_HUMAN	164	Not GPI-Anchored	-	0.994	*
sp_Q9UH77_KLHL3_HUMAN	587	Not GPI-Anchored	-	0.992	*
sp_Q9BT88_SYT11_HUMAN	431	Not GPI-Anchored	-	0.995	*
sp_Q6ZRS4_ITPI1_HUMAN	1044	Not GPI-Anchored	-	0.989	*
sp_A0PG75_PLS5_HUMAN	271	Not GPI-Anchored	-	0.690	*
sp_P17481_HXB8_HUMAN	243	Not GPI-Anchored	-	0.995	*
sp_Q5VW36_FOCAD_HUMAN	1801	Not GPI-Anchored	-	0.994	*
sp_Q9GZQ4_NMUR2_HUMAN	415	Not GPI-Anchored	-	0.996	*
sp_Q7Z6Z6_PLPL5_HUMAN	429	Not GPI-Anchored	-	0.994	*
sp_O15090_ZN536_HUMAN	1300	Not GPI-Anchored	-	0.994	*
sp_Q8WXG6_MADD_HUMAN	1647	Not GPI-Anchored	-	0.968	*
sp_P01178_NEU1_HUMAN	125	Not GPI-Anchored	-	0.992	*
sp_P78414_IRX1_HUMAN	480	Not GPI-Anchored	-	0.957	*
sp_Q3B7T3_BEAN1_HUMAN	259	Not GPI-Anchored	-	0.992	*
sp_Q99674_CGRE1_HUMAN	318	Not GPI-Anchored	-	0.994	*
sp_Q9BZJ8_GPR61_HUMAN	451	Not GPI-Anchored	-	0.988	*
sp_Q8TEZ7_PAQR8_HUMAN	354	Not GPI-Anchored	-	0.980	*
sp_Q5T5N4_CF118_HUMAN	469	Not GPI-Anchored	-	0.996	*
sp_Q7L0J3_SV2A_HUMAN	742	Not GPI-Anchored	-	0.975	*
sp_P22459_KCNA4_HUMAN	653	Not GPI-Anchored	-	0.994	*
sp_O76099_OR7C1_HUMAN	320	Not GPI-Anchored	-	0.956	*
sp_Q99719_SEPT5_HUMAN	369	Not GPI-Anchored	-	0.995	*
sp_Q8IU99_CAHM1_HUMAN	346	Not GPI-Anchored	-	0.993	*
sp_Q9P272_TRM9B_HUMAN	454	Not GPI-Anchored	-	0.985	*
sp_P02818_OSTCN_HUMAN	100	Not GPI-Anchored	-	0.995	*
sp_Q6IQ19_CCSAP_HUMAN	270	Not GPI-Anchored	-	0.991	*
sp_O43566_RGS14_HUMAN	566	Not GPI-Anchored	-	0.985	*
sp_Q9UPY5_XCT_HUMAN	501	Not GPI-Anchored	-	0.992	*
sp_Q14168_MPP2_HUMAN	576	Not GPI-Anchored	-	0.994	*
sp_Q15822_ACHA2_HUMAN	529	Not GPI-Anchored	-	0.228	*
sp_Q9UBM8_MGT4C_HUMAN	478	Not GPI-Anchored	-	0.988	*
sp_P29762_RABP1_HUMAN	137	Not GPI-Anchored	-	0.996	*
sp_O75325_LRRN2_HUMAN	713	Not GPI-Anchored	-	0.968	*
sp_P80192_M3K9_HUMAN	1104	Not GPI-Anchored	-	0.987	*
sp_O95970_LGI1_HUMAN	557	Not GPI-Anchored	-	0.987	*
sp_Q149M9_NWD1_HUMAN	1564	Not GPI-Anchored	-	0.989	*
sp_Q9GZZ0_HXD1_HUMAN	328	Not GPI-Anchored	-	0.986	*
sp_Q9NSY0_NRBP2_HUMAN	501	Not GPI-Anchored	-	0.994	*
sp_Q5M775_CYTSB_HUMAN	1068	Not GPI-Anchored	-	0.995	*
sp_Q8IZC6_CORA1_HUMAN	1860	Not GPI-Anchored	-	0.977	*
sp_Q14416_GRM2_HUMAN	872	Not GPI-Anchored	-	0.989	*
sp_Q5EBL4_RIPL1_HUMAN	403	Not GPI-Anchored	-	0.995	*
sp_P15882_CHIN_HUMAN	459	Not GPI-Anchored	-	0.993	*
sp_P19086_GNAZ_HUMAN	355	Not GPI-Anchored	-	0.994	*
sp_P23416_GLRA2_HUMAN	452	Not GPI-Anchored	-	0.992	*
sp_Q504Y0_S39AC_HUMAN	691	Not GPI-Anchored	-	0.656	*
sp_Q07002_CDK18_HUMAN	474	Not GPI-Anchored	-	0.995	*
sp_Q7Z553_MDGA2_HUMAN	956	GPI-Anchored	931	0.466	D
sp_P05230_FGF1_HUMAN	155	Not GPI-Anchored	-	0.981	*
sp_O14917_PCD17_HUMAN	1159	Not GPI-Anchored	-	0.995	*
sp_Q13519_PNOC_HUMAN	176	Not GPI-Anchored	-	0.993	*
sp_Q9HCJ6_VAT1L_HUMAN	419	Not GPI-Anchored	-	0.995	*
sp_Q86TA1_MOB3B_HUMAN	216	Not GPI-Anchored	-	0.996	*
sp_Q9Y2G1_MYRF_HUMAN	1151	Not GPI-Anchored	-	0.989	*
sp_Q5VV16_FX4L5_HUMAN	416	Not GPI-Anchored	-	0.993	*
sp_Q8WVH0_CPLX3_HUMAN	158	Not GPI-Anchored	-	0.995	*
sp_P20809_IL11_HUMAN	199	GPI-Anchored	165	0.250	S
sp_Q7L1I2_SV2B_HUMAN	683	Not GPI-Anchored	-	0.936	*
sp_Q9H598_VIAAT_HUMAN	525	Not GPI-Anchored	-	0.990	*
sp_P04180_LCAT_HUMAN	440	Not GPI-Anchored	-	0.996	*
sp_Q8IWG1_DNAI3_HUMAN	891	Not GPI-Anchored	-	0.996	*
sp_Q71U36_TBA1A_HUMAN	451	Not GPI-Anchored	-	0.996	*
sp_P0CG37_CFC1_HUMAN	223	Not GPI-Anchored	-	0.931	*
sp_Q9BTD3_TM121_HUMAN	319	Not GPI-Anchored	-	0.995	*
sp_Q9BWQ8_LFG2_HUMAN	316	Not GPI-Anchored	-	0.887	*
sp_P41586_PACR_HUMAN	468	Not GPI-Anchored	-	0.992	*
sp_P43681_ACHA4_HUMAN	627	Not GPI-Anchored	-	0.298	*
sp_Q99999_G3ST1_HUMAN	423	Not GPI-Anchored	-	0.991	*
sp_Q9Y466_NR2E1_HUMAN	385	Not GPI-Anchored	-	0.992	*
sp_P39086_GRIK1_HUMAN	918	Not GPI-Anchored	-	0.981	*
sp_Q70EL1_UBP54_HUMAN	1684	Not GPI-Anchored	-	0.993	*
sp_Q96MC2_DRC1_HUMAN	740	Not GPI-Anchored	-	0.996	*
sp_Q92563_TICN2_HUMAN	424	Not GPI-Anchored	-	0.993	*
sp_Q9ULK0_GRID1_HUMAN	1009	Not GPI-Anchored	-	0.991	*
sp_Q9UMX3_BOK_HUMAN	212	Not GPI-Anchored	-	0.591	*
sp_Q9P2E2_KIF17_HUMAN	1029	Not GPI-Anchored	-	0.993	*
sp_Q16658_FSCN1_HUMAN	493	Not GPI-Anchored	-	0.993	*
sp_Q14894_CRYM_HUMAN	314	Not GPI-Anchored	-	0.992	*
sp_P68106_FKB1B_HUMAN	108	Not GPI-Anchored	-	0.990	*
sp_P58872_RHBL3_HUMAN	404	Not GPI-Anchored	-	0.894	*
sp_P55286_CADH8_HUMAN	799	Not GPI-Anchored	-	0.995	*
sp_P78348_ASIC1_HUMAN	528	Not GPI-Anchored	-	0.994	*
sp_Q9UPW8_UN13A_HUMAN	1703	Not GPI-Anchored	-	0.989	*
sp_Q86T65_DAAM2_HUMAN	1068	Not GPI-Anchored	-	0.995	*
sp_Q8N4V2_SVOP_HUMAN	548	Not GPI-Anchored	-	0.985	*
sp_P62955_CCG7_HUMAN	275	Not GPI-Anchored	-	0.992	*
sp_Q5JVX7_CA141_HUMAN	400	Not GPI-Anchored	-	0.978	*
sp_P46821_MAP1B_HUMAN	2468	Not GPI-Anchored	-	0.994	*
sp_Q8IYB4_PEX5R_HUMAN	626	Not GPI-Anchored	-	0.991	*
sp_Q6UXZ4_UNC5D_HUMAN	953	Not GPI-Anchored	-	0.994	*
sp_P17039_ZNF30_HUMAN	623	Not GPI-Anchored	-	0.994	*
sp_P18505_GBRB1_HUMAN	474	GPI-Anchored	447	0.442	N
sp_Q5VSG8_MANEL_HUMAN	457	Not GPI-Anchored	-	0.995	*
sp_Q9C0J1_B3GN4_HUMAN	378	Not GPI-Anchored	-	0.992	*
sp_Q6UXC1_AEGP_HUMAN	1216	Not GPI-Anchored	-	0.830	*
sp_A6NH52_TV23A_HUMAN	213	Not GPI-Anchored	-	0.994	*
sp_Q8IY49_PAQRA_HUMAN	270	Not GPI-Anchored	-	0.986	*
sp_Q8TE12_LMX1A_HUMAN	382	Not GPI-Anchored	-	0.987	*
sp_Q9BRK0_REEP2_HUMAN	252	Not GPI-Anchored	-	0.978	*
sp_Q5T442_CXG2_HUMAN	439	Not GPI-Anchored	-	0.987	*
sp_O60447_EVI5_HUMAN	810	Not GPI-Anchored	-	0.995	*
sp_Q9BTV5_FSD1_HUMAN	496	Not GPI-Anchored	-	0.990	*
sp_P01562_IFNA1_HUMAN	189	Not GPI-Anchored	-	0.996	*
sp_Q8ND23_CARL3_HUMAN	1372	Not GPI-Anchored	-	0.989	*
sp_P47869_GBRA2_HUMAN	451	Not GPI-Anchored	-	0.979	*
sp_P02766_TTHY_HUMAN	147	Not GPI-Anchored	-	0.993	*
sp_Q13303_KCAB2_HUMAN	367	Not GPI-Anchored	-	0.989	*
sp_Q9Y586_MB212_HUMAN	359	Not GPI-Anchored	-	0.994	*
sp_Q9ULF5_S39AA_HUMAN	831	Not GPI-Anchored	-	0.872	*
sp_Q6S5L8_SHC4_HUMAN	630	Not GPI-Anchored	-	0.994	*
sp_Q6ZT98_TTLL7_HUMAN	887	Not GPI-Anchored	-	0.988	*
sp_O94967_WDR47_HUMAN	919	Not GPI-Anchored	-	0.985	*
sp_Q6ZVX9_PAQR9_HUMAN	377	Not GPI-Anchored	-	0.971	*
sp_O15442_MPPD1_HUMAN	326	Not GPI-Anchored	-	0.969	*
sp_O95918_OR2H2_HUMAN	312	Not GPI-Anchored	-	0.989	*
sp_Q9HCX4_TRPC7_HUMAN	862	Not GPI-Anchored	-	0.995	*
sp_Q8WWN9_ICEF1_HUMAN	437	Not GPI-Anchored	-	0.992	*
sp_Q8N4B5_PRR18_HUMAN	295	Not GPI-Anchored	-	0.987	*
sp_O43505_B4GA1_HUMAN	415	Not GPI-Anchored	-	0.994	*
sp_Q5SZJ8_BEND6_HUMAN	279	Not GPI-Anchored	-	0.995	*
sp_P51786_ZN157_HUMAN	506	Not GPI-Anchored	-	0.994	*
sp_Q8N6W0_CELF5_HUMAN	485	Not GPI-Anchored	-	0.996	*
sp_Q86UW8_HPLN4_HUMAN	402	Not GPI-Anchored	-	0.989	*
sp_Q86SM8_MRGRE_HUMAN	312	Not GPI-Anchored	-	0.991	*
sp_Q9Y2H2_SAC2_HUMAN	1132	Not GPI-Anchored	-	0.993	*
sp_Q9NP08_HMX1_HUMAN	348	Not GPI-Anchored	-	0.564	*
sp_Q66K66_TM198_HUMAN	360	Not GPI-Anchored	-	0.993	*
sp_P48167_GLRB_HUMAN	497	GPI-Anchored	468	0.309	T
sp_Q6PL45_BRID5_HUMAN	260	Not GPI-Anchored	-	0.992	*
sp_Q701N4_KRA52_HUMAN	177	Not GPI-Anchored	-	0.991	*
sp_Q13875_MOBP_HUMAN	183	Not GPI-Anchored	-	0.993	*
sp_Q6ZSA7_LRC55_HUMAN	298	Not GPI-Anchored	-	0.992	*
sp_Q9NXD2_MTMRA_HUMAN	777	Not GPI-Anchored	-	0.990	*
sp_Q9NR22_ANM8_HUMAN	394	Not GPI-Anchored	-	0.995	*
sp_Q9UQ26_RIMS2_HUMAN	1411	Not GPI-Anchored	-	0.986	*
sp_O95672_ECEL1_HUMAN	775	Not GPI-Anchored	-	0.994	*
sp_Q969V1_MCHR2_HUMAN	340	Not GPI-Anchored	-	0.995	*
sp_Q13822_ENPP2_HUMAN	863	Not GPI-Anchored	-	0.995	*
sp_Q8WYN3_CSRN3_HUMAN	585	Not GPI-Anchored	-	0.994	*
sp_O75398_DEAF1_HUMAN	565	Not GPI-Anchored	-	0.995	*
sp_E9PKD4_NPIA5_HUMAN	350	Not GPI-Anchored	-	0.987	*
sp_Q8TAV4_STML3_HUMAN	291	Not GPI-Anchored	-	0.993	*
sp_Q96NS1_YPEL4_HUMAN	127	Not GPI-Anchored	-	0.991	*
sp_Q96JM4_LRIQ1_HUMAN	1722	Not GPI-Anchored	-	0.974	*
sp_P26441_CNTF_HUMAN	200	Not GPI-Anchored	-	0.995	*
sp_Q9ULS6_KCNS2_HUMAN	477	Not GPI-Anchored	-	0.987	*
sp_Q9NY43_BARH2_HUMAN	387	Not GPI-Anchored	-	0.994	*
sp_Q6ZSG1_RN165_HUMAN	346	Not GPI-Anchored	-	0.975	*
sp_Q9UN74_PCDA4_HUMAN	947	Not GPI-Anchored	-	0.991	*
sp_Q9P2E7_PCD10_HUMAN	1040	Not GPI-Anchored	-	0.995	*
sp_Q13319_CD5R2_HUMAN	367	Not GPI-Anchored	-	0.991	*
sp_Q5T4H9_CSC10_HUMAN	136	Not GPI-Anchored	-	0.991	*
sp_Q6ZTR5_CFA47_HUMAN	3187	Not GPI-Anchored	-	0.995	*
sp_P52744_ZN138_HUMAN	262	Not GPI-Anchored	-	0.988	*
sp_Q9BXM0_PRAX_HUMAN	1461	Not GPI-Anchored	-	0.989	*
sp_Q16572_VACHT_HUMAN	532	Not GPI-Anchored	-	0.987	*
sp_O75078_ADA11_HUMAN	769	Not GPI-Anchored	-	0.972	*
sp_Q9Y5H7_PCDA5_HUMAN	936	Not GPI-Anchored	-	0.991	*
sp_Q76KP1_B4GN4_HUMAN	1039	Not GPI-Anchored	-	0.974	*
sp_Q9H9R9_DBND1_HUMAN	158	Not GPI-Anchored	-	0.993	*
sp_Q00005_2ABB_HUMAN	443	Not GPI-Anchored	-	0.989	*
sp_Q5JV73_FRPD3_HUMAN	1810	Not GPI-Anchored	-	0.942	*
sp_Q96RD6_PANX2_HUMAN	677	Not GPI-Anchored	-	0.993	*
sp_Q92952_KCNN1_HUMAN	543	Not GPI-Anchored	-	0.985	*
sp_Q96QE4_LR37B_HUMAN	947	Not GPI-Anchored	-	0.977	*
sp_Q9NZ94_NLGN3_HUMAN	848	Not GPI-Anchored	-	0.994	*
sp_P42356_PI4KA_HUMAN	2102	Not GPI-Anchored	-	0.996	*
sp_P29371_NK3R_HUMAN	465	Not GPI-Anchored	-	0.987	*
sp_Q8TBE1_CNIH3_HUMAN	160	Not GPI-Anchored	-	0.649	*
sp_P09017_HXC4_HUMAN	264	Not GPI-Anchored	-	0.994	*
sp_Q02410_APBA1_HUMAN	837	Not GPI-Anchored	-	0.993	*
sp_P06307_CCKN_HUMAN	115	Not GPI-Anchored	-	0.987	*
sp_Q9GZQ6_NPFF1_HUMAN	430	Not GPI-Anchored	-	0.988	*
sp_Q96G61_NUD11_HUMAN	164	Not GPI-Anchored	-	0.992	*
sp_P30531_SC6A1_HUMAN	599	Not GPI-Anchored	-	0.992	*
sp_Q96BT1_CC049_HUMAN	292	Not GPI-Anchored	-	0.969	*
sp_Q9NXB9_ELOV2_HUMAN	296	Not GPI-Anchored	-	0.993	*
sp_Q12756_KIF1A_HUMAN	1690	Not GPI-Anchored	-	0.994	*
sp_O15068_MCF2L_HUMAN	1137	Not GPI-Anchored	-	0.994	*
sp_Q5T5A4_CF276_HUMAN	169	Not GPI-Anchored	-	0.993	*
sp_Q8NEV8_EXPH5_HUMAN	1989	Not GPI-Anchored	-	0.994	*
sp_P21554_CNR1_HUMAN	472	Not GPI-Anchored	-	0.990	*
sp_Q8IXH6_T53I2_HUMAN	220	Not GPI-Anchored	-	0.995	*
sp_Q9C0I4_THS7B_HUMAN	1606	Not GPI-Anchored	-	0.986	*
sp_Q6UUV9_CRTC1_HUMAN	634	Not GPI-Anchored	-	0.993	*
sp_P26717_NKG2C_HUMAN	231	Not GPI-Anchored	-	0.993	*
sp_P06746_DPOLB_HUMAN	335	Not GPI-Anchored	-	0.995	*
sp_Q96I13_ABHD8_HUMAN	439	Not GPI-Anchored	-	0.996	*
sp_P24387_CRHBP_HUMAN	322	Not GPI-Anchored	-	0.989	*
sp_P37840_SYUA_HUMAN	140	Not GPI-Anchored	-	0.993	*
sp_Q9UQF2_JIP1_HUMAN	711	Not GPI-Anchored	-	0.996	*
sp_P09086_PO2F2_HUMAN	479	Not GPI-Anchored	-	0.990	*
sp_O14810_CPLX1_HUMAN	134	Not GPI-Anchored	-	0.995	*
sp_Q5VWQ8_DAB2P_HUMAN	1189	Not GPI-Anchored	-	0.985	*
sp_Q8IUK8_CBLN2_HUMAN	224	Not GPI-Anchored	-	0.892	*
sp_Q6RSH7_VHLL_HUMAN	139	Not GPI-Anchored	-	0.994	*
sp_P08034_CXB1_HUMAN	283	Not GPI-Anchored	-	0.989	*
sp_O15318_RPC7_HUMAN	223	Not GPI-Anchored	-	0.994	*
sp_Q9NYB5_SO1C1_HUMAN	712	Not GPI-Anchored	-	0.966	*
sp_P21815_SIAL_HUMAN	317	Not GPI-Anchored	-	0.995	*
sp_Q8N9B8_RGF1A_HUMAN	481	Not GPI-Anchored	-	0.993	*
sp_Q9H3S3_TMPS5_HUMAN	457	Not GPI-Anchored	-	0.990	*
sp_Q8NG41_NPB_HUMAN	125	Not GPI-Anchored	-	0.978	*
sp_P0CG36_CFC1B_HUMAN	223	Not GPI-Anchored	-	0.931	*
sp_P35716_SOX11_HUMAN	441	Not GPI-Anchored	-	0.985	*
sp_Q8TCQ1_MARH1_HUMAN	289	Not GPI-Anchored	-	0.992	*
sp_Q9C0G6_DYH6_HUMAN	4158	Not GPI-Anchored	-	0.993	*
sp_P50406_5HT6R_HUMAN	440	Not GPI-Anchored	-	0.986	*
sp_P05771_KPCB_HUMAN	671	Not GPI-Anchored	-	0.994	*
sp_Q8N475_FSTL5_HUMAN	847	Not GPI-Anchored	-	0.988	*
sp_Q969H0_FBXW7_HUMAN	707	Not GPI-Anchored	-	0.993	*
sp_O96020_CCNE2_HUMAN	404	Not GPI-Anchored	-	0.996	*
sp_A6NHS7_MANS4_HUMAN	340	Not GPI-Anchored	-	0.958	*
sp_Q8TE49_OTU7A_HUMAN	926	Not GPI-Anchored	-	0.995	*
sp_Q6DWJ6_GP139_HUMAN	353	Not GPI-Anchored	-	0.994	*
sp_O60641_AP180_HUMAN	907	Not GPI-Anchored	-	0.992	*
sp_A7MD48_SRRM4_HUMAN	611	Not GPI-Anchored	-	0.986	*
sp_Q96NL1_TMM74_HUMAN	305	Not GPI-Anchored	-	0.982	*
sp_Q9UQ52_CNTN6_HUMAN	1028	GPI-Anchored	998	0.525	S
sp_Q5T4D3_TMTC4_HUMAN	741	Not GPI-Anchored	-	0.995	*
sp_O00408_PDE2A_HUMAN	941	Not GPI-Anchored	-	0.994	*
sp_Q7Z7J7_LHPL4_HUMAN	247	Not GPI-Anchored	-	0.982	*
sp_Q6TCH4_PAQR6_HUMAN	344	Not GPI-Anchored	-	0.988	*
sp_Q4KWH8_PLCH1_HUMAN	1693	Not GPI-Anchored	-	0.914	*
sp_Q8N8U2_CDYL2_HUMAN	506	Not GPI-Anchored	-	0.995	*
sp_Q8IZ57_NRSN1_HUMAN	195	Not GPI-Anchored	-	0.993	*
sp_Q9P0L9_PK2L1_HUMAN	805	Not GPI-Anchored	-	0.990	*
sp_O43749_OR1F1_HUMAN	312	Not GPI-Anchored	-	0.986	*
sp_Q9C056_NKX62_HUMAN	277	Not GPI-Anchored	-	0.983	*
sp_Q9Y233_PDE10_HUMAN	779	Not GPI-Anchored	-	0.990	*
sp_Q9Y6X4_F169A_HUMAN	670	Not GPI-Anchored	-	0.995	*
sp_P04201_MAS_HUMAN	325	Not GPI-Anchored	-	0.995	*
sp_Q3KP44_ANR55_HUMAN	614	Not GPI-Anchored	-	0.984	*
sp_Q8TF42_UBS3B_HUMAN	649	Not GPI-Anchored	-	0.995	*
sp_Q9H898_ZMAT4_HUMAN	229	Not GPI-Anchored	-	0.995	*
sp_Q9UH03_SEPT3_HUMAN	358	Not GPI-Anchored	-	0.994	*
sp_Q9BYE0_HES7_HUMAN	225	Not GPI-Anchored	-	0.994	*
sp_O75916_RGS9_HUMAN	674	Not GPI-Anchored	-	0.994	*
sp_Q8IVA1_PCP2_HUMAN	136	Not GPI-Anchored	-	0.994	*
sp_P48051_KCNJ6_HUMAN	423	Not GPI-Anchored	-	0.995	*
sp_Q9NPA3_M1IP1_HUMAN	183	Not GPI-Anchored	-	0.994	*
sp_Q6MZW2_FSTL4_HUMAN	842	Not GPI-Anchored	-	0.994	*
sp_O75037_KI21B_HUMAN	1637	Not GPI-Anchored	-	0.993	*
sp_Q8IW03_SIAH3_HUMAN	269	Not GPI-Anchored	-	0.992	*
sp_Q8NFT8_DNER_HUMAN	737	Not GPI-Anchored	-	0.995	*
sp_Q8IZU9_KIRR3_HUMAN	778	Not GPI-Anchored	-	0.993	*
sp_Q33E94_RFX4_HUMAN	735	Not GPI-Anchored	-	0.994	*
sp_Q02297_NRG1_HUMAN	640	Not GPI-Anchored	-	0.993	*
sp_O43614_OX2R_HUMAN	444	Not GPI-Anchored	-	0.989	*
sp_Q9Y5X0_SNX10_HUMAN	201	Not GPI-Anchored	-	0.986	*
sp_Q96T49_PP16B_HUMAN	567	Not GPI-Anchored	-	0.989	*
sp_Q96NJ5_KLH32_HUMAN	620	Not GPI-Anchored	-	0.994	*
sp_P23352_KALM_HUMAN	680	Not GPI-Anchored	-	0.996	*
sp_Q96PB8_LRC3B_HUMAN	259	Not GPI-Anchored	-	0.991	*
sp_P54257_HAP1_HUMAN	671	Not GPI-Anchored	-	0.993	*
sp_O15020_SPTN2_HUMAN	2390	Not GPI-Anchored	-	0.994	*
sp_Q8NEV9_IL27A_HUMAN	243	Not GPI-Anchored	-	0.985	*
sp_Q86WK6_AMGO1_HUMAN	493	Not GPI-Anchored	-	0.991	*
sp_Q8WVF5_KCTD4_HUMAN	259	Not GPI-Anchored	-	0.991	*
sp_A2RU30_TESP1_HUMAN	521	Not GPI-Anchored	-	0.976	*
sp_P41146_OPRX_HUMAN	370	Not GPI-Anchored	-	0.994	*
sp_Q9Y577_TRI17_HUMAN	477	Not GPI-Anchored	-	0.992	*
sp_Q6UXB0_F131A_HUMAN	366	Not GPI-Anchored	-	0.995	*
sp_Q8N4K4_RPRML_HUMAN	120	Not GPI-Anchored	-	0.944	*
sp_P61968_LMO4_HUMAN	165	Not GPI-Anchored	-	0.994	*
sp_Q9NQM4_DAAF6_HUMAN	214	Not GPI-Anchored	-	0.994	*
sp_Q7Z6G8_ANS1B_HUMAN	1248	Not GPI-Anchored	-	0.995	*
sp_Q9ULL4_PLXB3_HUMAN	1909	Not GPI-Anchored	-	0.994	*
sp_Q52LD8_RFTN2_HUMAN	501	Not GPI-Anchored	-	0.994	*
sp_Q9NZ53_PDXL2_HUMAN	605	Not GPI-Anchored	-	0.994	*
sp_Q9Y5I3_PCDA1_HUMAN	950	Not GPI-Anchored	-	0.991	*
sp_Q13064_MKRN3_HUMAN	507	Not GPI-Anchored	-	0.989	*
sp_Q9Y250_LZTS1_HUMAN	596	Not GPI-Anchored	-	0.995	*
sp_H3BS89_T178B_HUMAN	294	Not GPI-Anchored	-	0.993	*
sp_O43813_LANC1_HUMAN	399	Not GPI-Anchored	-	0.974	*
sp_O60347_TBC12_HUMAN	775	Not GPI-Anchored	-	0.988	*
sp_Q6ZTR7_CBAR2_HUMAN	304	Not GPI-Anchored	-	0.991	*
sp_Q9NRC9_OTOR_HUMAN	128	Not GPI-Anchored	-	0.995	*
sp_Q9NYJ7_DLL3_HUMAN	618	Not GPI-Anchored	-	0.985	*
sp_Q6ZRR7_LRRC9_HUMAN	1453	Not GPI-Anchored	-	0.994	*
sp_Q8NB59_SYT14_HUMAN	555	Not GPI-Anchored	-	0.989	*
sp_Q16880_CGT_HUMAN	541	Not GPI-Anchored	-	0.978	*
sp_Q8IYE1_CCD13_HUMAN	715	Not GPI-Anchored	-	0.995	*
