# NetGPI 1.1	Timestamp: 20220609104850
# ID	Seq-length	Pred. GPI-Anchored	Omega-site pos.	Likelihood	Amino-acid
sp_Q7Z4V5_HDGR2_HUMAN	671	Not GPI-Anchored	-	0.986	*
sp_Q9Y3E1_HDGR3_HUMAN	203	Not GPI-Anchored	-	0.993	*
sp_Q01101_INSM1_HUMAN	510	Not GPI-Anchored	-	0.991	*
sp_P06213_INSR_HUMAN	1382	Not GPI-Anchored	-	0.982	*
sp_P32249_GP183_HUMAN	361	Not GPI-Anchored	-	0.993	*
sp_Q9NRM7_LATS2_HUMAN	1088	Not GPI-Anchored	-	0.994	*
sp_Q659C4_LAR1B_HUMAN	914	Not GPI-Anchored	-	0.990	*
sp_Q71RC2_LARP4_HUMAN	724	Not GPI-Anchored	-	0.995	*
sp_Q92615_LAR4B_HUMAN	738	Not GPI-Anchored	-	0.994	*
sp_Q9BRS8_LARP6_HUMAN	491	Not GPI-Anchored	-	0.994	*
sp_Q4G0J3_LARP7_HUMAN	582	Not GPI-Anchored	-	0.993	*
sp_Q9P2J5_SYLC_HUMAN	1176	Not GPI-Anchored	-	0.991	*
sp_Q15031_SYLM_HUMAN	903	Not GPI-Anchored	-	0.993	*
sp_Q9Y4W2_LAS1L_HUMAN	734	Not GPI-Anchored	-	0.976	*
sp_Q14847_LASP1_HUMAN	261	Not GPI-Anchored	-	0.993	*
sp_O43561_LAT_HUMAN	262	Not GPI-Anchored	-	0.990	*
sp_Q9GZY6_NTAL_HUMAN	243	Not GPI-Anchored	-	0.992	*
sp_O95835_LATS1_HUMAN	1130	Not GPI-Anchored	-	0.994	*
sp_Q6UX15_LAYN_HUMAN	382	Not GPI-Anchored	-	0.995	*
sp_O95461_LARG1_HUMAN	756	Not GPI-Anchored	-	0.967	*
sp_Q53QV2_LBH_HUMAN	105	Not GPI-Anchored	-	0.996	*
sp_Q9BQE6_LBHD1_HUMAN	289	Not GPI-Anchored	-	0.990	*
sp_A0A0U1RRK4_LBHD2_HUMAN	108	Not GPI-Anchored	-	0.991	*
sp_P18428_LBP_HUMAN	481	Not GPI-Anchored	-	0.993	*
sp_Q14739_LBR_HUMAN	615	Not GPI-Anchored	-	0.992	*
sp_P52954_LBX1_HUMAN	281	Not GPI-Anchored	-	0.987	*
sp_Q6XYB7_LBX2_HUMAN	198	Not GPI-Anchored	-	0.988	*
sp_Q86VQ0_LCA5_HUMAN	697	Not GPI-Anchored	-	0.993	*
sp_O95447_LCA5L_HUMAN	670	Not GPI-Anchored	-	0.993	*
sp_P04180_LCAT_HUMAN	440	Not GPI-Anchored	-	0.996	*
sp_P06239_LCK_HUMAN	509	Not GPI-Anchored	-	0.996	*
sp_Q6UWP7_LCLT1_HUMAN	414	Not GPI-Anchored	-	0.990	*
sp_Q6PKG0_LARP1_HUMAN	1096	Not GPI-Anchored	-	0.995	*
sp_Q13571_LAPM5_HUMAN	262	Not GPI-Anchored	-	0.993	*
sp_O60294_TYW4_HUMAN	686	Not GPI-Anchored	-	0.986	*
sp_P11047_LAMC1_HUMAN	1609	Not GPI-Anchored	-	0.996	*
sp_Q53H82_LACB2_HUMAN	288	Not GPI-Anchored	-	0.995	*
sp_Q14657_LAGE3_HUMAN	143	Not GPI-Anchored	-	0.992	*
sp_Q6GTX8_LAIR1_HUMAN	287	Not GPI-Anchored	-	0.992	*
sp_Q6ISS4_LAIR2_HUMAN	152	Not GPI-Anchored	-	0.991	*
sp_P25391_LAMA1_HUMAN	3075	Not GPI-Anchored	-	0.986	*
sp_P24043_LAMA2_HUMAN	3122	Not GPI-Anchored	-	0.982	*
sp_Q16787_LAMA3_HUMAN	3333	Not GPI-Anchored	-	0.994	*
sp_Q16363_LAMA4_HUMAN	1823	Not GPI-Anchored	-	0.989	*
sp_O15230_LAMA5_HUMAN	3695	Not GPI-Anchored	-	0.988	*
sp_P07942_LAMB1_HUMAN	1786	Not GPI-Anchored	-	0.993	*
sp_P55268_LAMB2_HUMAN	1798	Not GPI-Anchored	-	0.995	*
sp_Q13751_LAMB3_HUMAN	1172	Not GPI-Anchored	-	0.995	*
sp_Q13753_LAMC2_HUMAN	1193	Not GPI-Anchored	-	0.995	*
sp_Q86VI4_LAP4B_HUMAN	317	Not GPI-Anchored	-	0.974	*
sp_Q9Y6N6_LAMC3_HUMAN	1575	Not GPI-Anchored	-	0.992	*
sp_P11279_LAMP1_HUMAN	417	Not GPI-Anchored	-	0.832	*
sp_P13473_LAMP2_HUMAN	410	Not GPI-Anchored	-	0.413	*
sp_Q9UJQ1_LAMP5_HUMAN	280	Not GPI-Anchored	-	0.991	*
sp_Q6IAA8_LTOR1_HUMAN	161	Not GPI-Anchored	-	0.994	*
sp_Q9Y2Q5_LTOR2_HUMAN	125	Not GPI-Anchored	-	0.980	*
sp_Q9UHA4_LTOR3_HUMAN	124	Not GPI-Anchored	-	0.988	*
sp_O43813_LANC1_HUMAN	399	Not GPI-Anchored	-	0.974	*
sp_Q9NS86_LANC2_HUMAN	450	Not GPI-Anchored	-	0.993	*
sp_Q6ZV70_LANC3_HUMAN	420	Not GPI-Anchored	-	0.980	*
sp_P28838_AMPL_HUMAN	519	Not GPI-Anchored	-	0.986	*
sp_Q15012_LAP4A_HUMAN	233	Not GPI-Anchored	-	0.990	*
sp_Q9UIC8_LCMT1_HUMAN	334	Not GPI-Anchored	-	0.995	*
sp_Q6JVE6_LCN10_HUMAN	187	Not GPI-Anchored	-	0.993	*
sp_P14616_INSRR_HUMAN	1297	Not GPI-Anchored	-	0.993	*
sp_Q8TCE9_PPL13_HUMAN	139	Not GPI-Anchored	-	0.986	*
sp_Q9Y2U8_MAN1_HUMAN	911	Not GPI-Anchored	-	0.968	*
sp_Q96PV6_LENG8_HUMAN	800	Not GPI-Anchored	-	0.947	*
sp_Q8WVC0_LEO1_HUMAN	666	Not GPI-Anchored	-	0.985	*
sp_P48357_LEPR_HUMAN	1165	Not GPI-Anchored	-	0.995	*
sp_O15243_OBRG_HUMAN	131	Not GPI-Anchored	-	0.884	*
sp_O95214_LERL1_HUMAN	131	Not GPI-Anchored	-	0.841	*
sp_O95202_LETM1_HUMAN	739	Not GPI-Anchored	-	0.988	*
sp_Q2VYF4_LETM2_HUMAN	491	Not GPI-Anchored	-	0.988	*
sp_Q6P1Q0_LTMD1_HUMAN	360	Not GPI-Anchored	-	0.946	*
sp_Q3ZCV2_LEXM_HUMAN	418	Not GPI-Anchored	-	0.995	*
sp_Q8NES3_LFNG_HUMAN	379	Not GPI-Anchored	-	0.993	*
sp_P09382_LEG1_HUMAN	135	Not GPI-Anchored	-	0.992	*
sp_P05162_LEG2_HUMAN	132	Not GPI-Anchored	-	0.995	*
sp_Q68G75_LEMD1_HUMAN	181	Not GPI-Anchored	-	0.926	*
sp_P17931_LEG3_HUMAN	250	Not GPI-Anchored	-	0.986	*
sp_Q08380_LG3BP_HUMAN	585	Not GPI-Anchored	-	0.988	*
sp_O00214_LEG8_HUMAN	317	Not GPI-Anchored	-	0.994	*
sp_O00182_LEG9_HUMAN	355	Not GPI-Anchored	-	0.995	*
sp_Q3ZCW2_LEGL_HUMAN	172	Not GPI-Anchored	-	0.994	*
sp_O95970_LGI1_HUMAN	557	Not GPI-Anchored	-	0.987	*
sp_Q8N0V4_LGI2_HUMAN	545	Not GPI-Anchored	-	0.988	*
sp_Q8N145_LGI3_HUMAN	548	Not GPI-Anchored	-	0.984	*
sp_Q8N135_LGI4_HUMAN	537	Not GPI-Anchored	-	0.988	*
sp_Q99538_LGMN_HUMAN	433	Not GPI-Anchored	-	0.994	*
sp_Q9BXB1_LGR4_HUMAN	951	Not GPI-Anchored	-	0.993	*
sp_O75473_LGR5_HUMAN	907	Not GPI-Anchored	-	0.839	*
sp_Q8NC56_LEMD2_HUMAN	503	Not GPI-Anchored	-	0.993	*
sp_O00292_LFTY2_HUMAN	366	Not GPI-Anchored	-	0.993	*
sp_Q6UWW0_LCN15_HUMAN	184	Not GPI-Anchored	-	0.995	*
sp_P00338_LDHA_HUMAN	332	Not GPI-Anchored	-	0.995	*
sp_P80188_NGAL_HUMAN	198	Not GPI-Anchored	-	0.988	*
sp_P62502_LCN6_HUMAN	163	Not GPI-Anchored	-	0.989	*
sp_Q6ZST4_LCNL1_HUMAN	164	Not GPI-Anchored	-	0.981	*
sp_Q96JN0_LCOR_HUMAN	433	Not GPI-Anchored	-	0.994	*
sp_Q8N3X6_LCORL_HUMAN	602	Not GPI-Anchored	-	0.993	*
sp_P13796_PLSL_HUMAN	627	Not GPI-Anchored	-	0.992	*
sp_Q13094_LCP2_HUMAN	533	Not GPI-Anchored	-	0.995	*
sp_Q6UWM7_LCTL_HUMAN	567	Not GPI-Anchored	-	0.654	*
sp_Q9H6V9_LDAH_HUMAN	325	Not GPI-Anchored	-	0.995	*
sp_Q86U70_LDB1_HUMAN	411	Not GPI-Anchored	-	0.992	*
sp_O43679_LDB2_HUMAN	373	Not GPI-Anchored	-	0.993	*
sp_O75112_LDB3_HUMAN	727	Not GPI-Anchored	-	0.995	*
sp_Q6ZMR3_LDH6A_HUMAN	332	Not GPI-Anchored	-	0.995	*
sp_O75610_LFTY1_HUMAN	366	Not GPI-Anchored	-	0.993	*
sp_Q9BYZ2_LDH6B_HUMAN	381	Not GPI-Anchored	-	0.995	*
sp_P07195_LDHB_HUMAN	334	Not GPI-Anchored	-	0.995	*
sp_P07864_LDHC_HUMAN	332	Not GPI-Anchored	-	0.994	*
sp_Q86WU2_LDHD_HUMAN	507	Not GPI-Anchored	-	0.993	*
sp_P01130_LDLR_HUMAN	860	Not GPI-Anchored	-	0.963	*
sp_Q5SZI1_LRAD2_HUMAN	272	Not GPI-Anchored	-	0.993	*
sp_Q86YD5_LRAD3_HUMAN	345	Not GPI-Anchored	-	0.994	*
sp_O15165_LRAD4_HUMAN	306	Not GPI-Anchored	-	0.993	*
sp_Q5SW96_ARH_HUMAN	308	Not GPI-Anchored	-	0.990	*
sp_O95751_LDOC1_HUMAN	146	Not GPI-Anchored	-	0.995	*
sp_O14960_LECT2_HUMAN	151	Not GPI-Anchored	-	0.990	*
sp_Q9UJU2_LEF1_HUMAN	399	Not GPI-Anchored	-	0.982	*
sp_P83111_LACTB_HUMAN	547	Not GPI-Anchored	-	0.986	*
sp_Q8IV20_LACC1_HUMAN	430	Not GPI-Anchored	-	0.995	*
sp_Q8NA19_LMBL4_HUMAN	623	Not GPI-Anchored	-	0.993	*
sp_P26715_NKG2A_HUMAN	233	Not GPI-Anchored	-	0.994	*
sp_Q9P2G9_KLHL8_HUMAN	620	Not GPI-Anchored	-	0.993	*
sp_Q9P2J3_KLHL9_HUMAN	617	Not GPI-Anchored	-	0.984	*
sp_O43240_KLK10_HUMAN	276	Not GPI-Anchored	-	0.977	*
sp_Q9UBX7_KLK11_HUMAN	282	Not GPI-Anchored	-	0.974	*
sp_Q9P0G3_KLK14_HUMAN	267	Not GPI-Anchored	-	0.995	*
sp_P20151_KLK2_HUMAN	261	Not GPI-Anchored	-	0.993	*
sp_Q9Y5K2_KLK4_HUMAN	254	Not GPI-Anchored	-	0.981	*
sp_Q9Y337_KLK5_HUMAN	293	Not GPI-Anchored	-	0.967	*
sp_Q92876_KLK6_HUMAN	244	Not GPI-Anchored	-	0.995	*
sp_P49862_KLK7_HUMAN	253	Not GPI-Anchored	-	0.995	*
sp_P03952_KLKB1_HUMAN	638	Not GPI-Anchored	-	0.992	*
sp_B2CW77_KILIN_HUMAN	178	Not GPI-Anchored	-	0.992	*
sp_P26717_NKG2C_HUMAN	231	Not GPI-Anchored	-	0.993	*
sp_Q8WZ60_KLHL6_HUMAN	621	Not GPI-Anchored	-	0.991	*
sp_Q07444_NKG2E_HUMAN	240	Not GPI-Anchored	-	0.691	*
sp_O43908_NKG2F_HUMAN	158	Not GPI-Anchored	-	0.975	*
sp_Q13241_KLRD1_HUMAN	179	Not GPI-Anchored	-	0.993	*
sp_Q9NZS2_KLRF1_HUMAN	231	Not GPI-Anchored	-	0.992	*
sp_Q96E93_KLRG1_HUMAN	195	Not GPI-Anchored	-	0.991	*
sp_P26718_NKG2D_HUMAN	216	Not GPI-Anchored	-	0.995	*
sp_O15229_KMO_HUMAN	486	Not GPI-Anchored	-	0.993	*
sp_Q03164_KMT2A_HUMAN	3969	Not GPI-Anchored	-	0.990	*
sp_Q9UMN6_KMT2B_HUMAN	2715	Not GPI-Anchored	-	0.990	*
sp_Q8NEZ4_KMT2C_HUMAN	4911	Not GPI-Anchored	-	0.989	*
sp_O14686_KMT2D_HUMAN	5537	Not GPI-Anchored	-	0.989	*
sp_Q8IZD2_KMT2E_HUMAN	1858	Not GPI-Anchored	-	0.993	*
sp_Q8IXQ5_KLHL7_HUMAN	586	Not GPI-Anchored	-	0.995	*
sp_Q96PQ7_KLHL5_HUMAN	755	Not GPI-Anchored	-	0.987	*
sp_Q96JM7_LMBL3_HUMAN	780	Not GPI-Anchored	-	0.994	*
sp_Q8NBE8_KLH23_HUMAN	558	Not GPI-Anchored	-	0.994	*
sp_Q9NR64_KLHL1_HUMAN	748	Not GPI-Anchored	-	0.994	*
sp_Q9NVR0_KLH11_HUMAN	708	Not GPI-Anchored	-	0.994	*
sp_Q53G59_KLH12_HUMAN	568	Not GPI-Anchored	-	0.995	*
sp_Q9P2N7_KLH13_HUMAN	655	Not GPI-Anchored	-	0.993	*
sp_Q9P2G3_KLH14_HUMAN	628	Not GPI-Anchored	-	0.994	*
sp_Q96M94_KLH15_HUMAN	604	Not GPI-Anchored	-	0.982	*
sp_Q6TDP4_KLH17_HUMAN	642	Not GPI-Anchored	-	0.977	*
sp_O94889_KLH18_HUMAN	574	Not GPI-Anchored	-	0.965	*
sp_O95198_KLHL2_HUMAN	593	Not GPI-Anchored	-	0.993	*
sp_Q9Y2M5_KLH20_HUMAN	609	Not GPI-Anchored	-	0.994	*
sp_Q9UJP4_KLH21_HUMAN	597	Not GPI-Anchored	-	0.995	*
sp_Q53GT1_KLH22_HUMAN	634	Not GPI-Anchored	-	0.989	*
sp_Q6TFL4_KLH24_HUMAN	600	Not GPI-Anchored	-	0.995	*
sp_Q9P2K6_KLH42_HUMAN	505	Not GPI-Anchored	-	0.995	*
sp_Q9H0H3_KLH25_HUMAN	589	Not GPI-Anchored	-	0.984	*
sp_Q53HC5_KLH26_HUMAN	615	Not GPI-Anchored	-	0.991	*
sp_Q9NXS3_KLH28_HUMAN	571	Not GPI-Anchored	-	0.945	*
sp_Q96CT2_KLH29_HUMAN	875	Not GPI-Anchored	-	0.985	*
sp_Q9UH77_KLHL3_HUMAN	587	Not GPI-Anchored	-	0.992	*
sp_Q96NJ5_KLH32_HUMAN	620	Not GPI-Anchored	-	0.994	*
sp_A6NCF5_KLH33_HUMAN	533	Not GPI-Anchored	-	0.988	*
sp_Q8N239_KLH34_HUMAN	644	Not GPI-Anchored	-	0.992	*
sp_Q6PF15_KLH35_HUMAN	583	Not GPI-Anchored	-	0.991	*
sp_Q8N4N3_KLH36_HUMAN	616	Not GPI-Anchored	-	0.995	*
sp_Q9C0H6_KLHL4_HUMAN	718	Not GPI-Anchored	-	0.991	*
sp_O60662_KLH41_HUMAN	606	Not GPI-Anchored	-	0.983	*
sp_Q9NQR1_KMT5A_HUMAN	393	Not GPI-Anchored	-	0.995	*
sp_Q4FZB7_KMT5B_HUMAN	885	Not GPI-Anchored	-	0.988	*
sp_Q86Y97_KMT5C_HUMAN	462	Not GPI-Anchored	-	0.993	*
sp_Q6VAB6_KSR2_HUMAN	950	Not GPI-Anchored	-	0.994	*
sp_Q8N1A0_KT222_HUMAN	295	Not GPI-Anchored	-	0.979	*
sp_P13647_K2C5_HUMAN	590	Not GPI-Anchored	-	0.986	*
sp_P05787_K2C8_HUMAN	483	Not GPI-Anchored	-	0.992	*
sp_P78385_KRT83_HUMAN	493	Not GPI-Anchored	-	0.992	*
sp_O43790_KRT86_HUMAN	486	Not GPI-Anchored	-	0.993	*
sp_Q6L8H4_KRA51_HUMAN	278	Not GPI-Anchored	-	0.988	*
sp_Q701N4_KRA52_HUMAN	177	Not GPI-Anchored	-	0.991	*
sp_Q6L8G8_KRA57_HUMAN	165	Not GPI-Anchored	-	0.989	*
sp_P26371_KRA59_HUMAN	169	Not GPI-Anchored	-	0.990	*
sp_Q8N6L1_KTAP2_HUMAN	136	Not GPI-Anchored	-	0.989	*
sp_Q53RY4_KCP3_HUMAN	240	Not GPI-Anchored	-	0.994	*
sp_Q8IVT5_KSR1_HUMAN	923	Not GPI-Anchored	-	0.994	*
sp_Q96EK9_KTI12_HUMAN	354	Not GPI-Anchored	-	0.991	*
sp_A6PVL3_KNCN_HUMAN	124	Not GPI-Anchored	-	0.991	*
sp_Q86UP2_KTN1_HUMAN	1357	Not GPI-Anchored	-	0.996	*
sp_Q9BQD3_KXDL1_HUMAN	176	Not GPI-Anchored	-	0.995	*
sp_Q8NBH2_KY_HUMAN	661	Not GPI-Anchored	-	0.994	*
sp_Q16773_KAT1_HUMAN	422	Not GPI-Anchored	-	0.995	*
sp_Q6YP21_KAT3_HUMAN	454	Not GPI-Anchored	-	0.989	*
sp_Q16719_KYNU_HUMAN	465	Not GPI-Anchored	-	0.989	*
sp_P32004_L1CAM_HUMAN	1257	Not GPI-Anchored	-	0.978	*
sp_Q5T7N2_LITD1_HUMAN	865	Not GPI-Anchored	-	0.994	*
sp_Q9H9P8_L2HDH_HUMAN	463	Not GPI-Anchored	-	0.993	*
sp_Q96EM0_T3HPD_HUMAN	354	Not GPI-Anchored	-	0.992	*
sp_Q9Y468_LMBL1_HUMAN	840	Not GPI-Anchored	-	0.984	*
sp_Q969R5_LMBL2_HUMAN	705	Not GPI-Anchored	-	0.987	*
sp_P08727_K1C19_HUMAN	400	Not GPI-Anchored	-	0.992	*
sp_P05783_K1C18_HUMAN	430	Not GPI-Anchored	-	0.996	*
sp_Q04695_K1C17_HUMAN	432	Not GPI-Anchored	-	0.996	*
sp_P08779_K1C16_HUMAN	473	Not GPI-Anchored	-	0.971	*
sp_Q76NI1_KNDC1_HUMAN	1749	Not GPI-Anchored	-	0.995	*
sp_Q8NG31_KNL1_HUMAN	2342	Not GPI-Anchored	-	0.993	*
sp_Q1ED39_KNOP1_HUMAN	458	Not GPI-Anchored	-	0.993	*
sp_Q9Y448_SKAP_HUMAN	316	Not GPI-Anchored	-	0.995	*
sp_P50748_KNTC1_HUMAN	2209	Not GPI-Anchored	-	0.984	*
sp_P52294_IMA5_HUMAN	538	Not GPI-Anchored	-	0.994	*
sp_P52292_IMA1_HUMAN	529	Not GPI-Anchored	-	0.994	*
sp_O00505_IMA4_HUMAN	521	Not GPI-Anchored	-	0.995	*
sp_O00629_IMA3_HUMAN	521	Not GPI-Anchored	-	0.992	*
sp_O15131_IMA6_HUMAN	539	Not GPI-Anchored	-	0.994	*
sp_O60684_IMA7_HUMAN	536	Not GPI-Anchored	-	0.994	*
sp_Q14974_IMB1_HUMAN	876	Not GPI-Anchored	-	0.993	*
sp_Q9Y664_KPTN_HUMAN	436	Not GPI-Anchored	-	0.977	*
sp_P01116_RASK_HUMAN	189	Not GPI-Anchored	-	0.996	*
sp_A5PL33_KRBA1_HUMAN	1030	Not GPI-Anchored	-	0.994	*
sp_Q6ZNG9_KRBA2_HUMAN	492	Not GPI-Anchored	-	0.989	*
sp_C9JBD0_KRBX1_HUMAN	128	Not GPI-Anchored	-	0.995	*
sp_Q5JUW0_KRBX4_HUMAN	171	Not GPI-Anchored	-	0.996	*
sp_Q9NPI7_KRCC1_HUMAN	259	Not GPI-Anchored	-	0.995	*
sp_Q96MU8_KREM1_HUMAN	473	Not GPI-Anchored	-	0.975	*
sp_Q8NCW0_KREM2_HUMAN	462	GPI-Anchored	440	0.497	S
sp_Q8N9T8_KRI1_HUMAN	703	Not GPI-Anchored	-	0.961	*
sp_O00522_KRIT1_HUMAN	736	Not GPI-Anchored	-	0.974	*
sp_Q13601_KRR1_HUMAN	381	Not GPI-Anchored	-	0.996	*
sp_P13645_K1C10_HUMAN	584	Not GPI-Anchored	-	0.982	*
sp_Q9HBX8_LGR6_HUMAN	967	Not GPI-Anchored	-	0.967	*
sp_P01229_LSHB_HUMAN	141	Not GPI-Anchored	-	0.768	*
sp_P22888_LSHR_HUMAN	699	Not GPI-Anchored	-	0.994	*
sp_P30533_AMRP_HUMAN	357	Not GPI-Anchored	-	0.995	*
sp_Q07954_LRP1_HUMAN	4544	Not GPI-Anchored	-	0.994	*
sp_Q7Z4F1_LRP10_HUMAN	713	Not GPI-Anchored	-	0.994	*
sp_Q86VZ4_LRP11_HUMAN	500	Not GPI-Anchored	-	0.593	*
sp_Q9Y561_LRP12_HUMAN	859	Not GPI-Anchored	-	0.992	*
sp_Q9NZR2_LRP1B_HUMAN	4599	Not GPI-Anchored	-	0.993	*
sp_P98164_LRP2_HUMAN	4655	Not GPI-Anchored	-	0.994	*
sp_Q9P2M1_LR2BP_HUMAN	347	Not GPI-Anchored	-	0.992	*
sp_O75074_LRP3_HUMAN	770	Not GPI-Anchored	-	0.992	*
sp_O75096_LRP4_HUMAN	1905	Not GPI-Anchored	-	0.993	*
sp_O75197_LRP5_HUMAN	1615	Not GPI-Anchored	-	0.963	*
sp_O75581_LRP6_HUMAN	1613	Not GPI-Anchored	-	0.962	*
sp_Q14114_LRP8_HUMAN	963	Not GPI-Anchored	-	0.994	*
sp_P42704_LPPRC_HUMAN	1394	Not GPI-Anchored	-	0.963	*
sp_Q9P2V4_LRIT1_HUMAN	623	Not GPI-Anchored	-	0.994	*
sp_Q96L50_LLR1_HUMAN	414	Not GPI-Anchored	-	0.989	*
sp_Q9BTT6_LRRC1_HUMAN	524	Not GPI-Anchored	-	0.993	*
sp_A6NIK2_LR10B_HUMAN	292	Not GPI-Anchored	-	0.990	*
sp_Q15048_LRC14_HUMAN	493	Not GPI-Anchored	-	0.982	*
sp_Q8N6Y2_LRC17_HUMAN	441	Not GPI-Anchored	-	0.992	*
sp_Q9BYS8_LRRC2_HUMAN	371	Not GPI-Anchored	-	0.991	*
sp_Q8TCA0_LRC20_HUMAN	184	Not GPI-Anchored	-	0.993	*
sp_Q53EV4_LRC23_HUMAN	343	Not GPI-Anchored	-	0.995	*
sp_Q50LG9_LRC24_HUMAN	513	Not GPI-Anchored	-	0.994	*
sp_Q8N386_LRC25_HUMAN	305	Not GPI-Anchored	-	0.995	*
sp_Q2I0M4_LRC26_HUMAN	334	Not GPI-Anchored	-	0.987	*
sp_Q9C0I9_LRC27_HUMAN	530	Not GPI-Anchored	-	0.995	*
sp_Q9H2I8_LRMDA_HUMAN	198	Not GPI-Anchored	-	0.994	*
sp_Q6UXM1_LRIG3_HUMAN	1119	Not GPI-Anchored	-	0.995	*
sp_Q7L5N7_PCAT2_HUMAN	544	Not GPI-Anchored	-	0.988	*
sp_P50851_LRBA_HUMAN	2863	Not GPI-Anchored	-	0.995	*
sp_Q643R3_LPCT4_HUMAN	524	Not GPI-Anchored	-	0.987	*
sp_Q92604_LGAT1_HUMAN	370	Not GPI-Anchored	-	0.846	*
sp_Q14693_LPIN1_HUMAN	890	Not GPI-Anchored	-	0.981	*
sp_Q92539_LPIN2_HUMAN	896	Not GPI-Anchored	-	0.989	*
sp_Q9BQK8_LPIN3_HUMAN	851	Not GPI-Anchored	-	0.993	*
sp_P06858_LIPL_HUMAN	475	Not GPI-Anchored	-	0.984	*
sp_P22079_PERL_HUMAN	712	Not GPI-Anchored	-	0.990	*
sp_Q93052_LPP_HUMAN	612	Not GPI-Anchored	-	0.991	*
sp_O60711_LPXN_HUMAN	386	Not GPI-Anchored	-	0.994	*
sp_O95237_LRAT_HUMAN	230	GPI-Anchored	198	0.351	S
sp_Q96KN4_LRAT1_HUMAN	292	Not GPI-Anchored	-	0.995	*
sp_Q96KN1_LRAT2_HUMAN	310	Not GPI-Anchored	-	0.994	*
sp_Q9Y2L9_LRCH1_HUMAN	728	GPI-Anchored	696	0.603	S
sp_O94898_LRIG2_HUMAN	1065	Not GPI-Anchored	-	0.994	*
sp_Q5VUJ6_LRCH2_HUMAN	765	Not GPI-Anchored	-	0.992	*
sp_Q96II8_LRCH3_HUMAN	777	Not GPI-Anchored	-	0.993	*
sp_O75427_LRCH4_HUMAN	683	GPI-Anchored	657	0.559	S
sp_Q9P244_LRFN1_HUMAN	771	Not GPI-Anchored	-	0.968	*
sp_Q9ULH4_LRFN2_HUMAN	789	Not GPI-Anchored	-	0.993	*
sp_Q9BTN0_LRFN3_HUMAN	628	Not GPI-Anchored	-	0.994	*
sp_Q6PJG9_LRFN4_HUMAN	635	Not GPI-Anchored	-	0.991	*
sp_Q96NI6_LRFN5_HUMAN	719	Not GPI-Anchored	-	0.993	*
sp_P02750_A2GL_HUMAN	347	Not GPI-Anchored	-	0.993	*
sp_Q96M69_LRGUK_HUMAN	825	Not GPI-Anchored	-	0.995	*
sp_Q5T3J3_LRIF1_HUMAN	769	Not GPI-Anchored	-	0.996	*
sp_Q96JA1_LRIG1_HUMAN	1093	Not GPI-Anchored	-	0.989	*
sp_Q86X40_LRC28_HUMAN	367	Not GPI-Anchored	-	0.990	*
sp_Q9BY71_LRRC3_HUMAN	257	Not GPI-Anchored	-	0.987	*
sp_Q14392_LRC32_HUMAN	662	Not GPI-Anchored	-	0.948	*
sp_A4D1F6_LRRD1_HUMAN	860	Not GPI-Anchored	-	0.988	*
sp_Q8N4P6_LRC71_HUMAN	559	Not GPI-Anchored	-	0.994	*
sp_Q5JTD7_LRC73_HUMAN	316	Not GPI-Anchored	-	0.961	*
sp_Q6ZQY2_LR74B_HUMAN	392	Not GPI-Anchored	-	0.994	*
sp_Q8NAA5_LR75A_HUMAN	344	Not GPI-Anchored	-	0.994	*
sp_Q2VPJ9_LR75B_HUMAN	315	Not GPI-Anchored	-	0.992	*
sp_Q8IWT6_LRC8A_HUMAN	810	Not GPI-Anchored	-	0.995	*
sp_Q6P9F7_LRC8B_HUMAN	803	Not GPI-Anchored	-	0.994	*
sp_Q8TDW0_LRC8C_HUMAN	803	Not GPI-Anchored	-	0.996	*
sp_Q7L1W4_LRC8D_HUMAN	858	Not GPI-Anchored	-	0.994	*
sp_Q6NSJ5_LRC8E_HUMAN	796	Not GPI-Anchored	-	0.996	*
sp_Q6ZRR7_LRRC9_HUMAN	1453	Not GPI-Anchored	-	0.994	*
sp_Q9C099_LRCC1_HUMAN	1032	Not GPI-Anchored	-	0.995	*
sp_Q32MZ4_LRRF1_HUMAN	808	Not GPI-Anchored	-	0.986	*
sp_Q8IZ02_LRC34_HUMAN	464	Not GPI-Anchored	-	0.994	*
sp_Q9Y608_LRRF2_HUMAN	721	Not GPI-Anchored	-	0.993	*
sp_Q96JM4_LRIQ1_HUMAN	1722	Not GPI-Anchored	-	0.974	*
sp_A6PVS8_LRIQ3_HUMAN	624	Not GPI-Anchored	-	0.996	*
sp_Q38SD2_LRRK1_HUMAN	2015	Not GPI-Anchored	-	0.995	*
sp_Q5S007_LRRK2_HUMAN	2527	Not GPI-Anchored	-	0.996	*
sp_Q6UXK5_LRRN1_HUMAN	716	Not GPI-Anchored	-	0.989	*
sp_O75325_LRRN2_HUMAN	713	Not GPI-Anchored	-	0.968	*
sp_Q9H3W5_LRRN3_HUMAN	708	Not GPI-Anchored	-	0.984	*
sp_Q8WUT4_LRRN4_HUMAN	740	Not GPI-Anchored	-	0.969	*
sp_Q8ND94_LRN4L_HUMAN	238	Not GPI-Anchored	-	0.906	*
sp_Q86UE6_LRRT1_HUMAN	522	Not GPI-Anchored	-	0.996	*
sp_O43300_LRRT2_HUMAN	516	Not GPI-Anchored	-	0.996	*
sp_Q7Z2Q7_LRR70_HUMAN	622	Not GPI-Anchored	-	0.990	*
sp_Q6ZNQ3_LRC69_HUMAN	347	Not GPI-Anchored	-	0.994	*
