# NetGPI 1.1	Timestamp: 20220628182018
# ID	Seq-length	Pred. GPI-Anchored	Omega-site pos.	Likelihood	Amino-acid
sp_P56975_NRG3_HUMAN	720	Not GPI-Anchored	-	0.994	*
sp_Q13835_PKP1_HUMAN	747	Not GPI-Anchored	-	0.990	*
sp_Q9UEW3_MARCO_HUMAN	520	Not GPI-Anchored	-	0.992	*
sp_Q8NFF2_NCKX4_HUMAN	622	Not GPI-Anchored	-	0.940	*
sp_Q68D85_NR3L1_HUMAN	454	Not GPI-Anchored	-	0.948	*
sp_Q8TCT8_SPP2A_HUMAN	520	Not GPI-Anchored	-	0.984	*
sp_Q09328_MGT5A_HUMAN	741	Not GPI-Anchored	-	0.994	*
sp_Q7Z794_K2C1B_HUMAN	578	Not GPI-Anchored	-	0.991	*
sp_Q9H4B0_OSGL1_HUMAN	414	Not GPI-Anchored	-	0.995	*
sp_Q14766_LTBP1_HUMAN	1721	Not GPI-Anchored	-	0.995	*
sp_P27918_PROP_HUMAN	469	Not GPI-Anchored	-	0.996	*
sp_Q9H1B5_XYLT2_HUMAN	865	Not GPI-Anchored	-	0.993	*
sp_Q86SR1_GLT10_HUMAN	603	Not GPI-Anchored	-	0.987	*
sp_Q9H6L5_RETR1_HUMAN	497	Not GPI-Anchored	-	0.992	*
sp_Q86YD5_LRAD3_HUMAN	345	Not GPI-Anchored	-	0.994	*
sp_P07492_GRP_HUMAN	148	Not GPI-Anchored	-	0.994	*
sp_Q5SZK8_FREM2_HUMAN	3169	Not GPI-Anchored	-	0.972	*
sp_P06881_CALCA_HUMAN	128	Not GPI-Anchored	-	0.994	*
sp_O60844_ZG16_HUMAN	167	Not GPI-Anchored	-	0.992	*
sp_P01127_PDGFB_HUMAN	241	Not GPI-Anchored	-	0.990	*
sp_Q8WVN6_SCTM1_HUMAN	248	Not GPI-Anchored	-	0.992	*
sp_Q9UBX7_KLK11_HUMAN	282	Not GPI-Anchored	-	0.974	*
sp_P17181_INAR1_HUMAN	557	Not GPI-Anchored	-	0.995	*
sp_O60449_LY75_HUMAN	1722	Not GPI-Anchored	-	0.988	*
sp_Q9P2W7_B3GA1_HUMAN	334	Not GPI-Anchored	-	0.995	*
sp_Q9Y623_MYH4_HUMAN	1939	Not GPI-Anchored	-	0.996	*
sp_Q8N2S1_LTBP4_HUMAN	1624	Not GPI-Anchored	-	0.994	*
sp_Q8WX77_IBPL1_HUMAN	278	Not GPI-Anchored	-	0.994	*
sp_Q86SF2_GALT7_HUMAN	657	Not GPI-Anchored	-	0.994	*
sp_P12883_MYH7_HUMAN	1935	Not GPI-Anchored	-	0.996	*
sp_P01764_HV323_HUMAN	117	Not GPI-Anchored	-	0.994	*
sp_P55291_CAD15_HUMAN	814	Not GPI-Anchored	-	0.993	*
sp_P22223_CADH3_HUMAN	829	Not GPI-Anchored	-	0.986	*
sp_P20036_DPA1_HUMAN	260	Not GPI-Anchored	-	0.987	*
sp_P14151_LYAM1_HUMAN	372	Not GPI-Anchored	-	0.988	*
sp_Q8TBP5_F174A_HUMAN	190	Not GPI-Anchored	-	0.990	*
sp_Q02985_FHR3_HUMAN	330	Not GPI-Anchored	-	0.996	*
sp_P0DMQ5_INAM2_HUMAN	153	Not GPI-Anchored	-	0.990	*
tr_A0A087WTT2_A0A087WTT2_HUMAN	127	Not GPI-Anchored	-	0.989	*
sp_Q9GZP1_NRSN2_HUMAN	204	Not GPI-Anchored	-	0.976	*
sp_O60512_B4GT3_HUMAN	393	Not GPI-Anchored	-	0.993	*
sp_P48745_CCN3_HUMAN	357	Not GPI-Anchored	-	0.995	*
tr_E7EQR8_E7EQR8_HUMAN	356	Not GPI-Anchored	-	0.989	*
tr_A0A087WVM2_A0A087WVM2_HUMAN	437	GPI-Anchored	408	0.470	G
sp_Q13275_SEM3F_HUMAN	785	Not GPI-Anchored	-	0.995	*
sp_Q9UI42_CBPA4_HUMAN	421	Not GPI-Anchored	-	0.994	*
tr_A8K0B5_A8K0B5_HUMAN	179	Not GPI-Anchored	-	0.994	*
sp_Q9NZU1_FLRT1_HUMAN	646	Not GPI-Anchored	-	0.995	*
sp_Q9UBX8_B4GT6_HUMAN	382	Not GPI-Anchored	-	0.995	*
sp_P43234_CATO_HUMAN	321	Not GPI-Anchored	-	0.983	*
sp_Q12841_FSTL1_HUMAN	308	Not GPI-Anchored	-	0.995	*
sp_Q76KP1_B4GN4_HUMAN	1039	Not GPI-Anchored	-	0.974	*
sp_Q00872_MYPC1_HUMAN	1141	Not GPI-Anchored	-	0.995	*
sp_Q9H9K5_MER34_HUMAN	563	Not GPI-Anchored	-	0.978	*
sp_P01714_LV319_HUMAN	112	Not GPI-Anchored	-	0.967	*
sp_Q6UXH9_PAMR1_HUMAN	720	Not GPI-Anchored	-	0.995	*
sp_Q96HA4_CA159_HUMAN	380	Not GPI-Anchored	-	0.992	*
tr_X6RKS3_X6RKS3_HUMAN	217	Not GPI-Anchored	-	0.995	*
sp_P13284_GILT_HUMAN	250	Not GPI-Anchored	-	0.994	*
sp_P98153_IDD_HUMAN	550	Not GPI-Anchored	-	0.989	*
sp_Q8N2G4_LYPD1_HUMAN	141	GPI-Anchored	117	0.437	S
sp_Q13591_SEM5A_HUMAN	1074	Not GPI-Anchored	-	0.995	*
sp_Q9UKY0_PRND_HUMAN	176	GPI-Anchored	152	0.790	G
tr_A0A087WXB8_A0A087WXB8_HUMAN	384	Not GPI-Anchored	-	0.993	*
sp_Q9UKX2_MYH2_HUMAN	1941	Not GPI-Anchored	-	0.996	*
sp_Q92824_PCSK5_HUMAN	1860	Not GPI-Anchored	-	0.995	*
sp_Q15782_CH3L2_HUMAN	390	Not GPI-Anchored	-	0.991	*
sp_P21802_FGFR2_HUMAN	821	Not GPI-Anchored	-	0.994	*
sp_P08476_INHBA_HUMAN	426	Not GPI-Anchored	-	0.971	*
tr_H7BYR4_H7BYR4_HUMAN	899	Not GPI-Anchored	-	0.992	*
sp_Q8NEW7_TMIE_HUMAN	156	Not GPI-Anchored	-	0.996	*
sp_Q9BRK5_CAB45_HUMAN	362	Not GPI-Anchored	-	0.995	*
sp_Q99075_HBEGF_HUMAN	208	Not GPI-Anchored	-	0.991	*
sp_Q9BYJ0_FGFP2_HUMAN	223	Not GPI-Anchored	-	0.942	*
sp_Q01973_ROR1_HUMAN	937	Not GPI-Anchored	-	0.990	*
sp_Q8WVV5_BT2A2_HUMAN	523	Not GPI-Anchored	-	0.993	*
sp_P32942_ICAM3_HUMAN	547	Not GPI-Anchored	-	0.969	*
sp_Q96A83_COQA1_HUMAN	441	Not GPI-Anchored	-	0.993	*
sp_Q01151_CD83_HUMAN	205	Not GPI-Anchored	-	0.990	*
sp_O15455_TLR3_HUMAN	904	Not GPI-Anchored	-	0.994	*
sp_O00548_DLL1_HUMAN	723	Not GPI-Anchored	-	0.995	*
sp_Q6ZRI8_RHG36_HUMAN	547	Not GPI-Anchored	-	0.994	*
sp_Q9H6B4_CLMP_HUMAN	373	Not GPI-Anchored	-	0.991	*
sp_P0DJD7_PEPA4_HUMAN	388	Not GPI-Anchored	-	0.992	*
sp_Q9UHI8_ATS1_HUMAN	967	Not GPI-Anchored	-	0.978	*
sp_Q8TER0_SNED1_HUMAN	1413	Not GPI-Anchored	-	0.987	*
sp_Q8IVN8_SBSPO_HUMAN	264	Not GPI-Anchored	-	0.980	*
tr_J3KPA1_J3KPA1_HUMAN	276	Not GPI-Anchored	-	0.991	*
sp_O60476_MA1A2_HUMAN	641	Not GPI-Anchored	-	0.990	*
sp_Q9Y6Q6_TNR11_HUMAN	616	Not GPI-Anchored	-	0.992	*
sp_Q9H8J5_MANS1_HUMAN	431	Not GPI-Anchored	-	0.927	*
sp_Q6ZMI3_GLDN_HUMAN	551	Not GPI-Anchored	-	0.991	*
sp_Q86X29_LSR_HUMAN	649	Not GPI-Anchored	-	0.991	*
sp_P22413_ENPP1_HUMAN	925	Not GPI-Anchored	-	0.992	*
sp_Q8IUC8_GLT13_HUMAN	556	Not GPI-Anchored	-	0.982	*
sp_P13497_BMP1_HUMAN	986	Not GPI-Anchored	-	0.995	*
sp_P18827_SDC1_HUMAN	310	Not GPI-Anchored	-	0.990	*
sp_Q71U36_TBA1A_HUMAN	451	Not GPI-Anchored	-	0.996	*
sp_Q96MU8_KREM1_HUMAN	473	Not GPI-Anchored	-	0.975	*
sp_Q8IXL6_FA20C_HUMAN	584	Not GPI-Anchored	-	0.991	*
sp_Q6ISS4_LAIR2_HUMAN	152	Not GPI-Anchored	-	0.991	*
sp_Q70JA7_CHSS3_HUMAN	882	Not GPI-Anchored	-	0.990	*
sp_Q9UM47_NOTC3_HUMAN	2321	Not GPI-Anchored	-	0.993	*
sp_Q8IZJ3_CPMD8_HUMAN	1885	Not GPI-Anchored	-	0.992	*
sp_O60259_KLK8_HUMAN	260	Not GPI-Anchored	-	0.990	*
sp_Q9Y240_CLC11_HUMAN	323	Not GPI-Anchored	-	0.992	*
sp_P06681_CO2_HUMAN	752	Not GPI-Anchored	-	0.985	*
sp_A0A0C4DH35_HV335_HUMAN	117	Not GPI-Anchored	-	0.993	*
sp_Q9NYA1_SPHK1_HUMAN	384	Not GPI-Anchored	-	0.996	*
tr_E9PBY3_E9PBY3_HUMAN	383	Not GPI-Anchored	-	0.996	*
sp_P23467_PTPRB_HUMAN	1997	Not GPI-Anchored	-	0.996	*
tr_A0A0A0MS64_A0A0A0MS64_HUMAN	1140	Not GPI-Anchored	-	0.988	*
sp_Q9NZV1_CRIM1_HUMAN	1036	Not GPI-Anchored	-	0.995	*
tr_A0A087WTF6_A0A087WTF6_HUMAN	848	Not GPI-Anchored	-	0.992	*
sp_P23327_SRCH_HUMAN	699	Not GPI-Anchored	-	0.995	*
sp_Q92956_TNR14_HUMAN	283	Not GPI-Anchored	-	0.985	*
sp_Q9Y6F9_WNT6_HUMAN	365	Not GPI-Anchored	-	0.992	*
sp_O95467_GNAS3_HUMAN	245	Not GPI-Anchored	-	0.996	*
sp_P01225_FSHB_HUMAN	129	Not GPI-Anchored	-	0.996	*
sp_Q96D15_RCN3_HUMAN	328	Not GPI-Anchored	-	0.995	*
sp_Q5T1S8_NCMAP_HUMAN	102	Not GPI-Anchored	-	0.971	*
sp_Q6ZVX7_FBX50_HUMAN	275	Not GPI-Anchored	-	0.994	*
sp_P04440_DPB1_HUMAN	258	Not GPI-Anchored	-	0.978	*
sp_Q7Z4P5_GDF7_HUMAN	450	Not GPI-Anchored	-	0.994	*
sp_Q9UJ90_KCNE5_HUMAN	142	Not GPI-Anchored	-	0.977	*
tr_S4R3U6_S4R3U6_HUMAN	289	Not GPI-Anchored	-	0.993	*
sp_P36639_8ODP_HUMAN	156	Not GPI-Anchored	-	0.995	*
sp_Q07075_AMPE_HUMAN	957	Not GPI-Anchored	-	0.986	*
sp_P15509_CSF2R_HUMAN	400	Not GPI-Anchored	-	0.966	*
sp_P51511_MMP15_HUMAN	669	Not GPI-Anchored	-	0.971	*
sp_Q14563_SEM3A_HUMAN	771	Not GPI-Anchored	-	0.994	*
sp_P09228_CYTT_HUMAN	141	Not GPI-Anchored	-	0.994	*
sp_Q9UBQ6_EXTL2_HUMAN	330	Not GPI-Anchored	-	0.995	*
sp_Q6UW01_CBLN3_HUMAN	205	Not GPI-Anchored	-	0.899	*
sp_Q9Y5R2_MMP24_HUMAN	645	Not GPI-Anchored	-	0.983	*
sp_P07359_GP1BA_HUMAN	652	Not GPI-Anchored	-	0.988	*
sp_O60243_H6ST1_HUMAN	411	Not GPI-Anchored	-	0.996	*
sp_Q86XX4_FRAS1_HUMAN	4008	Not GPI-Anchored	-	0.996	*
sp_Q2UY09_COSA1_HUMAN	1125	Not GPI-Anchored	-	0.992	*
sp_Q9Y219_JAG2_HUMAN	1238	Not GPI-Anchored	-	0.995	*
tr_A0A087X1S7_A0A087X1S7_HUMAN	252	Not GPI-Anchored	-	0.994	*
sp_Q99988_GDF15_HUMAN	308	Not GPI-Anchored	-	0.995	*
sp_Q7Z5B4_RIC3_HUMAN	369	Not GPI-Anchored	-	0.995	*
sp_O75636_FCN3_HUMAN	299	Not GPI-Anchored	-	0.988	*
sp_O95841_ANGL1_HUMAN	491	Not GPI-Anchored	-	0.993	*
sp_Q5VSG8_MANEL_HUMAN	457	Not GPI-Anchored	-	0.995	*
sp_P20851_C4BPB_HUMAN	252	Not GPI-Anchored	-	0.994	*
sp_Q92187_SIA8D_HUMAN	359	Not GPI-Anchored	-	0.995	*
sp_P04211_LV743_HUMAN	117	Not GPI-Anchored	-	0.991	*
sp_Q96NL6_SCLT1_HUMAN	688	Not GPI-Anchored	-	0.993	*
sp_Q9UBS9_SUCO_HUMAN	1254	Not GPI-Anchored	-	0.986	*
sp_Q6UWY0_ARSK_HUMAN	536	Not GPI-Anchored	-	0.995	*
sp_Q6UWJ1_TMCO3_HUMAN	677	Not GPI-Anchored	-	0.922	*
sp_Q9H251_CAD23_HUMAN	3354	Not GPI-Anchored	-	0.994	*
sp_Q8IWU5_SULF2_HUMAN	870	Not GPI-Anchored	-	0.992	*
sp_O75629_CREG1_HUMAN	220	Not GPI-Anchored	-	0.995	*
sp_Q9BXS4_TMM59_HUMAN	323	Not GPI-Anchored	-	0.978	*
sp_Q9BQS7_HEPH_HUMAN	1158	Not GPI-Anchored	-	0.983	*
sp_P17643_TYRP1_HUMAN	537	Not GPI-Anchored	-	0.990	*
sp_P23490_LORI_HUMAN	312	Not GPI-Anchored	-	0.990	*
sp_P26572_MGAT1_HUMAN	445	Not GPI-Anchored	-	0.987	*
sp_Q9UP79_ATS8_HUMAN	889	Not GPI-Anchored	-	0.994	*
sp_Q9HBB8_CDHR5_HUMAN	845	Not GPI-Anchored	-	0.989	*
sp_P54296_MYOM2_HUMAN	1465	Not GPI-Anchored	-	0.981	*
sp_P11226_MBL2_HUMAN	248	Not GPI-Anchored	-	0.991	*
sp_P08962_CD63_HUMAN	238	Not GPI-Anchored	-	0.960	*
sp_O60609_GFRA3_HUMAN	400	GPI-Anchored	374	0.695	N
sp_Q08ET2_SIG14_HUMAN	396	Not GPI-Anchored	-	0.987	*
sp_Q96JF0_SIAT2_HUMAN	529	Not GPI-Anchored	-	0.987	*
sp_Q7Z5L7_PODN_HUMAN	613	Not GPI-Anchored	-	0.996	*
tr_F5H2B5_F5H2B5_HUMAN	513	Not GPI-Anchored	-	0.993	*
sp_O60565_GREM1_HUMAN	184	Not GPI-Anchored	-	0.993	*
tr_J3KQ42_J3KQ42_HUMAN	257	Not GPI-Anchored	-	0.987	*
sp_Q9HCL0_PCD18_HUMAN	1135	Not GPI-Anchored	-	0.990	*
sp_Q9NS68_TNR19_HUMAN	423	Not GPI-Anchored	-	0.991	*
sp_Q6P4A8_PLBL1_HUMAN	553	Not GPI-Anchored	-	0.995	*
sp_Q9UGN4_CLM8_HUMAN	299	Not GPI-Anchored	-	0.996	*
sp_Q658N2_WSCD1_HUMAN	575	Not GPI-Anchored	-	0.996	*
sp_Q9UBP4_DKK3_HUMAN	350	Not GPI-Anchored	-	0.987	*
sp_P08887_IL6RA_HUMAN	468	Not GPI-Anchored	-	0.994	*
sp_P49763_PLGF_HUMAN	221	Not GPI-Anchored	-	0.993	*
sp_Q9H9P2_CHODL_HUMAN	273	Not GPI-Anchored	-	0.973	*
tr_H0YF92_H0YF92_HUMAN	298	Not GPI-Anchored	-	0.993	*
sp_Q9C075_K1C23_HUMAN	422	Not GPI-Anchored	-	0.994	*
sp_P15328_FOLR1_HUMAN	257	GPI-Anchored	234	0.594	S
sp_Q96P44_COLA1_HUMAN	957	Not GPI-Anchored	-	0.995	*
sp_Q9NRB3_CHSTC_HUMAN	414	Not GPI-Anchored	-	0.994	*
sp_Q9Y2C2_UST_HUMAN	406	Not GPI-Anchored	-	0.996	*
sp_P42357_HUTH_HUMAN	657	Not GPI-Anchored	-	0.995	*
sp_Q8NHL6_LIRB1_HUMAN	650	Not GPI-Anchored	-	0.952	*
sp_O60507_TPST1_HUMAN	370	Not GPI-Anchored	-	0.996	*
sp_O75493_CAH11_HUMAN	328	Not GPI-Anchored	-	0.995	*
sp_P35916_VGFR3_HUMAN	1363	Not GPI-Anchored	-	0.992	*
sp_Q641Q3_METRL_HUMAN	311	Not GPI-Anchored	-	0.990	*
sp_Q9BRK3_MXRA8_HUMAN	442	Not GPI-Anchored	-	0.995	*
sp_Q9H2X0_CHRD_HUMAN	955	Not GPI-Anchored	-	0.973	*
sp_P30530_UFO_HUMAN	894	Not GPI-Anchored	-	0.986	*
tr_B7WPA5_B7WPA5_HUMAN	309	Not GPI-Anchored	-	0.993	*
sp_Q7Z6M3_MILR1_HUMAN	343	Not GPI-Anchored	-	0.995	*
sp_Q16651_PRSS8_HUMAN	343	GPI-Anchored	313	0.546	S
sp_Q9Y6Z7_COL10_HUMAN	277	Not GPI-Anchored	-	0.995	*
sp_P28799_GRN_HUMAN	593	Not GPI-Anchored	-	0.989	*
sp_Q8IUH2_CREG2_HUMAN	290	Not GPI-Anchored	-	0.994	*
sp_Q9UKR3_KLK13_HUMAN	277	Not GPI-Anchored	-	0.995	*
sp_Q53RD9_FBLN7_HUMAN	439	Not GPI-Anchored	-	0.994	*
sp_Q2TV78_MST1L_HUMAN	715	Not GPI-Anchored	-	0.992	*
sp_P78386_KRT85_HUMAN	507	Not GPI-Anchored	-	0.989	*
sp_P49767_VEGFC_HUMAN	419	Not GPI-Anchored	-	0.988	*
sp_Q9NU53_GINM1_HUMAN	330	Not GPI-Anchored	-	0.993	*
sp_Q8WVV4_POF1B_HUMAN	589	Not GPI-Anchored	-	0.996	*
sp_Q9H1Z8_AUGN_HUMAN	148	Not GPI-Anchored	-	0.994	*
tr_B4DDJ5_B4DDJ5_HUMAN	469	Not GPI-Anchored	-	0.993	*
sp_Q96EC8_YIPF6_HUMAN	236	Not GPI-Anchored	-	0.171	*
sp_P78539_SRPX_HUMAN	464	Not GPI-Anchored	-	0.994	*
sp_Q9NQ76_MEPE_HUMAN	525	Not GPI-Anchored	-	0.983	*
tr_A0A087WV17_A0A087WV17_HUMAN	286	Not GPI-Anchored	-	0.993	*
sp_Q9NW97_TMM51_HUMAN	253	Not GPI-Anchored	-	0.992	*
sp_Q92841_DDX17_HUMAN	729	Not GPI-Anchored	-	0.995	*
sp_Q8N3T1_GLT15_HUMAN	639	Not GPI-Anchored	-	0.995	*
sp_O43291_SPIT2_HUMAN	252	Not GPI-Anchored	-	0.978	*
sp_Q9NPC4_A4GAT_HUMAN	353	Not GPI-Anchored	-	0.993	*
sp_Q8NCC3_PAG15_HUMAN	412	Not GPI-Anchored	-	0.968	*
sp_Q6P2H3_CEP85_HUMAN	762	Not GPI-Anchored	-	0.995	*
sp_A0A075B6R9_KVD24_HUMAN	120	Not GPI-Anchored	-	0.994	*
sp_P15586_GNS_HUMAN	552	Not GPI-Anchored	-	0.992	*
sp_Q76M96_CCD80_HUMAN	950	Not GPI-Anchored	-	0.996	*
sp_P16562_CRIS2_HUMAN	243	Not GPI-Anchored	-	0.995	*
sp_Q92484_ASM3A_HUMAN	453	Not GPI-Anchored	-	0.996	*
sp_P04279_SEMG1_HUMAN	462	Not GPI-Anchored	-	0.994	*
sp_Q96S96_PEBP4_HUMAN	227	Not GPI-Anchored	-	0.991	*
sp_P54826_GAS1_HUMAN	345	GPI-Anchored	319	0.315	G
sp_Q13449_LSAMP_HUMAN	338	GPI-Anchored	315	0.330	N
sp_Q9NPF0_CD320_HUMAN	282	Not GPI-Anchored	-	0.514	*
sp_Q6UWI4_SHSA2_HUMAN	295	Not GPI-Anchored	-	0.995	*
sp_Q7Z3D4_LYSM3_HUMAN	306	Not GPI-Anchored	-	0.993	*
sp_O60568_PLOD3_HUMAN	738	Not GPI-Anchored	-	0.993	*
sp_P01700_LV147_HUMAN	117	Not GPI-Anchored	-	0.984	*
sp_P13535_MYH8_HUMAN	1937	Not GPI-Anchored	-	0.994	*
sp_Q96PD2_DCBD2_HUMAN	775	Not GPI-Anchored	-	0.992	*
sp_Q68BL7_OLM2A_HUMAN	652	Not GPI-Anchored	-	0.984	*
sp_P08236_BGLR_HUMAN	651	Not GPI-Anchored	-	0.994	*
sp_Q86VZ4_LRP11_HUMAN	500	Not GPI-Anchored	-	0.593	*
sp_Q15828_CYTM_HUMAN	149	Not GPI-Anchored	-	0.994	*
sp_Q15465_SHH_HUMAN	462	Not GPI-Anchored	-	0.976	*
sp_P42892_ECE1_HUMAN	770	Not GPI-Anchored	-	0.995	*
sp_Q9UJH8_METRN_HUMAN	293	Not GPI-Anchored	-	0.993	*
sp_Q6PJF5_RHDF2_HUMAN	856	Not GPI-Anchored	-	0.992	*
sp_Q9NZK5_ADA2_HUMAN	511	Not GPI-Anchored	-	0.995	*
sp_Q9NY56_OBP2A_HUMAN	170	Not GPI-Anchored	-	0.995	*
sp_O15232_MATN3_HUMAN	486	Not GPI-Anchored	-	0.995	*
tr_D6RF20_D6RF20_HUMAN	145	Not GPI-Anchored	-	0.994	*
sp_O95025_SEM3D_HUMAN	777	Not GPI-Anchored	-	0.995	*
sp_P42702_LIFR_HUMAN	1097	Not GPI-Anchored	-	0.984	*
sp_Q14324_MYPC2_HUMAN	1141	Not GPI-Anchored	-	0.995	*
sp_Q6UX15_LAYN_HUMAN	382	Not GPI-Anchored	-	0.995	*
tr_D6RI10_D6RI10_HUMAN	134	Not GPI-Anchored	-	0.992	*
sp_Q9NPG1_FZD3_HUMAN	666	Not GPI-Anchored	-	0.984	*
sp_Q86Y38_XYLT1_HUMAN	959	Not GPI-Anchored	-	0.993	*
sp_Q15848_ADIPO_HUMAN	244	Not GPI-Anchored	-	0.987	*
sp_P08138_TNR16_HUMAN	427	Not GPI-Anchored	-	0.993	*
sp_Q9HC07_TM165_HUMAN	324	Not GPI-Anchored	-	0.672	*
sp_Q92485_ASM3B_HUMAN	455	GPI-Anchored	432	0.575	S
sp_O14798_TR10C_HUMAN	259	GPI-Anchored	236	0.423	A
sp_Q8NCW6_GLT11_HUMAN	608	Not GPI-Anchored	-	0.992	*
sp_P04085_PDGFA_HUMAN	211	Not GPI-Anchored	-	0.996	*
tr_C9IZP8_C9IZP8_HUMAN	103	Not GPI-Anchored	-	0.995	*
sp_P02585_TNNC2_HUMAN	160	Not GPI-Anchored	-	0.994	*
sp_O95633_FSTL3_HUMAN	263	Not GPI-Anchored	-	0.993	*
sp_P05019_IGF1_HUMAN	195	Not GPI-Anchored	-	0.996	*
sp_Q53RT3_APRV1_HUMAN	343	Not GPI-Anchored	-	0.995	*
sp_P13688_CEAM1_HUMAN	526	Not GPI-Anchored	-	0.992	*
sp_Q9HCY8_S10AE_HUMAN	104	Not GPI-Anchored	-	0.995	*
sp_P14778_IL1R1_HUMAN	569	Not GPI-Anchored	-	0.993	*
sp_P01033_TIMP1_HUMAN	207	Not GPI-Anchored	-	0.994	*
sp_O76096_CYTF_HUMAN	145	Not GPI-Anchored	-	0.995	*
sp_Q5ZPR3_CD276_HUMAN	534	Not GPI-Anchored	-	0.992	*
sp_Q7Z5A9_TAFA1_HUMAN	133	Not GPI-Anchored	-	0.996	*
sp_Q96MM7_H6ST2_HUMAN	605	Not GPI-Anchored	-	0.994	*
sp_O95158_NXPH4_HUMAN	308	Not GPI-Anchored	-	0.993	*
sp_Q9UFP1_GAK1A_HUMAN	575	Not GPI-Anchored	-	0.995	*
sp_Q07092_COGA1_HUMAN	1604	Not GPI-Anchored	-	0.992	*
sp_Q9NZT1_CALL5_HUMAN	146	Not GPI-Anchored	-	0.995	*
sp_Q96SM3_CPXM1_HUMAN	734	Not GPI-Anchored	-	0.993	*
tr_G3V1C5_G3V1C5_HUMAN	199	Not GPI-Anchored	-	0.991	*
sp_Q86VR8_FJX1_HUMAN	437	Not GPI-Anchored	-	0.994	*
sp_O95461_LARG1_HUMAN	756	Not GPI-Anchored	-	0.967	*
sp_Q9UJ99_CAD22_HUMAN	828	Not GPI-Anchored	-	0.982	*
sp_O43323_DHH_HUMAN	396	Not GPI-Anchored	-	0.983	*
tr_E9PQM1_E9PQM1_HUMAN	283	Not GPI-Anchored	-	0.990	*
sp_Q6UY14_ATL4_HUMAN	1074	Not GPI-Anchored	-	0.984	*
sp_P53801_PTTG_HUMAN	180	Not GPI-Anchored	-	0.973	*
sp_Q9Y5H5_PCDA9_HUMAN	950	Not GPI-Anchored	-	0.991	*
sp_P01624_KV315_HUMAN	115	Not GPI-Anchored	-	0.994	*
sp_Q9H665_IGFR1_HUMAN	355	Not GPI-Anchored	-	0.989	*
tr_E9PKP3_E9PKP3_HUMAN	381	Not GPI-Anchored	-	0.992	*
sp_Q9BZV3_IMPG2_HUMAN	1241	Not GPI-Anchored	-	0.995	*
sp_P00739_HPTR_HUMAN	348	Not GPI-Anchored	-	0.987	*
sp_Q99727_TIMP4_HUMAN	224	Not GPI-Anchored	-	0.996	*
tr_A0A087WUZ3_A0A087WUZ3_HUMAN	2366	Not GPI-Anchored	-	0.995	*
sp_Q9Y644_RFNG_HUMAN	331	Not GPI-Anchored	-	0.994	*
sp_Q5T749_KPRP_HUMAN	579	Not GPI-Anchored	-	0.992	*
sp_P11055_MYH3_HUMAN	1940	Not GPI-Anchored	-	0.996	*
sp_P27930_IL1R2_HUMAN	398	Not GPI-Anchored	-	0.986	*
sp_P05451_REG1A_HUMAN	166	Not GPI-Anchored	-	0.990	*
sp_P04259_K2C6B_HUMAN	564	Not GPI-Anchored	-	0.990	*
sp_P01185_NEU2_HUMAN	164	Not GPI-Anchored	-	0.992	*
sp_Q9HAV5_TNR27_HUMAN	297	Not GPI-Anchored	-	0.994	*
tr_G3XAK1_G3XAK1_HUMAN	725	Not GPI-Anchored	-	0.991	*
sp_Q92832_NELL1_HUMAN	810	Not GPI-Anchored	-	0.978	*
sp_Q9Y275_TN13B_HUMAN	285	Not GPI-Anchored	-	0.958	*
sp_Q14574_DSC3_HUMAN	896	Not GPI-Anchored	-	0.995	*
sp_Q6P9A2_GLT18_HUMAN	607	Not GPI-Anchored	-	0.981	*
sp_Q7Z5A7_TAFA5_HUMAN	132	Not GPI-Anchored	-	0.985	*
sp_O00469_PLOD2_HUMAN	737	Not GPI-Anchored	-	0.994	*
sp_O15335_CHAD_HUMAN	359	Not GPI-Anchored	-	0.995	*
sp_O43612_OREX_HUMAN	131	Not GPI-Anchored	-	0.990	*
sp_O75173_ATS4_HUMAN	837	Not GPI-Anchored	-	0.995	*
sp_Q9BXN2_CLC7A_HUMAN	247	Not GPI-Anchored	-	0.994	*
sp_Q92911_SC5A5_HUMAN	643	Not GPI-Anchored	-	0.994	*
tr_K7ENZ5_K7ENZ5_HUMAN	206	Not GPI-Anchored	-	0.993	*
sp_Q9ULI3_HEG1_HUMAN	1381	Not GPI-Anchored	-	0.995	*
sp_P45378_TNNT3_HUMAN	269	Not GPI-Anchored	-	0.996	*
sp_P24855_DNAS1_HUMAN	282	Not GPI-Anchored	-	0.993	*
sp_P15907_SIAT1_HUMAN	406	Not GPI-Anchored	-	0.994	*
sp_Q14116_IL18_HUMAN	193	Not GPI-Anchored	-	0.991	*
sp_Q8NFP4_MDGA1_HUMAN	955	GPI-Anchored	932	0.673	S
sp_O60911_CATL2_HUMAN	334	Not GPI-Anchored	-	0.993	*
sp_Q8WWA0_ITLN1_HUMAN	313	Not GPI-Anchored	-	0.732	*
sp_O75752_B3GL1_HUMAN	331	Not GPI-Anchored	-	0.995	*
sp_P29508_SPB3_HUMAN	390	Not GPI-Anchored	-	0.992	*
sp_Q9H336_CRLD1_HUMAN	500	Not GPI-Anchored	-	0.987	*
sp_Q06141_REG3A_HUMAN	175	Not GPI-Anchored	-	0.992	*
sp_Q16706_MA2A1_HUMAN	1144	Not GPI-Anchored	-	0.992	*
sp_P13686_PPA5_HUMAN	325	Not GPI-Anchored	-	0.995	*
