# NetGPI 1.1	Timestamp: 20220609103421
# ID	Seq-length	Pred. GPI-Anchored	Omega-site pos.	Likelihood	Amino-acid
sp_Q9BSQ5_CCM2_HUMAN	444	Not GPI-Anchored	-	0.984	*
sp_Q9NUG4_CCM2L_HUMAN	571	Not GPI-Anchored	-	0.984	*
sp_Q15834_CC85B_HUMAN	202	Not GPI-Anchored	-	0.986	*
sp_Q96PX6_CC85A_HUMAN	553	Not GPI-Anchored	-	0.993	*
sp_Q8N4S0_CCD82_HUMAN	544	Not GPI-Anchored	-	0.996	*
sp_Q6ZN84_CCD81_HUMAN	652	Not GPI-Anchored	-	0.970	*
sp_Q8IVM0_CCD50_HUMAN	306	Not GPI-Anchored	-	0.996	*
sp_Q96ER9_MITOK_HUMAN	411	Not GPI-Anchored	-	0.615	*
sp_Q8NEL0_CCD54_HUMAN	328	Not GPI-Anchored	-	0.994	*
sp_Q2TAC2_CCD57_HUMAN	915	Not GPI-Anchored	-	0.992	*
sp_Q4VC31_MIX23_HUMAN	144	Not GPI-Anchored	-	0.995	*
sp_Q9P031_TAP26_HUMAN	241	Not GPI-Anchored	-	0.995	*
sp_Q16204_CCDC6_HUMAN	474	Not GPI-Anchored	-	0.993	*
sp_Q8IWA6_CCD60_HUMAN	550	Not GPI-Anchored	-	0.993	*
sp_Q9Y6R9_CCD61_HUMAN	512	Not GPI-Anchored	-	0.989	*
sp_Q6P9F0_CCD62_HUMAN	684	Not GPI-Anchored	-	0.994	*
sp_Q8IXS2_DRC2_HUMAN	484	Not GPI-Anchored	-	0.996	*
sp_A2RUB6_CCD66_HUMAN	948	Not GPI-Anchored	-	0.991	*
sp_Q9H2F9_CCD68_HUMAN	335	Not GPI-Anchored	-	0.983	*
sp_A6NI79_CCD69_HUMAN	296	Not GPI-Anchored	-	0.815	*
sp_Q96M83_CCDC7_HUMAN	1385	Not GPI-Anchored	-	0.995	*
sp_Q8IV32_CCD71_HUMAN	467	Not GPI-Anchored	-	0.984	*
sp_Q8N9Z2_CC71L_HUMAN	235	Not GPI-Anchored	-	0.993	*
sp_Q96AQ1_CC74A_HUMAN	378	Not GPI-Anchored	-	0.994	*
sp_Q96LY2_CC74B_HUMAN	380	Not GPI-Anchored	-	0.994	*
sp_Q9BR77_CCD77_HUMAN	488	Not GPI-Anchored	-	0.995	*
sp_A2IDD5_CCD78_HUMAN	438	Not GPI-Anchored	-	0.986	*
sp_Q9H0W5_CCDC8_HUMAN	538	Not GPI-Anchored	-	0.994	*
sp_Q76M96_CCD80_HUMAN	950	Not GPI-Anchored	-	0.996	*
sp_P51793_CLCN4_HUMAN	760	Not GPI-Anchored	-	0.991	*
sp_P51795_CLCN5_HUMAN	816	Not GPI-Anchored	-	0.991	*
sp_P51797_CLCN6_HUMAN	869	Not GPI-Anchored	-	0.995	*
sp_Q96SQ9_CP2S1_HUMAN	504	Not GPI-Anchored	-	0.995	*
sp_P05177_CP1A2_HUMAN	516	Not GPI-Anchored	-	0.989	*
sp_Q16678_CP1B1_HUMAN	543	Not GPI-Anchored	-	0.995	*
sp_Q6UW02_CP20A_HUMAN	462	Not GPI-Anchored	-	0.988	*
sp_Q07973_CP24A_HUMAN	514	Not GPI-Anchored	-	0.994	*
sp_Q9NR63_CP26B_HUMAN	512	Not GPI-Anchored	-	0.990	*
sp_Q02318_CP27A_HUMAN	531	Not GPI-Anchored	-	0.995	*
sp_Q4G0S4_C27C1_HUMAN	542	Not GPI-Anchored	-	0.995	*
sp_P10632_CP2C8_HUMAN	490	Not GPI-Anchored	-	0.991	*
sp_P05181_CP2E1_HUMAN	493	Not GPI-Anchored	-	0.987	*
sp_P51589_CP2J2_HUMAN	502	Not GPI-Anchored	-	0.994	*
sp_Q6VVX0_CP2R1_HUMAN	501	Not GPI-Anchored	-	0.991	*
sp_Q7Z449_CP2U1_HUMAN	544	Not GPI-Anchored	-	0.990	*
sp_P05108_CP11A_HUMAN	521	Not GPI-Anchored	-	0.995	*
sp_Q9NYL5_CP39A_HUMAN	469	Not GPI-Anchored	-	0.995	*
sp_Q9Y6A2_CP46A_HUMAN	500	Not GPI-Anchored	-	0.993	*
sp_P13584_CP4B1_HUMAN	511	Not GPI-Anchored	-	0.992	*
sp_Q9HBI6_CP4FB_HUMAN	524	Not GPI-Anchored	-	0.985	*
sp_Q9HCS2_CP4FC_HUMAN	524	Not GPI-Anchored	-	0.975	*
sp_Q08477_CP4F3_HUMAN	520	Not GPI-Anchored	-	0.990	*
sp_Q6ZWL3_CP4V2_HUMAN	525	Not GPI-Anchored	-	0.995	*
sp_Q8N118_CP4X1_HUMAN	509	Not GPI-Anchored	-	0.991	*
sp_Q86W10_CP4Z1_HUMAN	505	Not GPI-Anchored	-	0.994	*
sp_Q16850_CP51A_HUMAN	509	Not GPI-Anchored	-	0.995	*
sp_O75881_CP7B1_HUMAN	506	Not GPI-Anchored	-	0.989	*
sp_P11511_CP19A_HUMAN	503	Not GPI-Anchored	-	0.995	*
sp_Q9NQC7_CYLD_HUMAN	956	Not GPI-Anchored	-	0.993	*
sp_Q5QP82_DCA10_HUMAN	559	Not GPI-Anchored	-	0.995	*
sp_Q6BCY4_NB5R2_HUMAN	276	Not GPI-Anchored	-	0.994	*
sp_Q9P0U4_CXXC1_HUMAN	656	Not GPI-Anchored	-	0.991	*
sp_Q7LFL8_CXXC5_HUMAN	322	Not GPI-Anchored	-	0.982	*
sp_P49447_CY561_HUMAN	251	Not GPI-Anchored	-	0.991	*
sp_Q8NBI2_CYAC3_HUMAN	242	Not GPI-Anchored	-	0.966	*
sp_Q8N8Q1_C56D1_HUMAN	229	Not GPI-Anchored	-	0.992	*
sp_O14569_C56D2_HUMAN	222	Not GPI-Anchored	-	0.988	*
sp_P00167_CYB5_HUMAN	134	GPI-Anchored	106	0.418	S
sp_O43169_CYB5B_HUMAN	150	Not GPI-Anchored	-	0.961	*
sp_Q6P9G0_CB5D1_HUMAN	228	Not GPI-Anchored	-	0.992	*
sp_Q8WUJ1_NEUFC_HUMAN	264	Not GPI-Anchored	-	0.975	*
sp_Q9UHQ9_NB5R1_HUMAN	305	Not GPI-Anchored	-	0.996	*
sp_P00387_NB5R3_HUMAN	301	Not GPI-Anchored	-	0.995	*
sp_Q6ZMK1_CYHR1_HUMAN	362	Not GPI-Anchored	-	0.992	*
sp_Q7L1T6_NB5R4_HUMAN	521	Not GPI-Anchored	-	0.993	*
sp_Q6IPT4_NB5R5_HUMAN	315	Not GPI-Anchored	-	0.938	*
sp_P13498_CY24A_HUMAN	195	Not GPI-Anchored	-	0.994	*
sp_P04839_CY24B_HUMAN	570	Not GPI-Anchored	-	0.995	*
sp_Q9BQA9_CYBC1_HUMAN	187	Not GPI-Anchored	-	0.985	*
sp_Q53TN4_CYBR1_HUMAN	286	Not GPI-Anchored	-	0.992	*
sp_P08574_CY1_HUMAN	325	Not GPI-Anchored	-	0.994	*
sp_P99999_CYC_HUMAN	105	Not GPI-Anchored	-	0.995	*
sp_Q7L576_CYFP1_HUMAN	1253	Not GPI-Anchored	-	0.970	*
sp_Q96F07_CYFP2_HUMAN	1278	Not GPI-Anchored	-	0.993	*
sp_Q8WWM9_CYGB_HUMAN	190	Not GPI-Anchored	-	0.991	*
sp_Q9BWK5_CYREN_HUMAN	157	Not GPI-Anchored	-	0.987	*
sp_Q9H0Q0_CYRIA_HUMAN	323	Not GPI-Anchored	-	0.994	*
sp_Q9NUQ9_CYRIB_HUMAN	324	Not GPI-Anchored	-	0.995	*
sp_Q9UER7_DAXX_HUMAN	740	Not GPI-Anchored	-	0.982	*
sp_P14920_OXDA_HUMAN	347	Not GPI-Anchored	-	0.995	*
sp_P51397_DAP1_HUMAN	102	Not GPI-Anchored	-	0.996	*
sp_P51398_RT29_HUMAN	398	Not GPI-Anchored	-	0.990	*
sp_P53355_DAPK1_HUMAN	1430	Not GPI-Anchored	-	0.985	*
sp_Q9UIK4_DAPK2_HUMAN	370	Not GPI-Anchored	-	0.980	*
sp_O43293_DAPK3_HUMAN	454	Not GPI-Anchored	-	0.995	*
sp_A0PJW8_DAPL1_HUMAN	107	Not GPI-Anchored	-	0.995	*
sp_Q9UN19_DAPP1_HUMAN	280	Not GPI-Anchored	-	0.995	*
sp_P14868_SYDC_HUMAN	501	Not GPI-Anchored	-	0.995	*
sp_Q6PI48_SYDM_HUMAN	645	Not GPI-Anchored	-	0.995	*
sp_Q8N136_DAW1_HUMAN	415	Not GPI-Anchored	-	0.995	*
sp_Q96EP5_DAZP1_HUMAN	407	Not GPI-Anchored	-	0.993	*
sp_Q717R9_CYS1_HUMAN	158	Not GPI-Anchored	-	0.995	*
sp_Q15038_DAZP2_HUMAN	168	Not GPI-Anchored	-	0.991	*
sp_Q8NFT6_DBF4B_HUMAN	615	Not GPI-Anchored	-	0.983	*
sp_P09172_DOPO_HUMAN	617	Not GPI-Anchored	-	0.990	*
sp_Q16643_DREB_HUMAN	649	Not GPI-Anchored	-	0.983	*
sp_Q9H9R9_DBND1_HUMAN	158	Not GPI-Anchored	-	0.993	*
sp_Q9BQY9_DBND2_HUMAN	259	Not GPI-Anchored	-	0.972	*
sp_Q9UJU6_DBNL_HUMAN	430	Not GPI-Anchored	-	0.995	*
sp_Q10586_DBP_HUMAN	325	Not GPI-Anchored	-	0.993	*
sp_Q9UK59_DBR1_HUMAN	544	Not GPI-Anchored	-	0.987	*
sp_P11182_ODB2_HUMAN	482	Not GPI-Anchored	-	0.983	*
sp_Q6ZNG2_DBX2_HUMAN	339	Not GPI-Anchored	-	0.991	*
sp_Q5D0E6_DALD3_HUMAN	543	Not GPI-Anchored	-	0.895	*
sp_Q8NCG7_DGLB_HUMAN	672	Not GPI-Anchored	-	0.991	*
sp_Q9Y4D2_DGLA_HUMAN	1042	Not GPI-Anchored	-	0.990	*
sp_Q14118_DAG1_HUMAN	895	Not GPI-Anchored	-	0.996	*
sp_Q9Y271_CLTR1_HUMAN	337	Not GPI-Anchored	-	0.995	*
sp_Q9NS75_CLTR2_HUMAN	346	Not GPI-Anchored	-	0.996	*
sp_A8MQ03_CRTP1_HUMAN	144	Not GPI-Anchored	-	0.988	*
sp_Q15438_CYH1_HUMAN	398	Not GPI-Anchored	-	0.996	*
sp_Q99418_CYH2_HUMAN	400	Not GPI-Anchored	-	0.996	*
sp_O43739_CYH3_HUMAN	400	Not GPI-Anchored	-	0.996	*
sp_Q9UIA0_CYH4_HUMAN	394	Not GPI-Anchored	-	0.995	*
sp_O60759_CYTIP_HUMAN	359	Not GPI-Anchored	-	0.993	*
sp_Q9NRR1_CYTL1_HUMAN	136	Not GPI-Anchored	-	0.995	*
sp_Q96J86_CYYR1_HUMAN	154	Not GPI-Anchored	-	0.993	*
sp_Q9NWV4_CZIB_HUMAN	160	Not GPI-Anchored	-	0.994	*
sp_Q8N465_D2HDH_HUMAN	521	Not GPI-Anchored	-	0.993	*
sp_Q9Y4D1_DAAM1_HUMAN	1078	Not GPI-Anchored	-	0.994	*
sp_Q86T65_DAAM2_HUMAN	1068	Not GPI-Anchored	-	0.995	*
sp_O75553_DAB1_HUMAN	588	Not GPI-Anchored	-	0.972	*
sp_P98082_DAB2_HUMAN	770	Not GPI-Anchored	-	0.993	*
sp_Q5VWQ8_DAB2P_HUMAN	1189	Not GPI-Anchored	-	0.985	*
sp_Q9UI36_DACH1_HUMAN	758	Not GPI-Anchored	-	0.989	*
sp_Q96NX9_DACH2_HUMAN	599	Not GPI-Anchored	-	0.987	*
sp_Q9NYF0_DACT1_HUMAN	836	Not GPI-Anchored	-	0.990	*
sp_Q5SW24_DACT2_HUMAN	774	Not GPI-Anchored	-	0.988	*
sp_Q96B18_DACT3_HUMAN	629	Not GPI-Anchored	-	0.987	*
sp_P61803_DAD1_HUMAN	113	Not GPI-Anchored	-	0.357	*
sp_Q9H5V9_STEEP_HUMAN	222	Not GPI-Anchored	-	0.995	*
sp_Q8TB03_CX038_HUMAN	319	Not GPI-Anchored	-	0.994	*
sp_O00574_CXCR6_HUMAN	342	Not GPI-Anchored	-	0.988	*
sp_P16410_CTLA4_HUMAN	223	Not GPI-Anchored	-	0.987	*
sp_Q8NI51_CTCFL_HUMAN	663	Not GPI-Anchored	-	0.994	*
sp_O95476_CNEP1_HUMAN	244	Not GPI-Anchored	-	0.984	*
sp_Q9Y5B0_CTDP1_HUMAN	961	Not GPI-Anchored	-	0.991	*
sp_Q9GZU7_CTDS1_HUMAN	261	Not GPI-Anchored	-	0.975	*
sp_O14595_CTDS2_HUMAN	271	Not GPI-Anchored	-	0.994	*
sp_O15194_CTDSL_HUMAN	276	Not GPI-Anchored	-	0.994	*
sp_Q05D32_CTSL2_HUMAN	466	Not GPI-Anchored	-	0.993	*
sp_Q16619_CTF1_HUMAN	201	Not GPI-Anchored	-	0.980	*
sp_P32929_CGL_HUMAN	405	Not GPI-Anchored	-	0.983	*
sp_Q96CG8_CTHR1_HUMAN	243	Not GPI-Anchored	-	0.995	*
sp_O43310_CTIF_HUMAN	598	Not GPI-Anchored	-	0.994	*
sp_P35221_CTNA1_HUMAN	906	Not GPI-Anchored	-	0.993	*
sp_P10619_PPGB_HUMAN	480	Not GPI-Anchored	-	0.994	*
sp_P26232_CTNA2_HUMAN	953	Not GPI-Anchored	-	0.993	*
sp_Q9UI47_CTNA3_HUMAN	895	Not GPI-Anchored	-	0.995	*
sp_Q9UBT7_CTNL1_HUMAN	734	Not GPI-Anchored	-	0.995	*
sp_P35222_CTNB1_HUMAN	781	Not GPI-Anchored	-	0.993	*
sp_Q8WYA6_CTBL1_HUMAN	563	Not GPI-Anchored	-	0.994	*
sp_O60716_CTND1_HUMAN	968	Not GPI-Anchored	-	0.994	*
sp_Q9UQB3_CTND2_HUMAN	1225	Not GPI-Anchored	-	0.993	*
sp_O60931_CTNS_HUMAN	367	Not GPI-Anchored	-	0.991	*
sp_P17812_PYRG1_HUMAN	591	Not GPI-Anchored	-	0.991	*
sp_Q9NRF8_PYRG2_HUMAN	586	Not GPI-Anchored	-	0.989	*
sp_Q6PD62_CTR9_HUMAN	1173	Not GPI-Anchored	-	0.980	*
sp_P49711_CTCF_HUMAN	727	Not GPI-Anchored	-	0.992	*
sp_Q2NKJ3_CTC1_HUMAN	1217	Not GPI-Anchored	-	0.983	*
sp_Q01459_DIAC_HUMAN	385	Not GPI-Anchored	-	0.994	*
sp_P56545_CTBP2_HUMAN	445	Not GPI-Anchored	-	0.995	*
sp_P68400_CSK21_HUMAN	391	Not GPI-Anchored	-	0.979	*
sp_P19784_CSK22_HUMAN	350	Not GPI-Anchored	-	0.990	*
sp_Q8NEV1_CSK23_HUMAN	391	Not GPI-Anchored	-	0.985	*
sp_P67870_CSK2B_HUMAN	215	Not GPI-Anchored	-	0.995	*
sp_Q6UVK1_CSPG4_HUMAN	2322	Not GPI-Anchored	-	0.995	*
sp_O95196_CSPG5_HUMAN	566	Not GPI-Anchored	-	0.994	*
sp_Q1MSJ5_CSPP1_HUMAN	1256	Not GPI-Anchored	-	0.991	*
sp_Q96S65_CSRN1_HUMAN	589	Not GPI-Anchored	-	0.994	*
sp_Q9H175_CSRN2_HUMAN	543	Not GPI-Anchored	-	0.989	*
sp_Q8WYN3_CSRN3_HUMAN	585	Not GPI-Anchored	-	0.994	*
sp_P21291_CSRP1_HUMAN	193	Not GPI-Anchored	-	0.992	*
sp_Q16527_CSRP2_HUMAN	193	Not GPI-Anchored	-	0.991	*
sp_P09228_CYTT_HUMAN	141	Not GPI-Anchored	-	0.994	*
sp_P01034_CYTC_HUMAN	146	Not GPI-Anchored	-	0.990	*
sp_O76096_CYTF_HUMAN	145	Not GPI-Anchored	-	0.995	*
sp_Q05048_CSTF1_HUMAN	431	Not GPI-Anchored	-	0.991	*
sp_P33240_CSTF2_HUMAN	577	Not GPI-Anchored	-	0.994	*
sp_Q9H0L4_CSTFT_HUMAN	616	Not GPI-Anchored	-	0.975	*
sp_Q12996_CSTF3_HUMAN	717	Not GPI-Anchored	-	0.996	*
sp_P0DMU9_CT45A_HUMAN	189	Not GPI-Anchored	-	0.995	*
sp_Q8NHU0_CT453_HUMAN	189	Not GPI-Anchored	-	0.995	*
sp_P0DMU8_CT455_HUMAN	189	Not GPI-Anchored	-	0.995	*
sp_Q13363_CTBP1_HUMAN	440	Not GPI-Anchored	-	0.991	*
sp_P40313_CTRL_HUMAN	264	Not GPI-Anchored	-	0.989	*
sp_P07858_CATB_HUMAN	339	Not GPI-Anchored	-	0.995	*
sp_P61073_CXCR4_HUMAN	352	Not GPI-Anchored	-	0.972	*
sp_P49238_CX3C1_HUMAN	355	Not GPI-Anchored	-	0.897	*
sp_Q9NTM9_CUTC_HUMAN	273	Not GPI-Anchored	-	0.991	*
sp_P39880_CUX1_HUMAN	1505	Not GPI-Anchored	-	0.986	*
sp_Q13948_CASP_HUMAN	678	Not GPI-Anchored	-	0.977	*
sp_O14529_CUX2_HUMAN	1486	Not GPI-Anchored	-	0.992	*
sp_Q9P013_CWC15_HUMAN	229	Not GPI-Anchored	-	0.996	*
sp_Q9HCG8_CWC22_HUMAN	908	Not GPI-Anchored	-	0.995	*
sp_Q9NXE8_CWC25_HUMAN	425	Not GPI-Anchored	-	0.995	*
sp_Q6UX04_CWC27_HUMAN	472	Not GPI-Anchored	-	0.996	*
sp_Q69YN2_C19L1_HUMAN	538	Not GPI-Anchored	-	0.989	*
sp_Q2TBE0_C19L2_HUMAN	894	Not GPI-Anchored	-	0.995	*
sp_P78423_X3CL1_HUMAN	397	Not GPI-Anchored	-	0.957	*
sp_P78310_CXAR_HUMAN	365	Not GPI-Anchored	-	0.993	*
sp_P53634_CATC_HUMAN	463	Not GPI-Anchored	-	0.992	*
sp_P09341_GROA_HUMAN	107	Not GPI-Anchored	-	0.976	*
sp_O43927_CXL13_HUMAN	109	Not GPI-Anchored	-	0.996	*
sp_O95715_CXL14_HUMAN	111	Not GPI-Anchored	-	0.996	*
sp_Q9H2A7_CXL16_HUMAN	254	Not GPI-Anchored	-	0.913	*
sp_P19875_CXCL2_HUMAN	107	Not GPI-Anchored	-	0.973	*
sp_P19876_CXCL3_HUMAN	107	Not GPI-Anchored	-	0.982	*
sp_P42830_CXCL5_HUMAN	114	Not GPI-Anchored	-	0.987	*
sp_P80162_CXCL6_HUMAN	114	Not GPI-Anchored	-	0.988	*
sp_Q07325_CXCL9_HUMAN	125	Not GPI-Anchored	-	0.996	*
sp_P25024_CXCR1_HUMAN	350	Not GPI-Anchored	-	0.990	*
sp_P25025_CXCR2_HUMAN	360	Not GPI-Anchored	-	0.985	*
sp_O60888_CUTA_HUMAN	179	Not GPI-Anchored	-	0.994	*
sp_Q8IWT3_CUL9_HUMAN	2517	Not GPI-Anchored	-	0.992	*
sp_Q14999_CUL7_HUMAN	1698	Not GPI-Anchored	-	0.986	*
sp_Q93034_CUL5_HUMAN	780	Not GPI-Anchored	-	0.994	*
sp_P07339_CATD_HUMAN	412	Not GPI-Anchored	-	0.992	*
sp_Q9UBX1_CATF_HUMAN	484	Not GPI-Anchored	-	0.989	*
sp_P09668_CATH_HUMAN	335	Not GPI-Anchored	-	0.986	*
sp_P43235_CATK_HUMAN	329	Not GPI-Anchored	-	0.993	*
sp_P07711_CATL1_HUMAN	333	Not GPI-Anchored	-	0.990	*
sp_P43234_CATO_HUMAN	321	Not GPI-Anchored	-	0.983	*
sp_P25774_CATS_HUMAN	331	Not GPI-Anchored	-	0.994	*
sp_O60911_CATL2_HUMAN	334	Not GPI-Anchored	-	0.993	*
sp_P56202_CATW_HUMAN	376	Not GPI-Anchored	-	0.995	*
sp_Q9UBR2_CATZ_HUMAN	303	Not GPI-Anchored	-	0.995	*
sp_Q14247_SRC8_HUMAN	550	Not GPI-Anchored	-	0.994	*
sp_Q8WZ74_CTTB2_HUMAN	1663	Not GPI-Anchored	-	0.995	*
sp_Q9P2B4_CT2NL_HUMAN	639	Not GPI-Anchored	-	0.972	*
sp_Q7Z7A3_CTU1_HUMAN	348	Not GPI-Anchored	-	0.993	*
sp_Q2VPK5_CTU2_HUMAN	515	Not GPI-Anchored	-	0.986	*
sp_O60494_CUBN_HUMAN	3623	Not GPI-Anchored	-	0.979	*
sp_Q9NWM3_CUED1_HUMAN	386	Not GPI-Anchored	-	0.995	*
sp_Q9H467_CUED2_HUMAN	287	Not GPI-Anchored	-	0.996	*
sp_Q13616_CUL1_HUMAN	776	Not GPI-Anchored	-	0.995	*
sp_Q13617_CUL2_HUMAN	745	Not GPI-Anchored	-	0.993	*
sp_Q13618_CUL3_HUMAN	768	Not GPI-Anchored	-	0.994	*
sp_Q13619_CUL4A_HUMAN	759	Not GPI-Anchored	-	0.994	*
sp_Q13620_CUL4B_HUMAN	913	Not GPI-Anchored	-	0.995	*
sp_Q9Y4B6_DCAF1_HUMAN	1507	Not GPI-Anchored	-	0.993	*
sp_Q8TEB1_DCA11_HUMAN	546	Not GPI-Anchored	-	0.992	*
sp_P78368_KC1G2_HUMAN	415	Not GPI-Anchored	-	0.996	*
sp_Q05D60_DEUP1_HUMAN	604	Not GPI-Anchored	-	0.995	*
sp_Q9NTK1_DEPP1_HUMAN	212	Not GPI-Anchored	-	0.965	*
sp_Q8TB45_DPTOR_HUMAN	409	Not GPI-Anchored	-	0.994	*
sp_Q9Y315_DEOC_HUMAN	318	Not GPI-Anchored	-	0.988	*
sp_Q9BUN8_DERL1_HUMAN	251	Not GPI-Anchored	-	0.993	*
sp_Q9GZP9_DERL2_HUMAN	239	Not GPI-Anchored	-	0.988	*
sp_Q96Q80_DERL3_HUMAN	235	Not GPI-Anchored	-	0.995	*
sp_P0CG12_DERPC_HUMAN	524	Not GPI-Anchored	-	0.991	*
sp_P17661_DESM_HUMAN	470	Not GPI-Anchored	-	0.995	*
sp_Q6ICB0_DESI1_HUMAN	168	Not GPI-Anchored	-	0.985	*
sp_Q9BSY9_DESI2_HUMAN	194	Not GPI-Anchored	-	0.992	*
sp_Q7L5Y6_DET1_HUMAN	550	Not GPI-Anchored	-	0.995	*
sp_O00273_DFFA_HUMAN	331	Not GPI-Anchored	-	0.996	*
sp_O75140_DEPD5_HUMAN	1603	Not GPI-Anchored	-	0.992	*
sp_O76075_DFFB_HUMAN	338	Not GPI-Anchored	-	0.996	*
sp_O75907_DGAT1_HUMAN	488	Not GPI-Anchored	-	0.989	*
sp_Q96PD7_DGAT2_HUMAN	388	Not GPI-Anchored	-	0.989	*
sp_P98153_IDD_HUMAN	550	Not GPI-Anchored	-	0.989	*
sp_Q14129_DGCR6_HUMAN	220	Not GPI-Anchored	-	0.995	*
sp_Q9BY27_DGC6L_HUMAN	220	Not GPI-Anchored	-	0.995	*
sp_Q8WYQ5_DGCR8_HUMAN	773	Not GPI-Anchored	-	0.994	*
sp_P23743_DGKA_HUMAN	735	Not GPI-Anchored	-	0.990	*
sp_Q9Y6T7_DGKB_HUMAN	804	Not GPI-Anchored	-	0.996	*
sp_Q16760_DGKD_HUMAN	1214	Not GPI-Anchored	-	0.993	*
sp_P52429_DGKE_HUMAN	567	Not GPI-Anchored	-	0.996	*
sp_Q96QD5_DEPD7_HUMAN	511	Not GPI-Anchored	-	0.988	*
sp_Q8WUY9_DEP1B_HUMAN	529	Not GPI-Anchored	-	0.995	*
sp_Q5T6F0_DCA12_HUMAN	453	Not GPI-Anchored	-	0.987	*
sp_Q8IV53_DEN1C_HUMAN	801	Not GPI-Anchored	-	0.992	*
sp_Q8WXF8_DEDD2_HUMAN	326	Not GPI-Anchored	-	0.978	*
sp_Q9H4E7_DEFI6_HUMAN	631	Not GPI-Anchored	-	0.986	*
sp_Q6ZN54_DEFI8_HUMAN	512	Not GPI-Anchored	-	0.993	*
sp_O15121_DEGS1_HUMAN	323	Not GPI-Anchored	-	0.996	*
sp_Q6QHC5_DEGS2_HUMAN	323	Not GPI-Anchored	-	0.994	*
sp_P35659_DEK_HUMAN	375	Not GPI-Anchored	-	0.990	*
sp_Q14154_DELE1_HUMAN	515	Not GPI-Anchored	-	0.982	*
sp_Q8TCE6_DEN10_HUMAN	357	Not GPI-Anchored	-	0.991	*
sp_A4D1U4_DEN11_HUMAN	455	Not GPI-Anchored	-	0.994	*
sp_Q8TEH3_DEN1A_HUMAN	1009	Not GPI-Anchored	-	0.996	*
sp_Q6P3S1_DEN1B_HUMAN	775	Not GPI-Anchored	-	0.994	*
sp_Q9ULE3_DEN2A_HUMAN	1009	Not GPI-Anchored	-	0.996	*
sp_O43583_DENR_HUMAN	198	Not GPI-Anchored	-	0.996	*
sp_P78524_DEN2B_HUMAN	1137	Not GPI-Anchored	-	0.990	*
sp_Q68D51_DEN2C_HUMAN	928	Not GPI-Anchored	-	0.996	*
sp_Q9H6A0_DEN2D_HUMAN	471	Not GPI-Anchored	-	0.996	*
sp_A2RUS2_DEND3_HUMAN	1198	Not GPI-Anchored	-	0.995	*
sp_Q7Z401_MYCPP_HUMAN	1863	Not GPI-Anchored	-	0.995	*
sp_O75064_DEN4B_HUMAN	1496	Not GPI-Anchored	-	0.994	*
sp_Q5VZ89_DEN4C_HUMAN	1909	Not GPI-Anchored	-	0.989	*
sp_Q6IQ26_DEN5A_HUMAN	1287	Not GPI-Anchored	-	0.993	*
sp_Q6ZUT9_DEN5B_HUMAN	1274	Not GPI-Anchored	-	0.993	*
sp_Q8IWF6_DEN6A_HUMAN	608	Not GPI-Anchored	-	0.994	*
sp_Q8NEG7_DEN6B_HUMAN	585	Not GPI-Anchored	-	0.995	*
sp_P49619_DGKG_HUMAN	791	Not GPI-Anchored	-	0.991	*
sp_Q86XP1_DGKH_HUMAN	1220	Not GPI-Anchored	-	0.995	*
sp_O75912_DGKI_HUMAN	1065	Not GPI-Anchored	-	0.995	*
sp_Q8IX18_DHX40_HUMAN	779	Not GPI-Anchored	-	0.991	*
sp_O43143_DHX15_HUMAN	795	Not GPI-Anchored	-	0.996	*
sp_O60231_DHX16_HUMAN	1041	Not GPI-Anchored	-	0.993	*
sp_Q7Z478_DHX29_HUMAN	1369	Not GPI-Anchored	-	0.973	*
sp_Q7L2E3_DHX30_HUMAN	1194	Not GPI-Anchored	-	0.987	*
sp_Q7L7V1_DHX32_HUMAN	743	Not GPI-Anchored	-	0.996	*
sp_Q9H6R0_DHX33_HUMAN	707	Not GPI-Anchored	-	0.988	*
sp_Q14147_DHX34_HUMAN	1143	Not GPI-Anchored	-	0.996	*
sp_Q9H5Z1_DHX35_HUMAN	703	Not GPI-Anchored	-	0.995	*
sp_Q9H2U1_DHX36_HUMAN	1008	Not GPI-Anchored	-	0.989	*
sp_Q8IY37_DHX37_HUMAN	1157	Not GPI-Anchored	-	0.996	*
sp_Q92620_PRP16_HUMAN	1227	Not GPI-Anchored	-	0.994	*
sp_Q6P158_DHX57_HUMAN	1386	Not GPI-Anchored	-	0.993	*
sp_Q5KSL6_DGKK_HUMAN	1271	Not GPI-Anchored	-	0.993	*
sp_Q96C10_DHX58_HUMAN	678	Not GPI-Anchored	-	0.992	*
sp_Q14562_DHX8_HUMAN	1220	Not GPI-Anchored	-	0.995	*
sp_Q08211_DHX9_HUMAN	1270	Not GPI-Anchored	-	0.990	*
sp_Q9NR28_DBLOH_HUMAN	239	Not GPI-Anchored	-	0.993	*
sp_O60610_DIAP1_HUMAN	1272	Not GPI-Anchored	-	0.981	*
sp_O60879_DIAP2_HUMAN	1101	Not GPI-Anchored	-	0.992	*
sp_Q9UPY3_DICER_HUMAN	1922	Not GPI-Anchored	-	0.969	*
sp_Q9BTC0_DIDO1_HUMAN	2240	Not GPI-Anchored	-	0.991	*
sp_Q9UNQ2_DIM1_HUMAN	313	Not GPI-Anchored	-	0.989	*
sp_Q92813_IOD2_HUMAN	273	Not GPI-Anchored	-	0.989	*
sp_P55073_IOD3_HUMAN	304	Not GPI-Anchored	-	0.994	*
